Gene = SPDYE6
Position 1635: 4.777057816154366e-05
Position 1575: 4.6476819890567256e-05
Position 417: 4.3111672913704346e-05
Position 260: 3.93010944051308e-05
Position 8527: 3.79275719769636e-05
Position 1969: 3.20477854130585e-05
Position 3224: 2.6371126372806278e-05
Position 1828: 2.4660527098095014e-05
Position 1614: 2.1779780880732173e-05
Position 806: 1.875447434824777e-05
Position 1860: 1.6883760090719526e-05
Position 580: 1.6548736009834752e-05
Position 2037: 1.637724909796072e-05
Position 2082: 1.3556661962570506e-05
Position 262: 1.1109230411656266e-05
Position 1332: 9.148670299996756e-06
Position 435: 8.977401798847133e-06
Position 482: 8.373801886612409e-06
Position 314: 8.308228126721266e-06
Position 284: 6.747287344018592e-06
Position 2053: 5.3767730742307185e-06
Position 8964: 5.367411069902311e-06
Position 1722: 5.104011510081149e-06
Position 1474: 4.600100426083578e-06
Position 1541: 3.82857060085071e-06
Position 761: 2.2799098849041647e-06
Position 5397: 1.9747687306550394e-06
Position 90: 1.93419264081036e-06
Position 687: 1.7085575354138404e-06
Position 507: 1.3660940579956587e-06
Position 309: 1.1062065152221777e-06
Position 184: 1.056312010715832e-06
Position 549: 1.0331961896386202e-06
Position 3280: 8.745655591643829e-07
Position 338: 7.549086958361488e-07
Position 372: 6.869484498686045e-07
Position 175: 6.368907779891313e-07
Position 1648: 4.5522185355271665e-07
Position 1638: 4.347320763345275e-07
Position 452: 4.094993592927915e-07
Position 118: 3.3808755640838397e-07
Position 814: 3.3324563113876605e-07
Position 151: 2.685540895992723e-07
Position 205: 1.1620997330180292e-07
Position 157: 5.1416492989100145e-08
Position 141: 3.398585810646984e-08
Position 519: 2.1102769888135657e-08
Position 325: 1.5088236076813744e-08
Position 97: 1.0741420968395494e-08
Position 190: 9.971210337710568e-09
Position 192: 3.907474449354409e-09
Position 1588: 2.768232461678689e-09
Position 197: 2.6517705884381827e-09
Position 1577: 2.3781949836506896e-09
Position 1733: 1.2929405386438775e-09
Position 99: 9.244011011847044e-10
Position 109: 8.494439882860674e-10
Position 160: 3.097701251294708e-10
Position 524: 4.5387357958455995e-11
Position 681: 1.68051147239201e-11
