Gene = EPDR1
Position 534: 2.5805799674649916e-06
Position 546: 2.4377417709411032e-06
Position 473: 2.0167248793739767e-06
Position 554: 1.2193699291782441e-06
Position 519: 1.1138140604565592e-06
Position 566: 9.847074267009493e-07
Position 822: 9.351863461445374e-07
Position 876: 7.633065711360626e-07
Position 1527: 5.602893475094697e-07
Position 880: 4.379670710976016e-07
Position 1258: 4.117965158394456e-07
Position 385: 3.9169706989831455e-07
Position 896: 2.891261799363815e-07
Position 1118: 2.033521714315907e-07
Position 368: 2.0330026124269344e-07
Position 600: 1.787916987777156e-07
Position 784: 1.5843232516369972e-07
Position 923: 1.5393861479314454e-07
Position 551: 1.1498930583304105e-07
Position 714: 7.572303370948566e-08
Position 993: 5.765072081679162e-08
Position 329: 3.623209509762017e-08
Position 1806: 2.883097356814788e-08
Position 1777: 2.7031950748625272e-08
Position 707: 1.7507693051653818e-08
Position 284: 1.1888124385166233e-08
Position 1709: 8.595433912660262e-09
Position 899: 2.698475069041611e-09
Position 225: 2.418038854346017e-09
Position 716: 2.2116363579398835e-09
Position 1055: 1.8439013894930659e-09
Position 679: 1.8222350878397775e-09
Position 1727: 1.704624089524295e-09
Position 1721: 1.668626842767202e-09
Position 1139: 1.5956504997711912e-09
Position 623: 1.4879742826151828e-09
Position 929: 1.0533637898764437e-09
Position 170: 9.949329619482876e-10
Position 645: 4.907060864206478e-10
Position 701: 4.1780864559544006e-10
Position 266: 2.6267200539346234e-10
Position 653: 3.109367476252377e-11
Position 231: 2.2656336746168237e-11
Position 249: 9.581542494579698e-12
Position 490: 8.422221613079754e-12
Position 525: 6.623860380348934e-12
Position 621: 6.1916329467433875e-12
Position 627: 4.343637443638712e-12
Position 149: 3.3196258030404676e-12
Position 647: 1.0549347166559714e-12
Position 233: 9.432252751634614e-13
Position 243: 7.946744941045386e-13
Position 143: 4.3494606294901304e-13
Position 293: 3.7525623992443725e-13
