Gene = MSL2
Position 143: 2.273148497644835e-05
Position 361: 1.8812017649243495e-05
Position 726: 1.6891197445726477e-05
Position 425: 1.1895459141595802e-05
Position 116: 1.077610576634606e-05
Position 813: 1.0685038769582209e-05
Position 679: 8.146584416673984e-06
Position 861: 7.868401422155902e-06
Position 852: 3.5134181286338955e-06
Position 781: 2.8433272315021255e-06
Position 866: 2.4196707777251704e-06
Position 605: 2.3652725439341474e-06
Position 1002: 2.1365066664154485e-06
Position 718: 1.2787538564022859e-06
Position 169: 7.960509374226294e-08
Position 465: 6.393347140348382e-08
Position 567: 4.783818304706687e-08
Position 293: 4.361157551632801e-08
Position 230: 3.7026420980334564e-08
Position 892: 3.5436816732921107e-09
Position 103: 1.604513397635584e-10
Position 218: 1.1046979662147554e-11
Position 183: 3.2846216188336774e-12
Position 221: 7.045366229555467e-13
Position 453: 1.5737255974203906e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3816: 0.7992585065180591
Position 1048: 0.5272251802539586
Position 14701: 0.26158287623789245
Position 13934: 0.2600073029467782
Position 1338: 0.23624045177785682
Position 1926: 0.19635688423576358
Position 1840: 0.12520435951351197
Position 1369: 0.12305339047022018
Position 992: 0.12155781345533934
Position 7127: 0.0979018801567994
Position 2743: 0.09206440156296788
Position 2367: 0.07298737181535912
Position 6127: 0.06696938704473518
Position 7147: 0.06098594357235064
Position 6554: 0.04053940002953259
Position 1902: 0.03682102436082427
Position 8179: 0.03392383670887893
Position 2775: 0.032751825115581244
Position 1837: 0.02547806725500005
Position 7416: 0.024491492303312313
Position 11246: 0.018437602221147372
Position 13400: 0.01721980014462047
Position 6574: 0.015316080102305445
Position 3364: 0.014849489762152538
Position 13133: 0.014581647850744353
Position 3313: 0.01427479478909515
Position 9947: 0.012636948069174444
Position 10546: 0.010637558733858665
Position 1009: 0.008859278501018178
Position 4080: 0.007599298836230139
Position 1868: 0.007227595978976083
Position 11157: 0.007004093421138349
Position 7123: 0.0063331680314633945
Position 1787: 0.0057125423698250214
Position 2070: 0.005451575207891248
Position 679: 0.0053074790939836025
Position 1083: 0.004747156375441942
Position 12211: 0.004628575412839974
Position 4008: 0.004616919025312478
Position 1912: 0.004431462311083775
Position 5848: 0.004383411591165056
Position 1052: 0.004051234459588539
Position 2054: 0.003830219537664485
Position 12022: 0.0038291555147386097
Position 3790: 0.0037533926558423803
Position 9999: 0.003401166503010088
Position 4100: 0.003181587894081655
Position 974: 0.003028186735454489
Position 2909: 0.0030209711165608806
Position 5772: 0.002975631003619888
Position 709: 0.002634320838305572
Position 4051: 0.0024849251415706773
Position 773: 0.0024016097980138593
Position 1765: 0.0021860493315060407
Position 3743: 0.0020628999153454214
Position 6741: 0.0020273889420955264
Position 8975: 0.001988864544146744
Position 8635: 0.001981123229776486
Position 4546: 0.0019549616122679437
Position 4381: 0.0017601990499430719
Position 1408: 0.0016949579259627168
Position 7920: 0.0016912759039299312
Position 781: 0.0013649762916704865
Position 5093: 0.0013358823726016009
Position 4968: 0.0012653737013308686
Position 2116: 0.001191688913549071
Position 5306: 0.0011057334614315375
Position 573: 0.0010843056991682893
Position 9158: 0.0010601602589729836
Position 2646: 0.0010313933859588348
Position 5198: 0.0009748921755439407
Position 920: 0.0009672300444914146
Position 1344: 0.0009506473744838964
Position 3138: 0.0009041927357390186
Position 8916: 0.0008628023805939056
Position 1791: 0.00077360228443706
Position 2426: 0.0007596373849415714
Position 852: 0.0007266927007895065
Position 6550: 0.0006334765009423191
Position 6149: 0.000627201943234153
Position 4918: 0.0005723306263679625
Position 1577: 0.0005654367728686641
Position 2983: 0.0005241146274977298
Position 1232: 0.0004954602239922204
Position 4623: 0.0004260295591916168
Position 5463: 0.00041708573079063914
Position 1701: 0.00033221485067272004
Position 724: 0.00032093570108283236
Position 1807: 0.000309667693949801
Position 4865: 0.0002862304796993467
Position 4405: 0.0002695224743652037
Position 1605: 0.00026495423930060014
Position 1880: 0.000244174565651927
Position 338: 0.0002034421012678069
Position 1026: 0.00015517268073525243
Position 4811: 0.0001340604621885843
Position 1311: 0.0001290045687752344
Position 1323: 9.791877789079278e-05
Position 1722: 9.018572575916413e-05
Position 1143: 7.946201038651246e-05
Position 1056: 7.536391820455645e-05
Position 802: 6.496624734313877e-05
Position 810: 4.8047485137920893e-05
Position 932: 4.081873878979811e-05
Position 1621: 4.0565371645762615e-05
Position 830: 3.083511269256091e-05
Position 2150: 3.0771076301860427e-05
Position 1559: 3.0170595844048245e-05
Position 1204: 2.816252577032055e-05
Position 1581: 2.7140508288694105e-05
Position 3868: 2.33922564579244e-05
Position 1817: 1.728431636484936e-05
Position 1448: 1.4487192947763847e-05
Position 1522: 1.4234644568784851e-05
Position 2167: 7.525526011028607e-06
Position 1705: 6.839539960423706e-06
Position 412: 3.939995492705853e-06
Position 522: 2.528463674928755e-06
Position 376: 1.80580538152772e-06
Position 437: 1.6349078130962639e-06
Position 1058: 1.2429357399447106e-06
Position 445: 1.1838860011895689e-06
Position 370: 1.1342276817016628e-06
Position 1412: 1.0908118772895857e-06
Position 528: 7.575634539960391e-07
Position 879: 5.962160897762157e-07
Position 349: 5.538630727367561e-07
Position 822: 4.4892120730675093e-07
Position 546: 2.4262774857516574e-07
Position 562: 2.1213123740682576e-07
Position 387: 1.0657728245028622e-08
Position 400: 7.67340333063976e-09
Position 352: 4.827037032423163e-09
Position 1166: 3.204460476546827e-09
Position 1438: 2.8981135157220146e-09
Position 1153: 3.5561164907782254e-10
