Gene = PM20D1
Position 4400: 0.004155437628801153
Position 8144: 0.0041425698207271855
Position 9346: 0.004018843510040406
Position 1789: 0.003980139219841962
Position 7454: 0.00397046319606443
Position 1378: 0.0038298929567486648
Position 17680: 0.003355718409316149
Position 7173: 0.002976347199444077
Position 6631: 0.002966884735278426
Position 3424: 0.002943022741715857
Position 2601: 0.002802960536613554
Position 170: 0.002442213110607819
Position 3857: 0.002346301208414495
Position 640: 0.002312556040344718
Position 19142: 0.002289193940077673
Position 6374: 0.002260662536272046
Position 9442: 0.0022281804278538172
Position 7868: 0.0018492748482160232
Position 7615: 0.0018236220722384503
Position 271: 0.0017239314108199028
Position 5036: 0.0016433295692710706
Position 4685: 0.0015614529519525407
Position 4758: 0.001524981622717181
Position 20508: 0.001520304388996093
Position 1526: 0.0014784259367448208
Position 6728: 0.0014433070555581813
Position 10042: 0.0012960431226134179
Position 3481: 0.001244179816542063
Position 14011: 0.0010887278882424226
Position 8927: 0.0010555397848465858
Position 4849: 0.0010432816115787404
Position 20111: 0.0010288084625855415
Position 764: 0.001012206109469667
Position 4732: 0.0010116210878975656
Position 6847: 0.000992507555907071
Position 224: 0.0006896481771699649
Position 20234: 0.0005879329990457613
Position 9202: 0.0005220677557085621
Position 2866: 0.0004956845540066319
Position 507: 0.0004802180804773016
Position 7412: 0.00044812163681720634
Position 2265: 0.00042730194411149796
Position 2750: 0.0003911761383922238
Position 12439: 0.00038821559880478123
Position 528: 0.0003815383113950999
Position 7035: 0.00038150443789273863
Position 8088: 0.00034376364595935043
Position 7841: 0.0003152228764938728
Position 1657: 0.0003036294233444924
Position 3715: 0.0002578933026841364
Position 20074: 0.00021238149176684175
Position 1302: 0.00020920287500243527
Position 4966: 0.0002014871818190573
Position 960: 0.0001906446652929317
Position 3024: 0.00017963560365133477
Position 471: 0.00017165405427040738
Position 1731: 0.0001656736409469763
Position 4112: 0.00015597985956059958
Position 2474: 0.0001487748381987114
Position 6647: 0.00014597598134967406
Position 8948: 0.00014208734150493408
Position 6104: 0.00013636542657582647
Position 78: 0.00012770672549411368
Position 3377: 0.00011961760188562796
Position 4253: 0.00011463054091652719
Position 6098: 0.00011454979866175952
Position 1777: 0.00011232577019536447
Position 4787: 0.00010394393857959381
Position 552: 0.00010329319043016658
Position 108: 0.00010102648126867685
Position 1257: 9.442432590499551e-05
Position 2876: 8.838841579079029e-05
Position 2210: 8.557068367791288e-05
Position 686: 8.377740823603319e-05
Position 7683: 7.709129463611805e-05
Position 1487: 7.55394172183251e-05
Position 7825: 7.477961102879009e-05
Position 10071: 7.169318363587709e-05
Position 4612: 5.826612353005476e-05
Position 7418: 5.6037627522326486e-05
Position 428: 5.437927782346193e-05
Position 3674: 5.226047643619167e-05
Position 255: 4.917187519566862e-05
Position 2986: 4.860992757922939e-05
Position 1715: 4.170602877329199e-05
Position 7729: 1.6746991600918193e-05
Position 8571: 1.6536913060123252e-05
Position 11232: 1.320777237869728e-05
Position 10036: 1.2107438089394022e-05
Position 11959: 1.1585448359359105e-05
Position 11836: 1.09906312401906e-05
Position 11749: 1.030081886959941e-05
Position 8401: 9.618049863154924e-06
Position 8555: 7.634993281591888e-06
Position 4740: 7.488250078601648e-06
Position 8621: 3.946640082282574e-06
Position 8536: 3.3978504886834494e-06
Position 8529: 3.270502916099942e-06
Position 189: 1.3121230213245664e-06
Position 11251: 6.684748418415168e-07
Position 152: 7.739781484459858e-08
Position 66: 6.537326115314924e-08
Position 578: 5.134323092964632e-08
Position 60: 3.879835376425405e-08
Position 580: 2.5414147885414994e-08
Position 96: 8.302759809312372e-09
Position 380: 5.7362401672800475e-09
Position 690: 3.936476558308461e-09
Position 480: 3.4660074618600806e-09
Position 279: 1.1234371856501242e-09
Position 372: 9.698035159877204e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9793: 0.9767210779548421
Position 7365: 0.9496527866049048
Position 19737: 0.9025863095494346
Position 8227: 0.8843903679098062
Position 2145: 0.862195830703413
Position 17433: 0.8230733604462475
Position 17605: 0.7681387592494429
Position 6330: 0.6609621102256701
Position 5219: 0.5814493120869545
Position 9332: 0.5402024381179621
Position 19223: 0.4990139977503426
Position 21373: 0.4640299975806321
Position 4559: 0.4447850208992887
Position 12998: 0.3453476329111001
Position 21144: 0.34482005607882515
Position 20215: 0.2742380586193385
Position 9292: 0.2601067315497951
Position 20027: 0.2599471321025964
Position 5899: 0.18904457445705583
Position 6244: 0.18446297330052852
Position 5035: 0.1594549462361136
Position 9254: 0.13345948255267723
Position 5064: 0.11811785317567705
Position 7901: 0.09211655758934785
Position 6199: 0.08730421610499954
Position 18030: 0.07922041941020433
Position 19798: 0.07115966337366088
Position 17350: 0.06868820936517446
Position 20258: 0.05109468677289507
Position 21642: 0.05097204124702953
Position 21117: 0.04470023457577787
Position 17995: 0.040994580988512774
Position 7310: 0.03408625943250474
Position 17308: 0.0340025953111093
Position 12896: 0.03292227847755842
Position 1451: 0.03193634587835504
Position 12510: 0.031868410196624175
Position 10437: 0.028899743507257155
Position 4571: 0.027466202738043576
Position 8409: 0.026619485797856248
Position 6218: 0.025816034170696823
Position 18995: 0.024342924356970094
Position 17808: 0.022456033905715513
Position 21253: 0.02215691417248447
Position 17149: 0.0198171301999078
Position 21906: 0.019528746605498932
Position 9812: 0.01899609490334938
Position 8927: 0.01792447306482613
Position 7711: 0.015874580219784773
Position 8694: 0.014540217045934636
Position 5099: 0.013582190856719283
Position 19758: 0.013582078239874031
Position 7758: 0.013548305408665764
Position 20006: 0.013352202910325218
Position 7091: 0.012089856421401292
Position 8828: 0.011750172170583557
Position 8021: 0.011379901147861023
Position 21180: 0.010798431343660703
Position 9563: 0.01052038647722457
Position 12560: 0.00954389935039518
Position 20059: 0.008799427309148252
Position 19919: 0.008292181242794123
Position 6174: 0.007865487203566947
Position 170: 0.007851238743172057
Position 6941: 0.0076146916078323485
Position 115: 0.0076055202863043745
Position 4637: 0.007429709413551775
Position 270: 0.006390628956702022
Position 9503: 0.006026797145581652
Position 4963: 0.0059843797924981085
Position 18647: 0.005747467763587256
Position 21785: 0.005599084258489619
Position 5906: 0.005229128715952543
Position 10440: 0.00517957832260884
Position 19287: 0.005119364346636891
Position 17161: 0.0049814474007885395
Position 5231: 0.004621284263916948
Position 12330: 0.004559557819707373
Position 3371: 0.004449383923089541
Position 20697: 0.004381653787348322
Position 303: 0.004136731538377978
Position 1359: 0.004107270272587432
Position 12629: 0.004075042998802264
Position 2176: 0.0038156254204809864
Position 18938: 0.0037847839304676716
Position 12370: 0.0037037820623771894
Position 17952: 0.003629307002985256
Position 5501: 0.003467289432155271
Position 5684: 0.0032847724107394217
Position 18089: 0.0032170298647615546
Position 21035: 0.003216580096868674
Position 12516: 0.003033717703323248
Position 8931: 0.0030072732336469355
Position 8461: 0.002966482843474718
Position 17861: 0.0028441547420021574
Position 18921: 0.002743873405480504
Position 7761: 0.0027275267627765434
Position 6549: 0.0026731665408732215
Position 7069: 0.0026431326330923475
Position 18034: 0.002630894307043381
Position 20261: 0.0024663425746392713
Position 2156: 0.0024247604382187584
Position 2733: 0.002423205721054525
Position 8065: 0.0021750731722020495
Position 6215: 0.002146874175053703
Position 20123: 0.002130477146694329
Position 2659: 0.0020694870054338735
Position 8909: 0.001991830659616534
Position 5127: 0.0019238604856921474
Position 19926: 0.0019040487534189464
Position 318: 0.001871420639535035
Position 4198: 0.0018588035415485146
Position 5570: 0.0018051761838487773
Position 12439: 0.0017905670782789515
Position 20437: 0.0017655612977292017
Position 20339: 0.0017445498831363433
Position 4904: 0.0017417530432689225
Position 7567: 0.0017111232334026001
Position 12667: 0.0016109262785647686
Position 8489: 0.0015797581835559175
Position 4703: 0.001567431616866237
Position 10462: 0.001555209210309633
Position 1377: 0.0015172993832273305
Position 19160: 0.0014603438037380711
Position 8952: 0.001377226785496754
Position 2856: 0.0013758947398959615
Position 6256: 0.001359909420934603
Position 20198: 0.0013174320543147121
Position 9482: 0.0012836620600856963
Position 1616: 0.001279015999858408
Position 5870: 0.0012770141258248015
Position 3639: 0.0012616614216085255
Position 4706: 0.0012299791725577628
Position 1411: 0.0012257535317427189
Position 2546: 0.0011693237975280032
Position 2353: 0.001166756137078661
Position 5738: 0.0011056916697848172
Position 13849: 0.0010887278882424232
Position 1652: 0.001069453779735422
Position 5705: 0.0010637403259394435
Position 7803: 0.00103149706425699
Position 2938: 0.001007878856977909
Position 3008: 0.0009971564357191152
Position 2166: 0.0009841937199543292
Position 5542: 0.0009437422176990811
Position 5254: 0.0009293084922253389
Position 1998: 0.0009101605811725317
Position 6016: 0.0008471185926745937
Position 5449: 0.0008240070449295723
Position 6083: 0.0008177329180612984
Position 19820: 0.0008133998955775466
Position 4252: 0.0008120872128522577
Position 6587: 0.0007588743935905709
Position 8334: 0.0007064444978513114
Position 6437: 0.0007035198146582904
Position 20144: 0.0006942730205771724
Position 6401: 0.0006784681419147313
Position 6646: 0.0006633537066400566
Position 175: 0.0006597075675899893
Position 9184: 0.0006405030659218532
Position 4201: 0.0006364543556600596
Position 4594: 0.0006298616017489724
Position 2080: 0.000608440634778757
Position 3734: 0.0006025185113138844
Position 18172: 0.0005310274108271158
Position 6727: 0.0005144572787565
Position 9487: 0.0005020894326586127
Position 662: 0.0005002734932696971
Position 1718: 0.0004953679039997622
Position 4036: 0.0004945071615224655
Position 10517: 0.00046711956719753926
Position 1320: 0.00044347259529924305
Position 4227: 0.0004428733289274155
Position 4578: 0.00043469690308578046
Position 7339: 0.00041877300946243983
Position 10466: 0.0004035732827509634
Position 7817: 0.00039951920002633695
Position 9521: 0.0003807951402378707
Position 9820: 0.0003573176325972674
Position 6412: 0.00035460763812353747
Position 8126: 0.0003434270693242345
Position 96: 0.0003226065052984035
Position 1951: 0.0003218000972711931
Position 2863: 0.0003144840206359556
Position 2976: 0.0003021178088018062
Position 6749: 0.00029756633231764153
Position 3715: 0.0002941068159377945
Position 7375: 0.00029383540892527894
Position 365: 0.0002901975667497247
Position 1260: 0.0002780764123637171
Position 342: 0.00025414112437647146
Position 6525: 0.0002476255488334655
Position 1955: 0.00023504117262459473
Position 7682: 0.00023404170088376752
Position 2511: 0.00021410429076047137
Position 1974: 0.00021061331523846192
Position 672: 0.00020706015677085068
Position 867: 0.00019624019386508003
Position 9992: 0.0001961454605670098
Position 19975: 0.00019082541757293743
Position 930: 0.00017830714614728874
Position 4990: 0.00017783343034103358
Position 8134: 0.0001723496940904852
Position 7783: 0.00017155516887887084
Position 1117: 0.00016425702549371083
Position 10213: 0.00014665388533895995
Position 17672: 0.00014375359635773388
Position 9381: 0.00014019671991271875
Position 7426: 0.00013152551159744975
Position 130: 0.00012717822356622015
Position 1935: 0.00011811409373671963
Position 8266: 0.00011450103379045133
Position 1492: 0.00010505308768732544
Position 7619: 0.00010498519045287663
Position 1333: 0.00010334249393501774
Position 9943: 0.00010277852059410473
Position 2964: 9.904408252091962e-05
Position 3673: 9.850187918628086e-05
Position 2728: 9.577189516857594e-05
Position 7786: 9.379165054093121e-05
Position 552: 9.324187048594404e-05
Position 7571: 8.776141737113122e-05
Position 7266: 8.724675570648896e-05
Position 3399: 8.563340798240642e-05
Position 1868: 8.410200302745265e-05
Position 2027: 8.305675133487469e-05
Position 2406: 7.699867456729395e-05
Position 20142: 7.60409964761584e-05
Position 3663: 7.353887538515511e-05
Position 4280: 7.070942641933786e-05
Position 815: 6.792619419354913e-05
Position 4111: 6.24968102635693e-05
Position 19527: 5.603525242023442e-05
Position 8892: 5.516303678055167e-05
Position 133: 5.3441029842523545e-05
Position 1635: 4.9731252431932306e-05
Position 4351: 4.811619208465856e-05
Position 2057: 4.533944133873021e-05
Position 1786: 4.389442303045905e-05
Position 3310: 4.1055181446450874e-05
Position 3758: 3.992704727791712e-05
Position 20406: 3.937631825281574e-05
Position 9736: 3.8619310641571105e-05
Position 148: 3.314191705797168e-05
Position 12292: 3.287687102807587e-05
Position 2000: 3.113546559573493e-05
Position 140: 3.067121215104548e-05
Position 1704: 2.9326163044241082e-05
Position 960: 2.5847432650890766e-05
Position 2357: 2.472360307934971e-05
Position 1657: 2.39054849455133e-05
Position 2442: 2.0295905641150795e-05
Position 1680: 1.9477682945629594e-05
Position 448: 1.753492345956866e-05
Position 1097: 1.7525415022676293e-05
Position 3341: 1.694808445041776e-05
Position 10020: 1.4528073739663773e-05
Position 518: 1.2259166878917895e-05
Position 11811: 1.1978607307795827e-05
Position 9960: 1.1537931260659881e-05
Position 10442: 1.132800609736437e-05
Position 620: 1.0520027500971673e-05
Position 9949: 8.017368035741422e-06
Position 11704: 7.204756206836216e-06
Position 7401: 7.142321112644882e-06
Position 11785: 6.040349860476768e-06
Position 9634: 5.717873347238157e-06
Position 11069: 5.356725905446938e-06
Position 8102: 4.966548313014298e-06
Position 11033: 4.341177376794972e-06
Position 11505: 4.267282889352048e-06
Position 11081: 4.122881430704273e-06
Position 6528: 3.674614100938278e-06
Position 11597: 3.3859022046882494e-06
Position 7213: 2.9280429632780647e-06
Position 9853: 2.1933656065025557e-06
Position 10233: 1.2749461340975104e-06
Position 6589: 8.637788209850425e-07
Position 7205: 6.55995409590943e-07
Position 1886: 4.301649794492643e-07
Position 7510: 3.8467268824026103e-07
Position 1124: 3.8022622582626166e-07
Position 7539: 3.6885921988938804e-07
Position 1214: 3.444249671038275e-07
Position 1147: 2.942918220203169e-07
Position 1257: 2.826044306889492e-07
Position 7960: 2.0063520486319354e-07
Position 828: 7.096799942285511e-08
Position 507: 6.464922485669303e-08
Position 11154: 5.5462507592616646e-08
Position 7167: 2.5061652059560973e-08
Position 1837: 1.1570295410561381e-08
Position 182: 1.381143475431077e-09
Position 874: 9.087181155739038e-10
Position 201: 9.086588882440357e-10
Position 324: 7.619509304666175e-10
Position 180: 5.08313749375523e-10
Position 10209: 2.3867256622709185e-10
Position 203: 9.711625470545146e-12
Position 213: 3.6154322601242066e-12
