Gene = AK6
Position 1269: 0.00017267462013069578
Position 675: 0.00011675154886874644
Position 812: 0.00010678158531746312
Position 389: 8.908118118705348e-05
Position 591: 6.645023739250462e-05
Position 7779: 6.328090247823494e-05
Position 4623: 6.19964926378174e-05
Position 8733: 6.01177910348809e-05
Position 6764: 5.828434761664532e-05
Position 842: 5.220984272589113e-05
Position 4596: 4.1191599509214345e-05
Position 2947: 3.921089332298307e-05
Position 3018: 2.518552715243625e-05
Position 398: 1.6278082213526554e-05
Position 13868: 1.561816296944816e-05
Position 207: 6.890717242440516e-06
Position 385: 6.130958534058504e-06
Position 1914: 3.4613668582060207e-06
Position 13782: 3.410759610129546e-06
Position 582: 2.6417027940405557e-06
Position 315: 2.480405765604849e-06
Position 16849: 9.272481668689613e-07
Position 16667: 8.479400040073076e-07
Position 363: 6.763104911122227e-07
Position 54: 4.853880630797843e-07
Position 132: 4.679123871959426e-07
Position 484: 3.921214885958602e-07
Position 3085: 2.813203961459764e-07
Position 401: 2.766222394349125e-07
Position 281: 1.3770622425466963e-07
Position 574: 1.4507081800400182e-08
Position 241: 5.161070342542177e-09
Position 510: 5.0957523731717495e-09
Position 37: 3.3653428665430774e-09
Position 474: 3.279294198936803e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13747: 0.9961228951646136
Position 2946: 0.9645049191103507
Position 13588: 0.9349330164617318
Position 9565: 0.6974787766388844
Position 17288: 0.5225046576186682
Position 1550: 0.38345794104450887
Position 14020: 0.287818598357119
Position 15227: 0.16581002330553418
Position 12020: 0.13560131430682423
Position 14016: 0.09258783432632174
Position 16651: 0.0674421820105333
Position 6802: 0.06517403516861732
Position 9795: 0.057386582002570664
Position 182: 0.040250160170095126
Position 18158: 0.03541260061498556
Position 9792: 0.02772499748766613
Position 815: 0.02442605742811218
Position 12039: 0.019436299106594383
Position 9199: 0.018707860296409584
Position 17848: 0.018619222585585436
Position 472: 0.018250903819768002
Position 16876: 0.017599273839224567
Position 9521: 0.016792823645965987
Position 781: 0.016792765211085903
Position 14176: 0.015899412307746698
Position 15980: 0.015587931689379199
Position 2816: 0.0150877491109629
Position 9932: 0.01400406690642464
Position 11959: 0.012992632050315433
Position 1281: 0.010393748065707677
Position 17144: 0.00883598502536381
Position 690: 0.008502054806012705
Position 14447: 0.0072977809287765785
Position 18487: 0.00714601911623307
Position 9493: 0.006692642016233294
Position 1218: 0.006368491086454064
Position 16912: 0.005907993358964103
Position 9738: 0.0058491835345972345
Position 18373: 0.005693804452610484
Position 1138: 0.005488563117406517
Position 16299: 0.0054158239882983504
Position 155: 0.0052650868248187085
Position 1570: 0.005026584661991193
Position 16709: 0.0045270751669694385
Position 17583: 0.0043681278029589
Position 1546: 0.00416524242160579
Position 6822: 0.004155642162501775
Position 18004: 0.004077499933330867
Position 17165: 0.004020574931850862
Position 503: 0.0038904183252948454
Position 416: 0.0037049419873725624
Position 554: 0.00346328633559939
Position 1829: 0.0033840458693889055
Position 17106: 0.003209460568016556
Position 2040: 0.003020745954095936
Position 1207: 0.0026785537875925864
Position 16816: 0.002562199158086267
Position 2335: 0.0025586426244266656
Position 9421: 0.0025084937828788443
Position 1858: 0.0024490145564252516
Position 6864: 0.0024141343495831307
Position 6965: 0.00239802142479055
Position 18053: 0.00197539389729451
Position 16422: 0.0019376387416621434
Position 16789: 0.0018819233749897933
Position 17045: 0.0017884142662580027
Position 652: 0.001685719972381565
Position 13841: 0.0016814807709440646
Position 1115: 0.0016631795580827368
Position 16723: 0.0014056823481193995
Position 15231: 0.0013685201862705758
Position 16533: 0.0013428394385222922
Position 15154: 0.0012583776131336656
Position 845: 0.0012047368958289701
Position 999: 0.0011428796799646025
Position 2275: 0.0010849992281196002
Position 14038: 0.0009655836789339728
Position 14831: 0.0009597470864333818
Position 12898: 0.0009501889512421542
Position 3084: 0.0008884780833921122
Position 2338: 0.0008210037071992992
Position 437: 0.0008193943678112529
Position 184: 0.0007761425233263329
Position 17353: 0.0007531668275376519
Position 991: 0.0006524648309099995
Position 474: 0.0006049041520183755
Position 915: 0.0005834350881130892
Position 2289: 0.0005808905232175126
Position 14178: 0.0005656067178977734
Position 14994: 0.0005562948275770773
Position 14880: 0.0005368994773141595
Position 858: 0.00048450897206998557
Position 16434: 0.0004742028964223336
Position 16359: 0.0004720470456613396
Position 12366: 0.000463942251057843
Position 1407: 0.00037121113354828786
Position 16456: 0.0003686163052629407
Position 14757: 0.0003552616506951691
Position 16156: 0.00035236936596097794
Position 5481: 0.00034449503226799264
Position 1237: 0.00031873969740020325
Position 16066: 0.00031253728624174525
Position 14914: 0.0003023786255736207
Position 1083: 0.00029362031907557566
Position 14201: 0.0002869888530611054
Position 1337: 0.0002829785307422656
Position 891: 0.00025876208225480865
Position 1511: 0.0002384570171927872
Position 14411: 0.0002256319585969085
Position 789: 0.00021799989814309405
Position 15350: 0.00021050155185235262
Position 1110: 0.00019970290900668997
Position 14398: 0.00019436192483512996
Position 15505: 0.00018771025650036023
Position 864: 0.00018625397238550785
Position 1596: 0.0001800704876841652
Position 14095: 0.00015832353772837296
Position 5461: 0.00011532224401165748
Position 14022: 0.00010851811342630022
Position 4354: 0.00010513905875795309
Position 14425: 9.545689955353938e-05
Position 964: 6.641137955779723e-05
Position 716: 6.344611264972587e-05
Position 7669: 6.328090247823494e-05
Position 8517: 6.011779103488073e-05
Position 656: 5.628767377384354e-05
Position 14890: 4.5432074020702716e-05
Position 6508: 3.169417654269314e-05
Position 6548: 2.659017107395221e-05
Position 14870: 2.5476252900280224e-05
Position 620: 2.3086976415400396e-05
Position 731: 2.035054482845317e-05
Position 15259: 6.017913625634335e-06
Position 15305: 5.309667830415189e-06
Position 1552: 4.847981032601862e-06
Position 214: 3.4773403646028147e-06
Position 579: 3.0145413425501495e-06
Position 559: 1.9160990739191795e-06
Position 194: 1.8419699573999671e-06
Position 363: 1.6209747040613522e-06
Position 3787: 1.5591782796011803e-06
Position 14127: 1.39472013198389e-06
Position 14112: 1.388681330973418e-06
Position 5214: 1.3767138836720854e-06
Position 203: 8.423173997451656e-07
Position 14227: 7.741293589196723e-07
Position 1748: 6.676969083558674e-07
Position 631: 4.96929395688978e-07
Position 1731: 4.680263185993836e-07
Position 3748: 3.1140402965418626e-07
Position 931: 3.061671738996648e-07
Position 574: 2.099838025181755e-07
Position 338: 1.1716317679462866e-07
Position 225: 2.36716887262624e-08
Position 291: 1.3455992905943826e-08
Position 451: 9.658004493510114e-09
Position 346: 9.522650992325357e-09
Position 324: 4.93090209980747e-09
Position 84: 1.8571262145968015e-09
Position 255: 1.6760418141293997e-09
Position 250: 1.5997536298943686e-09
Position 130: 8.641773619165738e-10
Position 332: 5.609134660528683e-10
Position 320: 4.1435000031536563e-10
Position 322: 3.0570038836173645e-10
Position 117: 2.8586590003784703e-10
Position 259: 1.4000406014626244e-10
Position 132: 4.2859833628202376e-11
Position 100: 2.4435920875591735e-11
