Gene = STRA8
Position 2867: 0.00013325788249079107
Position 23270: 0.00012649166259048877
Position 5191: 0.00011241049336326435
Position 4402: 0.00011020437574961987
Position 3741: 0.00010171687870436501
Position 4714: 9.971314373934443e-05
Position 76: 4.8455582701918377e-05
Position 2835: 2.732817600261091e-05
Position 2022: 1.3843159573286421e-05
Position 1929: 1.249417669632785e-05
Position 295: 2.769133522639411e-06
Position 151: 2.7206454671382727e-06
Position 171: 1.664496440719346e-06
Position 292: 1.5510459621792518e-06
Position 219: 1.0913399608035377e-06
Position 264: 1.0056324936432256e-06
Position 109: 7.473497498656672e-07
Position 309: 5.761929725690836e-07
Position 125: 4.992001219635932e-07
Position 15: 3.1652777793951346e-07
Position 123: 2.280507464353034e-07
Position 156: 1.4548177733059399e-07
Position 402: 7.399978208770669e-08
Position 53: 5.806031649436258e-08
Position 306: 3.731418919550588e-08
Position 841: 2.3462402094032252e-08
Position 523: 1.7783147252115408e-08
Position 138: 1.6665492455339298e-08
Position 531: 1.2373668886610582e-08
Position 127: 1.1032783930530604e-08
Position 719: 1.0087244905363778e-08
Position 192: 2.76469487388302e-09
Position 135: 8.159935460593173e-10
Position 318: 2.392220638976826e-10
Position 129: 1.6178990270900553e-10
Position 341: 2.535857756094243e-13
Position 208: 1.9588547203214106e-13
Position 210: 3.879699409929112e-15
Position 368: 3.649968676778393e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23134: 0.9661566907202676
Position 19816: 0.9002164941541295
Position 11346: 0.8649553418608881
Position 10801: 0.7756333843869345
Position 14264: 0.7086465129393911
Position 26438: 0.6779482450413459
Position 1840: 0.6474970735864022
Position 14549: 0.5814765522812815
Position 8539: 0.5505400103025345
Position 24408: 0.3474623310616446
Position 14437: 0.347415189552649
Position 1455: 0.34244835979175864
Position 13308: 0.3224155122959068
Position 135: 0.31870800875719124
Position 8507: 0.25721650366984
Position 22885: 0.24404990908968546
Position 23749: 0.22594642859150327
Position 1844: 0.1658113752834608
Position 18706: 0.15370098586068334
Position 19589: 0.15240904255850132
Position 1435: 0.13847467914073133
Position 25121: 0.1344556038741757
Position 18457: 0.11683952930057871
Position 13323: 0.11299170596949391
Position 13363: 0.10752466388349893
Position 8583: 0.09504860488197517
Position 18971: 0.08935528508163398
Position 1404: 0.08624782457982968
Position 22045: 0.07325005738377881
Position 19750: 0.06577044894762106
Position 15414: 0.06333688468184631
Position 25889: 0.05732549947543868
Position 170: 0.05213751212172781
Position 13333: 0.05026673599946389
Position 12496: 0.04912646579968303
Position 1400: 0.04904819408843496
Position 15393: 0.044969588104385845
Position 23952: 0.04366334122662047
Position 11833: 0.042594614493942765
Position 22719: 0.03952266445057286
Position 19002: 0.03898545135158305
Position 2496: 0.03715478183925533
Position 24030: 0.03568468235244973
Position 11808: 0.03484133898874369
Position 13367: 0.03400272243270778
Position 14501: 0.032625376671613075
Position 18940: 0.03112151266722507
Position 26276: 0.030617320875275893
Position 12766: 0.02914772558679524
Position 11263: 0.02674091966629554
Position 24309: 0.026159050447819104
Position 1874: 0.026066962690860156
Position 1514: 0.025406849561757365
Position 17879: 0.024057534588515242
Position 19753: 0.024019986989065344
Position 13975: 0.020987394626180395
Position 23139: 0.018962436464907244
Position 11364: 0.0189541204899371
Position 7745: 0.018843482263093788
Position 26018: 0.016505103455919042
Position 22670: 0.015819975129219507
Position 17059: 0.015549527780918677
Position 8561: 0.015156804165704038
Position 1520: 0.014566617587830562
Position 11199: 0.014175937837632387
Position 12742: 0.014004146351935743
Position 15300: 0.013875719700639848
Position 18191: 0.013859403827733957
Position 5526: 0.01287050980721691
Position 176: 0.012097733975940866
Position 2365: 0.011785475356896962
Position 8568: 0.010798443713759607
Position 10807: 0.010515788504705328
Position 11857: 0.010149598410806152
Position 17150: 0.009740240814089701
Position 14659: 0.009260902056995934
Position 22115: 0.008980586818165803
Position 11601: 0.008565227673845136
Position 15349: 0.008205611452688381
Position 24339: 0.008064946280637503
Position 1822: 0.007915849381191708
Position 2461: 0.007687451057697328
Position 15473: 0.007331743565336283
Position 15324: 0.007249760878907889
Position 23882: 0.007087470338768134
Position 21986: 0.007061130363489782
Position 180: 0.006847226012588758
Position 13919: 0.006761158877626067
Position 21913: 0.006751155164028321
Position 24496: 0.005856399963064506
Position 21776: 0.005726773361758765
Position 1778: 0.005664617390096443
Position 25487: 0.005556971744711656
Position 25540: 0.0055064140037744905
Position 23798: 0.005003600830077907
Position 23063: 0.004893969031638418
Position 22322: 0.004850987212378256
Position 8910: 0.004745012657065064
Position 12100: 0.004637495357036699
Position 15223: 0.004417660726046538
Position 13922: 0.00440015001580963
Position 25323: 0.004047165950909562
Position 1815: 0.004014783422346924
Position 23505: 0.003954706377435507
Position 12855: 0.0038683740602045054
Position 25153: 0.003671694858396712
Position 24281: 0.0034590133845422413
Position 14459: 0.003431925190036535
Position 2172: 0.0034212187461554523
Position 10471: 0.003418340931585996
Position 1494: 0.003363985834952495
Position 24414: 0.003143983824030302
Position 385: 0.0030311491354323076
Position 11044: 0.0029612509856514983
Position 14284: 0.002914727569990862
Position 23850: 0.0028805865347143176
Position 15251: 0.002828166565829337
Position 8894: 0.0027746533325633182
Position 20823: 0.002588635617352195
Position 10409: 0.002500081981491906
Position 11875: 0.0024679536514243283
Position 20607: 0.002407448220640798
Position 22249: 0.0023892835407842822
Position 24160: 0.002383205932004191
Position 12795: 0.002232021188067325
Position 1553: 0.002077449205406066
Position 10646: 0.00199635263991668
Position 23879: 0.0019525065803756697
Position 23864: 0.0019461958657530655
Position 263: 0.0018348123335126202
Position 12174: 0.00176170600514591
Position 1573: 0.0017476693140468136
Position 5469: 0.001745765774216579
Position 21989: 0.0017408318377168505
Position 26298: 0.0017318120924263304
Position 19956: 0.0017062639490846084
Position 17802: 0.0015823210959391354
Position 1492: 0.0014089679776408159
Position 25290: 0.00133845915181441
Position 2393: 0.001269263301839939
Position 8323: 0.0012491916515935814
Position 484: 0.0012103398853807248
Position 558: 0.001193375133729165
Position 11145: 0.0011306980475353251
Position 2310: 0.0010772562178332347
Position 23595: 0.0008455192955987957
Position 1534: 0.0008234022566339708
Position 1469: 0.0008223086074107096
Position 12946: 0.0008104769945588152
Position 23984: 0.0007221131943250921
Position 24058: 0.0006532679587697828
Position 16249: 0.0005985089651692218
Position 231: 0.0005947631579306428
Position 26225: 0.000585738766627899
Position 696: 0.0005647451460526202
Position 12659: 0.0005199393809757066
Position 807: 0.0004696753786054954
Position 401: 0.00045770830635810363
Position 1109: 0.0004521497283453956
Position 24249: 0.0004085624017048768
Position 20105: 0.00040471097060527814
Position 17981: 0.00034965909046972567
Position 23431: 0.0003482961966670589
Position 909: 0.0003450230634883328
Position 150: 0.00033720681469953055
Position 20635: 0.0003216077299023688
Position 15049: 0.0003092634713443916
Position 1196: 0.0002844453189432237
Position 1219: 0.0002695849342648378
Position 12558: 0.00025863925954047615
Position 4545: 0.00024039955071808444
Position 2728: 0.00023429783950541517
Position 15513: 0.0002322611327990454
Position 518: 0.0002125450508628096
Position 1073: 0.00017910324094009837
Position 544: 0.00017821292879792103
Position 1271: 0.00016267381147259735
Position 23483: 0.00013884012326366457
Position 15052: 0.00013470225277511968
Position 23538: 0.00013338695953404574
Position 14886: 0.00012887422022085513
Position 245: 0.00012288773323163274
Position 4982: 0.00011241049336326442
Position 23664: 0.00011089773194136977
Position 4329: 0.00011020437574961987
Position 628: 0.00010995966813998986
Position 17914: 0.00010823814317105244
Position 1040: 0.00010606253456553627
Position 11004: 9.379242216613721e-05
Position 16184: 9.369411985338949e-05
Position 488: 8.07114679664719e-05
Position 225: 7.586783772636507e-05
Position 23414: 6.908246080577291e-05
Position 192: 6.315511196304162e-05
Position 561: 4.5755115172128e-05
Position 1642: 4.3220775666966234e-05
Position 11522: 4.142923751013611e-05
Position 3507: 3.493917358018354e-05
Position 407: 2.872024901871042e-05
Position 3486: 2.3444308812602275e-05
Position 1784: 2.3309738550857088e-05
Position 2788: 2.270650764699956e-05
Position 932: 2.2495867975995684e-05
Position 2760: 2.0674459963371714e-05
Position 10950: 2.06311928257819e-05
Position 3698: 1.942393887185818e-05
Position 3643: 1.8306258352849467e-05
Position 12124: 1.813565722555384e-05
Position 2690: 1.4873577436815604e-05
Position 23683: 1.4686192109218602e-05
Position 271: 1.4581442884696639e-05
Position 606: 1.3843256672128602e-05
Position 1953: 1.1258114014405411e-05
Position 571: 8.828950161735913e-06
Position 23512: 8.75098050937451e-06
Position 13162: 7.70338754312511e-06
Position 646: 6.28197062006489e-06
Position 185: 5.832578211530195e-06
Position 774: 5.110610897248395e-06
Position 241: 3.7983097041853183e-06
Position 3439: 3.317280297625491e-06
Position 282: 2.3967158870823883e-06
Position 3482: 2.2859187892460706e-06
Position 2539: 1.9126681363743025e-06
Position 2406: 1.7230003454123246e-06
Position 2629: 1.5067374198578422e-06
Position 663: 1.3864438544970538e-06
Position 856: 1.218181397781775e-06
Position 766: 6.25972748057139e-07
Position 11773: 3.3992918920177725e-07
Position 821: 2.8258771745557293e-07
Position 15129: 5.997419448612828e-08
Position 2313: 5.761592923129757e-08
Position 2047: 4.7313507941107405e-08
Position 15074: 4.669228334633708e-08
Position 2147: 3.674218652927924e-08
Position 187: 8.971909944930846e-09
Position 247: 4.772070603913919e-09
Position 782: 2.8697193389518714e-09
Position 447: 1.461032449022802e-09
Position 424: 1.371494172648463e-09
Position 1166: 9.254197162933628e-10
Position 420: 6.226934120949391e-10
Position 567: 5.109838788721665e-10
Position 91: 2.3699864139763786e-10
Position 286: 4.4720082712500335e-11
Position 325: 1.865520653670327e-11
Position 301: 7.994060052896627e-14
