Gene = MGLL
Position 273: 0.0015481575695991323
Position 216: 0.0010199332483748983
Position 294: 0.0009620444087300089
Position 488: 0.000905342552887833
Position 6298: 0.0006836367049137109
Position 328: 0.0005175824305839651
Position 500: 0.00045676560465336555
Position 2223: 0.00043147919597670483
Position 3068: 0.0003243739734494661
Position 4064: 0.0003215054193871312
Position 3973: 0.0003022558149369686
Position 495: 0.0002644520768182506
Position 3096: 0.00026437756562682906
Position 799: 0.0002379985556209523
Position 318: 0.00022381920540227342
Position 987: 0.00021615966225694094
Position 667: 0.00018648918166336433
Position 2019: 0.0001651689458717243
Position 1924: 0.00016276327717054792
Position 1072: 0.00014671328285705449
Position 614: 9.503731458361318e-05
Position 279: 8.55338967018313e-05
Position 683: 8.159714114549263e-05
Position 300: 7.424171833216081e-05
Position 1182: 7.132913254333923e-05
Position 271: 6.044175918583072e-05
Position 490: 5.700920014634193e-05
Position 606: 5.261541888135934e-05
Position 277: 5.212487582240196e-05
Position 209: 3.9807136056233046e-05
Position 1133: 3.9630449969493406e-05
Position 1852: 3.519552596757917e-05
Position 1793: 3.331052167909721e-05
Position 421: 2.902276167952928e-05
Position 281: 2.76751355137831e-05
Position 283: 2.559361926876111e-05
Position 574: 2.348276769296547e-05
Position 1066: 2.267876110448997e-05
Position 448: 1.6412830635246367e-05
Position 2592: 1.1739197409697781e-05
Position 2871: 1.1622223818823713e-05
Position 326: 9.669105858603225e-06
Position 26473: 9.3414222586196e-06
Position 310: 8.802328849306675e-06
Position 316: 7.27076713089136e-06
Position 296: 4.108987625475474e-06
Position 14782: 3.4907284528488115e-06
Position 2174: 3.3647264604766415e-06
Position 201: 3.197483666431948e-06
Position 80: 3.043819482966667e-06
Position 252: 1.8845399024212498e-06
Position 234: 1.6134037545187263e-06
Position 298: 1.3036601837801286e-06
Position 308: 1.1839076182247133e-06
Position 1498: 1.1382489552807973e-06
Position 285: 1.0917635670035128e-06
Position 1833: 4.6311831023529404e-07
Position 1855: 2.912648359660097e-07
Position 41: 1.208218830848058e-07
Position 287: 8.299979841401176e-08
Position 158: 8.118313724063888e-08
Position 1686: 3.0827891444195914e-08
Position 381: 1.4179851786773282e-08
Position 94: 1.3304162080907824e-08
Position 1515: 1.0023519760916371e-08
Position 1619: 5.87734853746508e-09
Position 65: 4.700060726209636e-09
Position 405: 1.5549870200359745e-09
Position 9136: 1.2748671865171915e-09
Position 1561: 8.417505367780037e-11
Position 2707: 6.166181902956411e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 24319: 0.999976472291811
Position 29992: 0.9998952872735726
Position 41354: 0.9995184559641251
Position 1411: 0.9928091814154008
Position 10320: 0.992286381388823
Position 7920: 0.846968921988353
Position 13954: 0.7254039335531206
Position 22777: 0.5677172167677653
Position 14311: 0.5071927200919022
Position 4468: 0.49842825080442416
Position 5863: 0.4608241414635609
Position 14331: 0.44950280131378745
Position 5778: 0.2945580100951168
Position 426: 0.20643171204893693
Position 22751: 0.20315244454182393
Position 50682: 0.19215525496685315
Position 8089: 0.153031042278236
Position 46884: 0.14922417785655778
Position 46046: 0.13765795536612535
Position 3830: 0.13413419918284616
Position 855: 0.09285336317919841
Position 2379: 0.08696436291605057
Position 895: 0.08535930802367543
Position 46376: 0.07390732693268869
Position 4211: 0.07150855687788703
Position 6555: 0.06938256645093153
Position 42382: 0.0686836940191677
Position 42212: 0.0683139932062074
Position 457: 0.06824793169802569
Position 14612: 0.060629953483667766
Position 47438: 0.060564382189990114
Position 18278: 0.06025369420277884
Position 46352: 0.048685044158349455
Position 18236: 0.04762657684134016
Position 4241: 0.04668137419604505
Position 47317: 0.043951237042310735
Position 45534: 0.03462444419032213
Position 2349: 0.029725300410496154
Position 43150: 0.02968853131405883
Position 42346: 0.027712755005748373
Position 46199: 0.024069493795172817
Position 45994: 0.023917626671030177
Position 12717: 0.023185838607750475
Position 14650: 0.01944227421974826
Position 2327: 0.0176670160393772
Position 43643: 0.01721835020628266
Position 42914: 0.016730857733065835
Position 2494: 0.01635566526080914
Position 44662: 0.014163500095351375
Position 42695: 0.013725058216131772
Position 4214: 0.013242883846675685
Position 2043: 0.012877018092855744
Position 44847: 0.011862318571892993
Position 42414: 0.010652103453650088
Position 5659: 0.009783620885850924
Position 2269: 0.00943579067735005
Position 405: 0.009003074658591537
Position 1110: 0.008779448180099405
Position 2999: 0.008537767694928929
Position 6529: 0.008060666142431984
Position 3630: 0.007924192487039981
Position 2692: 0.007594861225491574
Position 475: 0.007173074410246348
Position 1467: 0.006817674666786746
Position 43199: 0.006347867612382595
Position 43596: 0.005823563516203181
Position 3691: 0.005235740677891134
Position 1061: 0.0051602454681003215
Position 3309: 0.005130084427809875
Position 797: 0.004908179485082368
Position 43107: 0.004662451023276043
Position 42594: 0.004548395240132842
Position 968: 0.004402556028468752
Position 6501: 0.0037019066073753506
Position 3054: 0.003370024787061337
Position 2072: 0.0032476081360343786
Position 1081: 0.003104041610324684
Position 3238: 0.002578452336154934
Position 41788: 0.00254659915217866
Position 41751: 0.0024271938799712623
Position 41632: 0.002373544158146223
Position 3581: 0.002262149632174234
Position 2093: 0.0021770746851850153
Position 2090: 0.002007543925657321
Position 661: 0.001972552387293398
Position 2247: 0.00157557302905821
Position 2285: 0.00122322433498847
Position 1162: 0.0011559042741231935
Position 793: 0.001035631704378957
Position 785: 0.000889997391244649
Position 3250: 0.0008697659835658989
Position 506: 0.0007401233714106825
Position 6165: 0.0006836383946346061
Position 2504: 0.0006447099475468596
Position 2445: 0.0004713120983370377
Position 814: 0.0003819273621157278
Position 365: 0.0003520606556333187
Position 867: 0.0002706951256724281
Position 1033: 0.00026807504065709504
Position 816: 0.0002528254537936645
Position 649: 0.00020999260425082797
Position 640: 0.00018986061521415244
Position 1778: 0.00017861229091024287
Position 2157: 0.00017845615446615624
Position 1041: 0.00015621639405220426
Position 860: 0.00014064756542066622
Position 1744: 0.00012970009832017674
Position 35244: 0.00011438386552591027
Position 1341: 8.850558321872156e-05
Position 1482: 8.8403204208336e-05
Position 721: 8.593316045141263e-05
Position 1430: 8.484518028707828e-05
Position 764: 8.361275358295606e-05
Position 725: 7.690244005012284e-05
Position 1860: 7.269880696982485e-05
Position 2160: 7.067132126456726e-05
Position 761: 6.827176744932582e-05
Position 683: 5.497041681688878e-05
Position 33554: 5.248003641176251e-05
Position 29914: 4.423990570805426e-05
Position 777: 4.233145318470783e-05
Position 26384: 4.0528708418269185e-05
Position 1690: 3.3831397526803124e-05
Position 1747: 3.257065520858301e-05
Position 686: 3.2116172470958375e-05
Position 1507: 3.151024763794104e-05
Position 2002: 2.8825280540529696e-05
Position 439: 2.57319028219865e-05
Position 925: 2.299327562665489e-05
Position 1529: 2.0275503938464873e-05
Position 1438: 1.8381613996489176e-05
Position 1905: 1.7861422047057246e-05
Position 1454: 1.5046060049265425e-05
Position 30555: 1.2789993441987498e-05
Position 1420: 1.2566791972150132e-05
Position 2394: 1.1397104317477189e-05
Position 1373: 8.746882422375956e-06
Position 21533: 7.398008098797684e-06
Position 1750: 5.646829417303282e-06
Position 18384: 4.962482306615793e-06
Position 2116: 4.127090558181698e-06
Position 2661: 3.938590721123118e-06
Position 2194: 2.24753335133446e-06
Position 514: 2.0575045426261144e-06
Position 1292: 1.5067160106253157e-06
Position 1972: 1.336691817567935e-06
Position 24106: 1.1450969894178416e-06
Position 582: 6.047546859227854e-07
Position 606: 5.690195191027054e-07
Position 667: 3.746405910328751e-07
Position 1892: 3.363448580385594e-07
Position 19888: 2.6740884758078295e-07
Position 17810: 1.676156953677069e-07
Position 1841: 1.4832245499751063e-07
Position 1546: 7.550273501831594e-08
Position 18790: 5.644207618979188e-08
Position 14740: 5.581108158202207e-08
Position 1981: 4.728110992304057e-08
Position 18511: 4.622418586237836e-08
Position 15642: 3.990742182936794e-08
Position 699: 3.1588533632771125e-08
Position 614: 3.0651451979566627e-08
Position 941: 2.7358611579110674e-08
Position 14894: 2.5733751763138083e-08
Position 14847: 2.3558874276426154e-08
Position 8440: 2.2891733787728424e-08
Position 730: 2.208882877914797e-08
Position 16703: 1.9011743551631133e-08
Position 15870: 1.2050624441853408e-08
Position 316: 1.0977140962860204e-08
Position 11352: 9.602794219975587e-09
Position 534: 9.162150566929089e-09
Position 10497: 8.870318237274194e-09
Position 9472: 7.402988593779662e-09
Position 6878: 6.4722661542838605e-09
Position 12165: 5.314890482995623e-09
Position 7027: 3.2976259319382246e-09
Position 13003: 2.8514910226312607e-09
Position 8617: 2.8020358535329917e-09
Position 6121: 1.5096021930921546e-09
Position 7285: 1.3951122864072792e-09
Position 9665: 1.302122345484153e-09
Position 9018: 1.0234193718924328e-09
Position 8704: 9.502315163502317e-10
Position 518: 7.255770699328821e-10
Position 8892: 6.792799426577694e-10
Position 9833: 6.445210714814718e-10
Position 1241: 3.926752983690355e-10
Position 4731: 1.4902619468137293e-10
Position 523: 1.3378190417538895e-11
Position 2417: 3.9896163375271576e-17
