Gene = SLAMF8
Position 1057: 1.2020455334107321e-05
Position 846: 8.250462460566916e-06
Position 678: 7.469534386295096e-06
Position 193: 2.133948252878425e-06
Position 125: 9.460196331909534e-07
Position 1626: 8.579115120039906e-07
Position 1549: 7.127824047897062e-07
Position 1976: 6.752746393079558e-07
Position 1948: 3.5555496723783663e-07
Position 2039: 3.329457483600639e-07
Position 171: 1.767406717960246e-07
Position 374: 1.6178831575852308e-07
Position 78: 1.4991425394547987e-07
Position 258: 1.2504175715539924e-07
Position 23: 2.7199438821762674e-08
Position 166: 2.056140952127112e-08
Position 406: 1.3964774433251238e-08
Position 116: 1.1736701855650163e-08
Position 391: 8.744571442818388e-09
Position 16: 8.488169293543247e-09
Position 418: 6.118955956820526e-09
Position 469: 1.1897747959763539e-11
Position 481: 1.1272670383230284e-11
Position 213: 5.0454551666440664e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9919: 0.9191460000808539
Position 6511: 0.7613852277750127
Position 7359: 0.4724165738841745
Position 6125: 0.42375333605379717
Position 3133: 0.31931861511699466
Position 1460: 0.28755217336809213
Position 10334: 0.263970843176024
Position 3244: 0.20773980882051934
Position 2672: 0.1881809041890717
Position 3115: 0.15041713921511035
Position 6231: 0.10182326267499377
Position 3247: 0.05807295367730851
Position 6302: 0.05757889208812162
Position 9755: 0.05404738833286939
Position 445: 0.051662926196437274
Position 3271: 0.04012600448232527
Position 7580: 0.03575951270180287
Position 3187: 0.03180318675239723
Position 6759: 0.03138490988102196
Position 2725: 0.02987215015469194
Position 6847: 0.01882142441172941
Position 7577: 0.018151036464445908
Position 10113: 0.017565487178667107
Position 8433: 0.01363833536549809
Position 6381: 0.011782789649098232
Position 6167: 0.011077387032957589
Position 3208: 0.010423923903442246
Position 3318: 0.010384200639036313
Position 6517: 0.009206530954357924
Position 6131: 0.00882969079739938
Position 7037: 0.008713905892527029
Position 1656: 0.008526961583250127
Position 2879: 0.00705932376040396
Position 2539: 0.006868854827814512
Position 3043: 0.00659107398600371
Position 9879: 0.006334616935987403
Position 6246: 0.005924342850896273
Position 7421: 0.005739810874723873
Position 9258: 0.005621129944759707
Position 10180: 0.0053875707086980555
Position 2628: 0.005200348226978486
Position 9299: 0.005133247696736998
Position 5808: 0.005125628876317312
Position 2768: 0.004932272528259046
Position 2845: 0.004859370317980583
Position 2281: 0.0041698958609281125
Position 1614: 0.0037986485296901272
Position 10151: 0.003691954871896405
Position 450: 0.0035390970074708206
Position 1624: 0.0033364914183429024
Position 1444: 0.003303349818707238
Position 2980: 0.0025594560499798847
Position 10126: 0.002478400671362505
Position 10347: 0.002307509872139594
Position 8289: 0.0022742139527537827
Position 1105: 0.0021015643154744454
Position 6702: 0.0016676910662179
Position 1519: 0.001665671762957229
Position 6905: 0.0014642707325162774
Position 2924: 0.0014581776605173554
Position 2438: 0.0014256597039679522
Position 2604: 0.001411493299662017
Position 1294: 0.0013571134786721454
Position 447: 0.001292925379481005
Position 1706: 0.0012328632278197614
Position 1651: 0.0011644369111616965
Position 1525: 0.0011503084607863924
Position 429: 0.0010584278452163225
Position 6991: 0.0010572773681230996
Position 348: 0.0009135340959307022
Position 1337: 0.0008382347024127654
Position 2381: 0.0008380638478759438
Position 1420: 0.0007899114819617592
Position 1361: 0.0007090568239123997
Position 1265: 0.0006583416268914948
Position 3046: 0.0005907858448019099
Position 7929: 0.0005536600889885399
Position 2683: 0.0005349281980331729
Position 1695: 0.0005331604600950139
Position 1268: 0.00051922074168935
Position 422: 0.0005027759099268815
Position 7149: 0.0004539528604168794
Position 4211: 0.0003468684970536375
Position 10462: 0.00029755714668982326
Position 1566: 0.00029676869918824364
Position 6619: 0.0002227047029684744
Position 2569: 0.00021001014958176953
Position 6782: 0.00020859527898582015
Position 267: 0.00020701930783042244
Position 10396: 0.0001812729578624454
Position 255: 0.00017931615118274718
Position 465: 0.00014133934440669084
Position 1320: 0.00013379327786843418
Position 1129: 0.00011312676538488645
Position 4171: 0.00011100761952800349
Position 1635: 9.53388661541044e-05
Position 1381: 7.57649813662484e-05
Position 917: 7.562662190299022e-05
Position 188: 7.24420758667658e-05
Position 828: 6.795907613429676e-05
Position 4780: 6.116624872244446e-05
Position 1024: 5.1778248546193654e-05
Position 4034: 4.177488194582449e-05
Position 494: 3.865671217449703e-05
Position 2211: 3.7119747566291193e-05
Position 718: 3.5643489081528244e-05
Position 1505: 3.554837900187857e-05
Position 3572: 3.1936782587689836e-05
Position 964: 2.5341557967487023e-05
Position 352: 2.473368453363604e-05
Position 4082: 2.4630342858463062e-05
Position 1347: 1.749287040146008e-05
Position 831: 1.734650062982103e-05
Position 919: 1.321668852195449e-05
Position 7336: 9.670817398157333e-06
Position 650: 8.432946735885195e-06
Position 390: 5.771109791081169e-06
Position 295: 5.637024371931377e-06
Position 887: 4.292911598704734e-06
Position 807: 4.285040631940112e-06
Position 387: 3.5466338290124042e-06
Position 242: 2.8091019432089523e-06
Position 397: 2.3499523274638483e-06
Position 372: 2.314798647185825e-06
Position 995: 2.120979811825037e-06
Position 193: 2.060727554773485e-06
Position 978: 1.5115779532520072e-06
Position 1111: 1.1811783114280208e-06
Position 312: 1.1331411564746648e-06
Position 1664: 1.0804789393414005e-06
Position 1471: 1.000521362781236e-06
Position 356: 9.313358701329732e-07
Position 1481: 8.922729230987995e-07
Position 1050: 8.172878201341219e-07
Position 1852: 7.562488114407024e-07
Position 488: 7.010273952771568e-07
Position 927: 5.84378495849114e-07
Position 1202: 4.858165913831554e-07
Position 298: 4.6001789752223854e-07
Position 1824: 3.933009366876498e-07
Position 383: 3.3977540412578285e-07
Position 1185: 3.1461434283957404e-07
Position 230: 2.8602341075180114e-07
Position 1154: 2.486363178578918e-07
Position 1496: 2.366321941040147e-07
Position 1270: 2.2197204774046647e-07
Position 1274: 1.89455124197645e-07
Position 1837: 1.4705933271012056e-07
Position 1924: 6.716627406738515e-08
Position 222: 3.4621883901297835e-09
Position 524: 2.20172730689242e-09
Position 490: 1.2323392065818245e-09
Position 403: 8.916686980174411e-10
Position 619: 7.244115057387241e-10
