Gene = POC5
Position 32080: 0.3587237574078176
Position 16696: 0.28686576596715196
Position 14760: 0.2792047642458472
Position 25008: 0.2729641045158321
Position 4388: 0.2574213210006977
Position 33271: 0.24376443257883182
Position 32101: 0.24032830947508318
Position 27801: 0.23561627281475664
Position 41220: 0.22104040309885958
Position 287: 0.21368565659459526
Position 9605: 0.20153123333189488
Position 6555: 0.16675847587462442
Position 4418: 0.16283567933748247
Position 32131: 0.14361229871181547
Position 27330: 0.1321683794426068
Position 4785: 0.12892730911450484
Position 22649: 0.10476497362481063
Position 35919: 0.10423435675596768
Position 14648: 0.10231612365056118
Position 3850: 0.10076310961774111
Position 31996: 0.09082559849411397
Position 14568: 0.07591174653708366
Position 40682: 0.07424341954981623
Position 2561: 0.07422007903837771
Position 18353: 0.07188588794229875
Position 21551: 0.0661793672857634
Position 12725: 0.06469469613406935
Position 31211: 0.06322672174743947
Position 4926: 0.05735497719168843
Position 2564: 0.05714053001392568
Position 2534: 0.05489166664610967
Position 7386: 0.04951113136862824
Position 4070: 0.04699154225936627
Position 9926: 0.04650188933705242
Position 41433: 0.04400488535691982
Position 4496: 0.03926300123594427
Position 20544: 0.03916349154873099
Position 18310: 0.039014012400603953
Position 40661: 0.03786470820227301
Position 3916: 0.03576738455230808
Position 22586: 0.03466906189470197
Position 29856: 0.033419769918458936
Position 13864: 0.03263978144472433
Position 15164: 0.030028391858741822
Position 1657: 0.027633004190844735
Position 39843: 0.027580949637641225
Position 27964: 0.026932080451716835
Position 4214: 0.026553623687151116
Position 36460: 0.026119838554112915
Position 38038: 0.023094891007979568
Position 27933: 0.019261200722268057
Position 14287: 0.018989953142599013
Position 4996: 0.01809322421097959
Position 29161: 0.017464524079908766
Position 32047: 0.016034537932375394
Position 31147: 0.015249336714020742
Position 9135: 0.014815695854655777
Position 14371: 0.014362520454536083
Position 11272: 0.013890261695590489
Position 40160: 0.012471745149471442
Position 29108: 0.012417298808729237
Position 28263: 0.012200917869644438
Position 2616: 0.012024411505574482
Position 5029: 0.011743088630234697
Position 4371: 0.010277277430880857
Position 5057: 0.010054989889676727
Position 5430: 0.009647343890925043
Position 1697: 0.008104048721070876
Position 32242: 0.008037550422169448
Position 761: 0.007692557635735337
Position 3699: 0.007574753938290215
Position 4990: 0.006866822951615977
Position 40998: 0.006128131475423456
Position 34421: 0.0060266518274611795
Position 6822: 0.005897298377302086
Position 892: 0.005659978808968771
Position 28881: 0.0054930244400523895
Position 4729: 0.005043738706331274
Position 27748: 0.004905461086311002
Position 15192: 0.004858091985936787
Position 4764: 0.004843936863993114
Position 15477: 0.004761172239381684
Position 28821: 0.004729335209757498
Position 18090: 0.004485054239839117
Position 33242: 0.004237272384553413
Position 14999: 0.004164621935694755
Position 40028: 0.004114227336163644
Position 2645: 0.004015309914396153
Position 15205: 0.0040031643377323595
Position 15538: 0.00391297481650599
Position 37670: 0.0028759513948621177
Position 2747: 0.0027057034802213304
Position 28787: 0.002649053832362892
Position 15051: 0.002466357468380305
Position 2736: 0.0023432825905094733
Position 719: 0.0022645091992855282
Position 28818: 0.0021229855464884187
Position 31042: 0.0020797685442636355
Position 555: 0.001992886615578408
Position 16404: 0.0018556372568193664
Position 28740: 0.001805732524944023
Position 15613: 0.0017873316828099302
Position 1434: 0.0017283671398959125
Position 37852: 0.0017182646280667953
Position 4286: 0.001688823564255487
Position 37956: 0.0016373559884393122
Position 29261: 0.0015785085714464242
Position 601: 0.0014211401320005151
Position 6456: 0.0014007395563677867
Position 15380: 0.0013682073374503992
Position 28582: 0.0013199573467149502
Position 1473: 0.0012395609211920554
Position 28618: 0.001192926366832861
Position 700: 0.001124740034371179
Position 30055: 0.0010125760417281325
Position 30152: 0.000893135630563079
Position 15325: 0.0008305704434444002
Position 27336: 0.0007574193528783465
Position 36163: 0.0007355876461366186
Position 1891: 0.000643846136795558
Position 9639: 0.0006209877154769877
Position 2033: 0.0006071622578872667
Position 5517: 0.0005636872980220901
Position 5636: 0.0005533482762137389
Position 5505: 0.0005302527004832685
Position 14962: 0.0005274037900909485
Position 4152: 0.0004824447694021861
Position 1948: 0.00044825622204598984
Position 35501: 0.00044432468181717635
Position 31901: 0.0004259961024135533
Position 15254: 0.000370908738706715
Position 723: 0.0003503783828621834
Position 15387: 0.00031058428044946224
Position 5196: 0.0002899743977242957
Position 14994: 0.0002680177650993185
Position 5671: 0.0002513898558016233
Position 318: 0.00023862271387243566
Position 481: 0.00021690764170407344
Position 6112: 0.00019586177217667758
Position 1986: 0.00019545321564207763
Position 857: 0.00018149437309955148
Position 32817: 0.0001779449907825501
Position 6399: 0.00016822636203408768
Position 5473: 0.00015909601111230217
Position 2579: 0.00015795195795263048
Position 1082: 0.00014392302944498588
Position 31321: 0.0001339573567336283
Position 2773: 0.00011165010978882773
Position 1015: 9.499310245576583e-05
Position 860: 7.603048499198174e-05
Position 6560: 7.535728986213664e-05
Position 27304: 6.876842138435866e-05
Position 30561: 5.070452629111144e-05
Position 33646: 4.702447539006194e-05
Position 348: 4.695746802614786e-05
Position 5658: 4.4282256718461614e-05
Position 808: 4.117955133374356e-05
Position 6897: 3.545394306190335e-05
Position 32852: 3.462544983238291e-05
Position 1063: 3.3597026897676574e-05
Position 958: 3.068057330771325e-05
Position 1131: 2.7930006976968538e-05
Position 955: 2.1370456518904345e-05
Position 28567: 2.0005171824443836e-05
Position 29081: 1.405158673610581e-05
Position 28548: 1.2742740303574977e-05
Position 303: 1.2091252667931306e-05
Position 1719: 1.0980071534006881e-05
Position 1345: 1.083335699085695e-05
Position 8118: 1.0169519216102195e-05
Position 8272: 9.104551298068755e-06
Position 8162: 8.2846912676963e-06
Position 28564: 5.748112066595878e-06
Position 921: 2.4079083496057386e-06
Position 15072: 1.8766417239618174e-06
Position 340: 1.1078625369175246e-06
Position 898: 8.139507170254226e-07
Position 327: 3.1491695951299375e-07
Position 5074: 9.167102641409379e-08
Position 1591: 8.232226116057425e-08
Position 1571: 6.725770646469163e-08
Position 295: 6.600324061333776e-08
Position 398: 4.022695279574936e-08
Position 116: 2.8850796802322723e-08
Position 465: 2.4426518561344867e-08
Position 763: 1.6698072023477247e-08
Position 826: 8.93845415629571e-09
Position 766: 8.097501927616326e-09
Position 461: 7.758704215346884e-09
Position 400: 3.9017098137637445e-09
Position 445: 3.5998802592552695e-09
Position 247: 3.5544775682297016e-09
Position 352: 7.511829388249088e-10
Position 644: 4.0382387573236245e-10
Position 354: 3.7171606087714435e-10
Position 596: 1.3678830601430101e-10
Position 424: 1.291193682229006e-10
Position 94: 9.014368568053578e-11
Position 494: 7.027466741189725e-11
Position 365: 6.334415455880992e-11
Position 140: 2.874864915943777e-11
Position 358: 2.3598854547660656e-11
Position 368: 1.5534943372652376e-11
Position 186: 1.3026314956158695e-11
Position 132: 1.0160299245465871e-11
Position 183: 8.383933364545708e-12
Position 372: 4.1859019930027735e-12
Position 198: 3.896330749360075e-12
Position 230: 3.6999421248151135e-12
Position 167: 3.6331699253435004e-12
Position 227: 3.4642966946096693e-12
Position 134: 1.171584403506411e-12
Position 239: 2.4664036885373097e-14
Position 146: 3.2413216027307147e-15
