Gene = FTSJ2
Position 6746: 0.007346726037070227
Position 4125: 0.0069844276928845905
Position 4733: 0.006836532778160439
Position 4500: 0.006601661728867662
Position 2400: 0.006342881399380959
Position 3658: 0.005906828149587402
Position 4130: 0.005831003995807883
Position 2936: 0.005538071166425996
Position 4314: 0.005525755806451683
Position 3481: 0.005322961339077143
Position 5367: 0.00457534480700673
Position 2003: 0.004269249151395574
Position 2961: 0.004061752439461839
Position 2888: 0.0036514154653339162
Position 6669: 0.003162161165098816
Position 1236: 0.002996288173386491
Position 7577: 0.0028282322305891137
Position 3854: 0.0027404826318146013
Position 2139: 0.002739886762474431
Position 2915: 0.0027056958911680085
Position 630: 0.0026248509428264204
Position 2601: 0.002604633349916166
Position 4449: 0.002601839960944394
Position 1983: 0.0023835380548517184
Position 2203: 0.0022926257510453474
Position 6950: 0.0022647323109595773
Position 2142: 0.002248980116543996
Position 4280: 0.002246346592849519
Position 6816: 0.002201446367501966
Position 5676: 0.002169967361206772
Position 3980: 0.001950649873934633
Position 7775: 0.0016102540726402504
Position 3976: 0.0014804088694088165
Position 6871: 0.0014145862434420105
Position 2353: 0.0013918404151265426
Position 6472: 0.0011792111034070719
Position 2178: 0.0011320027673151047
Position 518: 0.0010942436825426558
Position 5858: 0.0010473028125803738
Position 5568: 0.001012140312300832
Position 1675: 0.0009572743147079998
Position 6371: 0.0009061405502629303
Position 362: 0.0008988967541342573
Position 2780: 0.0008589974725662004
Position 2231: 0.0006997506611449926
Position 3017: 0.0006455568967419777
Position 5060: 0.0006046724827812584
Position 3282: 0.0006031021276718687
Position 5466: 0.0005741672902248724
Position 2617: 0.0005579504405751474
Position 2245: 0.0005553413538670919
Position 5327: 0.00046168210393227624
Position 159: 0.00046124216561564603
Position 308: 0.000441496646097456
Position 4467: 0.0004405275399310181
Position 4699: 0.0004403990496244912
Position 3751: 0.0004054945170313721
Position 5285: 0.00039288715099509855
Position 3902: 0.00038155980462491467
Position 2823: 0.00037994609872565144
Position 4248: 0.00037893903940942197
Position 4423: 0.00037523588452287267
Position 4334: 0.00030136729991706967
Position 1683: 0.0002951690044107274
Position 4670: 0.00028551034151476595
Position 4420: 0.0002697232183072587
Position 1372: 0.0002546937859812394
Position 780: 0.0002302406274741463
Position 437: 0.00022996877208821288
Position 3523: 0.00022581169597240655
Position 3509: 0.00022464225789170183
Position 1253: 0.00018405182097918233
Position 1449: 0.00016487624422788642
Position 1892: 0.00015104109510768714
Position 1214: 0.00012069396685252007
Position 2528: 0.00011693310869740362
Position 2432: 8.229122302902789e-05
Position 2774: 7.690898510734858e-05
Position 1415: 7.539460839617833e-05
Position 447: 7.288252219618692e-05
Position 2120: 6.17043928996902e-05
Position 500: 5.460321878714608e-05
Position 3704: 5.034527025438494e-05
Position 2966: 4.3925938462343654e-05
Position 3881: 3.887624604997673e-05
Position 2714: 3.840873654664396e-05
Position 930: 2.7686575081199867e-05
Position 1617: 2.672973676676842e-05
Position 2746: 2.3716725564302326e-05
Position 478: 2.083554283147596e-05
Position 295: 1.673164420705228e-05
Position 585: 4.862481133482056e-09
