Gene = JAZF1
Position 470: 1.1397369870330931e-05
Position 17486: 9.88868887394919e-06
Position 1252: 6.199186536780263e-06
Position 496: 5.0297588245594045e-06
Position 306: 4.865498090567923e-06
Position 400: 3.6477234102473953e-06
Position 814: 2.4856051292643203e-06
Position 1097: 2.3362717312536364e-06
Position 906: 6.27903781894465e-07
Position 12664: 5.599049650332741e-07
Position 1585: 1.9027815614076043e-07
Position 3733: 1.1274924540211064e-07
Position 3160: 1.6000628570457806e-08
Position 2475: 1.5263597497461587e-08
Position 3087: 1.2711689040490599e-08
Position 684: 1.110953714532194e-08
Position 2661: 9.803311791593979e-09
Position 2177: 9.392753671352991e-09
Position 2061: 7.499213256979865e-09
Position 1523: 7.461731985768041e-09
Position 1869: 6.3888159690296145e-09
Position 1685: 2.7641471926471507e-09
Position 1838: 2.3919179380184314e-09
Position 559: 2.373217451097117e-09
Position 158: 2.3231867096829956e-09
Position 676: 1.704982686802756e-09
Position 1336: 1.5860599115816057e-09
Position 1457: 1.295409628726048e-09
Position 1090: 8.362962784114187e-10
Position 896: 5.274481466278469e-10
Position 420: 4.902065322728407e-10
Position 360: 4.6116298372020115e-10
Position 780: 3.671155539411699e-10
Position 612: 1.827737192780351e-10
Position 593: 1.7838389802187412e-10
Position 698: 1.6552716027632598e-10
Position 1129: 2.516023622230958e-14
Position 701: 1.563256450043403e-14
Position 707: 1.535836428392495e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17355: 0.9969514615674787
Position 23965: 0.9760167772390008
Position 36146: 0.9350356884765494
Position 9975: 0.7597023922344052
Position 9766: 0.7062217680700453
Position 6545: 0.6258201716101788
Position 9161: 0.5382942888229295
Position 9238: 0.4042146672777673
Position 23704: 0.38902023258751817
Position 15581: 0.36156629000755114
Position 30665: 0.32098475365739865
Position 4891: 0.264452041121976
Position 18840: 0.19219875565204825
Position 29893: 0.08520565460618598
Position 4610: 0.08340554054824509
Position 9803: 0.04989925013022405
Position 1396: 0.04852892433149505
Position 6310: 0.04787598154988386
Position 5072: 0.04736079519103023
Position 6466: 0.042151164787831104
Position 10489: 0.04137469095125751
Position 9994: 0.04115003818611584
Position 17988: 0.03955230539585928
Position 9563: 0.030478520262689327
Position 7386: 0.030109635541160803
Position 33531: 0.02856571108759453
Position 8811: 0.02746297132178954
Position 25829: 0.027417950821938587
Position 8179: 0.022090435966315512
Position 10513: 0.021900606414189384
Position 25924: 0.021593562706658173
Position 4527: 0.018716560145071656
Position 8247: 0.015010248462442559
Position 18656: 0.014102660690929657
Position 8939: 0.012911785574463904
Position 4822: 0.011742975848366966
Position 10493: 0.010810946671930988
Position 18150: 0.010551190890187332
Position 8763: 0.0097988851335137
Position 6111: 0.009779670695993342
Position 25864: 0.009477217769323712
Position 6866: 0.009154956447608557
Position 4483: 0.009133129912462942
Position 6220: 0.008072134502933172
Position 9931: 0.007459708898805104
Position 1949: 0.006324576572940098
Position 9396: 0.006190048604105411
Position 18205: 0.006044805445446889
Position 1790: 0.0057002932706536604
Position 6203: 0.005328999245771328
Position 1471: 0.005289116403025843
Position 4868: 0.005195630696621115
Position 29791: 0.004718481616181108
Position 7632: 0.004635835882519799
Position 1857: 0.00459146034345435
Position 6472: 0.004233268091795076
Position 3480: 0.0041688817340552265
Position 9174: 0.003966099362816538
Position 1443: 0.003754911826780448
Position 7041: 0.0037171244365193303
Position 1757: 0.003653646115641223
Position 9780: 0.003576963126882385
Position 2759: 0.0034942943500719625
Position 6944: 0.0031263752589588043
Position 10539: 0.002804914249939404
Position 6257: 0.002676132387294694
Position 18176: 0.0026444084438396374
Position 1599: 0.0021396231900533682
Position 7062: 0.0021231075895229803
Position 7653: 0.0021197393904743055
Position 30879: 0.0021070111585185882
Position 24363: 0.002080363343238227
Position 1819: 0.0020556255411777052
Position 17690: 0.001973670069796215
Position 4365: 0.0019374410135512615
Position 4772: 0.0019168663185265007
Position 24360: 0.0017708920723288066
Position 28954: 0.001665042633045279
Position 1734: 0.0016460363428871746
Position 27492: 0.0015840402047783066
Position 28618: 0.0015711560633534672
Position 18006: 0.0014778723632763572
Position 3698: 0.001343795887426303
Position 1244: 0.0012552657235419295
Position 9580: 0.0010108309330159697
Position 7532: 0.0009614168326335085
Position 27918: 0.0009100085176300657
Position 2818: 0.000819609526304798
Position 2615: 0.0007445575903832989
Position 2676: 0.0007355992316629106
Position 9093: 0.0007063405723005087
Position 2590: 0.0006687093916119456
Position 1381: 0.0006077749334697778
Position 1399: 0.0005696589666857844
Position 2877: 0.000554016445762379
Position 2834: 0.0005304788910487769
Position 2999: 0.0005268696040173767
Position 1493: 0.0005220725710083153
Position 1696: 0.00048313927521856105
Position 1292: 0.0004644300539369865
Position 19601: 0.0004081951255513038
Position 3499: 0.0004009594404827412
Position 3118: 0.00039708848370211507
Position 22629: 0.00038774314345311453
Position 777: 0.0003733609192840771
Position 2880: 0.00035560731829324866
Position 1334: 0.00032709487087161944
Position 25062: 0.00032206148176982716
Position 21105: 0.00031034027938931234
Position 4661: 0.00029393601880845557
Position 21705: 0.0002692888190241385
Position 25255: 0.00026685625567528037
Position 18187: 0.00023889910360957433
Position 21009: 0.00023532649253952824
Position 2593: 0.000235120337146376
Position 1903: 0.0002108609722898243
Position 2562: 0.00018908894472776183
Position 2822: 0.00017561843712632293
Position 1885: 0.00014341368423561506
Position 1739: 0.00013901184901825381
Position 1910: 0.00012563449864442318
Position 4639: 0.00011495305254008457
Position 4121: 0.00010032697796000436
Position 13481: 9.403291251874582e-05
Position 803: 8.714966359907211e-05
Position 22951: 8.321042942825938e-05
Position 19487: 8.111362970569832e-05
Position 24290: 7.666080063121412e-05
Position 850: 6.021866406216295e-05
Position 21496: 5.770550293496771e-05
Position 4955: 5.578066942709808e-05
Position 3764: 5.5203713767171615e-05
Position 3203: 5.466484041153534e-05
Position 19950: 5.41143195330521e-05
Position 20647: 5.3789174847972096e-05
Position 9954: 5.190672664606942e-05
Position 21429: 4.7771381924753854e-05
Position 784: 4.578072803801057e-05
Position 21685: 4.5552700920326995e-05
Position 4046: 4.5262486316213815e-05
Position 18031: 4.391939938466055e-05
Position 4053: 4.311350947434565e-05
Position 18324: 3.946443989540306e-05
Position 2723: 3.1334510079428594e-05
Position 4137: 3.050544096320045e-05
Position 3131: 2.998376479160441e-05
Position 729: 2.8415757204100665e-05
Position 6999: 2.80425412321443e-05
Position 4968: 2.7501110298413682e-05
Position 913: 2.6396645150817913e-05
Position 1925: 2.5252474330879223e-05
Position 3592: 2.2804996324271285e-05
Position 3066: 2.1729304470795843e-05
Position 19797: 2.1109309545177187e-05
Position 1119: 2.0803925687591732e-05
Position 900: 2.0170336445127436e-05
Position 2707: 1.976699332763017e-05
Position 10040: 1.768137735616609e-05
Position 10014: 1.5802547565989067e-05
Position 2643: 1.5427608397254525e-05
Position 2072: 1.2913968486233125e-05
Position 4749: 1.1799252424727022e-05
Position 1772: 1.1736945753708437e-05
Position 19712: 8.260587903070863e-06
Position 19446: 7.218260788516363e-06
Position 12365: 7.157202590378589e-06
Position 10752: 3.1532797116385393e-06
Position 3441: 2.131395058351503e-06
Position 14758: 1.898768323213368e-06
Position 18801: 6.527367733241776e-07
Position 10713: 2.7336008143551817e-07
Position 12526: 2.6161412446381116e-07
Position 1577: 3.312940277857579e-08
Position 1509: 2.9688670330460752e-08
Position 1309: 2.6857801347121577e-08
Position 1089: 1.8296541177523982e-08
Position 2258: 1.544602577030933e-08
Position 1531: 1.3227143223095236e-08
Position 1251: 1.2689344311286037e-08
Position 710: 1.203235065184173e-08
Position 1145: 9.558201102785251e-09
Position 1641: 8.89454993122114e-09
Position 1603: 8.767151490072644e-09
Position 533: 7.93339184463391e-09
Position 1534: 6.747249821218617e-09
Position 1447: 6.504028001298141e-09
Position 987: 4.209169213423584e-09
Position 10620: 3.685041123200043e-09
Position 819: 2.882485497416071e-09
Position 1627: 2.525636997868056e-09
Position 2297: 2.4334342386739056e-09
Position 674: 2.0864331888904217e-09
Position 556: 2.072026808042429e-09
Position 2530: 1.917535189383713e-09
Position 2038: 1.9041059461101963e-09
Position 1579: 1.218258070327468e-09
Position 724: 8.893217941905284e-10
Position 639: 7.226746072233661e-10
Position 1859: 4.995667208078684e-10
Position 707: 4.203901900021042e-10
Position 813: 3.878797413551579e-10
Position 1182: 3.262089512722522e-10
Position 2365: 2.9921474132826984e-10
Position 688: 1.8604252807661458e-10
Position 1658: 9.78532109293872e-11
Position 612: 6.44504864224086e-11
Position 495: 2.4588210872221198e-11
Position 716: 1.180272318942491e-11
