Gene = PRUNE
Position 20913: 0.00018317912344033722
Position 17005: 0.00017714111461928297
Position 19085: 0.00016494354744350285
Position 14663: 0.00015398033841305887
Position 1174: 0.00015365408913034346
Position 18772: 0.00015017103996964594
Position 18195: 0.00014538436061358213
Position 23154: 0.00014000035262744058
Position 20710: 0.00013337786741170725
Position 2498: 0.00013107492919766715
Position 2980: 0.0001278540647321871
Position 2944: 0.00011913225987372539
Position 108: 0.0001062751510487141
Position 3923: 0.00010400171316862074
Position 332: 9.710030076808228e-05
Position 3688: 9.294593931037807e-05
Position 18651: 8.956163333624802e-05
Position 21073: 8.860158708563739e-05
Position 1904: 7.972251540735282e-05
Position 19465: 7.866084463281304e-05
Position 22245: 7.542590824659664e-05
Position 20562: 6.852100107993839e-05
Position 1201: 6.25950305766078e-05
Position 1650: 6.105379207131246e-05
Position 2906: 6.01312308199326e-05
Position 20550: 5.5897471510784075e-05
Position 12256: 5.252811650268575e-05
Position 128: 5.153102929542517e-05
Position 20209: 4.438527586330647e-05
Position 11395: 3.596887070965667e-05
Position 537: 3.1018223748356445e-05
Position 1023: 3.097272248891579e-05
Position 18993: 2.9097239067761524e-05
Position 968: 1.8641098293276706e-05
Position 1270: 1.8159214024487837e-05
Position 194: 1.6132677664682562e-05
Position 476: 1.3451808639976769e-05
Position 173: 1.3158217813833954e-05
Position 19185: 1.307229688283625e-05
Position 19026: 1.2058553578458488e-05
Position 19088: 9.147373769572424e-06
Position 21550: 8.536137782554804e-06
Position 21719: 7.005261931248306e-06
Position 542: 6.715901510690177e-06
Position 2011: 6.035293244611398e-06
Position 1404: 5.622529551221831e-06
Position 687: 5.440854330060324e-06
Position 1576: 5.4361277605935035e-06
Position 21639: 5.392201777086053e-06
Position 19199: 5.3000479529923655e-06
Position 438: 5.197638274517626e-06
Position 809: 5.131148196591732e-06
Position 1595: 4.96920204168901e-06
Position 1937: 4.7099196755423415e-06
Position 16862: 4.6589114827108406e-06
Position 21665: 4.55831089085419e-06
Position 718: 4.542229350031078e-06
Position 222: 4.138402239345842e-06
Position 353: 3.967469194084445e-06
Position 1085: 3.432808094085429e-06
Position 749: 3.2286311509462476e-06
Position 1417: 3.1388494437965394e-06
Position 1168: 3.121974932378027e-06
Position 21475: 3.028468388056258e-06
Position 18544: 2.967478587537836e-06
Position 1109: 2.580199512594084e-06
Position 753: 2.5232791994401493e-06
Position 1725: 2.34179420030135e-06
Position 1793: 2.2303516225496243e-06
Position 19783: 2.0775013598540332e-06
Position 2442: 2.0286583600704226e-06
Position 346: 1.6503281775414484e-06
Position 1708: 1.517842071836675e-06
Position 2216: 1.4484579365462237e-06
Position 17585: 1.3190976123013917e-06
Position 20131: 1.2924054821787357e-06
Position 785: 1.0706526615008253e-06
Position 19402: 5.87413005363892e-07
Position 363: 5.388387168015007e-07
Position 440: 3.8328545156331164e-07
Position 291: 3.542869303285279e-07
Position 22272: 2.673853930812626e-07
Position 22108: 2.6587706538860515e-07
Position 18490: 2.500540206517077e-07
Position 18493: 1.5890539628078574e-07
Position 18519: 1.000204760505311e-07
Position 349: 9.220824822764885e-08
Position 4219: 1.3861771238101688e-08
Position 881: 7.553338633956895e-11
Position 18426: 5.347039290076014e-11
Position 18470: 3.4584340234983494e-11
Position 450: 3.163646144597461e-11
Position 356: 2.9466316493937185e-11
Position 161: 2.049422110389708e-11
