Gene = ZBED8
Position 689: 1.0887513729490054e-06
Position 397: 9.090078732999118e-07
Position 767: 5.922053150698041e-07
Position 144: 5.868757906771836e-07
Position 571: 3.940430528563102e-07
Position 107: 2.7207474425651506e-07
Position 235: 2.458551438811918e-07
Position 1141: 2.3801771974030626e-07
Position 238: 1.3605661820409892e-07
Position 275: 6.691102251274955e-08
Position 1341: 9.895070157694218e-09
Position 402: 2.9478185990329103e-09
Position 300: 1.2844132947115514e-09
Position 289: 1.2558462431382692e-09
Position 214: 6.606808417843014e-10
Position 118: 2.81870885336141e-10
