Gene = SCCPDH
Position 3594: 0.00030103878277000035
Position 307: 0.00027171568149877935
Position 4015: 0.0002494436239874499
Position 3991: 0.00023380559666286797
Position 1597: 0.0002211338393166587
Position 662: 0.00020678534713446662
Position 3600: 0.0001925697512690986
Position 770: 0.00018110340503387832
Position 1040: 0.00016000807055341966
Position 3584: 0.00014511871492094483
Position 974: 0.00014435289880501345
Position 3697: 0.00014412381935791007
Position 91: 0.00012687176466290127
Position 1037: 0.00012470128042156155
Position 12558: 0.0001110936531069357
Position 3939: 0.00010425011130356845
Position 3313: 8.889680509086612e-05
Position 4007: 7.49449079755847e-05
Position 4967: 6.589428336481583e-05
Position 4122: 4.540548070632816e-05
Position 3968: 4.028098806856196e-05
Position 212: 1.9323370518356893e-05
Position 4859: 1.629629206234535e-05
Position 206: 1.4796637854516244e-05
Position 154: 1.3506905537241843e-05
Position 409: 1.1480190176001071e-05
Position 4383: 6.710326289812336e-06
Position 4416: 5.283767155008993e-06
Position 768: 4.638933230986967e-06
Position 708: 4.121953023386592e-06
Position 864: 3.1620576463553164e-06
Position 420: 1.5677671944854389e-06
Position 838: 5.163868381182464e-07
Position 664: 1.4650049778491896e-07
Position 731: 1.427103415068901e-07
Position 331: 6.063721655808249e-08
Position 365: 3.403896741728404e-08
Position 505: 3.402891637239127e-08
Position 373: 9.049131700288828e-10
Position 286: 2.560395625420554e-10
Position 877: 1.9899774227540977e-12
Position 636: 8.535554950902418e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11927: 0.9998452217719274
Position 2844: 0.9863813712825948
Position 18342: 0.9265738941147476
Position 24813: 0.7807012041316671
Position 12123: 0.5616071844329352
Position 12363: 0.4297091332912043
Position 20028: 0.40370687495275975
Position 25640: 0.3977389271151843
Position 16124: 0.3167468499262235
Position 12092: 0.26136306091756845
Position 648: 0.25181267318067746
Position 30048: 0.24826383659395618
Position 29605: 0.15372261038352503
Position 12406: 0.14442824457532122
Position 7692: 0.1420845204939722
Position 4358: 0.13445570583643637
Position 15685: 0.11439338252303342
Position 15669: 0.09611277087842435
Position 3855: 0.0893152738543754
Position 3414: 0.0650996101318872
Position 12859: 0.05835246297552595
Position 30099: 0.054198238025469574
Position 31462: 0.05371078280830671
Position 910: 0.051686812545551214
Position 6682: 0.04942466937806464
Position 15087: 0.045297684831782356
Position 28560: 0.042432072107725684
Position 4278: 0.023602225273820433
Position 7787: 0.022726008381669226
Position 16055: 0.018787838880743823
Position 11346: 0.01814730494170029
Position 438: 0.017693546985722442
Position 18399: 0.016263502290700126
Position 942: 0.016072653227302097
Position 3060: 0.015528194823727788
Position 12373: 0.015006506687908188
Position 1559: 0.014718123438460216
Position 23146: 0.01394186567953237
Position 2372: 0.01302120160245902
Position 5549: 0.012343063865514677
Position 15860: 0.012267656865264811
Position 27423: 0.010943262543876378
Position 1659: 0.010743473355897478
Position 7940: 0.010692776904902095
Position 12130: 0.010688660692582463
Position 11396: 0.01062900708096503
Position 24963: 0.009467110171307773
Position 12831: 0.009237980417985549
Position 2375: 0.008767210094260436
Position 6658: 0.008387815031718171
Position 7698: 0.007827055377076288
Position 838: 0.007087239584578386
Position 12102: 0.006057321432565011
Position 27747: 0.006041577315149999
Position 2985: 0.0054299895167481465
Position 12161: 0.005404588322532814
Position 1074: 0.0049874181807472604
Position 20291: 0.0049764161500608275
Position 7835: 0.004640562791626623
Position 1590: 0.004354063463143731
Position 3994: 0.004314324537065336
Position 2576: 0.004259643633525117
Position 2402: 0.003649872108551511
Position 12625: 0.0034320785710927094
Position 15368: 0.0033877026039354627
Position 3104: 0.002880914262150642
Position 390: 0.0027085957899689738
Position 2235: 0.0027020982208041744
Position 20155: 0.0026740857665511
Position 26036: 0.002667072032485812
Position 25969: 0.0026257010389584665
Position 25464: 0.0025506960469787766
Position 4535: 0.002401805297057574
Position 18685: 0.0021820251675133
Position 4257: 0.00211743023231784
Position 17486: 0.0020763046720287566
Position 20316: 0.0018420085475304338
Position 3009: 0.0018259728708629617
Position 1709: 0.0017157218997884385
Position 1562: 0.0015106874115193296
Position 12580: 0.0013753436726784928
Position 2719: 0.0013589752121245613
Position 3166: 0.0013097661484442048
Position 1447: 0.0013006580142750814
Position 3444: 0.0011269690284592317
Position 1094: 0.0010804253361204907
Position 18608: 0.0010624161791260426
Position 2848: 0.0009229629152457169
Position 20760: 0.0008532814006449339
Position 19097: 0.0008119071945182758
Position 1340: 0.0006743483426433873
Position 19037: 0.0006554199719691503
Position 18738: 0.0005750862969114325
Position 1120: 0.0005721144352491055
Position 1462: 0.0004279414303849684
Position 3915: 0.0003836450066641936
Position 18920: 0.0003563631734139839
Position 528: 0.000344332438730193
Position 3576: 0.00033703455313077566
Position 13052: 0.00031741879979926103
Position 3273: 0.0002932948718015419
Position 12700: 0.0002867892510376848
Position 12314: 0.00027421641035658945
Position 3081: 0.00023682885600736646
Position 18589: 0.0002286829266732207
Position 4283: 0.000204501833280713
Position 12423: 0.0001995609185476929
Position 1662: 0.00019465471691556773
Position 3101: 0.00017690707386597987
Position 12241: 0.00016857788203316338
Position 4035: 0.00016321032972219096
Position 13569: 0.00015861246934436066
Position 12637: 0.00013931411488273877
Position 3022: 0.00012271206537487075
Position 2952: 0.00011980629858632595
Position 3341: 0.00011664220937296406
Position 20593: 0.00011379035521980033
Position 3098: 0.0001135604782811714
Position 19078: 0.00010596378432164248
Position 3766: 0.00010143707278626925
Position 16402: 7.77657475378848e-05
Position 4068: 7.602935995870932e-05
Position 3344: 7.375467478200142e-05
Position 3040: 6.681603566003956e-05
Position 3669: 4.524041128542127e-05
Position 3045: 4.164476018705948e-05
Position 3724: 4.134183665196241e-05
Position 18714: 4.020220559279105e-05
Position 4705: 4.014148115039643e-05
Position 387: 3.320049726318672e-05
Position 392: 3.261552270067711e-05
Position 13589: 3.2310513104729184e-05
Position 4880: 3.170111210904829e-05
Position 3835: 3.153050801885809e-05
Position 3685: 2.762309157411792e-05
Position 468: 2.643288010550609e-05
Position 12258: 2.43347214821832e-05
Position 3688: 2.256270340543594e-05
Position 3664: 2.18397473419527e-05
Position 3679: 2.0204584818255273e-05
Position 672: 1.787277107317208e-05
Position 16466: 1.3505365193691377e-05
Position 2716: 1.2307042619992478e-05
Position 4858: 1.0347982167716526e-05
Position 1149: 8.242255383539342e-06
Position 1015: 6.396964519270088e-06
Position 634: 4.452089562076878e-06
Position 549: 3.655566946077956e-06
Position 450: 3.5962388395471697e-06
Position 1316: 3.525474500325465e-06
Position 1534: 3.399695079164541e-06
Position 13107: 3.146269392743295e-06
Position 571: 3.1346934233390823e-06
Position 1418: 3.093030480054804e-06
Position 1049: 2.414366478453883e-06
Position 453: 2.2467350625825456e-06
Position 984: 1.8532741197560389e-06
Position 534: 1.678986209966079e-06
Position 2698: 6.033972809375545e-07
Position 561: 5.932835020964122e-07
Position 546: 5.313610428500555e-07
Position 525: 3.628768876998616e-07
Position 726: 3.2698436034036973e-07
Position 465: 3.2332846191069896e-07
Position 485: 1.5159305938515067e-07
Position 480: 9.198433785053595e-08
Position 689: 4.966897317427886e-08
Position 325: 4.872201349658928e-08
Position 683: 3.55985327717073e-08
Position 319: 1.6348138828746733e-08
Position 692: 1.131540538767048e-08
Position 251: 3.12161615191082e-09
Position 200: 2.674811937943769e-09
Position 161: 4.963578038403812e-10
Position 174: 2.7950576074509796e-10
Position 170: 2.1659280405676764e-10
Position 255: 2.1903977716288613e-11
