Gene = EDARADD
Position 17760: 0.002145538487754692
Position 2433: 0.002064501187118519
Position 3697: 0.0019638091642452974
Position 16214: 0.0018735305569640196
Position 4455: 0.001827207916194676
Position 7301: 0.0016973543654191178
Position 16192: 0.0015860235445347023
Position 4334: 0.0013187081397347685
Position 3626: 0.0012792657799870109
Position 16823: 0.0012601164030701438
Position 16576: 0.0012223747383882841
Position 17195: 0.001173986069276227
Position 15304: 0.0011726801919916846
Position 2488: 0.0011139599708839447
Position 453: 0.0009386530857895591
Position 1057: 0.0008501883777820601
Position 2300: 0.0007600777548060977
Position 4549: 0.0007190060583834576
Position 17174: 0.0006303302436150131
Position 2328: 0.000578373771063293
Position 624: 0.0005494916085463613
Position 3346: 0.000501171638707428
Position 753: 0.0003592209529739755
Position 13042: 0.0003539458087187935
Position 13018: 0.0003148156547120483
Position 380: 0.000266809074072555
Position 1148: 0.00025210922644189825
Position 15378: 0.0002264430424625829
Position 586: 0.00021848297332760185
Position 4305: 0.00019821896013414496
Position 8702: 0.00016804731945209913
Position 997: 0.00013696935909177996
Position 9513: 0.00010072586110184292
Position 4928: 9.72699727183067e-05
Position 945: 9.488223791770792e-05
Position 5499: 9.410522905850802e-05
Position 3265: 8.797544467802168e-05
Position 928: 7.662535253170173e-05
Position 965: 7.636925368305915e-05
Position 3380: 7.568528976915232e-05
Position 2220: 6.721767309092988e-05
Position 12447: 6.522931532026586e-05
Position 563: 6.247996598341722e-05
Position 538: 6.0390345138317444e-05
Position 4029: 4.339512947230637e-05
Position 2303: 3.976031250602454e-05
Position 909: 3.6607032540678347e-05
Position 1382: 3.1984848771968e-05
Position 726: 2.7455218440052922e-05
Position 2250: 2.498114287169305e-05
Position 976: 2.3789891770634258e-05
Position 8343: 2.3490346056643377e-05
Position 2085: 2.3349469619508245e-05
Position 4948: 2.2214972299674907e-05
Position 384: 2.1898371021130403e-05
Position 1314: 2.1323741307270833e-05
Position 1602: 1.8242239142343287e-05
Position 6321: 1.771549332569027e-05
Position 688: 1.4258221050903984e-05
Position 7728: 1.3762838684326624e-05
Position 5946: 1.2909579258044747e-05
Position 1104: 1.144188142169156e-05
Position 1226: 1.1278391201140427e-05
Position 8698: 1.1015713702907514e-05
Position 2172: 9.309687169212623e-06
Position 6112: 9.032728555429011e-06
Position 5419: 8.218438292283257e-06
Position 897: 8.08333220560619e-06
Position 3185: 7.795004881080184e-06
Position 6670: 7.139378919118413e-06
Position 5789: 6.556629162326941e-06
Position 5090: 6.152178448796601e-06
Position 4924: 6.0187548860086515e-06
Position 3409: 5.647303598652911e-06
Position 3348: 5.380999675749853e-06
Position 2140: 5.261092909655082e-06
Position 1654: 4.550487036927178e-06
Position 3194: 4.39575378356699e-06
Position 3199: 4.179243738510679e-06
Position 5459: 3.200497198439495e-06
Position 797: 3.0800403110374066e-06
Position 1524: 2.8663432165300775e-06
Position 4202: 2.7751553416015567e-06
Position 1100: 2.1961384960599745e-06
Position 817: 2.1293729503397015e-06
Position 5093: 2.001622579737099e-06
Position 852: 1.7375270559257927e-06
Position 2039: 1.5507455227991567e-06
Position 1556: 1.2208599022685862e-06
Position 600: 1.2180274068499064e-06
Position 3867: 1.0399686331118385e-06
Position 914: 1.0312218156353001e-06
Position 2692: 1.0082821326226591e-06
Position 1876: 9.87896535172213e-07
Position 1985: 4.99400113417564e-07
Position 4585: 2.5261887920972875e-07
Position 4641: 2.4790239817334625e-07
Position 629: 1.5226909495348657e-09
Position 1122: 9.841783540412539e-10
Position 697: 7.12223072924728e-10
Position 712: 5.908425468705928e-10
Position 611: 5.792440491660699e-10
Position 626: 5.558771156886867e-10
Position 759: 4.914565000567373e-10
Position 488: 4.580463032182535e-10
Position 386: 3.401155220396219e-10
Position 777: 3.327275794968658e-10
Position 1112: 3.1837442242362467e-10
Position 471: 2.7819829913940254e-10
Position 477: 1.5939237018026172e-10
Position 602: 1.5516093405684837e-10
Position 772: 1.0830515077015117e-10
Position 1172: 1.0220329324655122e-10
Position 390: 7.924959243825133e-11
