Gene = GTF2B
Position 3453: 0.017862224039617503
Position 10773: 0.01764067123494423
Position 9133: 0.015847487000998136
Position 5895: 0.012053813934934765
Position 14951: 0.012022391022815167
Position 4291: 0.011640820518138997
Position 3660: 0.010532402357111784
Position 4121: 0.010069813972961292
Position 1231: 0.00927207168760431
Position 7081: 0.008552986943184902
Position 1598: 0.008256334631834564
Position 600: 0.008130228230158073
Position 9630: 0.007600537421228118
Position 3152: 0.00695346301964649
Position 5525: 0.006949935150437054
Position 4268: 0.006455272620831575
Position 10616: 0.006260269048649901
Position 13371: 0.0057442502431227956
Position 2350: 0.005344864992023881
Position 3867: 0.00454805801204229
Position 4137: 0.004500240365634214
Position 846: 0.0044005035883674815
Position 11586: 0.004115352483578187
Position 7983: 0.004014793416671822
Position 9663: 0.003708149199450494
Position 13162: 0.003455678404334794
Position 7056: 0.0031614037747820537
Position 107: 0.003074508877395831
Position 12513: 0.0027283515750297174
Position 2545: 0.002672055163767265
Position 10612: 0.0025593508273378173
Position 1968: 0.0024338910427334297
Position 12037: 0.002216717896855322
Position 8562: 0.002202811205018573
Position 9186: 0.002201568210645992
Position 8978: 0.0020476186685719636
Position 6205: 0.0020106922817378445
Position 9048: 0.0018909245184996143
Position 2488: 0.0018329748751725642
Position 1500: 0.0018174801189499727
Position 2426: 0.0017269137451834228
Position 7959: 0.0016907116648590772
Position 8073: 0.0016211044406163212
Position 1168: 0.0014888093756645132
Position 6759: 0.001373385057404498
Position 3725: 0.0013565667590321215
Position 9051: 0.0013453384285966174
Position 5812: 0.0012792036227973636
Position 6513: 0.0012515990588543675
Position 3917: 0.001210652786185907
Position 6796: 0.0011619791015427129
Position 8742: 0.0011587694792175754
Position 2513: 0.0011139130147090448
Position 7326: 0.0010565476367739865
Position 6607: 0.001050120569671014
Position 1256: 0.0010370768074952586
Position 7243: 0.0010055719958742848
Position 6255: 0.0009796642045823605
Position 1524: 0.0007974561622719281
Position 9818: 0.000774580304313781
Position 6542: 0.0007048989915666092
Position 6955: 0.0006945794643871718
Position 1191: 0.0005993634164699292
Position 9371: 0.0005952445664349882
Position 5558: 0.0005791898024127288
Position 403: 0.0005424338810254781
Position 7119: 0.0005324339648363522
Position 4450: 0.00048113716373859394
Position 8716: 0.0004538231332811333
Position 6343: 0.00044721853186840087
Position 8602: 0.00042426592274360527
Position 6173: 0.00041617591307871633
Position 6397: 0.00039354481608265627
Position 662: 0.0003871932963208091
Position 829: 0.0003718882399669834
Position 7884: 0.00035130424631713014
Position 1527: 0.0003368828510356056
Position 4023: 0.000322349560268694
Position 2085: 0.0003138202044986362
Position 822: 0.0003113794147578044
Position 533: 0.0002746389031454979
Position 4576: 0.00026339415182880795
Position 6088: 0.00016247746475792457
Position 3481: 0.00014759253230901646
Position 1084: 0.0001429769027467826
Position 6034: 0.0001305660618497531
Position 5116: 9.73875847690165e-05
Position 5075: 9.519535134496323e-05
Position 2598: 8.92797155114667e-05
Position 5203: 8.855230176632626e-05
Position 1000: 5.547152563712595e-05
Position 3341: 5.480717595583539e-05
Position 907: 3.901058900466166e-05
Position 197: 3.608779699640534e-05
Position 810: 2.5399544310383667e-05
Position 1551: 2.426123121263935e-05
Position 1212: 2.1094830964715008e-05
Position 759: 1.9956821230758825e-05
Position 604: 1.692347005121929e-05
Position 1342: 1.4593758202451257e-05
Position 1773: 1.0097245371229852e-05
Position 1768: 9.799530230144302e-06
Position 1482: 7.959342306563587e-06
Position 1940: 7.69803732299778e-06
Position 1375: 7.539421975646835e-06
Position 868: 6.9007215459715014e-06
Position 581: 4.805137412691512e-06
Position 1011: 4.459164688395167e-06
Position 1821: 4.168903682687682e-06
Position 720: 4.075732754398312e-06
Position 1818: 3.4600600260740673e-06
Position 361: 2.60487486239235e-06
Position 1641: 2.5907332030238803e-06
Position 351: 2.511858242186473e-06
Position 1925: 2.3196714966995623e-06
Position 782: 1.922995218749594e-06
Position 571: 1.649339435541207e-06
Position 220: 1.3206094664555355e-06
Position 2216: 8.410796544363453e-07
Position 774: 7.1327204503436e-08
Position 874: 6.86397453606191e-08
Position 798: 4.4618954274104516e-08
Position 212: 3.502583804050109e-08
Position 250: 3.3648544814775556e-08
Position 291: 3.343010521184379e-08
Position 281: 2.9114206501382897e-08
Position 621: 2.6490320878879974e-08
Position 118: 2.586595493800764e-08
Position 132: 1.757362352947618e-08
Position 307: 3.155466180204406e-10
Position 317: 2.8462703520795786e-10
Position 575: 1.6929038126848985e-10
