Gene = POT1
Position 170: 0.00024067761875376195
Position 1657: 0.00021923025011932271
Position 844: 0.0001893345134450532
Position 1086: 0.00018893758150390197
Position 591: 0.00018273300876809842
Position 612: 0.00012685067046337237
Position 724: 0.00011835682697802792
Position 639: 9.603930705545693e-05
Position 385: 8.139572402331556e-05
Position 132: 8.094989751653298e-05
Position 379: 7.124270390060457e-05
Position 238: 6.192209746668715e-05
Position 780: 5.602124268585878e-05
Position 2183: 5.1664753107044546e-05
Position 225: 4.473770629572567e-05
Position 605: 3.0768260394936605e-05
Position 1433: 2.272574254517943e-05
Position 2245: 1.941656327771531e-05
Position 1716: 1.5907289987019923e-05
Position 1573: 9.083717647538066e-06
Position 1612: 5.601480352944271e-06
Position 1606: 4.35566182886508e-06
Position 130: 4.151864104197959e-06
Position 137: 3.7691581821107538e-06
Position 192: 2.3867910467187503e-06
Position 280: 2.299320557266641e-06
Position 31: 1.6433257256802814e-06
Position 107: 1.1100310986471966e-06
Position 1538: 9.623395271310803e-07
Position 54: 9.099264855369789e-07
Position 333: 5.88638151599104e-07
Position 464: 5.862269448068662e-07
Position 350: 3.4208956319908177e-07
Position 229: 1.886197082742156e-07
Position 33: 1.4592647675871612e-07
Position 35: 6.350166809483171e-08
Position 215: 5.35091611805811e-08
Position 261: 2.957479628610437e-08
Position 484: 5.960283595405335e-09
Position 213: 5.723079695171525e-09
Position 42: 5.467134643946102e-09
Position 311: 1.063139986940537e-09
Position 313: 7.150666731528339e-10
Position 466: 5.136247747550625e-10
Position 352: 1.9491412521293906e-10
Position 331: 6.839175392797199e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14334: 0.9890167551174655
Position 7872: 0.7905240774552306
Position 981: 0.7214017453394667
Position 1474: 0.3854029493926612
Position 23200: 0.34690598121491606
Position 292: 0.2714495606498006
Position 984: 0.20849879138294472
Position 1528: 0.13827092463994475
Position 21243: 0.11845426261907195
Position 15387: 0.09908206627026511
Position 12962: 0.0915946584928849
Position 22232: 0.07183187413597639
Position 10318: 0.05701339808155757
Position 9395: 0.053010325799360304
Position 15615: 0.046639663180240626
Position 15409: 0.04560212314915858
Position 1318: 0.04328525819339198
Position 4324: 0.0379839689566413
Position 20115: 0.03612359363252379
Position 11824: 0.03570772514591176
Position 3988: 0.034949413697309174
Position 17746: 0.034876256724739804
Position 555: 0.033537983626303496
Position 19492: 0.030689407002289556
Position 14928: 0.030211146781615874
Position 5451: 0.029324564177533704
Position 7822: 0.02594335057587399
Position 1441: 0.02435320068397147
Position 6413: 0.021772103881715608
Position 1904: 0.020209978228997963
Position 1026: 0.01980925015527632
Position 19124: 0.018267744772479423
Position 1286: 0.017983731054281325
Position 5041: 0.017298048376668228
Position 4026: 0.014605185639254935
Position 12926: 0.013833670177050218
Position 2570: 0.013645523093351595
Position 14504: 0.013018216693436143
Position 2314: 0.012806611741729965
Position 15347: 0.011934020979008513
Position 14744: 0.010646642800622712
Position 1064: 0.010530414401595927
Position 14695: 0.010219359829807076
Position 14524: 0.009730306243203883
Position 7350: 0.009418096002843256
Position 1254: 0.0085574284506636
Position 15853: 0.008302226361166058
Position 261: 0.008017131087972569
Position 4130: 0.0072854840927867055
Position 3845: 0.006958384869762673
Position 400: 0.006432395596126465
Position 14656: 0.006392805943775755
Position 1486: 0.006202713607318873
Position 16867: 0.006065625809339908
Position 6451: 0.005756309476253746
Position 4060: 0.00571658632151506
Position 18263: 0.005114257053592639
Position 704: 0.004889217434897559
Position 9359: 0.00370712486468989
Position 364: 0.003691081660559655
Position 739: 0.003613071789867298
Position 4158: 0.0034954181905048026
Position 633: 0.0032572635120326865
Position 6733: 0.0028159125032949806
Position 14673: 0.0024629074672689096
Position 612: 0.00242145986169679
Position 266: 0.0023528657862124393
Position 1133: 0.002273723207079386
Position 6545: 0.0019872293088711228
Position 338: 0.0019144175933858436
Position 1715: 0.001767657660273884
Position 4264: 0.0016501244928012278
Position 2542: 0.0013932087408625121
Position 3279: 0.0011303666865466722
Position 3476: 0.001076135654521205
Position 1329: 0.0010352610110491173
Position 16397: 0.0009653723980672337
Position 13388: 0.0007353158750442911
Position 1304: 0.0007105899194799021
Position 367: 0.0006457780932521736
Position 1004: 0.0006275477348616174
Position 3247: 0.0005433349759579901
Position 1981: 0.0005302244223578357
Position 324: 0.0005296593180574965
Position 3507: 0.0004993627709298785
Position 3164: 0.00048670068142544717
Position 1508: 0.00046608430472917605
Position 669: 0.0002928345214238677
Position 13479: 0.00024336464073866748
Position 11053: 0.00022999909170009773
Position 447: 0.000217240817248008
Position 1208: 0.0002082172498380988
Position 361: 0.00019925335230653823
Position 311: 0.00019332993285677447
Position 294: 0.00013025367808850672
Position 6660: 0.0001294883422933262
Position 7691: 0.00011384502912455686
Position 225: 0.0001035638532050547
Position 1137: 0.00010068454173691902
Position 7967: 9.202968013955749e-05
Position 1036: 9.068370476695229e-05
Position 1068: 6.705308987204147e-05
Position 2158: 6.490668839956712e-05
Position 1033: 5.86362033955505e-05
Position 8540: 5.498063656255975e-05
Position 762: 4.5426455568945044e-05
Position 2234: 4.435213664356173e-05
Position 9743: 4.1107385080635535e-05
Position 1086: 3.799032761484953e-05
Position 8911: 3.5432710109350325e-05
Position 578: 3.325411682989164e-05
Position 4619: 3.0446647690865174e-05
Position 1399: 3.010724492920024e-05
Position 422: 2.825318789326948e-05
Position 2911: 2.4275458201209678e-05
Position 901: 2.365889681124067e-05
Position 2951: 2.1959262262702635e-05
Position 995: 2.1600195110381885e-05
Position 4239: 2.0753939431544115e-05
Position 8257: 2.0329310842855048e-05
Position 988: 1.851811086111683e-05
Position 1116: 1.762230448701463e-05
Position 728: 1.456189605650116e-05
Position 1510: 1.288154273164505e-05
Position 5741: 1.2771208489860003e-05
Position 1187: 1.1636076834249563e-05
Position 2060: 1.1393404587580597e-05
Position 235: 9.217162763766415e-06
Position 1952: 8.521056000026719e-06
Position 6178: 8.092220933867099e-06
Position 407: 7.816104909739039e-06
Position 718: 6.087989861172411e-06
Position 493: 4.407644103075291e-06
Position 1564: 4.116534283699021e-06
Position 907: 4.106321199932222e-06
Position 1369: 2.6544232803932953e-06
Position 1587: 2.062638624502694e-06
Position 1985: 1.8182528411025498e-06
Position 775: 8.707005897255564e-07
Position 1150: 5.924362638878009e-07
Position 1660: 5.200910394058144e-07
Position 801: 3.4590464596479065e-07
Position 460: 2.0067204113521346e-07
Position 371: 8.129378460262672e-08
Position 1365: 5.1706474213392036e-08
Position 402: 1.7432639584335352e-08
Position 477: 1.3879254028397898e-08
Position 205: 8.182563575456874e-09
Position 464: 4.900082862383491e-09
