Gene = MDH2
Position 11912: 0.0019407802244036153
Position 11904: 0.001924319290865868
Position 17494: 0.001889742123358268
Position 16568: 0.0018885711810581575
Position 17598: 0.0018729716736549742
Position 11511: 0.0018669534232300586
Position 19404: 0.0018665099938079063
Position 19050: 0.001852321449268705
Position 19162: 0.0017251128243819685
Position 17933: 0.001702144665730982
Position 10256: 0.001664738064149593
Position 9566: 0.001576029000869831
Position 16838: 0.0014777158580059095
Position 19220: 0.0014764316496862278
Position 8111: 0.0014475612744833982
Position 9825: 0.0013620344917703044
Position 3716: 0.0012873260807567078
Position 599: 0.0011911095630351529
Position 14159: 0.0011599680546973165
Position 7782: 0.0011295522297019283
Position 15141: 0.0011213390020032026
Position 8088: 0.0011194282395142713
Position 683: 0.0009899754089233732
Position 1084: 0.0009833357395563544
Position 19407: 0.0009751036345856165
Position 267: 0.0009688424181064714
Position 2226: 0.0009323464856530184
Position 17879: 0.00088985272453
Position 17758: 0.0008675034738562708
Position 7420: 0.0008660069407200912
Position 900: 0.0008428569833913635
Position 11308: 0.0008327679446709315
Position 18870: 0.0008187968858107578
Position 12627: 0.0007671283373091663
Position 822: 0.0007650698251999706
Position 19028: 0.0007358716346026991
Position 3691: 0.0007237821185873829
Position 15384: 0.0007198328157065146
Position 14012: 0.0006666408213861462
Position 18705: 0.0006584506443686875
Position 308: 0.0006459975716327635
Position 1060: 0.000557773018935927
Position 2999: 0.0005342713780959981
Position 3616: 0.00048816883857791976
Position 6583: 0.0004074244925952805
Position 1216: 0.00038668287564312036
Position 16710: 0.00036528769715398824
Position 14220: 0.0003588256165030412
Position 12684: 0.00032490545883598424
Position 14441: 0.00030212677476373684
Position 3002: 0.0002469199072183205
Position 14464: 0.00024650771831033697
Position 2009: 0.00023621776089039072
Position 5345: 0.0002211621469850574
Position 468: 0.00019319125041065345
Position 2859: 0.0001826725693990072
Position 18659: 0.00017958463808363649
Position 2516: 0.0001495931066749639
Position 3489: 0.0001256959897090027
Position 10361: 9.262990331665018e-05
Position 3274: 9.006868271154091e-05
Position 424: 8.820260307631096e-05
Position 10748: 8.237066223867713e-05
Position 13245: 8.183396592595157e-05
Position 1790: 6.980382262509856e-05
Position 377: 5.571909074706487e-05
Position 1809: 5.419964363281821e-05
Position 13499: 4.469343848599555e-05
Position 15220: 4.084959895939555e-05
Position 13459: 3.63240873175568e-05
Position 10321: 2.9906659669176703e-05
Position 10475: 2.4815289506492915e-05
Position 709: 2.4395369681294307e-05
Position 1147: 2.360308706922787e-05
Position 1018: 2.225337036198461e-05
Position 16982: 2.040270248776238e-05
Position 759: 1.948398089973657e-05
Position 17286: 1.7251058702566914e-05
Position 140: 1.594932452068408e-05
Position 10364: 1.5819872142939386e-05
Position 91: 1.3352965666874249e-05
Position 12586: 1.11545806707979e-05
Position 10704: 1.099458536548833e-05
Position 12816: 9.547432676053635e-06
Position 10599: 9.373650491161712e-06
Position 7083: 8.632341712725581e-06
Position 12583: 6.307810981131817e-06
Position 6601: 5.958993572982679e-06
Position 10235: 5.387654786967757e-06
Position 16003: 4.734013097746509e-06
Position 11112: 4.408225608415729e-06
Position 13335: 4.103807694497212e-06
Position 652: 3.704782191765439e-06
Position 289: 3.5423520421108068e-06
Position 7110: 3.4306708332184087e-06
Position 10209: 3.4073910194466052e-06
Position 12644: 2.905187311527025e-06
Position 12423: 2.824679875595669e-06
Position 16074: 2.5389340333210395e-06
Position 328: 2.1602083066506813e-06
Position 640: 1.8328003003770994e-06
Position 485: 1.6750376351773527e-06
Position 15655: 1.6286967069448056e-06
Position 660: 1.5704610294364316e-06
Position 186: 1.3439681220999325e-06
Position 16953: 1.3204398942764243e-06
Position 122: 1.2360755782970424e-06
Position 426: 1.2287422566360611e-06
Position 654: 1.0441771678622806e-06
Position 614: 9.548334381755564e-07
Position 12748: 5.926139430538211e-07
Position 667: 5.854420364450581e-07
Position 159: 1.8834071021792502e-07
Position 12564: 1.8710063672160598e-07
Position 13373: 1.6117836332434115e-07
Position 146: 1.3581358922605972e-07
Position 787: 1.2012538255761027e-07
Position 12830: 9.987322509830963e-08
Position 343: 9.261214563403488e-08
Position 619: 7.416172137351706e-08
Position 974: 6.184862314218927e-08
Position 747: 5.2331812974572195e-08
Position 13147: 3.710500158157532e-08
Position 881: 3.465294358063841e-08
Position 1036: 3.239619411079434e-08
Position 811: 2.5786133075616265e-08
Position 163: 2.44015947946466e-08
Position 903: 1.8025495834526813e-08
Position 854: 1.1976256097994428e-08
Position 192: 3.895224315828289e-09
Position 10298: 2.0318727104481894e-09
Position 354: 9.613537070617781e-10
Position 362: 9.526601065785928e-10
Position 168: 4.3368035433295755e-10
Position 366: 8.623714363469268e-11
Position 339: 2.6620389753703657e-11
Position 173: 5.389386877579071e-13
