Gene = RP4-608O15.3
Position 4119: 1.1133651677336614e-05
Position 576: 1.0709038538211524e-05
Position 856: 8.928754124255916e-06
Position 65: 8.504630315580687e-06
Position 2998: 8.37718018011444e-06
Position 211: 6.8788917641626e-06
Position 4140: 6.64492113228353e-06
Position 2431: 6.404033601402276e-06
Position 217: 4.746830490937266e-06
Position 455: 2.0915132123641465e-06
Position 162: 8.820732502504952e-07
Position 393: 6.484010821370749e-07
Position 102: 4.3879718249678195e-07
Position 447: 3.890769132917583e-07
Position 733: 3.0801663372549784e-07
Position 716: 2.8025313421443976e-07
Position 24: 2.1291509580852918e-07
Position 145: 1.8262793567072104e-07
Position 892: 1.6379158389091522e-07
Position 434: 9.064683984450031e-08
Position 883: 6.728307076693874e-08
Position 786: 5.303613158765901e-08
Position 74: 5.025550495505516e-08
Position 272: 4.6455966612437906e-08
Position 9: 3.740274140982129e-08
Position 219: 2.7441121738874056e-08
Position 1496: 2.8418817066278895e-09
Position 116: 2.0783830417439146e-09
Position 544: 1.687487394238319e-09
Position 1457: 1.6239947064298275e-09
Position 186: 9.135214256135454e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7083: 0.7439504138770242
Position 8324: 0.7253585255672375
Position 12051: 0.6584361535197254
Position 10754: 0.5573743457528959
Position 17008: 0.5236404550891602
Position 10823: 0.293386501606196
Position 21981: 0.29277487347150566
Position 5731: 0.2877566446146137
Position 18103: 0.2831475466537552
Position 19626: 0.2813497997811341
Position 18936: 0.2365841804497304
Position 7131: 0.21784605256893957
Position 8351: 0.12562859453265668
Position 9392: 0.11563945309591213
Position 19750: 0.10847545230326922
Position 20055: 0.09673976279463964
Position 7593: 0.08166899022789623
Position 9404: 0.0589861355625334
Position 9304: 0.04873301044059107
Position 6800: 0.046233245098841996
Position 25628: 0.046090015030503306
Position 19027: 0.042544209866986815
Position 5712: 0.03412375605521572
Position 8654: 0.03371360648321617
Position 9273: 0.0292589118030742
Position 8295: 0.026092961422195762
Position 8380: 0.022286598779289173
Position 1871: 0.019421233178564326
Position 9370: 0.019037907056394188
Position 360: 0.018379241181839853
Position 7384: 0.017097457326572932
Position 9829: 0.016783659135876077
Position 15921: 0.015906454288587744
Position 1746: 0.014628770265575457
Position 5815: 0.014617553274032573
Position 10622: 0.014324981204846073
Position 8804: 0.014178382066086997
Position 3943: 0.014051985599433464
Position 8689: 0.013014818990698515
Position 1139: 0.012221328683379227
Position 18812: 0.011754204745364845
Position 8267: 0.011256995453830382
Position 2801: 0.010690517728343481
Position 3885: 0.010640646906208367
Position 11443: 0.010458707419797528
Position 7179: 0.00975192997535592
Position 11100: 0.00964671089089617
Position 7783: 0.007944780209832695
Position 4557: 0.007473404616032155
Position 3558: 0.007369195429956444
Position 12549: 0.007277367159741763
Position 8593: 0.0072674558726402855
Position 11925: 0.007228230615462247
Position 3577: 0.006991269867025344
Position 8424: 0.006387651947149537
Position 8068: 0.0063759704393207585
Position 7252: 0.0060882120436563025
Position 3396: 0.005800391955768346
Position 6767: 0.0057011135225148715
Position 5805: 0.0055643635303676275
Position 3946: 0.0045086996219102175
Position 2183: 0.0044665704353394195
Position 10597: 0.00444590415783545
Position 323: 0.004193321296909703
Position 10415: 0.004161394988987588
Position 9496: 0.003993492376315328
Position 1556: 0.0037456244498518094
Position 12537: 0.003692686245440285
Position 320: 0.0036055239081128074
Position 9678: 0.0034513630242038974
Position 1812: 0.003277252333712514
Position 10001: 0.002374705685458187
Position 9998: 0.002349999245689836
Position 2339: 0.002189153177897285
Position 7746: 0.002159999398206001
Position 2109: 0.0020856335003822018
Position 11643: 0.001950111023579124
Position 2031: 0.0019157620370016419
Position 3479: 0.0019060693333817571
Position 17203: 0.0018333055066360015
Position 9902: 0.001793232028943821
Position 9797: 0.0017530783835237773
Position 12573: 0.0016649555047122862
Position 3510: 0.0016123122960195449
Position 3572: 0.001581012447795026
Position 2130: 0.0015535453926320282
Position 10563: 0.0015439167701626368
Position 17641: 0.001529748212061502
Position 575: 0.0014134004201878016
Position 11720: 0.0012732726516128268
Position 3525: 0.0012729790468026718
Position 12418: 0.0012526615307472194
Position 3849: 0.001196554039330127
Position 3399: 0.0011813348094711854
Position 624: 0.0011301133139102108
Position 11134: 0.0010060005644680458
Position 1483: 0.000970678879224178
Position 3915: 0.0009513916723413262
Position 9729: 0.0009372336237841765
Position 7893: 0.0009225858155608929
Position 2268: 0.0009136206386448917
Position 1507: 0.0008741611699872036
Position 10641: 0.0008411314450721932
Position 4531: 0.0008052157288774155
Position 3018: 0.0007805595784716678
Position 4053: 0.0007678789886667034
Position 1643: 0.0006734222638950719
Position 2311: 0.0006703714925607108
Position 3620: 0.0006155880848309668
Position 13068: 0.0005825975597776368
Position 13379: 0.0005058158789192438
Position 2998: 0.0004947003335108635
Position 13794: 0.0004489082063970755
Position 3161: 0.0004353218864719974
Position 1833: 0.00042699825983347775
Position 3075: 0.0003823606440465855
Position 1427: 0.00035079118475111234
Position 2052: 0.0003402192752850674
Position 198: 0.0003289649117420088
Position 12324: 0.00032477423435485746
Position 13349: 0.0003240181531263632
Position 2889: 0.0003154432567555285
Position 14563: 0.00027382584247839006
Position 1830: 0.00022517526147106055
Position 15633: 0.00022214286245005122
Position 2139: 0.00021001978951905783
Position 544: 0.00019705479436794949
Position 8764: 0.0001892278989259088
Position 7332: 0.00018625095477582874
Position 7689: 0.00018496184719410234
Position 11228: 0.00018263536988957806
Position 1114: 0.00018080294883019468
Position 368: 0.00016173764837905434
Position 272: 0.00011419870304287974
Position 12457: 9.655571455200487e-05
Position 13738: 9.160227164125564e-05
Position 13400: 7.401152221154176e-05
Position 3102: 5.731973804214131e-05
Position 2835: 5.4801846977693214e-05
Position 12096: 4.231791672331959e-05
Position 12138: 4.0154097104064964e-05
Position 2169: 3.786079679951631e-05
Position 9221: 3.5252164874258764e-05
Position 1696: 3.3147130771845114e-05
Position 11071: 2.770108409969859e-05
Position 9105: 2.3425372154060796e-05
Position 8827: 1.9917684023971853e-05
Position 3776: 1.6051978909845954e-05
Position 8028: 1.1990035716009747e-05
Position 3482: 4.981337653493405e-06
Position 6889: 2.2702921327746895e-06
Position 814: 2.142227759583234e-06
Position 1773: 1.1420933005403048e-06
Position 9080: 5.882998572925479e-07
Position 2670: 5.809806651650516e-07
Position 2080: 4.5917354866467274e-07
Position 1849: 4.4473780145736625e-07
Position 652: 3.8318540677565686e-07
Position 1329: 3.739794847650015e-07
Position 490: 3.532597795734948e-07
Position 1925: 3.409574907469135e-07
Position 1064: 2.880924555189225e-07
Position 1876: 2.507063411825983e-07
Position 993: 2.292639517356692e-07
Position 1357: 2.2904669161018553e-07
Position 342: 2.1384153383632602e-07
Position 969: 2.0997522790125926e-07
Position 331: 2.0745496149145335e-07
Position 677: 1.9224625721706537e-07
Position 387: 1.801629242643288e-07
Position 552: 1.5682045413058781e-07
Position 1649: 3.856320013243801e-10
Position 1603: 3.415549297437228e-10
Position 1446: 2.0048886250138718e-10
Position 1196: 1.949901317969205e-10
Position 1567: 1.696649279837673e-10
Position 626: 1.3907935698822584e-10
Position 186: 1.0765609345267182e-10
Position 829: 9.177338242368422e-11
Position 441: 2.0017812136602228e-11
