Gene = PHAX
Position 924: 0.0001425752816450288
Position 812: 0.00014024971964068193
Position 259: 0.00013474927128534055
Position 758: 0.00011852598288256826
Position 2404: 0.00011025824883446062
Position 3057: 0.00010921593319298235
Position 467: 0.00010616229667928703
Position 480: 0.00010468390454309279
Position 3392: 0.00010178166212662511
Position 2714: 0.00010062775074220915
Position 1366: 0.00010050743361556463
Position 5039: 9.192479877039042e-05
Position 9344: 9.044672613688012e-05
Position 5409: 9.007602223254524e-05
Position 510: 8.55402553721728e-05
Position 1779: 8.423520462908697e-05
Position 12634: 8.202050511357418e-05
Position 4537: 7.726553776327624e-05
Position 2875: 5.6427649177290266e-05
Position 270: 5.154876540373174e-05
Position 367: 3.420764103266257e-05
Position 51: 3.268853204626327e-05
Position 253: 3.2177878723268974e-05
Position 2027: 2.8821956120169658e-05
Position 8200: 2.384496075680515e-05
Position 795: 2.2712418798928773e-05
Position 3939: 2.2515259266773737e-05
Position 18047: 1.904141085261243e-05
Position 121: 1.8889025167123263e-05
Position 406: 1.7349483626527405e-05
Position 374: 6.969962802576199e-06
Position 2373: 1.917073183526422e-06
Position 127: 2.408203808345798e-07
Position 8: 6.342685180464811e-08
Position 197: 3.000744733922531e-08
Position 62: 2.1019208967357754e-08
Position 309: 2.022816701113149e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8095: 0.9934701616878783
Position 16981: 0.9917975777899171
Position 3822: 0.7232504327520961
Position 675: 0.6925022741418005
Position 3301: 0.6007450199379956
Position 24306: 0.4858489755788087
Position 286: 0.20454027426202293
Position 26851: 0.18730167398845127
Position 6404: 0.14748895866462475
Position 16796: 0.13661836684696832
Position 4033: 0.12544454839073726
Position 16732: 0.1243917983929593
Position 680: 0.11841238454934866
Position 3488: 0.10532794391501078
Position 3574: 0.10295200017096356
Position 9492: 0.08949913047944616
Position 9232: 0.08509941245880444
Position 20496: 0.07991400079516758
Position 14914: 0.06825453986042146
Position 9947: 0.06770806020728816
Position 2026: 0.06490466507569592
Position 5952: 0.06212836489364153
Position 13532: 0.05931333786609761
Position 649: 0.054233879243789036
Position 2074: 0.05227353025543546
Position 6570: 0.051405911108354414
Position 204: 0.04953637839992711
Position 23310: 0.044928770617659326
Position 2104: 0.03966978735903309
Position 24894: 0.0393283110677236
Position 19587: 0.038050279706520404
Position 6408: 0.03681256080728249
Position 6707: 0.03619422658882134
Position 20516: 0.03555744274983463
Position 15556: 0.030126584854302786
Position 19844: 0.028424857240189748
Position 6624: 0.02599307160207829
Position 613: 0.023898055340681897
Position 17702: 0.022309902834236773
Position 19618: 0.020459482856758318
Position 19061: 0.019882508365849098
Position 19882: 0.01884960147014789
Position 18419: 0.01818071781101031
Position 694: 0.016817919550394286
Position 25088: 0.014520749703442571
Position 4053: 0.013708980851910113
Position 4029: 0.013393541769013115
Position 6573: 0.012930673418565377
Position 11962: 0.01233265830541006
Position 6599: 0.012282808340611686
Position 570: 0.011679931350772946
Position 18843: 0.011547850885742263
Position 22500: 0.011113383343731242
Position 22206: 0.009134310449261118
Position 10459: 0.008027811338994703
Position 2455: 0.007973018778154825
Position 19417: 0.007945063789295544
Position 2107: 0.007935229505568145
Position 3639: 0.007383261887866959
Position 583: 0.006482084101278643
Position 10483: 0.00611648340443273
Position 2170: 0.005577598584558029
Position 20492: 0.005258129232865601
Position 21717: 0.00486569059067934
Position 13875: 0.004809886037446244
Position 25012: 0.004773612192796205
Position 14015: 0.004723635340393019
Position 215: 0.0045222733792703055
Position 16921: 0.004171738787709412
Position 3247: 0.004145942470524665
Position 6354: 0.003939760602853316
Position 19574: 0.003929693154979789
Position 6428: 0.00389500784531092
Position 21887: 0.003881011489928185
Position 19720: 0.003858125369658421
Position 546: 0.0035939981702518367
Position 3041: 0.003536560877837372
Position 22209: 0.0034593773296681153
Position 3580: 0.00319321257740891
Position 1889: 0.0030809763337543935
Position 8102: 0.003038654371780042
Position 13925: 0.0030320360074758777
Position 180: 0.0028649984460637256
Position 4181: 0.0028281797020436356
Position 12150: 0.0026384252036993593
Position 23922: 0.0025832840221665476
Position 1942: 0.002568506576240457
Position 11854: 0.0023929441024860667
Position 6801: 0.0022421691943268368
Position 20811: 0.0022041574748226066
Position 23324: 0.0021242916814044085
Position 19504: 0.001991417858455876
Position 19821: 0.0018151775192465159
Position 20044: 0.0016616645774895184
Position 5569: 0.0016175756859001214
Position 1860: 0.0015492781753870249
Position 19001: 0.0014721717592726849
Position 10382: 0.001452339118605901
Position 23397: 0.0013721393106880106
Position 3536: 0.0013701716831128023
Position 610: 0.0013094471117113232
Position 2372: 0.001285139171007653
Position 18442: 0.0012719813405106073
Position 1583: 0.0012702250490241823
Position 5641: 0.001203203370052479
Position 17167: 0.0011453223506512112
Position 3499: 0.0011264121898002166
Position 5656: 0.0010494402642590957
Position 3305: 0.0009632954251079873
Position 21107: 0.0009468204798364632
Position 2059: 0.0008738875774586044
Position 17766: 0.0008411092704809506
Position 1863: 0.0008067514236639446
Position 17730: 0.0007724381589602394
Position 17870: 0.00076809232727928
Position 3490: 0.0007337031620138422
Position 23662: 0.0007068654644823614
Position 3340: 0.0006710117943236075
Position 9516: 0.0006177868746732456
Position 17698: 0.0006085387219257566
Position 7814: 0.0005850449987206879
Position 17255: 0.0004933693716930726
Position 17556: 0.0004239919244092654
Position 937: 0.00040654732582506224
Position 1915: 0.0004000808841518245
Position 22609: 0.00037578387445463135
Position 19983: 0.0003276171381132302
Position 9329: 0.0003263109558535112
Position 17392: 0.0003238418574792773
Position 2488: 0.0003225322586085809
Position 17231: 0.0003185597922530462
Position 4897: 0.00031160004320876587
Position 20327: 0.00030711746865987044
Position 18652: 0.0002899208555609857
Position 1609: 0.0002521958323166588
Position 9679: 0.00024919647959354254
Position 18716: 0.00024893996354428163
Position 3541: 0.00024795872965931187
Position 5620: 0.00023437710439417163
Position 8329: 0.00021872467471238113
Position 18572: 0.00021266713711748936
Position 3013: 0.00020661076438098985
Position 355: 0.00019265825653530695
Position 1778: 0.0001877864961812608
Position 17530: 0.00018153020181149775
Position 5151: 0.00015592233782441071
Position 18845: 0.00014997849447805436
Position 5972: 0.000148443919809623
Position 17395: 0.00014519950050988906
Position 18766: 0.0001439875274374982
Position 20118: 0.00012551142107412725
Position 334: 0.00012418851735117016
Position 5169: 0.00011235879790463723
Position 5764: 0.00011117880580496427
Position 1186: 0.00010011633211440561
Position 2030: 9.497181250250719e-05
Position 17908: 9.442046636681659e-05
Position 9288: 8.905620777438249e-05
Position 1724: 8.652445224635483e-05
Position 3425: 8.389703835689335e-05
Position 4941: 8.266178717384728e-05
Position 12539: 8.20205051135741e-05
Position 2201: 7.864182935093524e-05
Position 152: 7.400847660417793e-05
Position 318: 7.34529439121977e-05
Position 4916: 6.412224314928087e-05
Position 3194: 6.340665578025448e-05
Position 420: 6.337713882728186e-05
Position 137: 5.527968687209491e-05
Position 18260: 5.438812674332547e-05
Position 1956: 5.191497722153894e-05
Position 121: 5.0851304758847185e-05
Position 18425: 5.073058200506833e-05
Position 3508: 4.6658723610045974e-05
Position 7934: 4.589668537542735e-05
Position 19750: 4.5413305143585e-05
Position 1017: 4.3712793730599914e-05
Position 365: 4.320266708847986e-05
Position 1981: 4.116086577605473e-05
Position 3513: 4.04525924868949e-05
Position 2282: 3.8915995609235635e-05
Position 239: 3.724880413645644e-05
Position 9282: 3.474381645809276e-05
Position 768: 3.4122125697904684e-05
Position 4345: 3.4084352926686906e-05
Position 1023: 3.280544120033233e-05
Position 961: 2.958910861241633e-05
Position 3544: 2.9491125893945872e-05
Position 4386: 2.8660941186413203e-05
Position 164: 2.696361237166458e-05
Position 5311: 2.405940801431112e-05
Position 8420: 2.3990183850288643e-05
Position 1119: 2.3943802484837588e-05
Position 1064: 2.3196127687121743e-05
Position 10832: 2.0765866366065974e-05
Position 10533: 1.9963042218699357e-05
Position 9903: 1.2961835305824445e-05
Position 774: 1.1557993349263337e-05
Position 722: 1.0880343409243544e-05
Position 411: 1.0343846076663748e-05
Position 4187: 1.0110733666242196e-05
Position 159: 8.463130106008785e-06
Position 10807: 8.041082159874119e-06
Position 7784: 7.183977318054213e-06
Position 8385: 6.9616114129601354e-06
Position 525: 5.248045000738682e-06
Position 114: 5.056859406461372e-06
Position 9955: 4.7767503329883e-06
Position 730: 4.5782951712216535e-06
Position 1421: 3.978768482648815e-06
Position 706: 3.936829247390219e-06
Position 1753: 3.892739851151769e-06
Position 1865: 3.478046339498579e-06
Position 386: 3.3922582808153645e-06
Position 497: 2.5542962324329488e-06
Position 1806: 2.4569256914414256e-06
Position 309: 2.1027638851209904e-06
Position 320: 2.0008603897275924e-06
Position 342: 1.6630103087019772e-06
Position 453: 1.3611680421687284e-06
Position 440: 1.2807527814296191e-06
Position 391: 1.1645671557096273e-06
Position 1443: 1.0153692248712227e-06
Position 382: 9.797713925432468e-07
Position 1500: 9.333769421868071e-07
Position 1517: 8.855776031104135e-07
Position 2247: 6.606820637020595e-07
Position 3154: 4.3177317636782966e-07
Position 3180: 4.2610311655278896e-07
Position 413: 3.3420279303145275e-07
Position 1222: 2.0893361979762682e-07
Position 995: 1.769236454242279e-07
Position 928: 1.6906282664261376e-07
Position 1274: 1.5272076769838783e-07
Position 4098: 1.4951833761782e-07
Position 858: 1.2405418310105154e-07
Position 4805: 4.905464245180893e-08
Position 367: 2.5242308707430206e-08
Position 1280: 2.225337223080716e-08
Position 1229: 7.19374143207888e-09
Position 950: 4.5420041664907495e-09
Position 1096: 3.2311824371551006e-09
Position 379: 2.9063456217443944e-09
Position 510: 2.572214341444879e-09
Position 444: 1.7100923966114747e-09
Position 394: 2.6225216673915947e-10
Position 426: 4.485302643313798e-16
Position 401: 4.2092707728765023e-16
