Gene = GBA
Position 1203: 6.983935681641025e-09
Position 1831: 4.922961175013088e-10
Position 3586: 4.848559245647885e-10
Position 177: 1.6709347574509256e-10
Position 472: 3.180079461843553e-11
Position 42: 6.3981854936122525e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2583: 0.9872400087516322
Position 5922: 0.9795324788747906
Position 1471: 0.8835290715302754
Position 5389: 0.8018949916991509
Position 516: 0.7233392744864552
Position 1156: 0.7025057067953836
Position 6133: 0.5285684635326554
Position 2927: 0.36141562353786527
Position 4690: 0.3275731078326115
Position 6164: 0.2974121843957343
Position 4764: 0.2862754095996577
Position 3804: 0.2163817452194892
Position 4840: 0.2139374194966374
Position 4662: 0.18452143693952838
Position 4900: 0.16464187012300982
Position 2986: 0.1417723915138936
Position 6402: 0.13340644992021947
Position 3655: 0.10812214620558172
Position 3752: 0.10724670082286498
Position 5151: 0.09862069068025087
Position 5588: 0.09310419487261824
Position 3779: 0.08333832308830354
Position 1271: 0.07216097663025928
Position 3823: 0.07108313449690372
Position 5553: 0.06729040424977009
Position 1491: 0.06194827119197151
Position 1181: 0.034969266543546866
Position 6636: 0.03085368688143177
Position 5350: 0.025303000438232214
Position 777: 0.023704403695930368
Position 1124: 0.021363125563904718
Position 847: 0.01981219815755766
Position 494: 0.015038295824213767
Position 5447: 0.014918730335418615
Position 2372: 0.011544520190237238
Position 6642: 0.010819853086876108
Position 2954: 0.010346212736554115
Position 1193: 0.00937908763462297
Position 4704: 0.008958211702593373
Position 6143: 0.008329675939666324
Position 240: 0.0073420349699324745
Position 5947: 0.006546464987304323
Position 2023: 0.00454183003762093
Position 5865: 0.004531235682262262
Position 3359: 0.004471028895935584
Position 2620: 0.004315883989520055
Position 4022: 0.004311498701607123
Position 4063: 0.004185450567876656
Position 2181: 0.00415835966277223
Position 3966: 0.004098579034866614
Position 2655: 0.003727366690660032
Position 539: 0.0035162305060686774
Position 5926: 0.0029834655554112225
Position 5702: 0.002951057336589938
Position 5706: 0.0027947953342919683
Position 1096: 0.002547104595485668
Position 5481: 0.002163638449920087
Position 6188: 0.002145003610038456
Position 2184: 0.0020112353160035
Position 340: 0.001913304526681806
Position 6461: 0.0018962663437477407
Position 5495: 0.0018219925865267338
Position 871: 0.0017585803581311797
Position 2675: 0.0016716421267126682
Position 6661: 0.0015262211133792122
Position 3998: 0.0014826617999559736
Position 5643: 0.0013800614883501129
Position 4238: 0.0013612436360403994
Position 5636: 0.0012463960806794797
Position 5524: 0.0012143276944300862
Position 934: 0.0011901901108218103
Position 5301: 0.0011109147866570034
Position 3014: 0.001026163459216076
Position 5284: 0.0010227253494090836
Position 5259: 0.0010202760298511481
Position 937: 0.0009273129314727409
Position 988: 0.0009202155797292962
Position 3496: 0.0008718655443324366
Position 5967: 0.000775606738472626
Position 6236: 0.0007704537385142126
Position 2099: 0.0007680220884059245
Position 5450: 0.0007223695618216384
Position 6559: 0.0007044470814915325
Position 1495: 0.0006896410767966541
Position 1540: 0.0006882291542836665
Position 1329: 0.0006236752138296794
Position 2438: 0.0006091189058686585
Position 3705: 0.0005785690676518541
Position 879: 0.000569994289249901
Position 779: 0.0005594423491161842
Position 1380: 0.00047896998287638715
Position 4098: 0.00046051852271143163
Position 3890: 0.0004457291910544324
Position 585: 0.0004180607098362254
Position 2019: 0.0003982240915408413
Position 1093: 0.0003349311231471387
Position 437: 0.0003242406477735962
Position 365: 0.00032336413632287034
Position 2210: 0.00031571514261608316
Position 4509: 0.0002989244552695757
Position 2878: 0.0002797709717589659
Position 2946: 0.000273263280058068
Position 659: 0.0002614288064093614
Position 1083: 0.0002417520414241527
Position 223: 0.0002415988875598807
Position 2496: 0.0002371999455628435
Position 1950: 0.00021724168368852096
Position 2411: 0.0001948845293276249
Position 3333: 0.0001666749302601195
Position 1701: 0.00016641891839972125
Position 3499: 0.00016258188782200083
Position 2261: 0.00015677844600961276
Position 4488: 0.00015397470826540344
Position 1016: 0.0001492174199250897
Position 1292: 0.00014073290421968995
Position 1395: 0.00013939584391342214
Position 2141: 0.00013578930333291162
Position 1697: 0.0001317359204003955
Position 357: 0.00011795451117211195
Position 528: 0.00011436361881234571
Position 441: 0.00011326904592148232
Position 2963: 0.00011264066346665906
Position 1500: 0.00010574765339618376
Position 1055: 0.00010266623554817788
Position 6738: 0.000101319803513667
Position 3569: 9.780967509058898e-05
Position 560: 8.479325537186919e-05
Position 589: 7.249307190514209e-05
Position 2117: 7.240568062657911e-05
Position 1615: 7.23043264871817e-05
Position 1897: 7.175613851750718e-05
Position 3180: 6.543355857927414e-05
Position 3433: 5.297555208140718e-05
Position 264: 5.120828784023043e-05
Position 3583: 4.919386055115965e-05
Position 568: 4.842729526213931e-05
Position 3237: 4.6014327313941105e-05
Position 2466: 4.3887915018459096e-05
Position 3336: 4.135800040032201e-05
Position 3077: 3.710369318895669e-05
Position 3208: 3.7055148078443445e-05
Position 1509: 3.5657951672580714e-05
Position 1868: 3.562785328983994e-05
Position 1871: 3.159248632234086e-05
Position 1763: 3.109345962469875e-05
Position 915: 2.173925567300118e-05
Position 2798: 2.151233369073818e-05
Position 144: 2.037770602314766e-05
Position 604: 2.0219897077140203e-05
Position 809: 1.9703779317466036e-05
Position 1425: 1.9270281023779825e-05
Position 354: 1.8111512421205755e-05
Position 381: 1.7557646526778127e-05
Position 1780: 1.6646921743358638e-05
Position 4041: 1.4094857022388257e-05
Position 1348: 1.3996775273120176e-05
Position 118: 1.3732992463301725e-05
Position 939: 1.337665131544691e-05
Position 456: 1.2120701728574993e-05
Position 127: 1.104730705330438e-05
Position 2836: 8.99106612283161e-06
Position 3471: 8.685351927278317e-06
Position 2506: 8.519676325328247e-06
Position 2526: 8.162827343288104e-06
Position 6412: 7.097724960096794e-06
Position 342: 7.047370740891952e-06
Position 5198: 5.189260232588564e-06
Position 536: 4.306426238172123e-06
Position 183: 4.049627504066561e-06
Position 459: 3.995039975284181e-06
Position 670: 3.4769857538576893e-06
Position 2454: 3.276362333666974e-06
Position 3192: 2.248079882722701e-06
Position 260: 1.932867095913011e-06
Position 3050: 1.239471403843457e-06
Position 2417: 1.1273478218445574e-06
Position 135: 7.963243818285394e-07
Position 306: 5.595608062734098e-07
Position 270: 4.2126345405410575e-07
Position 6247: 4.180440495194264e-07
Position 172: 3.38018963381267e-07
Position 371: 2.5185033756228104e-07
Position 2843: 2.491749312964567e-07
Position 464: 2.3699943463803466e-07
Position 289: 1.7430073680984658e-07
Position 146: 1.5647781180179285e-07
Position 415: 1.2752713811600497e-07
Position 703: 9.405348051014044e-08
Position 967: 8.179209325063796e-08
Position 678: 6.967429141445767e-08
Position 344: 6.865332350418542e-08
Position 545: 6.038617826432814e-08
Position 3147: 4.816196482101359e-08
Position 2186: 4.358901906064572e-08
Position 276: 4.1622385577110944e-08
Position 2043: 3.8671109766945665e-08
Position 72: 3.651293722393328e-08
Position 148: 2.0373191369378384e-08
Position 308: 1.0725959721591594e-08
Position 804: 7.3667027586164926e-09
Position 369: 6.8839428732148774e-09
Position 479: 3.12728002877291e-09
Position 3056: 1.9633035813726606e-09
Position 318: 1.1798352160633395e-09
Position 3038: 6.385369772654203e-10
Position 3088: 3.575107498791102e-10
Position 700: 3.363288969889159e-10
Position 153: 8.0540440933817e-12
Position 74: 5.7747064460657554e-12
Position 461: 2.0504095274057478e-14
Position 446: 5.602348749164298e-15
Position 477: 5.1835802384279995e-15
Position 159: 4.596982340487662e-16
Position 161: 3.071415619250762e-16
Position 155: 2.880756398374171e-16
Position 280: 1.143335160305954e-16
Position 157: 1.781857336769209e-18
