Gene = MTURN
Position 2519: 0.06942882424743686
Position 24527: 0.04844173427700562
Position 21043: 0.047671522720729824
Position 2415: 0.04682354982343572
Position 7268: 0.04626572985527741
Position 24175: 0.04545987307631287
Position 24564: 0.041069535964225044
Position 9580: 0.03960290276502189
Position 4546: 0.03799431628049335
Position 26714: 0.029599326082945028
Position 6924: 0.028821219795923225
Position 2646: 0.027334112277189525
Position 5317: 0.02712757055578463
Position 2807: 0.026217090625201563
Position 1353: 0.024088097343169704
Position 757: 0.02378872403160947
Position 2391: 0.020918286060539953
Position 24856: 0.016620513740877575
Position 25160: 0.01594967461910213
Position 7490: 0.015945769747041427
Position 8222: 0.015828323363980178
Position 20267: 0.013886938141743167
Position 1079: 0.012676780625836723
Position 27701: 0.011934212396074183
Position 11797: 0.011849506602891028
Position 20950: 0.01184946779649096
Position 2739: 0.011399460379126836
Position 11366: 0.010801785102747343
Position 22812: 0.01033904042694854
Position 25139: 0.010098082955023053
Position 2488: 0.009368277248600442
Position 20235: 0.008702286669782257
Position 2262: 0.007616455486899441
Position 7432: 0.007249250571435297
Position 2229: 0.007177364102604216
Position 24902: 0.006931380022443013
Position 25448: 0.006412566906132965
Position 27363: 0.006357485629681393
Position 2744: 0.006167039873680714
Position 2368: 0.0057143316341994425
Position 25521: 0.0052020543692691
Position 1992: 0.00504079689401184
Position 25610: 0.0044409277101773404
Position 23066: 0.0039274440688408675
Position 23027: 0.0036182330004331962
Position 1064: 0.0030477090163231295
Position 2773: 0.00292546142779569
Position 25299: 0.0027341427960231963
Position 1581: 0.0027323237301412028
Position 2879: 0.0025332195994741463
Position 26394: 0.002514545615937602
Position 22649: 0.002141746343283831
Position 17479: 0.002098553880047631
Position 2100: 0.0018554773337262171
Position 903: 0.0017885242826473362
Position 26848: 0.0017791709457795984
Position 23488: 0.0016169688660175776
Position 2532: 0.0011682806438195576
Position 23548: 0.0010983506728534716
Position 2379: 0.0008344375879236127
Position 933: 0.000828114633463941
Position 3515: 0.000712240020044482
Position 24003: 0.0006928779739958799
Position 1036: 0.000631998644661516
Position 1882: 0.0005099334926429393
Position 2130: 0.00042053705197243787
Position 1308: 0.0004026892291980554
Position 2166: 0.00039607870442778993
Position 3568: 0.0003846353734112199
Position 2026: 0.0003775112982390929
Position 3489: 0.00037135341029699803
Position 4859: 0.0003669130669285927
Position 1373: 0.0003652855891970844
Position 22947: 0.0003640693832351814
Position 1548: 0.0003216598360503202
Position 23923: 0.0003210668673503064
Position 2660: 0.0003094635488445359
Position 977: 0.00030601833527136706
Position 2107: 0.00029543159370320885
Position 1587: 0.0002826128666406666
Position 1737: 0.00026930873421023683
Position 5135: 0.00023729181511521037
Position 872: 0.0002326772723916173
Position 1636: 0.00021594118512737663
Position 1691: 0.00019902581358467692
Position 1336: 0.0001854598481676032
Position 2546: 0.00017671262745365065
Position 1715: 0.00015332430479495063
Position 1384: 0.00012977348792272975
Position 906: 9.818956187009714e-05
Position 2304: 8.080579693665875e-05
Position 951: 7.268022336538285e-05
Position 338: 6.74736425716248e-05
Position 341: 6.456887961411606e-05
Position 1917: 5.084164190884835e-05
Position 1463: 4.783860153822556e-05
Position 1921: 3.774865812102563e-05
Position 1893: 3.497440041419783e-05
Position 911: 2.9443316542338015e-05
Position 1538: 2.244936557796184e-05
Position 11622: 2.244183014919871e-05
Position 2616: 2.2310783169874277e-05
Position 1850: 1.5324648633213202e-05
Position 3332: 1.482653081945537e-05
Position 1820: 1.3153282304526555e-05
Position 1267: 1.1668802139647818e-05
Position 1853: 1.0064325559129045e-05
Position 640: 7.71457831406727e-06
Position 12879: 7.250449920130639e-06
Position 12064: 7.2060255439324945e-06
Position 835: 6.046881946312726e-06
Position 12105: 4.5657495903818135e-06
Position 12394: 2.9144558218546706e-06
Position 386: 2.0786842226600227e-06
Position 700: 1.707214257104512e-06
Position 738: 1.3620167119423026e-06
Position 404: 1.3543351367865517e-06
Position 1896: 5.065779746947839e-07
Position 1858: 3.4548333239257395e-07
Position 1276: 2.527489983683789e-09
Position 359: 1.5211168233020265e-09
Position 401: 1.5013709617481816e-09
Position 415: 1.2900071088192513e-09
Position 1008: 1.252430613730317e-09
Position 589: 8.833070689261098e-10
Position 710: 4.467612412089456e-10
