Gene = DPH7
Position 4163: 5.491201910224339e-05
Position 3543: 5.266067323071942e-05
Position 253: 5.0582159027063285e-05
Position 440: 3.352888175005952e-05
Position 966: 3.245493334101715e-05
Position 1010: 2.6110186997290054e-05
Position 39: 2.2955007257424018e-05
Position 2751: 1.7984274785974352e-05
Position 61: 1.6995869124138766e-06
Position 217: 1.2116500478041552e-06
Position 1419: 5.61177924845762e-07
Position 1490: 5.560267434207481e-07
Position 11: 1.9414052149924064e-07
Position 1809: 1.8243486256372833e-07
Position 1799: 1.6896955740054882e-07
Position 982: 9.245568397138194e-08
Position 1120: 3.175009535347381e-08
Position 41: 7.961532060246593e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13780: 0.9520953159186318
Position 2767: 0.8792961235399596
Position 13976: 0.8358348704593994
Position 4554: 0.5757886784987745
Position 23286: 0.4303878444223605
Position 20565: 0.3613580916909045
Position 4021: 0.3565089315635955
Position 6793: 0.2843619621607932
Position 14264: 0.18664071160063747
Position 1331: 0.15169928278477388
Position 4091: 0.13367779620701584
Position 4245: 0.10888424747903576
Position 14328: 0.1053739433203774
Position 20802: 0.09737764352886813
Position 14151: 0.08788990949955301
Position 1387: 0.08572873694031713
Position 4158: 0.08477842205658846
Position 20382: 0.08422112796192158
Position 3068: 0.06502775766037731
Position 13957: 0.05757756296639333
Position 3065: 0.05596711164428672
Position 15288: 0.05114540054180834
Position 15155: 0.04197143036660082
Position 14936: 0.04113227677031958
Position 2532: 0.03666530052233895
Position 17329: 0.03589496427738254
Position 2811: 0.03352001868651384
Position 22436: 0.032591437350485655
Position 4088: 0.03179138030403438
Position 3988: 0.02829855256487463
Position 4598: 0.024612339710414884
Position 13997: 0.022928277947615365
Position 17261: 0.02114994559773435
Position 15793: 0.020582506127346353
Position 19339: 0.01957661195559913
Position 20826: 0.018987651870054904
Position 23384: 0.017565604632665776
Position 6758: 0.017275464079172208
Position 4073: 0.016732052971343735
Position 19583: 0.016401161453005575
Position 4459: 0.014662721341843996
Position 14620: 0.01369976769672136
Position 8308: 0.012163318825254394
Position 14583: 0.011647458357238455
Position 22070: 0.011410209557642388
Position 15128: 0.01110078183300867
Position 9821: 0.011100207692466462
Position 17395: 0.010808343708853412
Position 14280: 0.010574494098009627
Position 3011: 0.008302281961011003
Position 2681: 0.007641063005721924
Position 14706: 0.006906191500011639
Position 15406: 0.006598972066284483
Position 15817: 0.0057635232849059985
Position 803: 0.005198527915821974
Position 3040: 0.004949292108200133
Position 2668: 0.004266332026797512
Position 14166: 0.004233450890049154
Position 2988: 0.004063502956176886
Position 17916: 0.004016768445028371
Position 1651: 0.00400215604585891
Position 3928: 0.003715102842904033
Position 6739: 0.0036420337298355386
Position 6797: 0.0035227546806052682
Position 6761: 0.003321908735221605
Position 939: 0.003079687862829759
Position 4576: 0.0030767014139978835
Position 17241: 0.002849621461081579
Position 14861: 0.002734515231459663
Position 1214: 0.0024007913329615656
Position 921: 0.0022654211685676673
Position 1020: 0.0021510094204360386
Position 8330: 0.0020248164324796146
Position 1150: 0.001953355398140057
Position 1368: 0.0018878749771692204
Position 865: 0.0018841487418325053
Position 4481: 0.0018457501296991865
Position 3105: 0.0017038589279059456
Position 19755: 0.0016988275744532191
Position 15971: 0.0016854239116841567
Position 6893: 0.0016381927356773345
Position 14724: 0.0016024204865927733
Position 4424: 0.0015258411931875
Position 2390: 0.0015045055677031722
Position 6260: 0.001258449197412632
Position 4499: 0.001164773045823355
Position 18589: 0.001159192628884375
Position 2571: 0.0011530484508963247
Position 4584: 0.0011261330945836591
Position 481: 0.001121796576970276
Position 828: 0.0010845745146325994
Position 1174: 0.0010445813886717807
Position 503: 0.001038540651226004
Position 14758: 0.0009051757087482804
Position 4603: 0.0008566142193210312
Position 4094: 0.0008270173226330469
Position 2357: 0.0007599583519382692
Position 3150: 0.000717879306494662
Position 3931: 0.000666047594759606
Position 4587: 0.0006542481063299015
Position 6225: 0.0006392863461305984
Position 2713: 0.0006367867743557229
Position 4346: 0.0006164883370003964
Position 304: 0.0005929590839036037
Position 6156: 0.0005785671233514559
Position 14466: 0.0005640759256036065
Position 4567: 0.0005533498256702974
Position 6105: 0.0005147351987291388
Position 1908: 0.0005055737257294393
Position 17194: 0.00046913300316914295
Position 1125: 0.00045517807682839915
Position 1186: 0.00043320753803558794
Position 2433: 0.00041861445250106677
Position 15068: 0.0004002595180574794
Position 5988: 0.00039701124886764905
Position 1096: 0.0003537291503901198
Position 15995: 0.00035030484415564785
Position 1424: 0.0003335494666323901
Position 3042: 0.0003129998769157082
Position 724: 0.0003031870262848988
Position 1888: 0.0003021365913317138
Position 14184: 0.00027306295016462897
Position 877: 0.0002482769456801723
Position 1714: 0.00022847277106038822
Position 3168: 0.00022140172051976853
Position 2239: 0.00020937954829247296
Position 2416: 0.00016710545058174338
Position 3071: 0.0001650641488299982
Position 4502: 0.0001638263644921944
Position 3194: 0.00015868511006273254
Position 1307: 0.00014354294911240496
Position 2598: 0.0001110494676493421
Position 4133: 0.00010866606167512629
Position 835: 0.0001038998015484833
Position 3046: 0.00010089622032738931
Position 862: 0.00010039090428496241
Position 2686: 9.884446415091005e-05
Position 779: 9.633994055506443e-05
Position 2626: 9.32837281949062e-05
Position 1234: 9.241638844924809e-05
Position 2933: 9.108993544715386e-05
Position 4663: 8.915694718759298e-05
Position 784: 8.621524355066342e-05
Position 1218: 8.613886261729554e-05
Position 422: 8.605693902797393e-05
Position 2637: 8.091633009144472e-05
Position 3223: 7.639155810738859e-05
Position 1047: 7.105622934084603e-05
Position 1358: 6.805696531474926e-05
Position 4293: 5.9412665230446886e-05
Position 6117: 5.8624242712793684e-05
Position 3940: 5.8202219466378545e-05
Position 686: 5.688798690271948e-05
Position 4270: 5.552438599153492e-05
Position 815: 5.5139761099942126e-05
Position 3382: 5.266067323071951e-05
Position 4250: 4.836804000381949e-05
Position 389: 4.5790356837845846e-05
Position 2968: 3.882682681528837e-05
Position 1884: 3.827573352946406e-05
Position 633: 3.152657134728883e-05
Position 2886: 1.543702086993141e-05
Position 5259: 6.295403208852336e-06
Position 4401: 5.509164946541943e-06
Position 916: 4.466231562430696e-06
Position 682: 3.940845402298658e-06
Position 688: 3.4851856801900533e-06
Position 951: 3.0276018779965664e-06
Position 240: 2.7069031755553237e-06
Position 1128: 2.534066649483635e-06
Position 392: 2.3550968978252746e-06
Position 520: 2.102934123512153e-06
Position 151: 1.8364214083959562e-06
Position 4896: 1.656972788238815e-06
Position 1102: 1.2852754406586006e-06
Position 233: 1.141147880467518e-06
Position 971: 9.505748636803746e-07
Position 310: 8.75236948676409e-07
Position 918: 8.31814682417971e-07
Position 660: 7.867648445698491e-07
Position 738: 7.190942445745923e-07
Position 761: 7.169944617516546e-07
Position 425: 5.068073948509529e-07
Position 656: 4.559973530300428e-07
Position 639: 4.4604062769549244e-07
Position 268: 2.491214255381429e-07
Position 196: 1.9962903705439674e-07
Position 884: 1.889046959155353e-07
Position 3126: 1.8831508609534674e-07
Position 810: 1.8556929054366553e-07
Position 1191: 1.108135202176307e-07
Position 283: 1.0109841787208968e-07
Position 217: 9.96496075682885e-08
Position 3909: 2.1888111800677653e-08
Position 695: 4.0755618566517445e-09
Position 4440: 1.632794993298081e-09
Position 742: 1.4592987377251097e-09
Position 650: 1.1325927698856665e-09
Position 3173: 9.927864250751133e-10
Position 339: 8.898613123645315e-10
Position 608: 6.801816364762934e-10
Position 398: 3.785754482976001e-10
