Gene = SNRPE
Position 125: 1.9242416502062405e-07
Position 537: 1.498794865324743e-07
Position 360: 1.378200509572229e-07
Position 167: 1.0000252172571458e-07
Position 139: 9.856578417726996e-08
Position 92: 7.619598946117437e-08
Position 394: 3.6198849892131834e-08
Position 188: 2.1620319874829634e-10
Position 616: 1.0334511758439257e-10
Position 128: 5.47716790246427e-13
