Gene = PTPDC1
Position 151: 0.025001395677259206
Position 19122: 0.024394418426288637
Position 7257: 0.022484754567239112
Position 24193: 0.02246406580656766
Position 15162: 0.021420974517046002
Position 3362: 0.01921698757052408
Position 9436: 0.01852067351569258
Position 7748: 0.01704371337042473
Position 24437: 0.016706298692888703
Position 3294: 0.015205317622134343
Position 20718: 0.015109640918929745
Position 20447: 0.015079158071872892
Position 588: 0.014674777085449238
Position 186: 0.014568412374047495
Position 3328: 0.01441049203879985
Position 7151: 0.013279919108526163
Position 673: 0.013009788792667286
Position 7727: 0.01212916256342894
Position 3311: 0.011651472994595907
Position 6114: 0.010706849652416126
Position 9856: 0.010267723153341896
Position 11421: 0.010236080842156136
Position 11761: 0.01006996372934774
Position 22049: 0.01001530315776091
Position 11958: 0.009257552799073967
Position 19707: 0.008897172774820534
Position 16480: 0.008279140001940183
Position 6994: 0.008276904664230582
Position 22164: 0.007657841396057931
Position 20838: 0.007646939563679526
Position 24390: 0.007148782306392736
Position 23368: 0.007134634557465356
Position 13960: 0.007120037364728304
Position 16149: 0.007081199296470607
Position 24110: 0.0068762524200597095
Position 1287: 0.006545757011823121
Position 2058: 0.006487572325211251
Position 15519: 0.006479104401796491
Position 10479: 0.006217104902577892
Position 20762: 0.00609318894702183
Position 10947: 0.005992809249919422
Position 2139: 0.005870049585797312
Position 1020: 0.0058148331687375675
Position 19105: 0.005564346583314075
Position 7793: 0.005520057857944291
Position 22545: 0.005473241548355684
Position 18195: 0.005369349637323511
Position 11778: 0.005361414614287531
Position 5936: 0.005335793344135809
Position 9211: 0.005327282451134769
Position 11456: 0.0050468036011517056
Position 3582: 0.004876057010035187
Position 7658: 0.004786391277613114
Position 15956: 0.003653083624416559
Position 20898: 0.0032382634200846215
Position 22338: 0.0031757148646374316
Position 11689: 0.002979131645161799
Position 14455: 0.002769283778936634
Position 12903: 0.0025977274485991346
Position 14565: 0.002578792658204559
Position 363: 0.002512253244384993
Position 609: 0.002447590601018375
Position 18170: 0.002363224064763911
Position 8966: 0.002292064311006723
Position 3746: 0.002235644585528348
Position 14243: 0.002075598322743344
Position 12176: 0.0020659901044828097
Position 2093: 0.0020400412322191907
Position 7696: 0.001998111651918332
Position 2813: 0.0018624643974736678
Position 484: 0.0017727673256712018
Position 6333: 0.0017583397602016927
Position 7559: 0.0017073794164813223
Position 11798: 0.00167768693257256
Position 14283: 0.001562925548819536
Position 11346: 0.0014184404627454153
Position 5708: 0.0013343659113992817
Position 18916: 0.0013062382138453166
Position 11898: 0.0013040030900915338
Position 21949: 0.0012316420159592758
Position 1702: 0.0012050129833300531
Position 206: 0.0011608349874744981
Position 11563: 0.0011238571243967696
Position 11589: 0.0010839942383194061
Position 19249: 0.0010590221415171933
Position 2162: 0.0010512661519375423
Position 699: 0.0010261441452394375
Position 17641: 0.0009320648761403197
Position 19780: 0.0009033029298248
Position 1139: 0.0008160254788853813
Position 20428: 0.0007922319365930713
Position 11673: 0.0007894227367739262
Position 7058: 0.0007438585814063714
Position 1660: 0.0007179132285826189
Position 135: 0.0007122309298802175
Position 6243: 0.0007001015533384457
Position 11942: 0.0006381959346322993
Position 1184: 0.0006136386651127796
Position 17976: 0.0005640244914801164
Position 5638: 0.0005445367666281725
Position 10979: 0.0005424144342559778
Position 1035: 0.0005198357157228758
Position 12632: 0.0004993451333739055
Position 19333: 0.0004877145452359715
Position 5831: 0.0004847534888529463
Position 440: 0.00047255556568005113
Position 830: 0.00044806757736627135
Position 10768: 0.0004464494524676437
Position 12264: 0.00043243034821181597
Position 3948: 0.0004107626827919016
Position 5783: 0.00040750299786662154
Position 1358: 0.00040232291417517874
Position 12915: 0.00038784692502735773
Position 19432: 0.00036634164578723495
Position 11399: 0.00034495577227911824
Position 14812: 0.00033760491149217604
Position 6187: 0.0003026048315325576
Position 251: 0.0002430682486960021
Position 847: 0.00023033914334925123
Position 12284: 0.00020725213056895772
Position 1226: 0.00018940315622529582
Position 1211: 0.00018368981402721937
Position 17434: 0.0001827283019580909
Position 209: 0.00013951586445891178
Position 652: 0.00013716375923865793
Position 1168: 0.00013409684446263117
Position 4923: 7.922947617537284e-05
Position 192: 7.03422160195571e-05
Position 6981: 6.969179025811693e-05
Position 13353: 6.648771993753301e-05
Position 4703: 5.5016226947123213e-05
Position 12869: 4.08926088049248e-05
Position 297: 3.351932387370589e-05
Position 4681: 2.9253486438177227e-05
Position 637: 2.7012096691658022e-05
Position 4119: 2.6665574224009467e-05
Position 681: 2.6645629889018657e-05
Position 4675: 1.897765099372453e-05
Position 4122: 1.8552306035720682e-05
Position 3554: 1.854084483032358e-05
Position 124: 1.6772920949155076e-05
Position 3766: 1.6507917334081092e-05
Position 13919: 1.623339594953549e-05
Position 4520: 1.437266194162607e-05
Position 705: 9.397105474042962e-06
Position 13915: 8.727407175096126e-06
Position 13877: 7.690176692101526e-06
Position 334: 6.847849545190036e-06
Position 4161: 6.7781099777393704e-06
Position 921: 4.8436461367881415e-06
Position 5621: 4.132802404092621e-06
Position 1269: 3.881989196402463e-06
Position 1245: 3.2223887529277418e-06
Position 654: 2.927102508796031e-06
Position 1726: 2.9021800094726996e-06
Position 1118: 2.5970305184668933e-06
Position 860: 1.8796702106333525e-06
Position 11518: 1.7981566352947822e-06
Position 1663: 1.7111569296845093e-06
Position 1763: 1.5295198651545377e-06
Position 1255: 1.4934895907563484e-06
Position 1684: 1.47397473834505e-06
Position 386: 1.3705618089866098e-06
Position 1058: 1.227155006691813e-06
Position 1122: 1.1954113985973908e-06
Position 1314: 1.0140151061195999e-06
Position 1561: 8.879060027617065e-07
Position 6884: 7.514618611130294e-07
Position 107: 6.258878903127681e-07
Position 11271: 5.776761688219839e-07
Position 301: 5.425880808913624e-07
Position 1098: 3.7684154918065983e-07
Position 11181: 3.605395478894515e-07
Position 1083: 3.22998034657941e-07
Position 923: 2.5018417806176866e-07
Position 1102: 1.1588435231822885e-07
Position 857: 1.051964068523065e-07
Position 1061: 1.0052463919996937e-07
Position 961: 1.4506091460187986e-08
Position 340: 6.672736372745882e-09
Position 113: 5.790395270445546e-09
Position 3952: 5.033853848781065e-09
Position 496: 2.741170259036366e-09
Position 405: 1.7135323604818161e-09
Position 309: 1.3860390466758275e-09
Position 311: 8.65511763437965e-11
Position 345: 4.483830612509366e-11
Position 741: 3.031619486029209e-11
