Gene = HMMR
Position 12403: 0.006982559343435472
Position 11064: 0.006717611336747368
Position 4424: 0.006203214111832143
Position 13595: 0.00607281400406465
Position 9057: 0.005754275595619695
Position 4450: 0.005250678756997997
Position 14544: 0.0050246967410336185
Position 1236: 0.004804332452309933
Position 24591: 0.004721391326988382
Position 12072: 0.004705506189904165
Position 12809: 0.00456617901783977
Position 11038: 0.004439027804679482
Position 30121: 0.0039900736570090975
Position 23444: 0.0038871937187571898
Position 11517: 0.0038290391407453063
Position 9369: 0.0037811649426694916
Position 419: 0.0037249831397681127
Position 11543: 0.0036859171362447936
Position 25404: 0.0036017526945507647
Position 12229: 0.0035564007106608495
Position 28248: 0.0033303279054846253
Position 15457: 0.0030798257315357573
Position 24466: 0.0030231883328617737
Position 31080: 0.00301482287812601
Position 30322: 0.002881617736054571
Position 25368: 0.0025984009373511557
Position 824: 0.002493899348486372
Position 30118: 0.0023896765006729656
Position 4202: 0.002361091571382646
Position 3794: 0.0023108921947456616
Position 3347: 0.002182912441042314
Position 11970: 0.0021261698519741924
Position 13280: 0.001770708665124356
Position 12597: 0.0017217167304754556
Position 6316: 0.0017202134116289505
Position 3661: 0.0016518749735336697
Position 23632: 0.0016281960648948197
Position 29469: 0.001557410741971435
Position 22882: 0.0015559566921585022
Position 12672: 0.0015384817602486873
Position 3547: 0.0014441655892748712
Position 6980: 0.0013163871206736464
Position 31293: 0.0012876060929529372
Position 29324: 0.001197391329993811
Position 2899: 0.0011624588995025264
Position 31237: 0.001139988525244706
Position 23543: 0.0011362189385426952
Position 31138: 0.0011250859290409118
Position 3834: 0.0011222585713787348
Position 22934: 0.001063370321266993
Position 6095: 0.0010563263977591466
Position 9123: 0.0010447633224754862
Position 30473: 0.0010432335307972705
Position 1275: 0.0010221387314427554
Position 4227: 0.0010117412486732532
Position 2943: 0.0009251487323728676
Position 6687: 0.0008879524610192973
Position 2028: 0.0008805033296315574
Position 3739: 0.000866222737628368
Position 25310: 0.0008606650840155097
Position 18449: 0.000856829457420713
Position 29515: 0.0008062819855076431
Position 26161: 0.0007520909178695837
Position 24237: 0.0007261779687441724
Position 23008: 0.0007242614044458008
Position 3629: 0.0006608515494648987
Position 28440: 0.0006301599467898278
Position 3257: 0.0006207430146609607
Position 3506: 0.0006061699965180082
Position 7325: 0.0005833670802594133
Position 3952: 0.0005785624053633716
Position 307: 0.0005725524926785166
Position 157: 0.000550659997419512
Position 6289: 0.0005321040538432823
Position 337: 0.0005239220350571677
Position 26872: 0.0005222488095016615
Position 6271: 0.0005202640574379141
Position 10741: 0.0005070233392954394
Position 802: 0.0004513205190010286
Position 24746: 0.0004478678414978536
Position 7320: 0.00044087329567782006
Position 25349: 0.00044055348964477914
Position 11519: 0.0004291415531722093
Position 28014: 0.00040581627493192806
Position 1543: 0.0004005538573986206
Position 3595: 0.0003926341916119088
Position 644: 0.0003896661629256399
Position 249: 0.0003891969873975024
Position 27278: 0.00038797265303548077
Position 769: 0.0003679754759965648
Position 4551: 0.0003608999275450427
Position 23576: 0.0003242470912243848
Position 23788: 0.00031929433905965706
Position 22857: 0.0002963020580385027
Position 20247: 0.0002939471719054639
Position 23845: 0.00028519026546115636
Position 996: 0.00027435668484508864
Position 1928: 0.0002742520671430527
Position 27642: 0.00027205548707272487
Position 7334: 0.00026925848054538325
Position 73: 0.00026698025315723047
Position 3828: 0.0002547641966210444
Position 6544: 0.00025368872024161555
Position 365: 0.00024568628041542407
Position 1454: 0.0002430211350207684
Position 355: 0.0002385882611438362
Position 6921: 0.0002185166523807916
Position 26707: 0.00021173852382375355
Position 1204: 0.0002025956004777718
Position 94: 0.00020138677303080247
Position 24415: 0.00019433647981306924
Position 3775: 0.00019272793981356122
Position 23205: 0.00018226965157077223
Position 22722: 0.0001786751925023576
Position 19274: 0.00016703008785104087
Position 24347: 0.00016175134632249885
Position 2827: 0.00016026173133941365
Position 26252: 0.00015835131395783034
Position 2698: 0.00014561970839887468
Position 4512: 0.00013283741287126567
Position 1776: 0.00012760223061377915
Position 840: 0.00012614927381587412
Position 23528: 0.00011528806490943317
Position 2665: 0.00010963538019644363
Position 443: 0.00010885477455475662
Position 11903: 9.764810264157007e-05
Position 3143: 9.626476770930552e-05
Position 21410: 9.088939962273343e-05
Position 19826: 9.07651442765098e-05
Position 2543: 8.436011089727675e-05
Position 269: 8.01485315368141e-05
Position 3487: 7.615611506246424e-05
Position 1162: 7.514129831444593e-05
Position 285: 7.194031477613767e-05
Position 2843: 7.149615605925819e-05
Position 25741: 6.759654657301819e-05
Position 25693: 6.738305478319837e-05
Position 935: 6.237043974512232e-05
Position 2520: 5.795293212022054e-05
Position 5987: 5.780987213592161e-05
Position 2462: 5.63503329934538e-05
Position 3350: 5.57959525170015e-05
Position 649: 5.1544114405514406e-05
Position 26583: 4.99394469788277e-05
Position 2982: 4.85495482913868e-05
Position 1130: 4.730209435040309e-05
Position 1114: 4.617964542117583e-05
Position 2569: 4.5109379289920094e-05
Position 4394: 4.3594765467940576e-05
Position 900: 4.25711113854856e-05
Position 3510: 4.1631291826379334e-05
Position 1303: 4.06389795358988e-05
Position 1982: 4.024218314564769e-05
Position 2338: 3.925871394001217e-05
Position 19183: 3.919461189431059e-05
Position 4030: 3.7618058346761184e-05
Position 3671: 3.546841347344636e-05
Position 23237: 3.479626449930895e-05
Position 1120: 3.097807159484402e-05
Position 22911: 2.9445212628619274e-05
Position 23488: 2.902635488177753e-05
Position 384: 2.8683568226434726e-05
Position 2500: 2.79554001571584e-05
Position 18698: 2.471294935655314e-05
Position 3857: 2.438717304072288e-05
Position 6622: 2.2902825544990277e-05
Position 24977: 2.166115799780794e-05
Position 3084: 2.1030817106261346e-05
Position 1860: 1.9666357746380826e-05
Position 18840: 1.819287575986081e-05
Position 3376: 1.8107837929011433e-05
Position 3999: 1.801867883045476e-05
Position 6733: 1.7404304521700162e-05
Position 1498: 1.7109616702814133e-05
Position 951: 1.536678336843203e-05
Position 121: 1.4924286156692581e-05
Position 3478: 1.4742979927592152e-05
Position 105: 1.2965971961160857e-05
Position 272: 1.125782901155889e-05
Position 22746: 1.1144459090767183e-05
Position 3118: 9.419154463386555e-06
Position 22945: 8.136775085339237e-06
Position 111: 8.012574722962665e-06
Position 4327: 8.011639695010235e-06
Position 3199: 5.894205218242019e-06
Position 3554: 5.747717364901824e-06
Position 3559: 5.675678269050432e-06
Position 3196: 4.6103834747675905e-06
Position 23093: 4.325609870119982e-06
Position 23468: 3.3596862008176537e-06
Position 5820: 3.3056853492174627e-06
Position 6859: 2.270338117704524e-06
Position 5849: 2.086651964459052e-06
Position 19238: 1.2994876269790979e-06
Position 11104: 1.2288483138983498e-06
Position 11013: 1.0601807130070857e-06
Position 4035: 4.4037624459656833e-07
Position 23551: 3.39285238976336e-07
Position 3997: 2.746783172627376e-07
Position 3365: 9.348757506166327e-08
Position 865: 9.058322926657435e-08
Position 3913: 7.602310427427226e-08
Position 22958: 7.190311539771194e-08
Position 392: 5.603272551794676e-08
Position 711: 4.4302738530826163e-08
Position 742: 2.773420106857135e-08
Position 264: 2.3418183316318012e-08
Position 463: 2.0861767740157937e-08
Position 679: 2.0538511392276098e-08
Position 652: 1.575007447030588e-08
Position 604: 1.508445359119704e-08
Position 374: 1.4054689602460574e-08
Position 808: 1.2907279630061339e-08
Position 3023: 9.157919452336421e-09
Position 607: 8.194020714841202e-09
Position 513: 6.581128301020363e-09
Position 1349: 4.255791296645642e-09
Position 130: 3.839481096279753e-09
Position 723: 3.644851563748047e-09
Position 1168: 3.396803991857776e-09
Position 1140: 3.1502886125238336e-09
Position 905: 1.8499037322303677e-09
Position 1216: 1.7687189923512467e-09
Position 3680: 1.331763662532187e-09
Position 558: 1.1150443526023024e-09
Position 466: 9.923582866985056e-10
Position 1463: 8.627634214344118e-10
Position 102: 7.689243645586224e-10
Position 1013: 4.904139463937636e-10
Position 1550: 3.496512601701487e-10
Position 1373: 3.207473073527821e-10
Position 497: 2.778208167490471e-11
Position 77: 2.2609403414537597e-11
Position 197: 2.0827016739957293e-11
Position 275: 1.783306006275819e-11
