Gene = TSLP
Position 757: 0.0006134471390550388
Position 346: 0.0006083983336340848
Position 1496: 0.0004889977165381063
Position 602: 0.00046421725081527844
Position 931: 0.000450184266314473
Position 4268: 0.0004374130474023331
Position 585: 0.0004252731857632742
Position 774: 0.000382015666735138
Position 894: 0.00032648087077691165
Position 2884: 0.0002622725357340369
Position 4411: 0.00025577634346148287
Position 309: 0.0002515530131318798
Position 3189: 0.00022219195872169638
Position 2760: 0.00021029372411142654
Position 1911: 0.0001944502008314581
Position 456: 0.00018715956671089731
Position 866: 0.00017596869663765585
Position 1026: 0.00016852348536617145
Position 936: 0.00013895776864231895
Position 2283: 0.00012835156241428335
Position 3372: 0.00012774607595681056
Position 469: 0.00010407097059242979
Position 948: 7.907940082956498e-05
Position 2024: 5.890098360391936e-05
Position 1456: 5.0720376202111755e-05
Position 413: 3.449265615193093e-05
Position 1112: 2.8520847403755535e-05
Position 332: 2.3468396448060347e-05
Position 1203: 2.2834517586189588e-05
Position 416: 2.2120403781316537e-05
Position 2247: 1.2549400248790552e-05
Position 2067: 1.1019345386519177e-05
Position 2201: 7.509175872830602e-06
Position 322: 6.577788894028935e-06
Position 582: 6.034318735491945e-06
Position 319: 3.81181438828679e-06
Position 365: 3.4463709632609903e-06
Position 135: 3.1262134665350713e-06
Position 122: 2.994509210947588e-06
Position 374: 1.4814006164904332e-06
Position 159: 4.3103360541516305e-07
Position 126: 2.899151381752913e-07
Position 166: 1.692237999318668e-08
Position 161: 5.685469550545824e-09
Position 379: 2.7534789752895e-10
