Gene = PRPF38A
Position 9836: 0.000539984677202917
Position 8223: 0.0005223778589551055
Position 6599: 0.0004703400641877172
Position 10137: 0.000460421018167919
Position 10655: 0.00044596885351947925
Position 8258: 0.0003860047923472007
Position 8252: 0.00032940625462253375
Position 4258: 0.0002514672191182827
Position 10433: 0.00021654047304209062
Position 4136: 0.00021497679048526378
Position 653: 0.0001875203311164825
Position 6650: 0.00015129652182259705
Position 4349: 0.00011826909071116283
Position 66: 9.280172798621446e-05
Position 10288: 7.94980903171441e-05
Position 1024: 5.321485136226112e-05
Position 11888: 5.18164437437749e-05
Position 481: 4.169882366175774e-05
Position 706: 4.0684136720556275e-05
Position 7247: 3.7675079878429406e-05
Position 48: 3.61006782545572e-05
Position 959: 3.4378705826600694e-05
Position 278: 3.209209049856693e-05
Position 11981: 2.542290060593536e-05
Position 10911: 2.5378940469926454e-05
Position 10342: 2.213798385904923e-05
Position 10574: 2.1950345483881874e-05
Position 712: 1.9536891904317817e-05
Position 196: 1.7970277150925503e-05
Position 78: 1.481636777265702e-05
Position 1787: 1.3790801342782299e-05
Position 1862: 1.1403241179470527e-05
Position 1144: 1.1147149456348043e-05
Position 10543: 9.42932953509697e-06
Position 10305: 8.651425930586e-06
Position 7000: 8.082389249788069e-06
Position 2014: 6.131182892063741e-06
Position 2041: 5.918039249040673e-06
Position 83: 5.321315850910736e-06
Position 4143: 3.555356396617294e-06
Position 299: 2.830853462654295e-06
Position 588: 2.322288170094959e-06
Position 246: 2.215669739478295e-06
Position 201: 1.5564275914110287e-06
Position 11158: 1.3144291389890826e-06
Position 476: 1.187614569601625e-06
Position 407: 1.0127078505367213e-06
Position 6895: 9.2343501067338e-07
Position 1308: 5.259184831249673e-07
Position 533: 4.246333775598167e-07
Position 1730: 3.970157866306931e-07
Position 10970: 2.9470595234291753e-07
Position 1247: 2.727380044986948e-07
Position 427: 1.876835030932581e-07
Position 547: 1.827938407816282e-07
Position 741: 8.234561652887905e-08
Position 9416: 1.262561594014836e-08
Position 353: 3.671573406058255e-09
Position 4068: 3.184265621411352e-09
Position 320: 2.5828384242968535e-09
Position 538: 7.32845577801432e-11
Position 10740: 6.981751893306825e-11
Position 462: 1.9043287262995184e-11
Position 540: 1.632056291551045e-11
Position 451: 1.309548984613234e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9314: 0.9606264308793623
Position 7949: 0.9465874649856096
Position 4004: 0.9294691286383331
Position 10773: 0.9135955192625015
Position 1115: 0.8640686420865946
Position 10197: 0.8330052591094153
Position 6520: 0.5006437407335252
Position 6889: 0.48777667665709956
Position 6550: 0.43424929974861703
Position 10056: 0.4286989101233904
Position 4570: 0.3095891367792692
Position 12083: 0.290951600955618
Position 7671: 0.24887835358870888
Position 9757: 0.2024508674455586
Position 10218: 0.13587738801518745
Position 695: 0.12864066430060636
Position 10636: 0.11264279822958438
Position 12468: 0.0932435090841349
Position 11109: 0.08068121349231067
Position 13991: 0.06331257329139718
Position 14073: 0.06300628122441311
Position 14515: 0.05145469992446626
Position 7334: 0.04925195585317941
Position 15962: 0.04777321548597825
Position 4498: 0.04647987038166265
Position 1213: 0.04647011297616502
Position 9760: 0.045137945951037345
Position 635: 0.04451538297109401
Position 10016: 0.04186719153610809
Position 4257: 0.04002038060812713
Position 4543: 0.039222041583895695
Position 5295: 0.03794999710868749
Position 11299: 0.03709911226560441
Position 16265: 0.03476435735408756
Position 14356: 0.03443169477571189
Position 7465: 0.027608802711719903
Position 11765: 0.023927132303696783
Position 3887: 0.02304088541477348
Position 10167: 0.022711507283694598
Position 3848: 0.022179844680228045
Position 10399: 0.021330354695868105
Position 4349: 0.020858023840788362
Position 2256: 0.019460837591507598
Position 11030: 0.019413292099974593
Position 13433: 0.019261194039058144
Position 13762: 0.018931965791511247
Position 10915: 0.014909879170399896
Position 10556: 0.014486270802987125
Position 9617: 0.014408666212547598
Position 13466: 0.014118393337160532
Position 5330: 0.012615501460269992
Position 14902: 0.012319845567511528
Position 7163: 0.01210322028405298
Position 6894: 0.011127116039791773
Position 1069: 0.010948775503728098
Position 571: 0.010753894168264376
Position 7582: 0.010531318976693408
Position 14112: 0.010186244935568602
Position 1033: 0.010079163005045577
Position 4413: 0.009949931309862641
Position 2053: 0.009611368504341824
Position 3801: 0.009054311626566194
Position 12271: 0.008762130220152273
Position 9872: 0.008317787668773693
Position 4454: 0.008283895618979187
Position 3602: 0.008267664851733325
Position 12582: 0.008215248902232094
Position 9183: 0.008156224737721655
Position 11003: 0.00802594766027565
Position 11323: 0.00782762469584917
Position 8132: 0.007720694031888059
Position 12585: 0.00741236992914948
Position 1781: 0.0071342975028921935
Position 13790: 0.006359699050672738
Position 2067: 0.005755349277051458
Position 14231: 0.0054468042367459765
Position 7539: 0.005420091556914162
Position 9787: 0.005262528518937201
Position 568: 0.004867489108696436
Position 15238: 0.004850810393520178
Position 13573: 0.0046459238733110395
Position 10214: 0.004470336378385261
Position 9836: 0.0043451770679536405
Position 10029: 0.004298378230788184
Position 5624: 0.004141573356233671
Position 14905: 0.00405995571605031
Position 7780: 0.004035191162941532
Position 1816: 0.003693398104755308
Position 1865: 0.0035319997354968705
Position 13828: 0.0034999818885729198
Position 201: 0.003397364767264032
Position 13189: 0.003370177264140257
Position 14543: 0.0033393607759601455
Position 11486: 0.003313605254453
Position 8867: 0.0032162087917845888
Position 14969: 0.0031694408079997087
Position 1806: 0.0031448017594927526
Position 7708: 0.00308300100522503
Position 728: 0.0029993241313155832
Position 4209: 0.0029737718685306815
Position 4045: 0.0029594633744759223
Position 8187: 0.0029209048134427886
Position 9587: 0.0028381694655375024
Position 10669: 0.0026976850348325856
Position 14137: 0.0026503826150338517
Position 12919: 0.0024999056710730003
Position 9950: 0.0023939159470115975
Position 13227: 0.002342541231220396
Position 10854: 0.0023014785952114227
Position 7856: 0.002245519632459076
Position 9542: 0.0020749742454168624
Position 2478: 0.0019252129573297983
Position 2639: 0.0019169742685724823
Position 13204: 0.0018052587645936067
Position 439: 0.0017567891425078342
Position 586: 0.0017339803992823825
Position 6442: 0.0017206006753488256
Position 1689: 0.0017188490729574358
Position 12621: 0.0017176523642420082
Position 11086: 0.0016844358628391233
Position 3715: 0.0016753153630866132
Position 7241: 0.0016540290852691897
Position 9018: 0.0016361284945692412
Position 11538: 0.0015595549687380174
Position 11980: 0.0015466179578610439
Position 7499: 0.0013146359257861888
Position 6552: 0.0013100173331906204
Position 8174: 0.0013071686828288118
Position 8926: 0.0012227000932324371
Position 1449: 0.00119948313571155
Position 9187: 0.0011809235660372845
Position 13272: 0.0011748126526116426
Position 712: 0.0011380320155612497
Position 7306: 0.0011025986287594098
Position 5112: 0.0011011513725536063
Position 11186: 0.0010678616297104876
Position 9793: 0.0010636348471249112
Position 1469: 0.0010514093901649597
Position 1127: 0.0010450664368071576
Position 4626: 0.001014982887409288
Position 12541: 0.0009911988213672522
Position 6681: 0.0009666286329901083
Position 7880: 0.0009487637720878108
Position 4700: 0.0009025843784226682
Position 3833: 0.0008906333544049426
Position 9277: 0.0008815430447841616
Position 834: 0.000860336360632406
Position 4463: 0.0008598657291859074
Position 116: 0.0008580312967178905
Position 10432: 0.000846986944420489
Position 8887: 0.0008019030320670082
Position 8784: 0.0007962457595437045
Position 7818: 0.000787911324666854
Position 9262: 0.0007689002409622537
Position 10525: 0.000738442397996553
Position 644: 0.0006907703962936106
Position 11461: 0.0006906760222351269
Position 9349: 0.0006852689318037703
Position 6366: 0.0006828335690878554
Position 7444: 0.0006751003011833707
Position 11724: 0.0006523123216246697
Position 736: 0.0006482510382342603
Position 5357: 0.0006126281043561744
Position 2092: 0.0005864442878313567
Position 6599: 0.0005724956638162223
Position 967: 0.000561167460245933
Position 1375: 0.0005328713833623249
Position 4798: 0.0005290630790685929
Position 384: 0.0005133482216063937
Position 7965: 0.0005105159288795642
Position 217: 0.00047653805919763034
Position 10185: 0.0004277381931125532
Position 13798: 0.0004274193041952555
Position 10176: 0.00042142183031965543
Position 10483: 0.0004033580591235884
Position 12314: 0.0003911852516340755
Position 7760: 0.0003819884209614403
Position 9713: 0.00037684041708633425
Position 254: 0.000376143906857975
Position 4213: 0.00037613345749329586
Position 6346: 0.0003721120248691413
Position 9640: 0.000367004591582595
Position 10373: 0.0003570823230891695
Position 1149: 0.0003257519081019413
Position 4068: 0.0003239603424538481
Position 9624: 0.000305903220488097
Position 14076: 0.0003044553419101189
Position 3942: 0.000291235138463907
Position 6636: 0.00028874279151069236
Position 1606: 0.00027866569713832194
Position 4748: 0.00027771340938881583
Position 10459: 0.00027737558306884327
Position 10511: 0.00027575650113426364
Position 4321: 0.0002701362601496413
Position 593: 0.0002664095163888135
Position 1609: 0.0002663514961185621
Position 487: 0.00023884624548332336
Position 9352: 0.00023789209605641463
Position 5632: 0.00022643334514899706
Position 4419: 0.00022371781311109797
Position 4745: 0.00021974412439666708
Position 10472: 0.0002043724370929531
Position 10504: 0.000202681011174566
Position 10935: 0.00019203781219684514
Position 8324: 0.00019005719117887963
Position 315: 0.00018578941036197393
Position 3905: 0.00018320755531756576
Position 899: 0.00017255780303114982
Position 2641: 0.0001600226609760592
Position 375: 0.00015024193602013636
Position 2298: 0.00014817611629183217
Position 8204: 0.0001257949413285144
Position 9495: 0.00012389295405084512
Position 1942: 0.00011858627011878503
Position 3749: 0.00011664206962676575
Position 2498: 0.00010544828687604341
Position 9204: 0.00010312808978018168
Position 741: 9.524587961216558e-05
Position 10368: 9.461575901998574e-05
Position 481: 8.77468329284433e-05
Position 10638: 8.537755271329917e-05
Position 4288: 8.527926458238094e-05
Position 4590: 7.988389340058464e-05
Position 4551: 7.760182939791346e-05
Position 390: 6.587756946904888e-05
Position 423: 6.504627553256604e-05
Position 462: 6.456891716860132e-05
Position 10254: 6.253988425586609e-05
Position 3773: 6.15475362716664e-05
Position 4600: 5.0700703838182465e-05
Position 9133: 4.982406727250376e-05
Position 598: 4.928353130200358e-05
Position 523: 4.886685775127412e-05
Position 10564: 4.8172836840187504e-05
Position 10735: 4.7039573004208374e-05
Position 861: 4.4854084813907824e-05
Position 11464: 4.248311494571733e-05
Position 533: 4.051852372297005e-05
Position 251: 4.014664114961271e-05
Position 9400: 3.7226827029741625e-05
Position 7196: 3.391255669563591e-05
Position 206: 2.9935230206958043e-05
Position 9160: 2.9163450405577244e-05
Position 10322: 2.671956373295596e-05
Position 6292: 2.582389270919731e-05
Position 4604: 2.330380302170544e-05
Position 5167: 2.2691843990458606e-05
Position 10652: 2.0406386407374848e-05
Position 6758: 1.8550548503310778e-05
Position 6711: 1.7011848882803575e-05
Position 167: 1.4193355407932894e-05
Position 10786: 1.3059658280674347e-05
Position 816: 1.230236218489653e-05
Position 509: 1.080464214003376e-05
Position 495: 8.709548635359004e-06
Position 749: 8.692051649382653e-06
Position 489: 8.291363558095791e-06
Position 151: 7.304986679759712e-06
Position 547: 7.202452484117781e-06
Position 6725: 7.017773374578833e-06
Position 10792: 6.593010337024032e-06
Position 1837: 5.841796033804997e-06
Position 175: 4.872207178894285e-06
Position 3737: 4.819774009009041e-06
Position 2029: 4.668008093594908e-06
Position 1036: 4.466545993506143e-06
Position 812: 4.420357939034715e-06
Position 345: 2.784361001954109e-06
Position 1543: 2.717458570578269e-06
Position 1237: 2.6536174667515485e-06
Position 1234: 2.4415693775731006e-06
Position 451: 2.397849365388222e-06
Position 1526: 2.3348583661108324e-06
Position 10404: 2.104901397064747e-06
Position 1451: 1.8074412183989386e-06
Position 4281: 1.7993603526023705e-06
Position 142: 1.7144963230666307e-06
Position 9521: 1.707737191187515e-06
Position 1635: 1.699867588546813e-06
Position 1073: 1.5004701656656457e-06
Position 1903: 1.4620641277762408e-06
Position 1250: 1.248698782585466e-06
Position 1705: 1.22576889048266e-06
Position 10440: 1.2099014063722634e-06
Position 9637: 1.074028827717079e-06
Position 10376: 7.701662514660212e-07
Position 4300: 7.241015409486969e-07
Position 1653: 6.921061179176873e-07
Position 2572: 5.724842395480842e-07
Position 9500: 5.236730817480453e-07
Position 930: 4.143940246577201e-07
Position 905: 3.8687686872621847e-07
Position 6936: 3.4704790340921977e-07
Position 1660: 2.682173915249045e-07
Position 5354: 2.2490459343959413e-07
Position 2188: 2.0274942434909734e-07
Position 5017: 1.3988912202419958e-07
Position 278: 7.824375971925048e-08
Position 320: 5.022354735016215e-08
Position 738: 3.732159243626905e-08
Position 1611: 3.48077795521562e-08
Position 284: 2.700009647710006e-08
Position 4647: 2.4468829869807927e-08
Position 294: 1.6223660643470576e-08
Position 299: 1.269496410650334e-08
Position 4650: 9.398553097797198e-09
