Gene = SPDYE16
Position 5017: 3.335999531664069e-05
Position 5933: 3.2599875073115014e-05
Position 5797: 3.0428555978453195e-05
Position 377: 2.935325532595892e-05
Position 3468: 2.6397558804104746e-05
Position 570: 2.511399748535097e-05
Position 3558: 2.4986685823697462e-05
Position 1375: 1.862457894479335e-05
Position 3285: 1.6345898901843748e-05
Position 1804: 1.486817784545638e-05
Position 4893: 1.4639564522496593e-05
Position 1661: 1.4115733570317905e-05
Position 345: 1.349666088039387e-05
Position 1697: 1.3379606825464637e-05
Position 1588: 1.335083494819447e-05
Position 470: 1.0786718379796333e-05
Position 611: 9.097370190041594e-06
Position 3394: 8.407248254238793e-06
Position 3206: 8.11192481125841e-06
Position 3203: 7.609990176308156e-06
Position 3257: 5.3644225926025695e-06
Position 1649: 3.2290545167817253e-06
Position 1043: 2.738065138700374e-06
Position 2484: 3.6995093343586033e-07
Position 632: 3.6553924715655927e-07
Position 2406: 1.487009871145006e-07
Position 492: 4.661584178753012e-08
Position 563: 4.453644378678019e-08
