Gene = WIPF3
Position 9295: 0.04628252182952275
Position 9698: 0.045202407129575864
Position 8460: 0.044494203688928216
Position 14765: 0.04219840047140617
Position 11007: 0.033700208580342256
Position 5116: 0.025291645007524365
Position 13755: 0.025044317820535282
Position 10831: 0.020419822252318125
Position 10657: 0.016552589724734626
Position 9071: 0.014491607267023445
Position 10400: 0.012823245492485359
Position 3820: 0.012516711373648284
Position 7221: 0.011654440630568183
Position 2056: 0.009474871735135443
Position 3741: 0.008974426287555116
Position 3349: 0.0076198492037011486
Position 4359: 0.007200277416317798
Position 3092: 0.006745218237025493
Position 2692: 0.006206336384404398
Position 6315: 0.005668058461490919
Position 3009: 0.005388442703034504
Position 6594: 0.004742958088515393
Position 7387: 0.004042690994756172
Position 11512: 0.0037716466765137665
Position 2544: 0.0036572819936535714
Position 9347: 0.0036179877881881706
Position 6757: 0.0036176970419388617
Position 3652: 0.0035840611944225036
Position 2562: 0.003541324794153475
Position 2626: 0.0030716667506573165
Position 5013: 0.0027048588571451132
Position 282: 0.0022327920003193573
Position 6163: 0.002190460231707314
Position 3046: 0.0020196708751144014
Position 1867: 0.0019596950764876296
Position 6724: 0.0019098517640339977
Position 893: 0.0017748154578187368
Position 1316: 0.0016378749514581222
Position 5867: 0.0015960343187062227
Position 5686: 0.0015465796682190283
Position 294: 0.001250056599805886
Position 9111: 0.0011063417264685347
Position 5660: 0.0010802298020357855
Position 3825: 0.0010500000328547655
Position 7169: 0.0008920202914629122
Position 2858: 0.000882761315770642
Position 1336: 0.0008657820376216098
Position 5784: 0.0008597838342706548
Position 2412: 0.0008573362323150042
Position 7319: 0.0007872552954218574
Position 3686: 0.0006211811773899059
Position 1659: 0.0005821434405313558
Position 215: 0.0005527381748994313
Position 2236: 0.0004900170505646711
Position 960: 0.0004547675182974315
Position 2724: 0.00042291555509783163
Position 3365: 0.00037655381447272804
Position 3182: 0.00037324838924417846
Position 1944: 0.0003159834728707447
Position 6026: 0.00027843221560358805
Position 3866: 0.0002772641537806933
Position 1604: 0.00026717720848310226
Position 3179: 0.00023900943510269182
Position 1467: 0.0002235013252587549
Position 8493: 0.00022078423252014677
Position 4380: 0.00021706288384977108
Position 2793: 0.00019086366918756836
Position 3885: 0.00018545061880345076
Position 235: 0.0001846371395059476
Position 2175: 0.00015782861953813555
Position 2973: 0.00013661681851586524
Position 5546: 0.00011461833453393249
Position 4521: 0.0001104117645442545
Position 1909: 0.00010662672763238535
Position 5447: 9.291567162103457e-05
Position 5298: 8.773353384291907e-05
Position 4677: 8.673166122802301e-05
Position 4140: 8.083119975868405e-05
Position 1080: 7.636305403179561e-05
Position 2442: 7.60471063219683e-05
Position 297: 7.043595198917355e-05
Position 4279: 6.849557656741358e-05
Position 4405: 6.116658790790579e-05
Position 1089: 6.02641109269545e-05
Position 2101: 5.866578574155236e-05
Position 3316: 5.829847630701055e-05
Position 1825: 5.2902599442428545e-05
Position 2929: 4.719271241324456e-05
Position 2838: 4.594678588019147e-05
Position 2501: 4.59164382587385e-05
Position 5151: 4.4147377467060697e-05
Position 459: 3.41309906876641e-05
Position 934: 3.405776460575923e-05
Position 2663: 2.7770704929931695e-05
Position 1367: 2.364745281339887e-05
Position 1273: 2.0794754461210673e-05
Position 1790: 2.0142010539912294e-05
Position 1693: 1.927425560783624e-05
Position 1432: 1.455318200933363e-05
Position 984: 1.365756247732512e-05
Position 1151: 1.2737116403324019e-05
Position 1199: 1.2500337338255849e-05
Position 634: 1.1394279016460392e-05
Position 1077: 1.014423163293108e-05
Position 1128: 8.19356425811604e-06
Position 212: 7.057630240930845e-06
Position 1962: 5.860074198319584e-06
Position 3157: 4.358225435921804e-06
Position 1677: 1.776014506396299e-07
Position 1669: 1.7100452525236895e-07
Position 1724: 1.3601934283056379e-07
Position 217: 1.0803158334059881e-07
Position 406: 1.0174277255717506e-07
Position 870: 1.0155444368595804e-07
Position 237: 1.0012793513444674e-07
