Gene = ALKBH4
Position 469: 3.159030509218888e-05
Position 702: 2.759117319640277e-05
Position 541: 2.1053006875618886e-05
Position 5048: 1.6735443710857507e-05
Position 4041: 1.53063938187739e-05
Position 279: 1.316891110956401e-05
Position 905: 1.303415007876075e-05
Position 689: 1.236432999757937e-05
Position 594: 1.2271656431088072e-05
Position 227: 1.2132604690083775e-05
Position 290: 1.0640054823551941e-05
Position 775: 9.991989412679395e-06
Position 907: 7.420184503245364e-06
Position 2033: 6.79593943133784e-06
Position 1676: 5.925525076068779e-06
Position 537: 5.902073026203654e-06
Position 480: 5.745964496200902e-06
Position 1062: 5.66979308055384e-06
Position 607: 5.104576991069203e-06
Position 1455: 4.097208229659073e-06
Position 2917: 3.7699062664868857e-06
Position 1090: 3.701694868411921e-06
Position 456: 1.6464266879034478e-06
Position 654: 1.4576528035620013e-06
Position 4940: 1.108717353826594e-06
Position 1458: 4.069680555687358e-07
Position 779: 3.6913182725614767e-07
Position 988: 3.262376634010199e-07
Position 622: 3.2216237350124885e-07
Position 1145: 2.8445125211821263e-07
Position 1212: 2.8122475787814814e-07
Position 256: 1.663190905774579e-07
Position 313: 1.588137414751473e-07
Position 1047: 3.3161803393028505e-08
Position 969: 2.2459548571897524e-08
Position 1258: 2.341629503938078e-09
Position 336: 8.93165399852438e-10
Position 339: 3.778316744446212e-10
