Gene = SERTAD4
Sorted 3' Splice Sites (High to Low Probability):
Position 5144: 0.9157783330894057
Position 6693: 0.8724258991223282
Position 13000: 0.6571321889879148
Position 1866: 0.5916887294736134
Position 300: 0.43816062437130066
Position 13248: 0.37040981439218984
Position 922: 0.20754294087679917
Position 342: 0.18418697526636907
Position 12968: 0.12900843235092363
Position 2383: 0.12635659246779543
Position 1725: 0.11902619067878777
Position 10899: 0.10091705611730112
Position 8758: 0.0898039760843852
Position 3464: 0.08336583762457908
Position 3013: 0.07259954221362369
Position 1932: 0.07135978351278721
Position 13215: 0.0677690244978028
Position 6884: 0.06379607030352354
Position 5388: 0.05624508997093084
Position 13302: 0.050953882094224245
Position 1557: 0.0497893797793705
Position 8432: 0.03548254433573045
Position 982: 0.03386701116431792
Position 10443: 0.03001913717111104
Position 2810: 0.0274341030699863
Position 13258: 0.027242839317980737
Position 1693: 0.025718845317054404
Position 1747: 0.02363075656607506
Position 785: 0.02313490442892538
Position 5187: 0.021962219012497376
Position 830: 0.02080721865066642
Position 8807: 0.019709794833105008
Position 1696: 0.019363247801636445
Position 13220: 0.018460775439998797
Position 6706: 0.01594977229657636
Position 6906: 0.011777305110655306
Position 12695: 0.011533374820665613
Position 12594: 0.01080248629783469
Position 3228: 0.010780384242495377
Position 2446: 0.009989570353648903
Position 1247: 0.009333897751777126
Position 4464: 0.009000648231466169
Position 2826: 0.008778374175482339
Position 3598: 0.008745677060529842
Position 8222: 0.00844847685934553
Position 1641: 0.00745681393736246
Position 2054: 0.00722173456187987
Position 1024: 0.007057826235098967
Position 953: 0.00682209834025173
Position 8409: 0.0067547399147689265
Position 13200: 0.006444256692728219
Position 2442: 0.006309457294429905
Position 2662: 0.006299478149297291
Position 1335: 0.006228479943916576
Position 1274: 0.005837900026580825
Position 3617: 0.005177582143353369
Position 7835: 0.004558872370731364
Position 11878: 0.004499618379355773
Position 8457: 0.0044479984642758295
Position 8512: 0.004433435029760492
Position 12314: 0.004220654404191119
Position 10928: 0.004100261601986378
Position 13436: 0.0040363684189899645
Position 7161: 0.003821139125643446
Position 502: 0.0038157814350269588
Position 1584: 0.00363050153766756
Position 5436: 0.0033850224449747056
Position 670: 0.003358586893994385
Position 478: 0.003304281210184463
Position 5336: 0.0023874676246861486
Position 5213: 0.0023296951902389246
Position 10372: 0.0023168037534630087
Position 997: 0.002268720406040777
Position 941: 0.0021189045912005417
Position 6984: 0.002107335995570906
Position 1646: 0.0020880462654358513
Position 12949: 0.001516125739389115
Position 1521: 0.001410832200885652
Position 9196: 0.0011763816693561647
Position 12527: 0.00113283772051073
Position 9279: 0.0010963373232119648
Position 956: 0.0010931830140791497
Position 7616: 0.0010074273300308624
Position 7815: 0.0009080729749900832
Position 1250: 0.0007922327886518469
Position 2721: 0.0007751476887187322
Position 9619: 0.0007633613466440926
Position 3427: 0.0007120599350737488
Position 12904: 0.0006952060586031691
Position 959: 0.0006765675831480011
Position 1173: 0.0006444943233274633
Position 1621: 0.0006209983024563669
Position 8954: 0.000510232051045885
Position 5997: 0.0005023041318438094
Position 6421: 0.0004851242387937835
Position 1208: 0.00044230463038491536
Position 8294: 0.0004348170422616024
Position 7082: 0.0003968813249510757
Position 454: 0.00038498920676365977
Position 1252: 0.000372646126465654
Position 6024: 0.0003693762947615566
Position 6583: 0.0003331211001528382
Position 7788: 0.0003192284154256398
Position 7470: 0.00023079333253460445
Position 2332: 0.00022645316199458118
Position 789: 0.00022359483364989228
Position 7510: 0.00022355777022346792
Position 3233: 0.00020048866998642186
Position 7944: 0.00018948676910951338
Position 1453: 0.0001786207674027745
Position 9424: 0.00017724876672741197
Position 9295: 0.00017332694945373106
Position 5596: 0.00015785879754683164
Position 7349: 0.00014729039213631854
Position 6498: 0.00014688633905485978
Position 1041: 0.00014295983269528825
Position 2023: 0.00013032279166869386
Position 934: 0.0001258002015452284
Position 1878: 0.00011854280872649998
Position 698: 0.00011753752036722964
Position 2421: 0.00011088862724781032
Position 645: 9.743315484456985e-05
Position 1821: 9.313104207863134e-05
Position 1101: 8.469796678391572e-05
Position 1670: 8.126975615810946e-05
Position 1233: 7.953999151314832e-05
Position 374: 7.423162586635238e-05
Position 7514: 6.698429100668502e-05
Position 7252: 5.1308203286087586e-05
Position 2418: 5.067964694114444e-05
Position 721: 3.373884251111443e-05
Position 792: 3.329793789885513e-05
Position 7548: 2.852198392457213e-05
Position 7226: 2.8263272028998157e-05
Position 6436: 1.6069457589817076e-05
Position 534: 1.4104008609755875e-05
Position 1421: 9.95439867369757e-06
Position 354: 8.954077141544623e-06
Position 1278: 8.777184719259255e-06
Position 1110: 8.724443075005084e-06
Position 1176: 8.525163175760324e-06
Position 6930: 5.720432406227755e-06
Position 613: 4.834471143435477e-06
Position 852: 4.807032987991328e-06
Position 600: 3.3203161440238816e-06
Position 1054: 2.6724719678808074e-06
Position 736: 1.806458367789461e-06
Position 1083: 1.765309229153894e-06
Position 544: 1.022918673669142e-06
Position 410: 9.795248575137468e-07
Position 416: 8.538892426921611e-07
Position 363: 5.016359111955979e-07
Position 1045: 3.869084353771552e-07
Position 966: 2.5500861632544283e-07
Position 715: 1.562364010963164e-07
Position 388: 1.4649538440034984e-07
Position 428: 8.524043731273171e-08
Position 383: 7.519536797075542e-08
Position 733: 6.473988757171435e-08
Position 630: 4.8046400446443744e-08
Position 619: 3.3519245675428035e-08
Position 1112: 2.2434856403927314e-08
Position 1214: 2.078727024351609e-08
Position 563: 1.579468418081422e-08
Position 560: 3.852563986172174e-09
Position 1121: 5.521690544478127e-10
