Gene = PRELID2
Position 20009: 0.46275416914997825
Position 15870: 0.4594823372565039
Position 7737: 0.37195251696414
Position 9084: 0.33519119871458164
Position 4237: 0.3184102580241826
Position 7998: 0.2893522659545215
Position 10972: 0.2858371331695415
Position 3969: 0.27881616056657915
Position 25326: 0.23120469871104724
Position 3993: 0.2056786303253515
Position 12150: 0.20087748631481844
Position 7798: 0.18431271562277057
Position 22284: 0.1706832482176325
Position 30782: 0.16894204115188377
Position 9388: 0.1618893203893206
Position 352: 0.14465773555682276
Position 15461: 0.11431968813109511
Position 22480: 0.09994875275027612
Position 19799: 0.0946519803763731
Position 27186: 0.09441834335644518
Position 11916: 0.08819874233024727
Position 15815: 0.08528732205655125
Position 21525: 0.07792380667014234
Position 16806: 0.0766675490125648
Position 16603: 0.0645852830973073
Position 9053: 0.06420094479938714
Position 15792: 0.05738690112106419
Position 5297: 0.056618800563858894
Position 16019: 0.0517670928539297
Position 10910: 0.047711281643483726
Position 15653: 0.04726859863204499
Position 24904: 0.041473041160604976
Position 20086: 0.038057298873470695
Position 8891: 0.03759545779187334
Position 21825: 0.03467822243655049
Position 527: 0.032393000720127026
Position 909: 0.030901637836845925
Position 6701: 0.030397547161153556
Position 8204: 0.029716586309590766
Position 15640: 0.02966431518810269
Position 7751: 0.02937358108272372
Position 11048: 0.028928084151249943
Position 9056: 0.02869990751010139
Position 327: 0.028549381382946125
Position 3149: 0.023245510089912002
Position 2047: 0.021339755494758215
Position 16084: 0.021048193658257493
Position 7994: 0.019297182030017252
Position 2614: 0.019005803313620135
Position 15510: 0.018172368207498697
Position 23023: 0.017652873849146673
Position 16786: 0.017575867542575112
Position 22531: 0.017455703619780362
Position 15427: 0.01569701774435826
Position 15548: 0.015468176889454404
Position 15507: 0.015389941222891883
Position 1963: 0.014258747094923096
Position 22600: 0.012317082244004993
Position 1168: 0.011765564043988982
Position 16151: 0.011748392357516691
Position 15847: 0.011567772534546541
Position 3223: 0.011484796681278072
Position 9488: 0.01122400579369848
Position 11001: 0.011138252855912337
Position 26980: 0.011053228677209353
Position 25862: 0.010679199564387672
Position 3803: 0.0106146377856155
Position 19989: 0.009592969983880406
Position 570: 0.009187886844991583
Position 27452: 0.00850956153639576
Position 8081: 0.008494916020658926
Position 20703: 0.008307449554686831
Position 25117: 0.008068532141638513
Position 24704: 0.007516743349961065
Position 25380: 0.007186653220371972
Position 17050: 0.007096179080517433
Position 5518: 0.00671951706591492
Position 7754: 0.006284907067239737
Position 1244: 0.006284418414722016
Position 19845: 0.005663464512218062
Position 7692: 0.005325116225377743
Position 4999: 0.005293441969787332
Position 25470: 0.004991493199086725
Position 21388: 0.004917765212297433
Position 25515: 0.004860616191722137
Position 1914: 0.0044869176752559674
Position 6870: 0.003940524042789413
Position 5807: 0.003891438845071704
Position 4386: 0.0038206001442554114
Position 3160: 0.0037299157282987554
Position 1863: 0.0036324955781793576
Position 23708: 0.003628997185119507
Position 23190: 0.0034727368081953727
Position 15743: 0.0028819233813348307
Position 20038: 0.0028018696520614944
Position 16462: 0.00264311927232288
Position 22927: 0.0025417418341440543
Position 1223: 0.0025206682233108097
Position 15708: 0.002480690873973495
Position 2663: 0.002439077084821796
Position 215: 0.00239128721563964
Position 26568: 0.002288447073817184
Position 11144: 0.002287365157995831
Position 278: 0.0022778310663381786
Position 5558: 0.002178043540704409
Position 16752: 0.002098406406786028
Position 17264: 0.002070735485528515
Position 233: 0.0020636047730177676
Position 4473: 0.001979926193026974
Position 18121: 0.0019665355534219486
Position 24652: 0.001876953939165513
Position 484: 0.001776292287544209
Position 6679: 0.0017443422811448685
Position 1986: 0.0016665324410577852
Position 23056: 0.0016245607160050722
Position 5002: 0.0016204338101391395
Position 2569: 0.0015765514688188724
Position 1445: 0.0015674216608392547
Position 4702: 0.0015509223609765212
Position 16824: 0.0015136494657516982
Position 20941: 0.0015100641731652029
Position 5796: 0.0014975667463283443
Position 16190: 0.0013724181708787398
Position 2006: 0.0013593144412410644
Position 2578: 0.0013466432555545435
Position 23606: 0.0012660020511567277
Position 6719: 0.0012263512529250293
Position 1480: 0.0011263859679872825
Position 20372: 0.001089396994537572
Position 654: 0.0010660099003984504
Position 21563: 0.0010497161640093972
Position 1113: 0.0010241044019499031
Position 19529: 0.0010069547567321995
Position 16273: 0.0009155076878558249
Position 9708: 0.0008820769546293986
Position 6663: 0.0008383781470114749
Position 21302: 0.0008371830153047098
Position 4242: 0.0007805460972354385
Position 18103: 0.0007744793163110579
Position 17533: 0.000765212504952465
Position 1483: 0.0007269715788286348
Position 9631: 0.0007227440070188847
Position 18292: 0.0006822644592602051
Position 785: 0.0006670801723467218
Position 20054: 0.0006374912051900765
Position 19883: 0.0005376194162381993
Position 16430: 0.0005329752087668752
Position 15614: 0.0005243329777237798
Position 356: 0.0005013225358536262
Position 5064: 0.0004699520671610067
Position 1938: 0.00046194313115434534
Position 18782: 0.00045034059964637056
Position 445: 0.0004014466334071088
Position 1706: 0.0003948303853484208
Position 2750: 0.0003859761559066026
Position 7696: 0.0003674841514777358
Position 4100: 0.00036636172425115736
Position 398: 0.00035108513120950247
Position 17943: 0.00033948537773694713
Position 4132: 0.0002910933241539708
Position 1194: 0.0002280774310264733
Position 1117: 0.00021575502044797018
Position 3284: 0.00021485340602889327
Position 17431: 0.00019934439615726875
Position 615: 0.00019429452283619938
Position 4433: 0.0001942870095940852
Position 2360: 0.00017042521568963283
Position 17555: 0.00016313907589060833
Position 18877: 0.00015947431442256486
Position 1370: 0.00015213230045828155
Position 1972: 0.00014379329646603266
Position 683: 0.00011662125195838079
Position 17925: 9.166307658790138e-05
Position 20749: 7.32391732062307e-05
Position 20737: 3.776104723435413e-05
Position 16225: 2.6426359940134814e-05
Position 16228: 2.6110975199708142e-05
Position 661: 2.0511954091242115e-05
Position 189: 1.991339977662929e-05
Position 545: 1.942068696643643e-05
Position 374: 1.836927113760531e-05
Position 265: 1.4012848283561911e-05
Position 5032: 1.2395906680084745e-05
Position 1212: 7.980185924214182e-06
Position 843: 7.627243280740728e-06
Position 5777: 7.306591802143685e-06
Position 756: 7.183638330812059e-06
Position 666: 6.034472143712353e-06
Position 974: 6.0071837236648e-06
Position 639: 4.662527459734041e-06
Position 1460: 3.15312746238165e-06
Position 808: 3.136307134009412e-06
Position 334: 2.238594061098702e-06
Position 714: 2.227651274701222e-06
Position 337: 1.8736275786032887e-06
Position 449: 1.5023289555420178e-06
Position 831: 1.1858455302625704e-06
Position 729: 1.181745424544878e-06
Position 84: 1.1632125737385118e-06
Position 358: 1.0399717437168074e-06
Position 919: 6.45855905668482e-07
Position 602: 6.329961799936913e-07
Position 108: 5.787175084699617e-07
Position 710: 4.511370862692286e-07
Position 202: 3.2937882169455734e-07
Position 964: 3.17036121057458e-07
Position 339: 3.047839899583568e-07
Position 712: 1.9768068051716093e-07
Position 788: 1.509996810137241e-07
Position 466: 8.816774903870442e-08
Position 251: 8.390109227327085e-08
Position 291: 7.872964388243386e-08
Position 282: 4.965198545131719e-08
Position 249: 4.241531139304273e-08
Position 392: 1.2126488960024663e-08
Position 95: 4.063438005278005e-09
Position 81: 2.0383954387273192e-09
