Gene = PLPPR1
Position 493: 3.3216615042226795e-11
Position 695: 1.6153532697127143e-13
Position 1033: 1.398534985103689e-13
Position 919: 9.85998224639333e-14
Position 236: 5.508849878179115e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13136: 0.8944319907303944
Position 1927: 0.6175974002242912
Position 911: 0.5819900479778571
Position 12558: 0.5063700853518236
Position 9353: 0.4717365546332955
Position 17232: 0.43770389219409966
Position 12929: 0.4134895698131366
Position 18922: 0.3648650823308387
Position 15614: 0.2666990847987246
Position 14228: 0.22959233604346854
Position 866: 0.20004022226791374
Position 8305: 0.11379766316895949
Position 1910: 0.11060556899384082
Position 17515: 0.10953461731914658
Position 14100: 0.08161484476378128
Position 18554: 0.06643816556325904
Position 17611: 0.061351649910529084
Position 13732: 0.05397732882335989
Position 13690: 0.05397643087962058
Position 1933: 0.02003987788695274
Position 7448: 0.019323737879950266
Position 17755: 0.017659057170174932
Position 7496: 0.011915711192129747
Position 1865: 0.011059133615355158
Position 18529: 0.01070786826969175
Position 1341: 0.009635356565324566
Position 13481: 0.007336454274885395
Position 8176: 0.007072595059767789
Position 14415: 0.005304165481604618
Position 7471: 0.004527544615254683
Position 13603: 0.0036857505815479485
Position 13524: 0.003138242010099885
Position 15907: 0.003093521803343325
Position 1688: 0.0028350297146708245
Position 15231: 0.0026511651817516316
Position 16284: 0.0020540827424302167
Position 490: 0.0017965408584887988
Position 1096: 0.0013066754286545732
Position 2703: 0.0009218279779161673
Position 520: 0.0007218470259956499
Position 836: 0.0007002104881431236
Position 2824: 0.0006951295578684669
Position 1805: 0.000617492712425637
Position 4266: 0.00047963683978586425
Position 10469: 0.00043595168080849374
Position 1952: 0.0004076397218252709
Position 1714: 0.0004046250483385069
Position 6764: 0.000375445299036446
Position 597: 0.0003239076585324931
Position 610: 0.00027551493517144173
Position 976: 0.0002575645557759189
Position 9574: 0.00022795993461890442
Position 9474: 0.00021483591615892604
Position 7737: 0.00021244745581105182
Position 1389: 0.0002111325522994147
Position 526: 0.00019787396931389008
Position 9595: 0.00019440323397164816
Position 1502: 0.00016166041760315677
Position 2314: 0.00015946650523246246
Position 5052: 0.00014424949166357158
Position 668: 0.00013130930450053202
Position 1505: 0.00011821794726776624
Position 4537: 0.00010784512407943323
Position 2955: 0.00010737605173877464
Position 552: 0.00010181380876700424
Position 919: 9.38971671186962e-05
Position 8799: 9.3871115132904e-05
Position 843: 8.348566430171388e-05
Position 1474: 7.338056167360142e-05
Position 6909: 6.1173949333782e-05
Position 2128: 5.392559175310443e-05
Position 2689: 5.2036639906312225e-05
Position 4665: 4.207820376779712e-05
Position 1214: 4.1611011015668465e-05
Position 7245: 3.9600194060913335e-05
Position 7824: 3.574696406776307e-05
Position 6835: 3.489317044683334e-05
Position 4318: 3.3548387762505026e-05
Position 2600: 3.035393661802666e-05
Position 3011: 2.9545552113383128e-05
Position 764: 2.9500233913579795e-05
Position 781: 2.8120304954450484e-05
Position 2432: 2.5854178878900272e-05
Position 6731: 2.5809305215504437e-05
Position 1065: 2.4158220723039684e-05
Position 2361: 2.3883553822728896e-05
Position 1101: 2.363028381795202e-05
Position 3970: 2.2704882647623022e-05
Position 2525: 2.197221361672581e-05
Position 1318: 1.9465590296710408e-05
Position 1316: 1.731376048671245e-05
Position 6162: 1.5106538076000132e-05
Position 3660: 1.375252472345911e-05
Position 1352: 1.332586220571251e-05
Position 2735: 1.2013535895931697e-05
Position 674: 1.1650597498642955e-05
Position 4765: 9.370140352743286e-06
Position 990: 9.347755543149604e-06
Position 590: 8.644394771074031e-06
Position 2643: 6.835999721079942e-06
Position 1131: 1.6211312982523555e-06
Position 1797: 4.427532365702934e-07
Position 1878: 3.1451830164592394e-07
Position 2059: 3.127338522402813e-07
Position 2742: 2.5863640158481607e-07
Position 1781: 1.8277983031362482e-07
Position 1443: 1.5742310884095555e-07
Position 2052: 1.413931937621082e-07
Position 570: 8.809396199938852e-08
Position 738: 6.336418924517731e-08
Position 607: 4.024369037394965e-08
Position 2674: 3.168799278159264e-08
Position 1811: 2.8649942754638984e-08
Position 950: 2.5215091403669562e-08
Position 532: 1.595439124888883e-08
Position 685: 1.4124518372983669e-08
Position 2576: 1.2639650307476775e-08
Position 2138: 9.83772213774526e-09
Position 2153: 8.937409659312538e-09
Position 554: 8.644690356969255e-09
Position 557: 7.587525058274092e-09
Position 449: 6.9385368585998376e-09
Position 574: 6.046651708796208e-09
Position 281: 5.1694361515024966e-09
Position 559: 4.355754011232239e-09
Position 465: 3.839410120208905e-09
Position 821: 2.190061460431855e-09
Position 614: 1.8186847776836132e-09
Position 770: 1.065911456685982e-09
Position 446: 8.396852836615624e-10
Position 785: 6.632614289011282e-10
Position 412: 1.4743787642747893e-10
Position 1172: 1.1168849432813101e-10
Position 291: 5.7939817166046595e-11
Position 294: 4.2774192101564403e-11
Position 1043: 3.7261033310640775e-11
Position 429: 2.9680577253374377e-11
Position 363: 6.17183149348209e-12
Position 454: 2.9791323304242774e-12
Position 347: 7.106483017826448e-13
