Gene = ANKUB1
Position 14140: 0.009218383907688645
Position 14334: 0.007729877385263223
Position 5314: 0.006321668270445219
Position 14411: 0.00579898219476528
Position 5514: 0.00558032603873477
Position 2295: 0.004831136776184398
Position 14788: 0.0047414756310653235
Position 7163: 0.004528349227989613
Position 1445: 0.0037246462364956957
Position 1429: 0.00319949962068515
Position 1744: 0.002977980964569326
Position 4818: 0.002834462903359095
Position 1484: 0.002714005707582188
Position 14737: 0.002645245123286387
Position 649: 0.0020797362575500685
Position 4745: 0.001767990008179835
Position 1317: 0.0014742245173740938
Position 5628: 0.0014322538723380985
Position 12728: 0.0012845751071269276
Position 14815: 0.001250127527390755
Position 1490: 0.0011426107726824957
Position 12979: 0.0011090866613126633
Position 13160: 0.0010789849980127083
Position 1334: 0.001037776828201354
Position 5370: 0.0010164021702561757
Position 1605: 0.0010083451676298272
Position 877: 0.0008667862037186491
Position 3686: 0.0008119456149312255
Position 237: 0.0007481529712500163
Position 2309: 0.0007324336989275635
Position 1682: 0.0006108477881666518
Position 1935: 0.0005566459738484915
Position 1493: 0.0005539531689014412
Position 397: 0.0005534017315876352
Position 3442: 0.0005440456741956896
Position 1375: 0.0005184445045280312
Position 3362: 0.00048194493953836295
Position 1530: 0.00043474384274527257
Position 4086: 0.00035164055014350477
Position 11622: 0.0002835573990070033
Position 203: 0.00027604669958172096
Position 1279: 0.0002691387756173329
Position 301: 0.0002503910519565486
Position 1202: 0.00023683983478245036
Position 860: 0.00023665480947331012
Position 1611: 0.0002092279062998954
Position 620: 0.0001725941045356384
Position 405: 0.0001722223699441608
Position 331: 0.00017081308177245344
Position 1011: 0.00015804437694831594
Position 900: 0.0001568927464722775
Position 4099: 0.00015517864566822126
Position 656: 0.00014857422122363634
Position 1809: 0.00014287198165190813
Position 1222: 0.00013313313745559735
Position 1753: 0.00012080384770121099
Position 1346: 0.00011459915975397264
Position 1180: 0.00011161844554059137
Position 9419: 0.00010132372520512817
Position 5353: 8.578204533870027e-05
Position 824: 8.443788905148965e-05
Position 1240: 7.543897514227784e-05
Position 5335: 6.73461658636095e-05
Position 1852: 5.485835852336681e-05
Position 3520: 5.4155602816026526e-05
Position 336: 5.339486200518104e-05
Position 2932: 4.994257497908258e-05
Position 2716: 4.944983620433483e-05
Position 2884: 4.8943814770613034e-05
Position 599: 4.028824783532729e-05
Position 7334: 3.9961722580428996e-05
Position 4118: 3.806695247497622e-05
Position 1533: 3.495140428545814e-05
Position 5025: 3.4450326152892106e-05
Position 5003: 3.2913654963106226e-05
Position 2910: 2.8487771101572528e-05
Position 2394: 2.3698157561577926e-05
Position 1655: 2.3474878669091123e-05
Position 422: 1.9877177271355225e-05
Position 4629: 1.8330254345392874e-05
Position 525: 1.7236985741708778e-05
Position 4551: 1.723352543284657e-05
Position 2677: 1.5615292096188483e-05
Position 3359: 1.517356584260557e-05
Position 907: 1.470994323131339e-05
Position 729: 1.3633057639926313e-05
Position 5078: 1.2510107913098435e-05
Position 181: 1.2455491358453826e-05
Position 534: 9.595793069400045e-06
Position 259: 8.7645512304181e-06
Position 4879: 8.6452564079963e-06
Position 3924: 7.556134865348085e-06
Position 3718: 7.322760903247632e-06
Position 4158: 6.97402903749924e-06
Position 2042: 6.84474006589006e-06
Position 740: 6.750520136647315e-06
Position 2208: 6.021066285938141e-06
Position 1139: 5.9829556194419684e-06
Position 713: 5.644369214619236e-06
Position 1979: 4.236905742868048e-06
Position 1384: 3.703668169928878e-06
Position 461: 3.584267645009607e-06
Position 964: 3.574018611557621e-06
Position 256: 3.450036672792e-06
Position 864: 3.394461056020709e-06
Position 150: 2.4273323387682384e-06
Position 710: 2.1028638128905067e-06
Position 2137: 1.4754537753677095e-06
Position 210: 1.3371732836874577e-06
Position 3466: 1.0419218225994258e-06
Position 2096: 7.395879743573612e-07
Position 346: 3.252477726134002e-07
Position 340: 3.058850066399128e-07
Position 408: 2.691058406984549e-07
Position 126: 1.696252005481922e-07
Position 625: 1.4955888679303548e-07
Position 627: 8.724650726555855e-08
Position 546: 5.101133435380638e-08
Position 769: 5.2294820847821025e-09
Position 948: 1.5761784962076273e-09
Position 79: 8.4399612958853e-10
Position 1050: 7.555999438589375e-10
Position 110: 6.873654459684304e-10
Position 744: 4.1991172726378833e-10
Position 72: 2.2019300857785865e-10
Position 123: 1.769474727574107e-13
