Gene = ZZZ3
Position 6011: 0.024472503082800093
Position 10081: 0.023777803350529217
Position 11442: 0.020391017592000824
Position 2565: 0.01960229553521815
Position 3625: 0.016418294681634426
Position 11102: 0.01587064634344565
Position 13772: 0.015599041951541444
Position 529: 0.015052461528012998
Position 9414: 0.01308512555963264
Position 5323: 0.010530776715537656
Position 9989: 0.009402561706044215
Position 10209: 0.008868559362289702
Position 10060: 0.008712863899214883
Position 8111: 0.008185044953697786
Position 7302: 0.008174357465929519
Position 9088: 0.00787242725593886
Position 2405: 0.007813549266003226
Position 12651: 0.007470339727375255
Position 11923: 0.006881293800577474
Position 3644: 0.006544556524962126
Position 8684: 0.006325676052027097
Position 3920: 0.006132335052448599
Position 3023: 0.004986851160325757
Position 8346: 0.004724811716823617
Position 761: 0.0035135601673652946
Position 1892: 0.003285815248023511
Position 7331: 0.0032802549887716724
Position 8098: 0.0029318834075404785
Position 3741: 0.002869122462783091
Position 7680: 0.0027945010480612967
Position 3815: 0.0022231494495060108
Position 2540: 0.002204995897116633
Position 467: 0.001973589764753818
Position 7870: 0.001771799211309496
Position 2427: 0.001734001167095879
Position 7446: 0.0014910368361346663
Position 786: 0.0011211434286210195
Position 4385: 0.0009131751316361048
Position 3049: 0.0009059370711693209
Position 7659: 0.0008503833231935596
Position 7733: 0.0008098905990668522
Position 5347: 0.0007475534833075712
Position 398: 0.0007441414923389708
Position 358: 0.0007174049279475333
Position 2773: 0.000714260397319779
Position 7709: 0.0007073050788208329
Position 4885: 0.000646385761288592
Position 4295: 0.0006325366694084458
Position 4280: 0.00043580224765645665
Position 2159: 0.0004264767934834513
Position 4251: 0.00041653944327660884
Position 4176: 0.0003983220561852076
Position 1681: 0.00037983206440333724
Position 1915: 0.0002993765056754747
Position 264: 0.00020773436401031348
Position 4086: 0.00019847783700901602
Position 542: 0.0001719724410151186
Position 1903: 0.00016587712806179675
Position 585: 0.00014081417224891073
Position 1625: 0.00013103513248068942
Position 2085: 0.00012726435969629711
Position 1603: 0.000126559288325533
Position 1722: 0.00012462949648899647
Position 1748: 0.00011287098495385145
Position 1649: 9.553855266303832e-05
Position 1940: 8.031169741757973e-05
Position 406: 6.829506044848409e-05
Position 1477: 6.269826624218534e-05
Position 2101: 5.9413202771248883e-05
Position 2598: 5.5922452421958605e-05
Position 2763: 4.293453539470483e-05
Position 1499: 4.2343841280880935e-05
Position 930: 3.2629168199508855e-05
Position 718: 3.165729790535553e-05
Position 933: 2.6066837141101927e-05
Position 689: 2.4898159775479825e-05
Position 1012: 1.2735239836971859e-05
Position 454: 1.1649144804561006e-05
Position 371: 1.2828049764171334e-07
Position 318: 3.697015101961313e-08
Position 242: 2.1140744661677222e-08
Position 551: 2.070896437390414e-08
Position 296: 1.878632449371022e-08
Position 270: 1.2863975127965055e-08
Position 631: 1.2363292457296538e-08
Position 246: 6.295970939068139e-09
