Gene = F3
Position 1015: 0.016042391995455804
Position 10867: 0.013376879574395229
Position 11608: 0.011320199059249816
Position 11342: 0.010983829093615028
Position 9712: 0.010211500758793653
Position 2628: 0.009945462793929355
Position 1649: 0.009297879100877862
Position 1452: 0.008409156696399606
Position 819: 0.007967029932760992
Position 9387: 0.007235491638607469
Position 11040: 0.007177992237787287
Position 12543: 0.006892133687897046
Position 1200: 0.006614152303455916
Position 4788: 0.0062989099749901885
Position 9589: 0.006222638291887543
Position 1351: 0.006050577078543011
Position 2894: 0.005504386429553848
Position 2450: 0.005488420000274708
Position 8799: 0.005351260045403741
Position 6779: 0.005212529853181693
Position 10782: 0.0049019567660592645
Position 6070: 0.004529004898120662
Position 775: 0.004500969665044512
Position 9783: 0.004426598667329426
Position 2604: 0.004275696636035002
Position 2851: 0.0037079090435871084
Position 8916: 0.0036743971700914364
Position 8802: 0.0036019853836565313
Position 11753: 0.0035425703765201728
Position 11493: 0.00327558269006268
Position 9219: 0.003260821038790742
Position 4334: 0.003258708606508625
Position 11012: 0.002959185654792462
Position 1104: 0.002790035425974223
Position 8512: 0.002732054009064351
Position 5151: 0.0026868270282026734
Position 10658: 0.002649145899680439
Position 11513: 0.002508390361403652
Position 11629: 0.0023837058341595026
Position 7429: 0.002295583999198578
Position 2897: 0.0022786799569851635
Position 2259: 0.0022068706324884085
Position 6843: 0.002174209863207344
Position 3320: 0.0019251856022957034
Position 10039: 0.0016489001148392083
Position 5968: 0.0016250507293082174
Position 8491: 0.0015638818918410281
Position 454: 0.0015477696260385886
Position 6949: 0.0015270712379678673
Position 11944: 0.001518061273467685
Position 9326: 0.001510395665074321
Position 1410: 0.0014877264329093917
Position 10917: 0.0013289921467098795
Position 1255: 0.0011391984061335375
Position 7085: 0.0010165476551187388
Position 9917: 0.0009585306866952076
Position 1524: 0.000871140303914908
Position 2409: 0.0008427503867112419
Position 1487: 0.000689831218683529
Position 2670: 0.000663112218314199
Position 1905: 0.0006442526987984421
Position 8407: 0.0006306493790710123
Position 10785: 0.0006178344678191981
Position 6059: 0.0006145304626744949
Position 8350: 0.0005992331869512716
Position 2153: 0.0005821976404736681
Position 1306: 0.0005490619488562725
Position 1931: 0.0005429198157181854
Position 1109: 0.0005342615615198077
Position 407: 0.0004776810443883272
Position 6634: 0.00044357175962066853
Position 10059: 0.0004139107174972983
Position 785: 0.00040716297665287205
Position 8935: 0.00038971730828447307
Position 2430: 0.0003882328270194389
Position 2817: 0.00036854987369913406
Position 1228: 0.0003576969684309103
Position 8474: 0.0003008181324378007
Position 613: 0.00029923505069349103
Position 498: 0.0002932185214787918
Position 554: 0.00024602742022696906
Position 1163: 0.00023751557952557685
Position 2834: 0.00023308981738343507
Position 2487: 0.00023216631360232397
Position 648: 0.00018709782650169787
Position 696: 0.00018490196264843081
Position 9266: 0.0001736952241182196
Position 543: 0.0001721776978564556
Position 1246: 0.00016617583162595995
Position 9862: 0.00015572540596874888
Position 578: 0.0001534543014411187
Position 953: 0.00015138496003865568
Position 869: 0.00013152097476899947
Position 902: 9.888287595088258e-05
Position 9205: 8.58445278615922e-05
Position 1974: 7.673994271868466e-05
Position 917: 7.47740293111226e-05
Position 1621: 7.402849787213774e-05
Position 2163: 6.419149551196116e-05
Position 500: 6.108625651737955e-05
Position 9230: 6.064449562406215e-05
Position 837: 6.018456543719487e-05
Position 866: 6.010166077671011e-05
Position 947: 5.164206160540261e-05
Position 9130: 4.561576001012463e-05
Position 1977: 4.2129885997872205e-05
Position 969: 4.156704031931088e-05
Position 1395: 4.031548943825799e-05
Position 1856: 3.99161193044817e-05
Position 743: 3.751287078905698e-05
Position 2720: 2.9160509618843926e-05
Position 2490: 2.41361529149788e-05
Position 2502: 2.305939906604494e-05
Position 6089: 1.9146520945962464e-05
Position 745: 1.8713836606269272e-05
Position 335: 1.7354947345745728e-05
Position 588: 1.328420841572518e-05
Position 427: 1.1379165881320018e-05
Position 2023: 9.91501719399525e-06
Position 1261: 9.732283696321156e-06
Position 474: 8.959326102680897e-06
Position 1274: 8.916241572006037e-06
Position 1330: 8.899675758462309e-06
Position 958: 8.086617928209303e-06
Position 2076: 8.085980440292785e-06
Position 839: 6.703581211660119e-06
Position 757: 6.5038556211010506e-06
Position 1359: 5.959173968030537e-06
Position 2081: 5.901755560463069e-06
Position 1705: 4.425452775723042e-06
Position 1334: 3.0144461519447633e-06
Position 1608: 2.1662555601678595e-06
Position 3001: 5.227748350054378e-07
Position 1543: 4.428967826892058e-07
Position 247: 3.0939921743508845e-07
Position 2871: 2.580594518759037e-07
Position 782: 2.313751305749244e-07
Position 650: 2.087383162897949e-07
Position 448: 1.6355986993637175e-07
Position 520: 7.903655029880451e-08
Position 592: 7.802308510116583e-08
Position 880: 5.7695036421091564e-08
Position 308: 4.130227067679843e-08
Position 698: 1.2886642513516985e-08
Position 263: 5.759638859038034e-09
Position 458: 3.802081012490529e-09
Position 311: 3.0805510197714753e-09
Position 322: 1.634325186162504e-09
Position 1827: 1.2130350176907197e-09
Position 462: 1.1753737885611007e-09
Position 277: 1.5960707720354084e-10
Position 315: 1.2170682535542925e-10
