Gene = GSTK1
Position 1858: 3.30644661887403e-07
Position 1628: 2.5920467145817007e-07
Position 1860: 5.143045137726836e-08
Position 1910: 1.5529249976499704e-09
Position 2525: 7.950353957228626e-11
Position 229: 4.111100316701338e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.9944324070587756
Position 4647: 0.9037214508445832
Position 642: 0.8779968962821147
Position 1817: 0.8404964011424612
Position 5344: 0.7735306815584654
Position 4173: 0.6421886607511488
Position 1767: 0.11579306842424704
Position 1104: 0.11158755204418143
Position 5548: 0.09734387668594568
Position 3882: 0.03834544529273223
Position 1723: 0.03596016362383067
Position 4201: 0.030206241617940843
Position 4000: 0.029572712960353454
Position 1993: 0.02857948431937157
Position 1137: 0.023059012823956837
Position 5143: 0.018920587287984084
Position 3654: 0.013682339182183222
Position 3243: 0.013281673321452343
Position 4455: 0.012762616108542306
Position 3904: 0.010370555807476542
Position 3263: 0.009797002795864998
Position 3556: 0.009046589958296573
Position 2208: 0.008643243785785586
Position 1081: 0.008354917329456358
Position 1205: 0.008340495444855385
Position 5239: 0.008099613365403125
Position 3803: 0.008008013723861635
Position 5498: 0.00800713621233992
Position 3428: 0.007664859354121908
Position 3928: 0.00740680962684237
Position 3564: 0.006892667123008975
Position 5213: 0.0066654228327101845
Position 807: 0.006449459813003433
Position 5299: 0.005937299812342884
Position 356: 0.005755358396378276
Position 5467: 0.005466761077634808
Position 1358: 0.004940063825286055
Position 887: 0.004284169259174763
Position 1954: 0.003979909796282191
Position 3401: 0.003876366895586839
Position 4141: 0.003301409327746553
Position 5374: 0.0031507996550466525
Position 5093: 0.0029039273065001557
Position 398: 0.0027902755325016587
Position 1065: 0.0024804169945735646
Position 4812: 0.002397853739116877
Position 4564: 0.002388378737387634
Position 5073: 0.002364055480190538
Position 4180: 0.0022104551972337285
Position 564: 0.0021699709127572455
Position 2608: 0.0020461499413932283
Position 3573: 0.0020425248115797834
Position 3239: 0.0018083999840850186
Position 1552: 0.0017319158992460204
Position 3520: 0.0016142623189345337
Position 1502: 0.0015716991327361116
Position 3087: 0.001242011800452292
Position 4408: 0.0009030243804201228
Position 2046: 0.0008218114630899188
Position 5003: 0.0008047519527213605
Position 2632: 0.0007403029332205711
Position 5618: 0.0007075033016078763
Position 5347: 0.0006944254244061562
Position 4530: 0.0006275764310250721
Position 1233: 0.0005566203351783112
Position 3916: 0.0005504924305453524
Position 3470: 0.0005104975553213144
Position 428: 0.00043788098010176074
Position 5432: 0.0004344867825330118
Position 5259: 0.00043393596526110665
Position 4039: 0.0004280175059904757
Position 5176: 0.00041182685109794224
Position 1163: 0.0003998666600111414
Position 2102: 0.00038416142697991014
Position 3658: 0.0003215063075155233
Position 315: 0.00030617046975050133
Position 5608: 0.00029748713310199013
Position 3692: 0.00029534499863921387
Position 1824: 0.0002840940980190027
Position 972: 0.00025924245059329566
Position 1510: 0.0002545793284037056
Position 5664: 0.0002483628648938399
Position 854: 0.00024236944636943082
Position 5435: 0.00022842394143021574
Position 1711: 0.00021753955589702063
Position 2282: 0.00020092495798371165
Position 3001: 0.00019215340775964506
Position 4207: 0.00017703545793628574
Position 3299: 0.000175753506546514
Position 1184: 0.00017334586748040754
Position 3047: 0.00016639644779743024
Position 2772: 0.0001641078399848064
Position 4318: 0.00016178474169665588
Position 1477: 0.00016152382765487647
Position 5218: 0.00015356006976702933
Position 5574: 0.00015164187033129927
Position 5556: 0.00014937569950175175
Position 2798: 0.00014383228364009236
Position 2158: 0.00012415960744993068
Position 936: 0.0001212277990608799
Position 2109: 0.00011963689955364935
Position 4967: 0.0001166348094342755
Position 3403: 0.00011239300805401724
Position 1303: 0.00011047089498810719
Position 5500: 0.00010826627219312151
Position 1474: 0.00010669064769049684
Position 3480: 0.0001061778200448091
Position 660: 9.921065777429451e-05
Position 5244: 9.037496795112015e-05
Position 4902: 8.63456359872918e-05
Position 927: 8.091704245691541e-05
Position 5522: 7.29642692526191e-05
Position 3454: 7.158802731536733e-05
Position 1042: 6.46714285710385e-05
Position 1278: 6.307586083854695e-05
Position 336: 6.0668702348457614e-05
Position 811: 6.0239733541950276e-05
Position 1841: 5.843860604242035e-05
Position 1257: 5.755404326317094e-05
Position 2865: 4.69731971013535e-05
Position 252: 4.684784590388796e-05
Position 2248: 4.547685480805631e-05
Position 1281: 4.517727449585052e-05
Position 464: 4.4161574342459184e-05
Position 2168: 3.703135732785618e-05
Position 867: 3.597336084922133e-05
Position 533: 3.527664139994977e-05
Position 2272: 3.1975769133261425e-05
Position 930: 3.171047461780294e-05
Position 376: 3.1402046481899684e-05
Position 1112: 3.119038324839588e-05
Position 1507: 2.894441234573115e-05
Position 442: 2.5945083371343964e-05
Position 1119: 2.38438031760528e-05
Position 4396: 2.3715417976648707e-05
Position 1599: 2.169778923986938e-05
Position 2453: 1.3388147359780599e-05
Position 410: 1.2137669796616908e-05
Position 684: 8.43047089030891e-06
Position 3720: 7.425396123853009e-06
Position 221: 7.134969927503316e-06
Position 288: 5.684095876547444e-06
Position 317: 5.521324859105386e-06
Position 2035: 5.331131994306317e-06
Position 2310: 4.336244321478103e-06
Position 1648: 3.5132501141825673e-06
Position 260: 2.3592523521777824e-06
Position 3052: 1.7503989997975799e-06
Position 1977: 1.5734177905053701e-06
Position 706: 1.5461279575433147e-06
Position 2327: 1.265862689453821e-06
Position 2023: 1.1142730785068931e-06
Position 1973: 8.948328549424195e-07
Position 2150: 8.741576221859993e-07
Position 2210: 8.283576939836072e-07
Position 2237: 8.205166458269048e-07
Position 2851: 6.147378667676723e-07
Position 2060: 5.805339183873859e-07
Position 2235: 4.887308156653504e-07
Position 402: 4.841867782342681e-07
Position 904: 4.589361817611623e-07
Position 4383: 4.357904917082372e-07
Position 492: 4.204071567305991e-07
Position 3026: 3.507951362214079e-07
Position 223: 3.413541331890043e-07
Position 759: 2.38722927432078e-07
Position 768: 2.3010799812466594e-07
Position 2012: 2.163695754984654e-07
Position 1889: 1.833532807441371e-07
Position 378: 1.7850956797278427e-07
Position 815: 1.6053436783178843e-07
Position 782: 1.5052709127444658e-07
Position 898: 1.338875894511572e-07
Position 472: 1.0607765085790859e-07
Position 1923: 8.561726541110503e-08
Position 1926: 7.705624663634019e-08
Position 268: 6.135133401207591e-08
Position 484: 5.0760198495559686e-08
Position 2119: 3.151170713384131e-08
Position 2256: 3.082262972238963e-08
Position 265: 2.9476343256134116e-08
Position 2054: 2.778392161407724e-08
Position 467: 2.7335905285178107e-08
Position 495: 2.621688171230537e-08
Position 1843: 2.6134135262667674e-08
Position 274: 2.358878332938101e-08
Position 2216: 2.2603864176074077e-08
Position 2085: 2.2063507171305088e-08
Position 208: 2.0726984462224198e-08
Position 97: 7.936256018384221e-09
Position 1858: 5.767623741363778e-09
Position 1933: 4.6365893295892375e-09
Position 695: 1.7622874920057628e-09
Position 1835: 1.4080527243167637e-09
Position 2423: 1.0349638049713911e-11
