Gene = IFNLR1
Position 217: 2.141473060070249e-06
Position 554: 6.047705313005252e-07
Position 565: 1.240196686473093e-07
Position 48: 7.173985421387945e-08
Position 562: 6.72478748692218e-08
Position 460: 5.7055924182033065e-08
Position 557: 4.49860149873105e-08
Position 429: 3.8557499704582e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 25576: 0.9219765716996439
Position 27627: 0.895400030330739
Position 6406: 0.8631697235354141
Position 17659: 0.7069212050043127
Position 28078: 0.6595808039017936
Position 25111: 0.6279194604069374
Position 21709: 0.6210334495937779
Position 32082: 0.6037702251407109
Position 21396: 0.5182612788328509
Position 18916: 0.5176893879071732
Position 10296: 0.48914666348958974
Position 7580: 0.3733329488058692
Position 18693: 0.3293687333104441
Position 29978: 0.3241693866981897
Position 6607: 0.29806653176285486
Position 32383: 0.2947775305336215
Position 17674: 0.29307879499568873
Position 21445: 0.21481714566978058
Position 30411: 0.20261745274109838
Position 28919: 0.1639866572651192
Position 10341: 0.128483577945074
Position 24860: 0.123463117733889
Position 27239: 0.1096291584178741
Position 6432: 0.10663161390027111
Position 32358: 0.1031200358076321
Position 31433: 0.09501642349192856
Position 32856: 0.09351836012699118
Position 829: 0.08770718926641566
Position 648: 0.08748609911956291
Position 18673: 0.07290325983815846
Position 9933: 0.06391547795679904
Position 29369: 0.04969311963840187
Position 25821: 0.0492949949315544
Position 31180: 0.049048030820812896
Position 480: 0.04809939348485133
Position 1537: 0.04302334474345223
Position 29456: 0.04225835201209346
Position 272: 0.03803549747238686
Position 21365: 0.031895793870046096
Position 12171: 0.031780379403096075
Position 10361: 0.029725625011577883
Position 25778: 0.028080480549671393
Position 25611: 0.024921648288191458
Position 1591: 0.024512194387423695
Position 7627: 0.02380153903876497
Position 9889: 0.023137362671062506
Position 6626: 0.02223994362527494
Position 8736: 0.019856571010566773
Position 22830: 0.018639989666956513
Position 4149: 0.01849085234205694
Position 14103: 0.01765603626690626
Position 29513: 0.01756769388707922
Position 22793: 0.0171771759736728
Position 27640: 0.01640224356371152
Position 32853: 0.015788306091495594
Position 28081: 0.014726513868475658
Position 13726: 0.014697399569948668
Position 6636: 0.014479394824903524
Position 32817: 0.013023332195250037
Position 6453: 0.011850960140649397
Position 22082: 0.011370881128743198
Position 6656: 0.011078976570871799
Position 30457: 0.010939689090149078
Position 29864: 0.010646801935264232
Position 5630: 0.010361903811776173
Position 32742: 0.009887537468184084
Position 2249: 0.009744961611703237
Position 25745: 0.009494608833790497
Position 33087: 0.009456733066539057
Position 21269: 0.008865220337347417
Position 31312: 0.008575470677342198
Position 14078: 0.008503067243307988
Position 8714: 0.008382219983096842
Position 25556: 0.00791282126217453
Position 23831: 0.007889974888275435
Position 26052: 0.007050808134836099
Position 33071: 0.006862276941519816
Position 28932: 0.006739413626493869
Position 812: 0.006549747370700511
Position 4135: 0.006460673179635135
Position 28141: 0.006418691336590411
Position 5433: 0.006088218431799319
Position 1180: 0.005845296798563563
Position 1508: 0.00560164083355359
Position 26021: 0.00532258029860281
Position 385: 0.004972950485576526
Position 8666: 0.004538460147461871
Position 4160: 0.004515116648564466
Position 29408: 0.004299864659130259
Position 6697: 0.004278608330147354
Position 8757: 0.004195451191189612
Position 1923: 0.004075722179834347
Position 25797: 0.004021052473619274
Position 18831: 0.003939424314158284
Position 26143: 0.003915919856514411
Position 1056: 0.003698071414843151
Position 5816: 0.003584402533537765
Position 6617: 0.0034542478772287316
Position 26660: 0.00329745903923244
Position 9909: 0.0032059560161173976
Position 4117: 0.0031905634297394324
Position 32836: 0.002945553659616063
Position 28648: 0.0029245646667683117
Position 23769: 0.0028897223437272038
Position 4165: 0.0028730932645590164
Position 797: 0.002759185446395249
Position 10807: 0.0025651109068680496
Position 10893: 0.0023086154995181005
Position 2123: 0.002236774316807745
Position 2406: 0.0022307867022611227
Position 26610: 0.0021807401191774652
Position 27174: 0.002097169098204557
Position 2528: 0.0018307199775994705
Position 18626: 0.0017482376950866212
Position 4017: 0.0016807476303610405
Position 427: 0.0015720506799264712
Position 232: 0.0014843690824610117
Position 5930: 0.0014814019019676675
Position 4345: 0.0014579828197956706
Position 26096: 0.0013697297442008172
Position 4212: 0.0013696671874141736
Position 158: 0.0013162321825207584
Position 2057: 0.0012025496656809295
Position 7357: 0.0012025104962787195
Position 33094: 0.0010836481740774475
Position 8641: 0.001018926796824202
Position 849: 0.0010084869801355342
Position 1560: 0.0009225951949567025
Position 6340: 0.0009110292870938105
Position 7295: 0.0007880010289211236
Position 690: 0.0007619156013611734
Position 620: 0.000717584978322617
Position 1092: 0.0006817269377362395
Position 28841: 0.0006520983868412324
Position 530: 0.0006398626657428072
Position 173: 0.0005576731614326125
Position 29218: 0.0005314097615121969
Position 8612: 0.0005294969421385122
Position 1905: 0.0005119603521508684
Position 7290: 0.00047562936728180294
Position 1014: 0.0004611576996660862
Position 2575: 0.00045091312439329124
Position 1933: 0.000297922788867571
Position 878: 0.0002545555929959079
Position 146: 0.00023653871212517836
Position 749: 0.00019537017008547283
Position 1206: 0.0001633957624786457
Position 363: 0.00016065866937454268
Position 8549: 3.735495524659711e-05
Position 302: 2.6124501326220292e-05
Position 627: 2.49060913016945e-05
Position 439: 2.3347779335440097e-05
Position 217: 1.931676295474666e-05
Position 735: 1.6635920211579112e-05
Position 11574: 1.579745159029744e-05
Position 7480: 1.4074279816428506e-05
Position 874: 1.1739596965353893e-05
Position 693: 1.0889459955708683e-05
Position 436: 1.0598097831869378e-05
Position 1247: 1.0505236387964393e-05
Position 616: 1.0321558054354824e-05
Position 389: 9.715246191559817e-06
Position 1095: 6.991642094275624e-06
Position 1458: 5.540958478031342e-06
Position 242: 5.352176840438688e-06
Position 722: 5.0867903536854404e-06
Position 862: 4.483549377768906e-06
Position 308: 2.992208304648642e-06
Position 1850: 2.4881206460629554e-06
Position 182: 3.4034661221034257e-07
Position 285: 3.893379835865729e-08
Position 445: 2.8153702400320535e-08
Position 498: 2.3849748413044504e-08
Position 326: 8.07594237084233e-11
Position 330: 4.921818899165099e-11
Position 336: 3.761605934989525e-11
Position 311: 3.045377592202457e-11
Position 319: 1.2675128595991847e-11
