Gene = DMAP1
Position 5858: 9.874261302558452e-05
Position 6453: 8.638706649468625e-05
Position 6430: 8.526204993195168e-05
Position 6717: 7.728855161770663e-05
Position 5601: 7.507719574365434e-05
Position 5824: 6.470291489103659e-05
Position 7031: 5.75382325277485e-05
Position 6080: 5.1908993155312755e-05
Position 6591: 4.892398415831578e-05
Position 696: 3.9289934697217353e-05
Position 6479: 3.455319927861633e-05
Position 6428: 3.355902669675015e-05
Position 342: 3.111978273864182e-05
Position 242: 2.8706860389887238e-05
Position 733: 2.8469868499918577e-05
Position 6054: 2.6614365969344506e-05
Position 485: 2.093213175724134e-05
Position 520: 2.0761361417611642e-05
Position 753: 1.9930334266419256e-05
Position 5885: 1.3269191506733712e-05
Position 6451: 1.224929972477919e-05
Position 274: 1.1972194169694705e-05
Position 660: 9.160180351548447e-06
Position 682: 7.922968964404142e-06
Position 448: 6.340761298465653e-06
Position 778: 5.253684093354626e-06
Position 10: 4.5984289835957484e-06
Position 774: 4.544356181041051e-06
Position 47: 1.5458041276894778e-06
Position 41: 5.941700409950058e-07
Position 6652: 2.0044293395186604e-08
Position 464: 1.0927585099597696e-08
Position 6236: 3.6130234863359464e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5950: 0.992909960167478
Position 6561: 0.9857394232203567
Position 5132: 0.9855214535716257
Position 5600: 0.9392080109197405
Position 7103: 0.801396277705736
Position 6350: 0.7268602767686931
Position 293: 0.5825312915657571
Position 4739: 0.5267892625745242
Position 1744: 0.4635136666308304
Position 1247: 0.3552745396369225
Position 894: 0.29608097590335286
Position 1271: 0.2221321371699821
Position 6324: 0.21213295442594451
Position 1850: 0.1546527476056775
Position 6939: 0.09741339437148482
Position 3799: 0.09463276111011572
Position 1160: 0.09051956654401705
Position 1083: 0.0890743226663343
Position 1764: 0.06623913368451936
Position 3687: 0.0640173375433808
Position 1929: 0.057686238928944
Position 6741: 0.056784836197846696
Position 253: 0.05463035421610761
Position 1284: 0.054513462764355855
Position 1698: 0.048318167481894145
Position 6305: 0.04471833871543664
Position 207: 0.043158306048657474
Position 3626: 0.029798361960987403
Position 1905: 0.02461606995976043
Position 1953: 0.023903894930984423
Position 3765: 0.02104370600949975
Position 4508: 0.01982719339179067
Position 6809: 0.019468796954678017
Position 531: 0.0154956329788759
Position 5562: 0.013800081987484142
Position 1055: 0.012659032655230011
Position 5135: 0.01240863719377045
Position 1107: 0.012357099143431546
Position 6236: 0.011763782495624835
Position 1323: 0.011353366800629266
Position 499: 0.011004550349527221
Position 2603: 0.009959349085627468
Position 3916: 0.007807176931784768
Position 1297: 0.007576027798736929
Position 1966: 0.007455488734659069
Position 5472: 0.007313259625656123
Position 1623: 0.007248539900882643
Position 6777: 0.007000691801811929
Position 6747: 0.0061170569977063265
Position 1368: 0.005070468268740143
Position 774: 0.005005092379264451
Position 3102: 0.00476282372151857
Position 805: 0.004503240190068529
Position 2006: 0.004315282516548597
Position 7105: 0.004168744153365455
Position 332: 0.003674122952604583
Position 7129: 0.0031551634452885507
Position 5506: 0.0029988513469417096
Position 736: 0.0027450014032239663
Position 1711: 0.0027192809405767807
Position 6097: 0.0027106898957669416
Position 6948: 0.002652152799430065
Position 1433: 0.0021307216076954507
Position 5627: 0.0019851278971180783
Position 3388: 0.0019249143764657574
Position 1139: 0.0017210031665751441
Position 5388: 0.0013925563902154193
Position 1780: 0.0013350794757440213
Position 1104: 0.0011077195124210041
Position 5687: 0.001081719951567412
Position 6951: 0.0010512481223629235
Position 6330: 0.0010193630842162376
Position 1087: 0.0009086308691054731
Position 1338: 0.0009020996312492261
Position 7109: 0.000848645702756355
Position 5969: 0.0007632652942190842
Position 6356: 0.0006704273818030178
Position 5565: 0.0006551620087759093
Position 347: 0.0005555574511284265
Position 7145: 0.0005533310269439655
Position 5518: 0.0005392438378299394
Position 7203: 0.0005255694266973124
Position 6584: 0.0004825190193946994
Position 6770: 0.00046732202324852485
Position 6338: 0.00042463173862554177
Position 6753: 0.0004047605542447985
Position 5607: 0.0003616756417163337
Position 5891: 0.0003503543824096616
Position 6723: 0.0003121305017091472
Position 6563: 0.0003013768835723715
Position 1815: 0.0002578852317353401
Position 6638: 0.00024118057887215967
Position 1402: 0.00021307304214542564
Position 5657: 0.00019077272901009252
Position 933: 0.00015536240012106622
Position 5639: 0.0001364768927182865
Position 6380: 0.00012099006183872815
Position 6377: 0.00012050647560544057
Position 6921: 0.00011269897456674164
Position 1720: 0.00010489277334722919
Position 6205: 0.00010388267434984401
Position 5962: 9.898308044026836e-05
Position 5718: 9.829270125169662e-05
Position 987: 9.481859676082667e-05
Position 375: 8.18241839688208e-05
Position 7059: 7.915577726898454e-05
Position 821: 7.553358611932168e-05
Position 5645: 7.040016434111377e-05
Position 517: 6.647781680303945e-05
Position 562: 6.428190431884157e-05
Position 5295: 5.895380196821327e-05
Position 138: 4.382313721263649e-05
Position 849: 4.366433188393217e-05
Position 5630: 4.0535733123547415e-05
Position 6383: 3.951592791940436e-05
Position 6587: 3.894887239243153e-05
Position 7027: 3.7864186796293144e-05
Position 6644: 3.756385486412817e-05
Position 5723: 3.504144489533456e-05
Position 5429: 3.0242037238223758e-05
Position 5612: 2.8724771556255563e-05
Position 7149: 2.836922285085982e-05
Position 6677: 2.791635971418805e-05
Position 350: 2.5772445032000143e-05
Position 569: 2.0293813076129283e-05
Position 5522: 2.0256759101907567e-05
Position 909: 1.9268184189844826e-05
Position 403: 1.8780505870132723e-05
Position 6153: 1.5505671363406733e-05
Position 6101: 1.4680900881489052e-05
Position 6616: 1.3793546701114234e-05
Position 5609: 1.3157069448935616e-05
Position 5674: 1.2467449874198831e-05
Position 237: 1.21258157041631e-05
Position 566: 1.045371253955142e-05
Position 536: 9.325386149309739e-06
Position 1864: 8.512289641734266e-06
Position 654: 4.57931131429632e-06
Position 2015: 4.472060041437322e-06
Position 142: 3.8132275338461516e-06
Position 2651: 2.9803686358508354e-06
Position 5999: 1.6453837787482634e-06
Position 478: 1.4725273087304563e-06
Position 6608: 1.3776560991346093e-06
Position 619: 1.3211033130530253e-06
Position 433: 1.012408987097097e-06
Position 942: 7.851383361074342e-07
Position 5984: 7.773774038168191e-07
Position 935: 5.945723472621408e-07
Position 503: 4.5285722249073873e-07
Position 359: 6.791551125728843e-08
Position 443: 2.6054702262060117e-08
Position 382: 2.195174422245834e-08
Position 379: 2.1070478691837122e-08
Position 423: 1.5047839906529983e-08
Position 410: 2.4349148521213027e-09
Position 600: 1.7428933634543549e-09
Position 114: 1.6130913297007904e-09
Position 407: 1.0777960070573045e-09
Position 125: 9.77073840904445e-10
Position 438: 1.1980929419907822e-10
Position 72: 6.62498345321068e-11
Position 453: 1.248017805804873e-12
Position 104: 1.19629897585077e-12
Position 94: 9.205523213771794e-13
Position 464: 2.811101000796557e-13
Position 81: 2.467646871123038e-13
Position 87: 7.208590361503213e-14
