Gene = ZMAT3
Position 6380: 0.04408109683579166
Position 6065: 0.04322507005699005
Position 1277: 0.04080933890973619
Position 1355: 0.040617900515278665
Position 817: 0.03964721221573112
Position 870: 0.03833553318754153
Position 2737: 0.03781439870163642
Position 792: 0.03632176297714403
Position 1505: 0.0334870257123263
Position 1464: 0.024001485720033123
Position 1521: 0.023123896884064413
Position 11307: 0.020288282876171806
Position 9979: 0.01756841194351267
Position 849: 0.015505268024183444
Position 2427: 0.01480779209128594
Position 888: 0.014454345037892445
Position 8020: 0.013191726059971117
Position 11494: 0.012918213117778523
Position 4309: 0.012017676400721135
Position 5565: 0.010780547576444836
Position 1937: 0.006932853642799607
Position 4175: 0.0046712791958078165
Position 4513: 0.004513576531896672
Position 3965: 0.0040839928321395255
Position 2697: 0.003978915147882867
Position 3794: 0.0036324578005451323
Position 3990: 0.0031359260503717977
Position 5825: 0.0030845507792331486
Position 2286: 0.0027355018810458986
Position 3522: 0.0025239267970189406
Position 4593: 0.002233951263212493
Position 5402: 0.001841827820835422
Position 1881: 0.0018396453206684519
Position 3040: 0.001714874907932553
Position 1054: 0.0016697717616652563
Position 8600: 0.00156671244306006
Position 1727: 0.0015295767975588425
Position 1031: 0.0014675850509666662
Position 6400: 0.0013259748870796074
Position 1062: 0.0011870719605063813
Position 3617: 0.0011214109721874267
Position 2145: 0.0011161724989222684
Position 7582: 0.001029918594685117
Position 5898: 0.0009553328240642063
Position 4984: 0.000755965524777863
Position 7020: 0.0007380955898936455
Position 4565: 0.0007306465327478007
Position 2247: 0.0006988647381746653
Position 4568: 0.0006377227750314256
Position 3188: 0.0005979300907301905
Position 3147: 0.0005297648821961384
Position 3371: 0.0003348316939795447
Position 3002: 0.00026721723327368925
Position 2629: 0.0002615905670737286
Position 1957: 0.0002545528569413958
Position 3770: 0.00016782090162528523
Position 3494: 0.00016540647888246032
Position 1157: 0.00015681059291200374
Position 1292: 0.00011067206194758661
Position 1068: 0.00010898367671101555
Position 1988: 8.058196395249891e-05
Position 991: 7.76469437018797e-05
Position 1838: 3.7380154210701396e-05
Position 523: 3.72572125484312e-05
Position 1803: 2.920448033322735e-05
Position 527: 2.371610279124555e-05
Position 908: 6.090410153353642e-06
Position 566: 4.379194086366474e-06
Position 1126: 3.638377666857856e-06
Position 618: 2.060796595951754e-06
Position 318: 1.8800912134513794e-06
Position 570: 1.7288091424793446e-06
Position 471: 1.5415898566808455e-06
Position 585: 1.0854871285459364e-06
Position 583: 4.3931802104494686e-07
Position 484: 4.0612801350132443e-07
Position 196: 4.0413596546917493e-07
Position 748: 3.7009784978194333e-07
Position 689: 3.5522056464343593e-07
Position 542: 2.9515800471802063e-07
Position 1080: 2.534952516426318e-07
Position 1985: 1.483175040069908e-07
Position 720: 9.463635492775929e-08
Position 658: 3.607220705391488e-09
Position 580: 2.883212829264768e-09
Position 440: 2.6152751989055786e-09
Position 403: 2.583697612308061e-09
Position 414: 1.0855312427234672e-09
Position 170: 8.894646223907057e-10
Position 952: 7.502002327005347e-10
Position 182: 4.929263940759309e-10
Position 596: 3.8728316982619595e-10
Position 234: 2.1591024395798004e-10
Position 357: 1.3476894312852366e-10
Position 144: 8.032522996720794e-11
Position 96: 7.287575569769122e-11
Position 606: 5.30754343820036e-11
Position 93: 2.285413387338722e-11
Position 427: 1.0151148044233665e-11
Position 151: 7.697385876474339e-12
Position 160: 3.1031023739291995e-12
Position 112: 2.4905082039497796e-12
