Gene = PIFO
Position 497: 1.067374889027732e-07
Position 223: 9.98669435293946e-08
Position 490: 9.651012503220333e-08
Position 652: 2.1775005700072377e-08
Position 318: 3.179961402316217e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3817: 0.890715410328054
Position 293: 0.638751417871129
Position 6003: 0.4663740363832031
Position 3529: 0.41891430110651495
Position 4970: 0.36497449460567766
Position 621: 0.3553564836706371
Position 2227: 0.16756946901578776
Position 3434: 0.07949994399777961
Position 4670: 0.0735616139590712
Position 4605: 0.07309884703223724
Position 2004: 0.06869378597407673
Position 910: 0.04499169518737823
Position 3547: 0.03870659092244587
Position 3502: 0.03760059248896338
Position 5538: 0.030902115219825423
Position 1385: 0.030651973647507814
Position 5330: 0.025089991620470185
Position 4192: 0.02476071960889983
Position 907: 0.02234898957125218
Position 1019: 0.021195084944892608
Position 5078: 0.018300326643423594
Position 759: 0.017612859286132203
Position 487: 0.01747500346948018
Position 6022: 0.016321573877063202
Position 2166: 0.013718942798860457
Position 2097: 0.013115254364358196
Position 3837: 0.011730586520831093
Position 3480: 0.009050751826852232
Position 6499: 0.008077624616207112
Position 2652: 0.0074689391872224216
Position 2040: 0.005940097047915328
Position 783: 0.004954900805632071
Position 2358: 0.004524668297353445
Position 2574: 0.00451340202555021
Position 3553: 0.004256730913810263
Position 721: 0.003943167168757478
Position 2816: 0.00393613954403839
Position 1065: 0.0037283145517233974
Position 2246: 0.003311657343499374
Position 5982: 0.0032453545741390625
Position 538: 0.003004925559414539
Position 1252: 0.002972227551340587
Position 1220: 0.0029646695910971327
Position 3156: 0.0028640918151053322
Position 6026: 0.002769243440735167
Position 4011: 0.0027543447402217196
Position 4032: 0.00258949516003258
Position 5909: 0.0024526470976027207
Position 335: 0.0022965672022434765
Position 6447: 0.002270089531469488
Position 2083: 0.0022466268254870327
Position 4980: 0.002206809420680084
Position 5499: 0.002068202313648078
Position 3790: 0.0016561458486312255
Position 3320: 0.0015702452981966408
Position 6058: 0.0015184707909057786
Position 5643: 0.0014763414745218068
Position 3723: 0.0013953398785887356
Position 5343: 0.001372684534731211
Position 5301: 0.001294941226880297
Position 5371: 0.0011417973183867028
Position 5145: 0.0009164582888311814
Position 2329: 0.0007819625780822009
Position 509: 0.0006922231117092271
Position 977: 0.0006411742304071933
Position 794: 0.0006391921139117524
Position 4120: 0.0006036426455448341
Position 919: 0.0005169244677366494
Position 2777: 0.000432817087785361
Position 840: 0.0004144105755399327
Position 4250: 0.0004035973494152153
Position 2133: 0.0003785371525213464
Position 1536: 0.00031811727773023196
Position 659: 0.00025881632613661173
Position 1504: 0.00020956819062298312
Position 4220: 0.00020817377449812067
Position 1415: 0.00019375241909574313
Position 4485: 0.00019014788378484866
Position 4198: 0.0001576371419282372
Position 862: 0.0001164677201028398
Position 576: 0.00010586713566613247
Position 1146: 6.672290902754396e-05
Position 255: 6.581875533597965e-05
Position 1597: 5.8772876893455654e-05
Position 490: 3.5273029380847045e-05
Position 602: 3.465286976616507e-05
Position 810: 3.0170918536910924e-05
Position 1223: 2.875309212361687e-05
Position 1032: 2.8124467264415376e-05
Position 582: 2.7951110913554414e-05
Position 1453: 2.1699909745114108e-05
Position 378: 2.0980547590687383e-05
Position 870: 1.980741470392751e-05
Position 929: 1.69471430105602e-05
Position 1539: 1.5838411736278847e-05
Position 1111: 9.751148297821192e-06
Position 736: 8.987573662215274e-06
Position 312: 8.931817908262668e-06
Position 1257: 6.312289324853858e-06
Position 375: 6.105377239432374e-06
Position 983: 4.848608742029697e-06
Position 1948: 4.756227601683798e-06
Position 661: 3.7862169715936686e-06
Position 467: 2.9635922310447405e-06
Position 472: 1.7185647012416048e-06
Position 707: 1.1126304503077725e-06
Position 938: 9.381109366729011e-07
Position 816: 8.001372318023598e-07
Position 119: 7.917804076744e-07
Position 349: 3.341913052249198e-07
Position 358: 2.3351088789056834e-07
Position 451: 2.2072916371929543e-07
Position 83: 1.0885678003931457e-07
Position 343: 8.027956755739268e-08
Position 1073: 7.468041435125281e-08
Position 1082: 7.224204030666561e-08
Position 383: 6.487933038911933e-08
Position 158: 6.050029711814024e-08
Position 355: 3.790643935810948e-08
Position 404: 3.1422059300979556e-08
Position 380: 3.040307050652098e-08
Position 220: 2.4825157153601338e-08
Position 463: 2.0637386976059595e-08
Position 223: 1.5515680688896183e-08
Position 457: 1.5465994545791902e-08
Position 201: 6.572165514641754e-09
Position 128: 5.650802524779451e-09
Position 163: 2.0970755978335997e-09
Position 92: 1.910971279848888e-09
Position 1426: 1.7048739323808932e-09
Position 1177: 1.6029012640434463e-09
Position 409: 1.09475102782782e-09
Position 140: 9.53208314432939e-10
Position 878: 1.5862277181499158e-10
Position 442: 5.280290421692204e-12
Position 414: 5.167101043276284e-12
Position 432: 3.730086882082099e-12
Position 401: 1.3791941803601995e-12
Position 391: 1.0515776640950463e-12
Position 416: 1.5915299653610144e-13
Position 411: 1.305374670694776e-13
Position 171: 9.899112783958107e-14
Position 421: 3.358476885786812e-14
