Gene = PFDN1
Position 26995: 0.0028453413526870973
Position 1660: 0.0027030132036268313
Position 1597: 0.0025469718585755647
Position 23769: 0.0024797296050061116
Position 24409: 0.0022870738891868515
Position 25922: 0.0019503997873506801
Position 22347: 0.0018898589931885437
Position 21889: 0.0018482535931271208
Position 2397: 0.0018182434400401798
Position 663: 0.001796631408431254
Position 24008: 0.001780970273028639
Position 23603: 0.0017696258716391872
Position 25639: 0.0016163657174204954
Position 23492: 0.0015261694423119364
Position 2367: 0.0015033304267522763
Position 22430: 0.001474319420034688
Position 22385: 0.0014575845372015897
Position 1600: 0.0012289536867888565
Position 1635: 0.001109520080122645
Position 24588: 0.0010160154068750418
Position 1197: 0.0009886613773392476
Position 24438: 0.0009876571723632193
Position 22880: 0.0009751782071122796
Position 4510: 0.0009663945709407372
Position 2435: 0.0008439113953968572
Position 24064: 0.0007944112428649671
Position 1705: 0.0007473202084412395
Position 1167: 0.0007060246851001999
Position 2451: 0.0006309917010099001
Position 3762: 0.0006309732768401454
Position 23318: 0.0006286336011656325
Position 23495: 0.0005968777414458498
Position 1345: 0.000572947233034713
Position 773: 0.0005610075236271788
Position 22330: 0.0004987270768856883
Position 536: 0.000497631953822459
Position 1632: 0.000467338461443453
Position 8883: 0.00046635778319521537
Position 1329: 0.0004420294603718375
Position 22643: 0.0004393544199366552
Position 9420: 0.0004382369412955673
Position 3532: 0.0004260104771896537
Position 8880: 0.0003900685697531186
Position 22755: 0.0003826548193245332
Position 1536: 0.0003797226497443738
Position 551: 0.00036501718715458814
Position 1227: 0.000362792968143366
Position 9364: 0.0003504547444201905
Position 1686: 0.0003225652618803732
Position 22203: 0.0003010644512927269
Position 274: 0.00029350412198551337
Position 8852: 0.00025665314987169695
Position 747: 0.0001880530432634881
Position 4560: 0.00017829790425066415
Position 3847: 0.0001485744054228763
Position 6879: 0.0001305805932772973
Position 328: 0.0001233673832316634
Position 1671: 0.0001160402775786833
Position 211: 0.00011396236046216189
Position 4557: 8.790106246620083e-05
Position 1967: 8.512723490522819e-05
Position 1970: 8.430633029316348e-05
Position 1893: 8.124496643159433e-05
Position 171: 7.421305706598512e-05
Position 1720: 7.205167247034211e-05
Position 3688: 7.055225553530895e-05
Position 3685: 6.808266923848534e-05
Position 1554: 4.200425994744894e-05
Position 489: 3.878283804940531e-05
Position 12094: 3.5913306574579986e-05
Position 1544: 3.082833920932339e-05
Position 1205: 2.0189468156129358e-05
Position 12619: 1.9002764131522016e-05
Position 6254: 1.629390824973402e-05
Position 576: 1.4801416200376288e-05
Position 11549: 1.0387040217605609e-05
Position 5964: 9.538927940410196e-06
Position 12705: 6.624093158647964e-06
Position 6101: 5.564828453696179e-06
Position 6158: 4.641931933007843e-06
Position 9163: 3.940708911825784e-06
Position 8202: 3.3329233671751275e-06
Position 2647: 3.0815904231871015e-06
Position 9498: 2.808471855383094e-06
Position 4994: 2.5770366215408143e-06
Position 11815: 1.8015496541606095e-06
Position 9236: 1.6526575858437016e-06
Position 9739: 1.5756351071961713e-06
Position 7528: 1.4566043648949448e-06
Position 7694: 1.3234452089886094e-06
Position 9027: 1.2753283124667733e-06
Position 6449: 1.1428476959752502e-06
Position 3111: 1.083445933277261e-06
Position 5148: 1.0073394437040547e-06
Position 4938: 9.567205371780359e-07
Position 5999: 9.065164874889848e-07
Position 6496: 7.631987097164005e-07
Position 5585: 7.131880695523871e-07
Position 2482: 6.53939232035052e-07
Position 9008: 6.238648145783507e-07
Position 2793: 5.245228281983653e-07
Position 7244: 4.936330722432413e-07
Position 5538: 4.5269615794223236e-07
Position 6566: 4.4041092979878436e-07
Position 5822: 4.1073323083790033e-07
Position 6597: 3.8085722558043613e-07
Position 6666: 3.736808187746836e-07
Position 3302: 3.252531277397657e-07
Position 5342: 2.885490251404233e-07
Position 3980: 2.866662466058384e-07
Position 7888: 2.818050531334002e-07
Position 7571: 2.3616845622096314e-07
Position 5669: 2.269567406226283e-07
Position 4896: 2.197281377147249e-07
Position 4799: 1.908184794026954e-07
Position 6778: 1.735895115087328e-07
Position 3273: 1.633800453353715e-07
Position 3276: 1.6288666533641758e-07
Position 3528: 1.3914258852019367e-07
Position 5560: 1.1887663525086096e-07
Position 3551: 1.130646778526472e-07
Position 5116: 8.036657895694818e-08
Position 4648: 6.183108015232346e-08
Position 3136: 3.441923026561512e-08
Position 3714: 1.7638491722528782e-08
Position 1236: 3.3727487739935656e-09
Position 1820: 3.3643104442498545e-09
Position 1174: 2.8736414985567192e-09
Position 2944: 1.7793207849781249e-09
Position 1000: 1.642314436339997e-09
Position 373: 1.1701298443915338e-09
Position 903: 9.67926803729841e-10
Position 2999: 6.765432133898293e-10
Position 829: 6.698856537659185e-10
Position 3278: 6.246985754423841e-10
Position 300: 4.981225924884079e-10
Position 789: 4.565775398604994e-10
Position 1352: 4.4756495591188396e-10
Position 344: 4.351260567205089e-10
Position 178: 3.938431889385249e-10
Position 174: 3.877381540549918e-10
Position 573: 3.689406187967963e-10
Position 565: 3.0351266709557575e-10
Position 4007: 2.4348357836677365e-10
Position 220: 2.1031530363855607e-10
Position 992: 1.6930277710376435e-10
Position 2993: 1.4141982538801767e-10
Position 277: 1.0104707011315555e-10
Position 389: 8.02577131461751e-11
Position 2837: 7.106352770585466e-11
Position 188: 4.800527482654934e-11
Position 2961: 2.53259638815471e-11
Position 2843: 2.109013624100666e-11
Position 3035: 1.9098320222531146e-11
Position 1240: 7.046556374501408e-12
Position 1054: 6.850680716422944e-12
Position 1728: 2.2494090815120473e-12
Position 868: 8.39217408676535e-13
Position 213: 6.104909328385621e-13
Position 152: 5.916597772389271e-13
Position 366: 3.3280709607425005e-13
Position 196: 2.3760867931878437e-13
Position 163: 2.218797653179575e-13
Position 156: 2.1811919090125447e-13
