Gene = ZNHIT6
Position 2858: 0.00026668273419655833
Position 639: 0.0002511867747581933
Position 76: 0.0002389146909603552
Position 4514: 0.00023885458455202006
Position 1616: 0.00023158813041327696
Position 163: 0.00019673192815993103
Position 7225: 0.00019278300580749029
Position 418: 0.00019073547085736962
Position 631: 0.0001601278007915917
Position 7367: 0.00015187805972119838
Position 531: 0.00014756497600217989
Position 2565: 0.00013283650075254726
Position 1367: 0.00013007183412241943
Position 1941: 0.00011337527497976874
Position 2374: 0.00010585680146228976
Position 34: 9.902639800857804e-05
Position 1756: 7.964733405789077e-05
Position 673: 7.613959814716052e-05
Position 1628: 7.525234192666e-05
Position 1475: 7.381040131654404e-05
Position 875: 7.248428898090098e-05
Position 6192: 6.84748315979292e-05
Position 587: 5.705108776393623e-05
Position 422: 5.124274406576218e-05
Position 7413: 4.8558588175031735e-05
Position 939: 4.628097436709854e-05
Position 7916: 4.628069806511386e-05
Position 1363: 4.166183461319648e-05
Position 7347: 3.7492893592845904e-05
Position 2536: 3.608571790743626e-05
Position 2101: 3.5835847218173646e-05
Position 2167: 3.285153557905556e-05
Position 2214: 2.6622120028267158e-05
Position 2144: 2.638536405745554e-05
Position 2007: 2.5045003223608776e-05
Position 2442: 2.09124332021749e-05
Position 4257: 1.6436297782993966e-05
Position 7603: 1.5677280333337682e-05
Position 2509: 1.4465994484241504e-05
Position 7536: 1.2988196734250135e-05
Position 8070: 1.2545991891731059e-05
Position 7352: 1.1728058091989552e-05
Position 2776: 1.1245130914958488e-05
Position 2814: 9.645023074217875e-06
Position 3676: 9.425606170283026e-06
Position 1925: 7.146886735348334e-06
Position 6408: 5.129182127215142e-06
Position 2648: 4.9104028898966625e-06
Position 2475: 4.337754029590153e-06
Position 2109: 2.252361116185597e-06
Position 6976: 1.8092357325828923e-06
Position 6565: 1.745009002999012e-06
Position 6449: 1.4899988607427041e-06
Position 6746: 1.4870392228567445e-06
Position 6717: 1.0400130034722584e-06
Position 6763: 9.13874664799555e-07
Position 2040: 8.810920532799252e-07
Position 2013: 7.198307977381619e-07
Position 2073: 6.371679971781889e-07
Position 6281: 6.109806304884346e-07
Position 207: 4.763507880282851e-08
Position 130: 2.5214138159214488e-08
Position 78: 6.4199872676269565e-09
Position 14: 4.8579329389126685e-09
Position 139: 1.8342063982920318e-09
Position 2275: 7.463055333442287e-10
Position 256: 6.027374869508584e-10
Position 434: 1.0139467091240002e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2062: 0.9959706280359811
Position 6157: 0.9866611607016031
Position 1910: 0.9647012658021871
Position 2254: 0.9397547045296657
Position 5179: 0.2796213754714
Position 2665: 0.2543719902532729
Position 21165: 0.18797857228660764
Position 8697: 0.1261277742705862
Position 7122: 0.12135441212340232
Position 19229: 0.09594707214767971
Position 4007: 0.09391793456499442
Position 4139: 0.08308509910081434
Position 5068: 0.05787261427849251
Position 14100: 0.05758916550854917
Position 4200: 0.05272752225688083
Position 15419: 0.05255391193155099
Position 10464: 0.05011090209706679
Position 20379: 0.04925807852428281
Position 703: 0.035416579150461015
Position 12389: 0.03054897387492249
Position 653: 0.029151176889183502
Position 3072: 0.02817774942388333
Position 8468: 0.023682732162115545
Position 13157: 0.02256467269030573
Position 7856: 0.01964605084215865
Position 622: 0.019011968359685865
Position 15218: 0.016572695611676944
Position 14492: 0.014535532878831154
Position 8925: 0.014503239800152562
Position 6116: 0.013036381455803929
Position 691: 0.012873049930568104
Position 727: 0.011376123546817342
Position 4896: 0.011061737230627096
Position 9389: 0.010367665154358668
Position 15913: 0.009961154457228928
Position 673: 0.009262782870151984
Position 15052: 0.009208353846432291
Position 2753: 0.00873818301168407
Position 4366: 0.00837443514123896
Position 14799: 0.008131313004904347
Position 2563: 0.008067197143959186
Position 14466: 0.007703787193222697
Position 707: 0.00725183621899872
Position 14999: 0.007146968357042462
Position 9572: 0.006852629467515197
Position 8544: 0.006838713937516719
Position 9155: 0.006730271925906152
Position 13071: 0.006697002075603662
Position 9042: 0.006644675550089924
Position 12775: 0.006352904681551607
Position 3308: 0.005665074090742809
Position 3912: 0.005537348354321945
Position 655: 0.00534354269640313
Position 14342: 0.005060245340966287
Position 4114: 0.005033558985108573
Position 6565: 0.005004706882701996
Position 6445: 0.004292173825910377
Position 15105: 0.004187916369302894
Position 16248: 0.003887309927120157
Position 4835: 0.0038563897877354524
Position 12880: 0.0037871443320141784
Position 1448: 0.003729293434928487
Position 4255: 0.0037095758733263744
Position 11000: 0.003623981862188419
Position 2559: 0.0036212607192819698
Position 686: 0.0033497243836023297
Position 10174: 0.0033205381367775602
Position 6880: 0.0032163810187215976
Position 631: 0.003155115204211173
Position 418: 0.0031102002845433377
Position 13153: 0.0029115208650707285
Position 6568: 0.0027225637419344747
Position 1930: 0.0026753907115510344
Position 10495: 0.002611601263806544
Position 7067: 0.0023705639798291952
Position 15376: 0.002270410940651061
Position 2465: 0.002177384020204441
Position 5096: 0.0021690046907337267
Position 814: 0.0021641132601363006
Position 8879: 0.001965244227018924
Position 845: 0.001776348204849199
Position 490: 0.0016012441644235752
Position 10146: 0.001540745911943706
Position 9948: 0.0014666400058022775
Position 10701: 0.0013050753522840116
Position 11688: 0.0012939907201809531
Position 2078: 0.0012701534912795418
Position 10014: 0.0012513369623578581
Position 1742: 0.001130789425854286
Position 7347: 0.0011119159182246736
Position 1262: 0.0010962951572397919
Position 12118: 0.0010607731341501052
Position 8948: 0.001024212696466789
Position 4224: 0.0009833850393224598
Position 1792: 0.0009648451847942772
Position 2428: 0.0009135128629620132
Position 470: 0.0009020258088787683
Position 3529: 0.0008377911613271607
Position 2272: 0.0008202524202465634
Position 3566: 0.0007842795443265514
Position 7294: 0.0007578706377519283
Position 9530: 0.0006911982064837124
Position 430: 0.0006805976052777149
Position 2638: 0.0006657883267075014
Position 6336: 0.0006555845157250533
Position 12336: 0.0005885189757076672
Position 683: 0.0005767143039303495
Position 10941: 0.0005646813123980042
Position 8472: 0.0005422980557170395
Position 9100: 0.0005341002973857927
Position 2646: 0.0005212464857665021
Position 8652: 0.0004609694000458452
Position 5650: 0.0004375956902680144
Position 587: 0.00041149683588977983
Position 2445: 0.0004053016406865049
Position 7770: 0.00039843479624562675
Position 2725: 0.0003920583803645793
Position 365: 0.000389112773765014
Position 8041: 0.0003762288569184721
Position 4063: 0.00036256840589119567
Position 9776: 0.00036019918550298793
Position 1606: 0.00035688215337143327
Position 1933: 0.00034849070686843295
Position 425: 0.00031567330650557237
Position 11056: 0.00029693375431279396
Position 1755: 0.00028990787643553537
Position 2367: 0.00027272926103201386
Position 7170: 0.0002481915594941252
Position 1426: 0.00024468007999411495
Position 1027: 0.00024348019733758474
Position 444: 0.0002408078643499125
Position 7247: 0.00022736891814869386
Position 6492: 0.0002226690549199562
Position 8083: 0.0002221221720191897
Position 3937: 0.00020394444355844088
Position 6678: 0.00017505384853449716
Position 398: 0.0001722230419583698
Position 7225: 0.00016939160968124862
Position 584: 0.00016520998281541378
Position 1654: 0.00016486595925059515
Position 6779: 0.00016047702306634112
Position 9922: 0.00015704551768673048
Position 6824: 0.00014840378040464826
Position 9801: 0.00014611015016201295
Position 83: 0.0001329641324945701
Position 457: 0.0001311395129065151
Position 919: 0.0001294806805908644
Position 487: 0.00012685253736286143
Position 9321: 0.00012029523762217263
Position 439: 0.00010696122569653912
Position 1367: 0.00010250471826899195
Position 1552: 0.00010190119793997862
Position 8935: 9.82592281740035e-05
Position 4158: 9.417735646163692e-05
Position 3820: 9.297823922770395e-05
Position 868: 9.273160617138998e-05
Position 688: 8.462843407937634e-05
Position 2303: 7.867982696482477e-05
Position 281: 7.859089829532955e-05
Position 2091: 7.853577120631306e-05
Position 183: 7.684450071925417e-05
Position 1657: 7.495176494771474e-05
Position 539: 7.463086074538184e-05
Position 7915: 7.051044543616946e-05
Position 298: 6.640790522607714e-05
Position 547: 6.573492132466323e-05
Position 1324: 6.377018993559557e-05
Position 983: 6.366241529095549e-05
Position 1375: 6.314018439100136e-05
Position 2705: 6.123506421385107e-05
Position 789: 5.9953543745992215e-05
Position 541: 5.7754470908379886e-05
Position 1764: 5.625897856792736e-05
Position 562: 5.434096853257581e-05
Position 290: 5.410753315542289e-05
Position 7480: 5.392218571037792e-05
Position 493: 4.918879802534218e-05
Position 852: 4.301727795595971e-05
Position 6606: 4.026421086050061e-05
Position 3940: 3.938846831047389e-05
Position 1211: 3.814463659782031e-05
Position 2749: 3.57355446813593e-05
Position 6191: 3.1123562985319855e-05
Position 6705: 3.091741413051644e-05
Position 2672: 3.06961917529223e-05
Position 1976: 2.985619808045777e-05
Position 86: 2.9410841265762454e-05
Position 1005: 2.7389827505450262e-05
Position 392: 2.6940290005824757e-05
Position 373: 2.662123657611801e-05
Position 1002: 2.569139426319157e-05
Position 256: 2.258831256373164e-05
Position 526: 2.2343087903388276e-05
Position 824: 1.9787415000718386e-05
Position 2516: 1.9309036587728274e-05
Position 245: 1.7880109817091698e-05
Position 320: 1.7622488141443762e-05
Position 158: 1.5935669795101085e-05
Position 2976: 1.4777738704560382e-05
Position 3040: 1.4187067433524017e-05
Position 3918: 1.2988627590822066e-05
Position 3084: 1.0904708946996627e-05
Position 3158: 1.0466910266944345e-05
Position 2678: 9.165156943100827e-06
Position 3415: 8.004953701405988e-06
Position 5862: 6.511054393191609e-06
Position 2040: 5.966330152478221e-06
Position 383: 5.756587001715897e-06
Position 2088: 5.636748989090328e-06
Position 2144: 5.611891455603982e-06
Position 3437: 4.245297380046092e-06
Position 4236: 4.16938401933775e-06
Position 2391: 3.852791668574404e-06
Position 2727: 3.776837264815006e-06
Position 481: 3.2670128886067716e-06
Position 3170: 3.0860137397757604e-06
Position 2636: 2.915200618452419e-06
Position 2579: 2.862135586156549e-06
Position 2305: 2.1696474735138382e-06
Position 504: 1.979640277124318e-06
Position 401: 1.8109080099821735e-06
Position 3618: 1.8026481586743349e-06
Position 370: 1.2248440788143706e-06
Position 2820: 1.0295984343020692e-06
Position 521: 1.0043307088405657e-06
Position 2489: 9.842253957244064e-07
Position 2688: 9.215200369306632e-07
Position 2447: 9.022686594863302e-07
Position 305: 8.671158337949194e-07
Position 2109: 8.649809608997294e-07
Position 405: 7.789171187653496e-07
Position 333: 7.35915894302481e-07
Position 433: 6.909837230151396e-07
Position 2914: 6.679489031006705e-07
Position 451: 6.64126982264315e-07
Position 2767: 5.823945643719083e-07
Position 518: 5.111990443011099e-07
Position 2591: 4.559263716412745e-07
Position 2763: 4.507403134900777e-07
Position 274: 4.249063500711362e-07
Position 2506: 4.016174856997994e-07
Position 2287: 3.57172523061799e-07
Position 2805: 3.5055289480777015e-07
Position 188: 3.351724817093176e-07
Position 2565: 3.107220587386575e-07
Position 2528: 2.94539820077454e-07
Position 509: 2.8267695350024845e-07
Position 222: 2.5647341197634005e-07
Position 2167: 2.289161390137954e-07
Position 2947: 2.001632223071441e-07
Position 2319: 2.0000756014912387e-07
Position 2371: 1.5458458825538463e-07
Position 2282: 1.4531649507024905e-07
Position 2675: 1.362735526271626e-07
Position 2588: 1.1825925178257301e-07
Position 2321: 1.0248630834846434e-07
Position 207: 8.430113511201289e-08
Position 915: 6.449108057285437e-08
Position 1031: 5.942956339015596e-08
Position 340: 5.143268171714199e-08
Position 793: 4.219917571048976e-08
Position 271: 3.0611065870025656e-08
Position 7075: 2.590854608084017e-08
Position 3230: 2.3244206334637875e-08
Position 625: 1.879211621681739e-08
Position 874: 1.0354719695198098e-08
Position 316: 1.0013292183045268e-08
Position 1058: 7.856824651885686e-09
Position 2189: 2.242825892646125e-09
Position 6353: 8.363292220363587e-12
