Gene = RGS7BP
Position 5707: 0.011165640940418102
Position 4719: 0.010640262420773355
Position 1146: 0.009125772896348186
Position 396: 0.00912490400717849
Position 412: 0.007301664429565468
Position 659: 0.007170607833767337
Position 13283: 0.006933708575456847
Position 10105: 0.006291084687573743
Position 4420: 0.005878025869863597
Position 3044: 0.00582705175737851
Position 2810: 0.005266981247161593
Position 2663: 0.005188066286036565
Position 10056: 0.004281455134268792
Position 1485: 0.003867616877878658
Position 866: 0.0033678418550639453
Position 1982: 0.0031677222438371436
Position 4701: 0.002795830004416086
Position 4491: 0.0020170461486357315
Position 2813: 0.0012595545837904378
Position 14979: 0.0009615475880712196
Position 12527: 0.0008716718364119295
Position 755: 0.0008250481775129051
Position 17315: 0.0007676492987734565
Position 13807: 0.000599590305935639
Position 4561: 0.0005782194334380752
Position 168: 0.0005662419268970737
Position 3636: 0.000494874211818135
Position 1957: 0.00045329618787487994
Position 732: 0.0004163720005322162
Position 1944: 0.00040673342860926575
Position 9559: 0.000404615871795569
Position 3679: 0.00039921066144160287
Position 12962: 0.00039599653663747097
Position 3622: 0.0003691755457709772
Position 12548: 0.0002976680568742453
Position 2751: 0.00029120875970177495
Position 847: 0.00023482961127128425
Position 2090: 0.00023026770566718428
Position 723: 0.00019902812379078466
Position 1204: 0.00018256939899944966
Position 14403: 0.00018014053253842185
Position 931: 0.00012119892796306
Position 1072: 0.0001209186425356779
Position 7507: 0.00011416300743475332
Position 579: 8.290816182113937e-05
Position 6789: 7.94545670242969e-05
Position 894: 7.44767718502797e-05
Position 2199: 7.364770900247811e-05
Position 355: 6.883950924751592e-05
Position 6474: 6.080567959047207e-05
Position 7202: 6.068748300235829e-05
Position 432: 5.988407175560601e-05
Position 1048: 5.8416042817617864e-05
Position 298: 5.106236034688851e-05
Position 363: 4.260852393104557e-05
Position 6913: 4.233026453080781e-05
Position 257: 3.485840313416507e-05
Position 10023: 2.26102118228643e-05
Position 693: 2.251200779960114e-05
Position 2710: 2.151991065761662e-05
Position 9595: 1.969515539981473e-05
Position 414: 1.861073790434857e-05
Position 573: 1.5469000532032105e-05
Position 4063: 1.505930131149982e-05
Position 3113: 1.4526624591293953e-05
Position 223: 1.4282366856449568e-05
Position 3934: 1.3948948250021315e-05
Position 802: 1.354074197665935e-05
Position 844: 1.2826994553272168e-05
Position 7484: 1.2461803079290657e-05
Position 5116: 1.219638481993766e-05
Position 330: 1.1757417789446552e-05
Position 1045: 1.096975649206381e-05
Position 2216: 1.0731857239165525e-05
Position 191: 6.870549434180656e-06
Position 5290: 5.590944188753384e-06
Position 2328: 5.127835110961202e-06
Position 1451: 4.130183106728393e-06
Position 1421: 3.223987546678665e-06
Position 174: 2.962503512547487e-06
Position 1861: 2.90807231364726e-06
Position 1577: 2.4626547699722116e-06
Position 141: 2.170298174125573e-06
Position 1453: 1.865202206247831e-06
Position 195: 1.5157495478529836e-06
Position 438: 1.3800419798878195e-06
Position 1786: 1.1609589420001725e-06
Position 2342: 1.1391521048255852e-06
Position 400: 8.304684254105162e-07
Position 419: 8.175914067823564e-07
Position 1436: 6.454200040816389e-07
Position 145: 5.361888655146443e-07
Position 117: 4.843351102104475e-07
Position 1423: 3.2608482490662716e-07
Position 696: 2.398457649736744e-07
Position 201: 2.346161132398657e-07
Position 1082: 1.8028976893203663e-07
Position 1034: 1.5446383377666418e-07
Position 1549: 1.542595239765393e-07
Position 1317: 1.5356670698471194e-07
Position 470: 2.9654778119749533e-08
Position 448: 6.65758960197983e-09
Position 427: 4.475869417199668e-09
Position 487: 2.8394850208241348e-09
Position 450: 2.2174990562173653e-09
Position 210: 1.9869495152883093e-09
Position 704: 1.260357078329449e-09
Position 799: 6.445035686189808e-10
Position 906: 6.088784540816341e-10
Position 708: 5.310107446840041e-10
Position 123: 4.393917596958933e-10
Position 534: 2.4824836051830546e-10
Position 532: 1.0940356685085806e-10
Position 939: 4.225964273588689e-11
Position 885: 4.058984288833979e-11
Position 772: 1.0214543251214023e-14
