Gene = FAIM
Position 24026: 0.0019244884172154371
Position 21331: 0.00181673502874152
Position 22811: 0.0018058898703046476
Position 15532: 0.0016789916601930416
Position 15197: 0.0015781554916781085
Position 23912: 0.0015596711712511327
Position 20689: 0.001438788468226673
Position 1556: 0.0014028739969187082
Position 1995: 0.001338018068883058
Position 23999: 0.0012942621087935029
Position 21243: 0.001250209459593625
Position 2126: 0.0012077972481654203
Position 22837: 0.0011800217371141521
Position 876: 0.001102642754413856
Position 21435: 0.0009848261414009797
Position 24367: 0.0009106624483930805
Position 813: 0.0008501137684220117
Position 2071: 0.0007320166754198747
Position 23212: 0.000648850437394664
Position 21336: 0.0006471956867744418
Position 22688: 0.0006031121386149005
Position 24492: 0.0005143162785386207
Position 23861: 0.0005048726568921172
Position 20774: 0.0004865470580398955
Position 14555: 0.00046850043035399745
Position 22936: 0.00046552675397376316
Position 989: 0.00036176546746429476
Position 22716: 0.00034160940238708604
Position 1021: 0.000323493176624405
Position 182: 0.00029244550361624914
Position 23268: 0.0002826154663218776
Position 1017: 0.00027513495145206455
Position 658: 0.0002733941442373139
Position 21901: 0.00026974669633214555
Position 968: 0.000242431432981776
Position 21755: 0.00024125313835047016
Position 20514: 0.00024123041007427962
Position 21407: 0.0002177787269344281
Position 22998: 0.00020764928655244759
Position 1942: 0.00019242316784903366
Position 1056: 0.00018813470104916903
Position 1043: 0.0001534435701943202
Position 1075: 0.00014937342467143442
Position 1752: 0.00013491073280359403
Position 14394: 0.00011175015071535355
Position 20803: 8.368521216313078e-05
Position 912: 8.011070091502474e-05
Position 12952: 6.475678892007422e-05
Position 316: 6.153815053395126e-05
Position 14702: 5.451306148924067e-05
Position 337: 3.826483504671968e-05
Position 14873: 3.2648907839337976e-05
Position 578: 2.833927321954572e-05
Position 502: 2.385294087766283e-05
Position 13588: 2.1713954784506252e-05
Position 1263: 2.0248946596085563e-05
Position 919: 1.24039847232352e-05
Position 13640: 8.675854422308935e-06
Position 617: 8.243484513015153e-06
Position 378: 3.5837890271846007e-06
Position 894: 3.342414394937964e-06
Position 535: 2.9065592439990583e-06
Position 1000: 1.9754224848969338e-06
Position 1351: 1.7404200490923728e-06
Position 1299: 1.4290957188906807e-06
Position 1193: 1.2935712523960236e-06
Position 1534: 1.1004896143449037e-06
Position 1160: 7.566069701376875e-07
Position 1199: 4.889794329300589e-07
Position 902: 3.8260708078957447e-07
Position 273: 3.0746769728361633e-07
Position 580: 2.93428351626154e-07
Position 674: 2.3522581891823742e-07
Position 444: 2.1617412231481865e-07
Position 288: 8.855549463042537e-08
Position 2368: 3.542644868495421e-08
Position 640: 8.300010630064659e-09
