Gene = TBCCD1
Position 2398: 1.3031919092541856e-05
Position 2131: 1.2764841882946713e-05
Position 2575: 1.2252688840378053e-05
Position 606: 1.1529065256328577e-05
Position 2917: 1.0911228304392794e-05
Position 1093: 1.0284212372011236e-05
Position 517: 9.59469132600089e-06
Position 7602: 7.309642103116405e-06
Position 2796: 4.59524588308571e-06
Position 6672: 3.6336799765922215e-06
Position 6642: 2.1806055271658107e-06
Position 2686: 2.158460961269854e-06
Position 7347: 1.8729638842105266e-06
Position 7724: 1.3410390012416444e-06
Position 7921: 1.2257248579030329e-06
Position 15981: 1.1151069916774658e-06
Position 2582: 1.0720531574186565e-06
Position 7656: 8.247844239475522e-07
Position 8757: 6.061310765366869e-07
Position 288: 1.57227091318752e-12
Position 406: 1.0193545955964191e-12
Position 261: 6.190970808477743e-13
Position 256: 4.55442286642484e-13
Position 395: 3.5805748431631304e-13
Position 159: 2.4075674444378735e-13
Position 267: 1.2886331324607696e-13
Position 279: 1.0048681767542832e-13
Position 192: 4.155820903340884e-14
Position 190: 3.444565149465531e-14
