Gene = ZMYND10
Position 3648: 0.002842188087485754
Position 5451: 0.0025120429022606303
Position 1681: 0.002357411706001423
Position 4586: 0.002162262863427335
Position 5224: 0.001996569299426858
Position 2131: 0.0017940250342314934
Position 5543: 0.0017061282016664783
Position 4224: 0.0016157545386285346
Position 504: 0.0014508174359533917
Position 1494: 0.0010698015250711005
Position 1306: 0.001058749764736507
Position 3160: 0.0010374985365826802
Position 559: 0.0008752320350532115
Position 3606: 0.0007859741680477198
Position 600: 0.0007630368734649144
Position 5492: 0.0007461119968597879
Position 3854: 0.0007087005988041547
Position 4485: 0.0006648027029609585
Position 1334: 0.0005589755104737802
Position 4886: 0.0005497927366098414
Position 3596: 0.0005243392233709816
Position 684: 0.0005092570620132109
Position 4287: 0.0004982299018048735
Position 507: 0.0004919860069723807
Position 1629: 0.0004483094688815582
Position 3721: 0.00044772869084347194
Position 5614: 0.00043357113073031514
Position 777: 0.0004301304817348296
Position 3621: 0.00040216177888203363
Position 3275: 0.0003973566631389277
Position 4200: 0.00039659871043165834
Position 4038: 0.00037697297857083227
Position 4476: 0.0003497757620947109
Position 3657: 0.00034525079131930047
Position 3693: 0.00034344461846184444
Position 3954: 0.00032501696077158113
Position 3703: 0.0003103826608273555
Position 1909: 0.00030727641201565796
Position 5687: 0.0003071605826514898
Position 4927: 0.00029704390520177967
Position 4632: 0.00029473833212047826
Position 5681: 0.000282217111153355
Position 937: 0.00025441392834196346
Position 658: 0.00024272472012108395
Position 699: 0.0002389443621851453
Position 665: 0.00022929294937850558
Position 1450: 0.00022684957430425058
Position 3979: 0.00021619997085262866
Position 964: 0.00021070740032310133
Position 5678: 0.00019339672710989267
Position 3369: 0.00019295282228950372
Position 4807: 0.0001910824457095189
Position 984: 0.00019083539555751183
Position 723: 0.00018589165511680581
Position 750: 0.00017125837989074558
Position 4837: 0.0001452861448741514
Position 168: 0.0001400662152634632
Position 1067: 0.00013059599859662697
Position 3734: 0.00011943664107194038
Position 5646: 0.00011724774548541839
Position 1111: 0.00011690736721957019
Position 112: 0.00011292063618966967
Position 3426: 0.00010625529687675254
Position 1794: 8.917960487297845e-05
Position 3660: 8.560761113123977e-05
Position 309: 8.499730029397976e-05
Position 785: 8.075802590242398e-05
Position 98: 6.972546585366485e-05
Position 162: 6.753123077580427e-05
Position 808: 6.617908995390498e-05
Position 3488: 6.244434844316274e-05
Position 5127: 6.037435735294727e-05
Position 3681: 4.4352131922710364e-05
Position 441: 4.378472161574341e-05
Position 158: 4.203348031641311e-05
Position 5432: 4.032157395727505e-05
Position 676: 3.9068816522713496e-05
Position 3019: 3.9056714218985854e-05
Position 5737: 3.763554079426973e-05
Position 738: 3.73971288330208e-05
Position 3376: 3.5905657346874005e-05
Position 424: 3.4895677915773136e-05
Position 2107: 3.422598433344712e-05
Position 2919: 3.283055186626398e-05
Position 3429: 3.169922645792727e-05
Position 1279: 3.1151856726445836e-05
Position 689: 2.7725310109512627e-05
Position 2953: 2.653925667402059e-05
Position 3423: 2.6304649489589373e-05
Position 453: 2.4825818230153436e-05
Position 5370: 2.1783479465184926e-05
Position 810: 1.9620719615920996e-05
Position 5229: 1.843800977993378e-05
Position 3580: 1.6222299102690967e-05
Position 104: 1.5099860703377184e-05
Position 5184: 1.4351772505813919e-05
Position 5170: 1.4327971649408343e-05
Position 5190: 1.339710084469074e-05
Position 1097: 1.2515116751611042e-05
Position 4020: 1.2191572203990306e-05
Position 3247: 1.1577948438155796e-05
Position 5537: 1.1510570922147721e-05
Position 118: 1.1379600781699324e-05
Position 509: 1.1123735474277868e-05
Position 5562: 1.1104456425368967e-05
Position 3545: 1.0225582688277228e-05
Position 5525: 1.0167947471265496e-05
Position 211: 9.690945099752926e-06
Position 5403: 9.52696267465488e-06
Position 5443: 8.871938664000198e-06
Position 5394: 8.63356922457263e-06
Position 5186: 8.615774471493364e-06
Position 3271: 6.858159548251857e-06
Position 959: 6.21862634852416e-06
Position 5014: 4.8352346096389605e-06
Position 1084: 4.271974806473948e-06
Position 930: 4.259364003938454e-06
Position 3611: 4.254785193836735e-06
Position 942: 3.625398179323052e-06
Position 3289: 3.0100071475473618e-06
Position 513: 2.8523325474430315e-06
Position 465: 2.653675699521311e-06
Position 5199: 2.3321493795822028e-06
Position 5258: 2.2697446124243196e-06
Position 5131: 2.263197734794066e-06
Position 5162: 1.6300260239134214e-06
Position 5278: 1.278537719373457e-06
Position 313: 1.2709310971074612e-06
Position 4397: 1.0599770935899869e-06
Position 5459: 1.0169636158230306e-06
Position 132: 1.0017576160650592e-06
Position 173: 6.98200502927356e-07
Position 4239: 6.921653081660843e-07
Position 4146: 6.556146696019415e-07
Position 190: 6.268283701897855e-07
Position 5377: 5.530660484693064e-07
Position 593: 3.619677400223953e-07
Position 802: 3.279883650500289e-07
Position 280: 3.1702220309249575e-07
Position 177: 3.095960905046162e-07
Position 374: 2.5614424238394383e-07
Position 237: 2.0268506209129893e-07
Position 274: 1.9068434249293152e-07
Position 838: 1.1666372889024913e-07
Position 183: 5.157290378278473e-08
Position 180: 4.343788298012524e-08
Position 205: 3.96580164425202e-08
Position 214: 2.9529705422124814e-08
Position 90: 1.3643062861113325e-08
Position 198: 1.1666336947196998e-08
Position 185: 7.970642016591624e-09
Position 216: 6.277080129509265e-09
Position 225: 3.311841230138443e-09
Position 283: 2.326705998187144e-09
Position 228: 2.015697065678995e-09
Position 222: 1.5699410523881105e-09
Position 286: 6.297749295921608e-10
Position 239: 2.2943285158992567e-10
Position 292: 1.0035865130882428e-10
Position 78: 5.409177880013521e-11
Position 250: 1.5114022596723248e-12
Position 246: 2.2017461657332084e-13
