Gene = ARGFX
Position 3186: 0.0003737110270375466
Position 4033: 0.00036153991043343553
Position 3835: 0.0003387157203474374
Position 362: 0.0003361355841110945
Position 903: 0.0003348544198236923
Position 3307: 0.0003337216921905582
Position 7467: 0.0003209276787612756
Position 10703: 0.0003157855852198266
Position 10248: 0.0003063776192571946
Position 4781: 0.00028995315755715284
Position 8736: 0.0002721108856467337
Position 3491: 0.00027115287661468897
Position 1557: 0.00023848840702355087
Position 1143: 0.0002276299604650507
Position 2375: 0.00021413586723041087
Position 1932: 0.0001963500345139537
Position 5474: 0.0001897662162704618
Position 10590: 0.00016903582051816155
Position 7991: 0.00016712328119051264
Position 10794: 0.00015767875479525995
Position 10659: 0.0001504528464544186
Position 8775: 0.00013289447292261228
Position 7318: 0.00012671386515239767
Position 4180: 0.00011430198038846398
Position 2470: 0.00011331778624771148
Position 256: 0.0001070070063898666
Position 2528: 9.90587681254523e-05
Position 1169: 9.647148604088201e-05
Position 3818: 9.06605793086026e-05
Position 4021: 8.747446095069527e-05
Position 3891: 8.348110840331254e-05
Position 3845: 8.248326945454557e-05
Position 6134: 7.614809974646767e-05
Position 3261: 7.544146919683005e-05
Position 6148: 7.337751673142165e-05
Position 380: 7.097589162531334e-05
Position 7607: 6.128323122622457e-05
Position 6907: 5.699373944269948e-05
Position 8610: 5.0138491607931115e-05
Position 8995: 4.958535652090339e-05
Position 7790: 3.6136598302427696e-05
Position 336: 2.247517955539059e-05
Position 5529: 2.1479282396621992e-05
Position 5455: 2.0927575012530756e-05
Position 2881: 1.773033043672311e-05
Position 2073: 1.3633099429136794e-05
Position 3879: 1.0667821460113022e-05
Position 3030: 1.0601237452982535e-05
Position 8156: 1.0409342738095717e-05
Position 1308: 6.459794898675262e-06
Position 1219: 5.857296970992753e-06
Position 713: 5.6074244271985315e-06
Position 1116: 5.1505515416533484e-06
Position 3511: 4.240347357969997e-06
Position 1968: 3.908751531304032e-06
Position 1311: 3.6719921058368383e-06
Position 2161: 2.9933342374205584e-06
Position 1563: 2.5330941378247943e-06
Position 1391: 2.276919498743047e-06
Position 1468: 2.218416204913291e-06
Position 729: 1.138489787713211e-06
Position 367: 1.001607456066806e-06
Position 168: 6.606788974168495e-07
Position 384: 1.6234454653187765e-07
Position 312: 8.997242093825855e-08
Position 317: 5.75069268476913e-08
Position 338: 5.288299745075959e-08
Position 441: 3.580707681347208e-08
Position 3115: 3.371568817109506e-08
Position 3389: 2.461055848594406e-08
Position 3514: 1.8076765639335338e-08
Position 310: 1.0416856908250416e-08
Position 3070: 6.321543862891214e-09
Position 804: 3.766013773403206e-09
Position 961: 2.307992737138487e-09
Position 509: 1.8556822223162698e-09
Position 342: 5.933676425393188e-10
Position 482: 5.845690344932572e-10
Position 388: 3.7319412246765035e-10
