Gene = DOLPP1
Position 5215: 0.0024040722894490647
Position 1812: 0.0022431221233769226
Position 3021: 0.002154261093627549
Position 2394: 0.0021491821538273015
Position 2919: 0.0019687453935382467
Position 1938: 0.0019369394323908676
Position 7706: 0.0019024313093626423
Position 8013: 0.0016850221845296943
Position 5537: 0.0015207659995850563
Position 2612: 0.0014976330546284536
Position 6012: 0.0014871643923791294
Position 7013: 0.0013184877583707027
Position 5295: 0.0011699408534196656
Position 903: 0.001149224435652126
Position 397: 0.000996047518625533
Position 1208: 0.0009686967669369288
Position 1946: 0.0009526341241474357
Position 4297: 0.0009236263349095969
Position 4064: 0.0009097915756992668
Position 8253: 0.0009094032691026839
Position 4910: 0.0008738594216179753
Position 1874: 0.0008491991333357174
Position 3133: 0.0007625338808072307
Position 5219: 0.0007486294184599593
Position 2674: 0.0007117648534220151
Position 3095: 0.0006111712083153511
Position 303: 0.0005666094250496427
Position 3837: 0.0004820388915274279
Position 972: 0.0003853211339168064
Position 1680: 0.0003474447331619191
Position 586: 0.00032896506504083965
Position 5114: 0.00032271715310493957
Position 356: 0.00030880966900084187
Position 212: 0.0002857980958225324
Position 6179: 0.00026072391550738423
Position 810: 0.0002569060877184699
Position 789: 0.00024866281917081313
Position 1111: 0.00024763327683788365
Position 5196: 0.0002015560904435123
Position 2509: 0.00018397999058706427
Position 1123: 0.0001754328582481848
Position 1985: 0.00016203957157291289
Position 3813: 0.00012293084410367798
Position 118: 0.00012113617254763697
Position 3883: 8.117930127751409e-05
Position 3673: 7.420046016606895e-05
Position 278: 5.176563284016314e-05
Position 4198: 3.5325022188905395e-05
Position 5703: 3.3420390015809e-05
Position 729: 3.0291493866926906e-05
Position 3628: 2.8030355938587938e-05
Position 92: 2.7500777064380938e-05
Position 5918: 2.7410282858555253e-05
Position 3869: 2.525299607057921e-05
Position 721: 2.5207913176720982e-05
Position 5666: 2.3568941928401852e-05
Position 158: 1.6908403998078204e-05
Position 3959: 1.4746788636666052e-05
Position 897: 1.427246411272387e-05
Position 3624: 1.1602092100556428e-05
Position 967: 8.716174101950748e-06
Position 5672: 8.058651711154296e-06
Position 5555: 7.923818646885453e-06
Position 985: 7.0743088698077154e-06
Position 5875: 4.258431944435076e-06
Position 4503: 4.22171622038691e-06
Position 4442: 1.8064792470611386e-06
Position 595: 1.6740542391272691e-06
Position 384: 1.4302167303327378e-06
Position 5757: 1.426223871063603e-06
Position 19: 9.123460331462149e-07
Position 4556: 5.867316267165513e-07
Position 49: 1.7958578062587182e-07
Position 559: 1.063298275091739e-07
Position 229: 6.076452143702965e-08
Position 395: 5.8271259119684266e-08
Position 484: 3.828647228730408e-08
Position 592: 5.781274695125822e-09
Position 561: 3.377783979134504e-09
Position 514: 3.3509748561413722e-09
Position 275: 4.972662266555583e-10
Position 4254: 9.570343989101723e-11
Position 4211: 9.249761333802387e-11
Position 221: 2.405448112651847e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3567: 0.9987054380400736
Position 5608: 0.9894365913046032
Position 4106: 0.9124783234383368
Position 4417: 0.9115898147246276
Position 7870: 0.8510114151408191
Position 3922: 0.5518342252422678
Position 5038: 0.43547448812667094
Position 3919: 0.3621433956579669
Position 1751: 0.3261058207798182
Position 5845: 0.31476344056547906
Position 6940: 0.20520785161516464
Position 1460: 0.18733392017686262
Position 8490: 0.1028770338700554
Position 1441: 0.07785467653845014
Position 4206: 0.0648760407577899
Position 6878: 0.05547355765070726
Position 7117: 0.05407418998875239
Position 4948: 0.04907996425408054
Position 2459: 0.04891062327757782
Position 7597: 0.04548025548245339
Position 7120: 0.03353719072842436
Position 3748: 0.030902832629529958
Position 5364: 0.030318294377008052
Position 3868: 0.028782105753619055
Position 691: 0.021637043573018527
Position 9140: 0.017564842420906945
Position 269: 0.01755521951397312
Position 2894: 0.017075587382884547
Position 8295: 0.016804127372947387
Position 5069: 0.016014020948226383
Position 5155: 0.015265319860332851
Position 8523: 0.013670702106517333
Position 4441: 0.012666274216870294
Position 5968: 0.009450967356521959
Position 4118: 0.009203376656089415
Position 2837: 0.008459111750882363
Position 4840: 0.008373213788507174
Position 5278: 0.008098769410316519
Position 1371: 0.007287778622236284
Position 3315: 0.006737043193238066
Position 460: 0.006577220737751609
Position 3188: 0.006238732155468612
Position 8621: 0.0055056199115889985
Position 868: 0.005270342425683606
Position 5326: 0.00525438250290316
Position 7360: 0.004890513071543365
Position 1108: 0.004813776268718907
Position 851: 0.0047426926038005406
Position 6029: 0.004626510505124013
Position 2611: 0.0044200925206688635
Position 1320: 0.004324670823305524
Position 1332: 0.004313047378850366
Position 3753: 0.004250052003087087
Position 514: 0.003965653605946422
Position 3366: 0.0038837346916519625
Position 4689: 0.003865040888277677
Position 107: 0.0037679576641130004
Position 883: 0.003754183645167566
Position 7962: 0.00333366041696929
Position 3812: 0.0032011687766795773
Position 2674: 0.0027546242971712284
Position 3732: 0.002669559672293641
Position 2366: 0.0026601125573202287
Position 5305: 0.0024024008671924757
Position 5129: 0.0023420201511057254
Position 4121: 0.002150826512168768
Position 1264: 0.0020487760482759887
Position 1081: 0.0018887629713425576
Position 6857: 0.001749344988256537
Position 922: 0.0016054430164339733
Position 6236: 0.0015214935615816172
Position 1465: 0.0014937393619882623
Position 3132: 0.0014723039172021713
Position 3784: 0.001449978512166542
Position 2862: 0.00143970709309958
Position 810: 0.0014281227617381372
Position 4503: 0.0012659369054938113
Position 6897: 0.0012146089975207702
Position 6944: 0.00119024988227199
Position 5944: 0.0011487198275100764
Position 2177: 0.0010376361071047788
Position 7654: 0.0010045675001707876
Position 2303: 0.0009859761918042096
Position 7147: 0.0009802096852522424
Position 5285: 0.0008634214315496738
Position 4694: 0.0008106191551045608
Position 1775: 0.0008090926371093504
Position 5065: 0.0007431785595659234
Position 2230: 0.0007371770526257424
Position 1207: 0.0006770455836306536
Position 1385: 0.0006653419351267519
Position 4353: 0.0006196269516108589
Position 4914: 0.000618363239379692
Position 8708: 0.0005941530564178898
Position 1667: 0.0005231790578847152
Position 4227: 0.0005008749951175441
Position 612: 0.0004370169329136607
Position 4866: 0.00041520542172034634
Position 3462: 0.0003961500411344512
Position 919: 0.00039243991043797703
Position 3709: 0.00039045863166415994
Position 961: 0.00036566214629978804
Position 1493: 0.0003655554098276045
Position 4606: 0.00032378071470466895
Position 5561: 0.0003075223095973063
Position 4159: 0.00025717314637869055
Position 5082: 0.00025691376447872875
Position 1383: 0.00023684983250450828
Position 630: 0.00023296945496728238
Position 3836: 0.00022166930630236346
Position 2588: 0.00021366396784688315
Position 711: 0.00020472645345041355
Position 144: 0.00019874680042877708
Position 7876: 0.00019444628995057508
Position 8243: 0.00018614634323436586
Position 5794: 0.00017955436773035472
Position 3882: 0.0001580141778848233
Position 5481: 0.00015708814337756492
Position 3988: 0.00015596829661633927
Position 3842: 0.00015076089843511222
Position 1008: 0.00012578293821827798
Position 832: 0.00012463433733567557
Position 4751: 0.00012460970936664634
Position 3890: 0.0001236130253020549
Position 4248: 0.00012207918784374122
Position 1295: 0.0001094649072236343
Position 4312: 0.00010497067869397157
Position 1535: 0.0001035304105888303
Position 4277: 9.651241229273949e-05
Position 4462: 8.945995023313282e-05
Position 1140: 8.500874465076715e-05
Position 4391: 8.162854036159608e-05
Position 1497: 7.489215948524444e-05
Position 5524: 6.913656924097273e-05
Position 482: 6.665760046257302e-05
Position 3872: 5.647709212362632e-05
Position 4668: 5.2182793554002664e-05
Position 1024: 5.185024856600586e-05
Position 4149: 5.017094979945788e-05
Position 1511: 4.660348197441444e-05
Position 229: 4.262287616389817e-05
Position 4044: 4.1592012725348015e-05
Position 6053: 3.9186792703523184e-05
Position 5973: 3.0019324514591318e-05
Position 3653: 2.6778872962351173e-05
Position 985: 2.5196986511369065e-05
Position 3430: 2.3200137248529973e-05
Position 4011: 2.2942398205211282e-05
Position 721: 2.2675820951410197e-05
Position 2144: 2.2189045367771355e-05
Position 3898: 2.0799126480516055e-05
Position 947: 1.923290171143438e-05
Position 3875: 1.9036989136247924e-05
Position 3955: 1.8470241587569205e-05
Position 4663: 1.776899673854506e-05
Position 609: 1.7435724273695318e-05
Position 4513: 1.7236374689256e-05
Position 7173: 1.6630285990548133e-05
Position 4367: 1.597243602736621e-05
Position 4711: 1.4248478187501398e-05
Position 534: 1.4085809227804113e-05
Position 275: 1.2576625896056256e-05
Position 965: 1.209408188819048e-05
Position 2706: 1.1665335209213744e-05
Position 131: 9.86524362063057e-06
Position 464: 9.864822347429125e-06
Position 2637: 8.443676198330042e-06
Position 1063: 6.322040993484796e-06
Position 1039: 6.030358460214528e-06
Position 706: 5.884540136693015e-06
Position 5132: 4.915781739149496e-06
Position 793: 4.664352027433141e-06
Position 489: 4.018376692346497e-06
Position 935: 3.947803694148846e-06
Position 1881: 3.3783470536685002e-06
Position 158: 2.7231967654833734e-06
Position 5764: 1.496467475166871e-06
Position 4626: 1.0782787268023173e-06
Position 342: 5.818996176336667e-07
Position 759: 3.5771343294348766e-07
Position 462: 2.2418421868250451e-07
Position 540: 2.1089294205737064e-07
Position 1115: 1.6697016403237548e-07
Position 763: 1.40594063082016e-07
Position 728: 1.1426173399519879e-07
Position 183: 9.562242006197165e-08
Position 1044: 8.754282395051181e-08
Position 656: 7.739603056995628e-08
Position 559: 6.299973006562528e-08
Position 114: 5.4134751002735226e-08
Position 567: 4.174920740599605e-08
Position 634: 2.72090162936077e-08
Position 411: 2.047703394097784e-08
Position 241: 1.426694971219198e-08
Position 192: 1.2982439473957687e-08
Position 307: 9.463957306772527e-09
Position 290: 1.889361626593699e-09
Position 389: 1.7845660994852471e-09
Position 401: 1.2427431793063426e-09
Position 493: 1.1651522966276957e-09
Position 284: 1.577070666782967e-10
