Gene = RP5-862P8.2
Position 1292: 2.3278987619501103e-06
Position 1828: 1.7990749389242667e-06
Position 1673: 1.5466468406152208e-06
Position 825: 1.0330405459123124e-06
Position 966: 9.95571170156895e-07
Position 1228: 9.512277610840725e-07
Position 2327: 8.037047407457293e-07
Position 386: 6.124961319658645e-07
Position 116: 6.063488112513918e-07
Position 1221: 5.876629999352092e-07
Position 863: 3.2209400580412974e-07
Position 2175: 2.4149964226432564e-07
Position 2947: 2.203803140978615e-07
Position 1326: 1.5215258437712183e-07
Position 480: 1.2983502627780403e-07
Position 302: 9.632507476429292e-08
Position 615: 1.271785309308658e-08
Position 128: 1.0227855005717467e-08
Position 464: 9.440943421781568e-09
Position 28: 9.003983979281498e-10
Position 341: 5.939684081623586e-13
Position 344: 1.5390864870303906e-14
Position 335: 4.457345769241632e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 27067: 0.974294513636657
Position 16169: 0.9035463731142382
Position 11066: 0.7840035447271433
Position 18673: 0.666919646749461
Position 8971: 0.6362292158402411
Position 4571: 0.5822420717372837
Position 10489: 0.5274141851812622
Position 5489: 0.30862734425008215
Position 5527: 0.29703604845113574
Position 19530: 0.26968750006015013
Position 29710: 0.25262232276837077
Position 28827: 0.22707451982259397
Position 18837: 0.22464426918415156
Position 28519: 0.1818966400851485
Position 31728: 0.18095754668991945
Position 10992: 0.1309932846132424
Position 13909: 0.10881115046509925
Position 29420: 0.1064553989583126
Position 7668: 0.1029726806999982
Position 30170: 0.0997068197242755
Position 8978: 0.09586336519184818
Position 28236: 0.07775012528810102
Position 18357: 0.07308243575606785
Position 9917: 0.07186522550660847
Position 16446: 0.06734942476880676
Position 20212: 0.06697791576652687
Position 29076: 0.059250958832531134
Position 19720: 0.05834562423367387
Position 1428: 0.054309877425800165
Position 28334: 0.04699894885803087
Position 10539: 0.03885124701583183
Position 27378: 0.03305686146563303
Position 10182: 0.027245711819541503
Position 8906: 0.026421687352945082
Position 1953: 0.02531662343976454
Position 4582: 0.021364670246568095
Position 30743: 0.020663890339299957
Position 1382: 0.019799238637229506
Position 4310: 0.017613206502376293
Position 16147: 0.013402812967049527
Position 30037: 0.012952954557175416
Position 9753: 0.012182895100320966
Position 5511: 0.011111682861547042
Position 9097: 0.01103095477260814
Position 4000: 0.009782022854947529
Position 27795: 0.007763300429322221
Position 9397: 0.007031208082948339
Position 4104: 0.006797070430519749
Position 22924: 0.004866174954139205
Position 4392: 0.004207962163701256
Position 17664: 0.003773173802811662
Position 5530: 0.0033238882769648587
Position 4238: 0.003086672346359357
Position 2860: 0.0029546010285708196
Position 836: 0.0025934018673313295
Position 9441: 0.0025591607778881684
Position 4003: 0.0023328781924567363
Position 13914: 0.0023321691545174967
Position 2748: 0.0023054251704544885
Position 4587: 0.0020465631871212082
Position 3979: 0.001928345969351612
Position 1401: 0.0018596353965221455
Position 3684: 0.001787137102251992
Position 692: 0.00168855589359599
Position 2195: 0.001153233264531627
Position 989: 0.000965080749560023
Position 1417: 0.000959259275036601
Position 4990: 0.0009498197683116551
Position 2074: 0.0009234038940927513
Position 4249: 0.0008508685961912279
Position 1347: 0.0006971284861410176
Position 2621: 0.0006549110258909905
Position 839: 0.0006254182111059998
Position 4375: 0.0006004808166547051
Position 601: 0.0005167060858028705
Position 3086: 0.000485400509094851
Position 574: 0.000429024081579764
Position 3730: 0.00042036112224561745
Position 24134: 0.00037111382544857257
Position 3868: 0.0003370555827148797
Position 737: 0.00033603630223103464
Position 1609: 0.00032931511075643506
Position 5446: 0.00032840192357367503
Position 17529: 0.0003139483654484998
Position 4784: 0.0002809149514663698
Position 4292: 0.0002687088043465894
Position 2718: 0.00022875131869683245
Position 3074: 0.00022289968929808154
Position 2692: 0.0002200859650006171
Position 2706: 0.00021587703994459996
Position 671: 0.0002001316824819952
Position 2774: 0.00019793459303861044
Position 2020: 0.0001959762593979233
Position 2801: 0.00018595116713974
Position 1637: 0.0001586605407247659
Position 3119: 0.00014950063104201018
Position 21721: 0.00013573806660488368
Position 19619: 0.0001100672290195617
Position 1960: 8.754951011054759e-05
Position 2788: 7.90560809355344e-05
Position 14351: 7.835689814245322e-05
Position 2866: 7.000333485479706e-05
Position 4820: 6.284979154039136e-05
Position 20342: 5.9470500084493386e-05
Position 15210: 2.622619742094765e-05
Position 14325: 2.0624082077899583e-05
Position 14263: 1.6629297835813063e-05
Position 16424: 9.447169855621797e-06
Position 11737: 7.231260704324069e-06
Position 11757: 6.821950019115162e-06
Position 11733: 5.621094264420268e-06
Position 14421: 4.879055658656332e-06
Position 14464: 4.124512665242722e-06
Position 13593: 2.7039452483123873e-06
Position 1575: 2.518477161898693e-06
Position 1129: 2.048235176983912e-06
Position 13084: 1.9018289868984576e-06
Position 12191: 1.669735586944883e-06
Position 12439: 1.5236106324522215e-06
Position 1292: 1.0602580793440977e-06
Position 1314: 5.8336870734829e-07
Position 1475: 5.38923870514687e-07
Position 1384: 5.342351149541148e-07
Position 863: 3.048643919791712e-07
Position 734: 3.0157490609663204e-07
Position 725: 2.9125178881447966e-07
Position 993: 2.487333658771608e-07
Position 1297: 2.230345792871047e-07
Position 1654: 1.9451839084249127e-07
Position 5221: 1.7469829953977224e-07
Position 4439: 1.55828516025299e-07
Position 1194: 1.423987424332501e-07
Position 1772: 1.3129613680521996e-07
Position 698: 1.252508040154358e-07
Position 2563: 1.2521618911660348e-07
Position 2549: 1.2474621032449008e-07
Position 2807: 1.1642534676721285e-07
Position 2492: 1.1438901423367804e-07
Position 1356: 1.1236635445357108e-07
Position 2088: 1.1086540655302921e-07
Position 6116: 8.141353610196255e-08
Position 1019: 7.314315773571685e-08
Position 1022: 7.151815086952995e-08
Position 1958: 6.123164182773338e-08
Position 1055: 5.047090571877586e-08
Position 1060: 2.3285207022688783e-08
Position 758: 2.062809774384963e-08
Position 760: 1.3201993267903952e-08
Position 1316: 1.683832255459211e-09
Position 1202: 3.4428531484587394e-10
Position 815: 1.7370890359685637e-10
Position 1180: 1.297613932626861e-10
Position 5498: 1.2144734267767483e-10
