Gene = SPATA31D4
Position 882: 0.00011203768326484761
Position 700: 0.00010549544059721239
Position 1804: 0.00010510242157536558
Position 987: 0.00010351656437030094
Position 657: 9.575193386130792e-05
Position 1087: 9.53462220261308e-05
Position 1521: 9.216264367765308e-05
Position 277: 8.146637743089502e-05
Position 903: 7.793330912684722e-05
Position 1247: 7.677967685244756e-05
Position 391: 7.582697106664196e-05
Position 835: 6.060507346027088e-05
Position 1595: 5.9101956384687484e-05
Position 1100: 5.328127312796184e-05
Position 1335: 4.871025204253772e-05
Position 952: 2.8699606813613247e-05
Position 527: 2.7189617824210618e-05
Position 1605: 2.031321631462351e-05
Position 1401: 1.660918827094712e-05
Position 714: 1.460107113778814e-05
Position 423: 1.42423731254645e-05
Position 298: 4.125029035156172e-06
Position 907: 2.8253350910553077e-06
Position 440: 2.8198748777718716e-06
Position 494: 2.8077693794482524e-06
Position 523: 1.7038385486871025e-06
Position 767: 1.664135624831266e-06
Position 279: 1.5543343270133209e-06
Position 913: 1.539270082372533e-06
Position 185: 1.4935919385613804e-06
Position 309: 1.3383270581102213e-06
Position 370: 1.2682845211066026e-06
Position 360: 1.1721910395735008e-06
Position 499: 1.1362534791101087e-06
Position 764: 1.1073343692901408e-06
Position 471: 1.013688760588745e-06
Position 417: 8.415677182344156e-07
Position 363: 8.344515278794274e-07
Position 305: 5.395559575261814e-07
Position 415: 4.1790355024423625e-07
Position 622: 2.816028292225866e-07
Position 314: 1.3476401420687582e-08
Position 212: 1.2484187631976724e-08
Position 475: 1.514326317268675e-09
Position 190: 6.638588788098376e-10
Position 473: 4.054545391888542e-11
Position 307: 6.225721596165944e-12
Position 216: 2.534674422216431e-14
