Gene = TYW3
Position 4832: 0.0038600353950005934
Position 1093: 0.0037277285303580123
Position 11629: 0.003226628135287716
Position 3693: 0.003211095877482453
Position 5602: 0.0031773502910765255
Position 6854: 0.003119358338226956
Position 2109: 0.002958594329001787
Position 5540: 0.0029345725204161376
Position 11130: 0.0027845624435017115
Position 12704: 0.002433709905579572
Position 7403: 0.002426393507763847
Position 3696: 0.00202723958262916
Position 7008: 0.0018271010315835624
Position 2490: 0.001814042010782617
Position 496: 0.0018031188067218786
Position 10464: 0.0017971957924627349
Position 6724: 0.0016290655243409546
Position 2879: 0.0016282652789194004
Position 11197: 0.0016253519911841431
Position 407: 0.001623376509132125
Position 9941: 0.001623117297293551
Position 475: 0.0014598549151023951
Position 8193: 0.0014272821262329932
Position 12629: 0.0012879461839395284
Position 1218: 0.001246103893335556
Position 6739: 0.0012454109531499118
Position 4288: 0.0012217724204847684
Position 3774: 0.0011726508032112834
Position 4129: 0.0010582291244603205
Position 7379: 0.0009356087249896289
Position 615: 0.0009034989182438671
Position 926: 0.0008962055383160804
Position 9601: 0.0008198523511634651
Position 1251: 0.0007893791763205859
Position 4801: 0.0007664748445641675
Position 5382: 0.0007414432326026286
Position 7060: 0.0007350221389001186
Position 4110: 0.0006612260071483303
Position 3563: 0.0006599235581731331
Position 10280: 0.0006398552432863253
Position 2614: 0.0006039246235091157
Position 1291: 0.0005720164497489383
Position 5792: 0.0005587927600684972
Position 8095: 0.0005085178482407032
Position 4917: 0.00048644474682050945
Position 2740: 0.0004428172574996237
Position 2370: 0.00041627402972358775
Position 4887: 0.0003632025563622727
Position 635: 0.0003213087103202805
Position 7736: 0.0002213753542253291
Position 929: 0.00021933913809215924
Position 1166: 0.0002170318765155141
Position 580: 0.0002009692541471612
Position 491: 0.0001988194515557166
Position 1013: 0.00019493261703019805
Position 528: 0.00016478312726253514
Position 301: 0.0001314822100796353
Position 1083: 0.00012820127797402202
Position 4525: 0.0001265559647265911
Position 333: 0.00011737022479412347
Position 9096: 0.00011105680891351965
Position 3409: 0.00010484573269950319
Position 3301: 9.773088371610923e-05
Position 4084: 9.659710514630065e-05
Position 808: 9.525890632516707e-05
Position 1101: 7.886268452833737e-05
Position 3998: 7.886036300574558e-05
Position 453: 7.714771843503888e-05
Position 373: 7.312386557472761e-05
Position 4370: 5.29717307078726e-05
Position 4171: 4.268728799967497e-05
Position 4680: 3.23938265374134e-05
Position 8116: 2.644262347368902e-05
Position 6083: 2.4522513114321682e-05
Position 3594: 2.4319160733825388e-05
Position 4496: 1.491136063591099e-05
Position 4683: 1.4757231712720157e-05
Position 3969: 1.4104903892997018e-05
Position 3201: 8.447978449964961e-06
Position 4267: 5.746478530842047e-06
Position 585: 4.069416897795731e-06
Position 3510: 3.3960338821503315e-06
Position 5740: 3.0459968109479898e-06
Position 716: 2.888588840603437e-06
Position 7535: 2.5725115869582008e-06
Position 644: 2.2643640107125427e-06
Position 3152: 1.6237528468180918e-06
Position 967: 1.4111501583845288e-06
Position 7469: 1.2966694239711236e-06
Position 932: 1.0622348666788338e-06
Position 768: 9.110709619228575e-07
Position 3903: 6.419457291206552e-07
Position 3633: 4.906171956507715e-07
Position 626: 3.5090498423070205e-07
Position 856: 2.6776159351273516e-07
Position 3533: 2.0311482832292113e-07
Position 415: 1.6210978629113343e-07
Position 349: 1.3972074571536502e-07
Position 741: 6.601357952440585e-08
Position 723: 2.435170756400744e-08
Position 432: 1.7628073557148793e-08
Position 228: 1.7166398335519188e-08
Position 267: 1.0211861992922728e-08
Position 420: 8.462425342822816e-09
Position 501: 2.651417214684815e-09
