Gene = PDAP1
Position 3652: 0.07828809520882843
Position 11595: 0.0717527284681397
Position 13044: 0.06218355272226899
Position 11362: 0.04907086756806973
Position 3826: 0.04793455389635911
Position 8365: 0.040126636365757085
Position 3135: 0.032446036540693786
Position 1069: 0.03121671425502797
Position 8225: 0.030024780728825952
Position 6262: 0.02837112069755748
Position 8026: 0.025287529183534826
Position 4485: 0.023747134679274508
Position 1040: 0.023323216002282498
Position 12481: 0.021680606663898663
Position 10761: 0.02105432714181583
Position 1915: 0.018843224916770658
Position 12415: 0.017340823260603936
Position 12822: 0.017317664762707893
Position 7853: 0.017270662616563688
Position 10725: 0.01569171683150386
Position 13172: 0.014485285598378429
Position 11238: 0.013182301411278612
Position 1989: 0.011805483281119758
Position 1390: 0.011471458708509198
Position 1992: 0.010292509376399438
Position 3073: 0.010129239417763496
Position 11659: 0.009383019720431648
Position 11056: 0.009215245893801322
Position 7512: 0.008867302756610972
Position 364: 0.008609123529717383
Position 12359: 0.008013309864415294
Position 9009: 0.00781003205848755
Position 8386: 0.007661856752955246
Position 8319: 0.0076090243732965576
Position 11145: 0.007330956971913965
Position 12112: 0.007252652873717179
Position 11834: 0.005360356713739819
Position 12094: 0.005339963889260204
Position 3423: 0.004695923992274519
Position 1300: 0.004568977248477408
Position 13261: 0.004507452656977629
Position 6282: 0.004255240743004166
Position 10434: 0.004113259016380188
Position 2066: 0.003501195465063415
Position 5733: 0.003179282188775586
Position 11754: 0.0030571100106836827
Position 692: 0.0030072827097215563
Position 10564: 0.0028829103914179924
Position 1462: 0.0026497696055215983
Position 11931: 0.0025760371614561477
Position 1956: 0.0025423484593322
Position 12899: 0.0025019901768058676
Position 12782: 0.002294239371826037
Position 2087: 0.002286144487916119
Position 8923: 0.0022760883387570566
Position 12663: 0.0022533309695569304
Position 11178: 0.0022414753372356636
Position 6390: 0.0022059161955671684
Position 12194: 0.002068591433403417
Position 966: 0.001954083565844365
Position 861: 0.0017819843727508269
Position 3488: 0.0017263384384353546
Position 77: 0.0016904730959380369
Position 12731: 0.0016191697979062258
Position 8354: 0.0015957902505878507
Position 11454: 0.0015544432282101979
Position 609: 0.0015341897847425759
Position 7788: 0.0014927151758808712
Position 6258: 0.0013945526749779209
Position 6417: 0.0013583427581795584
Position 8989: 0.0013279092996232125
Position 13233: 0.0013162754869709453
Position 387: 0.0012481701019737175
Position 10591: 0.00114163526912439
Position 11836: 0.0011409412364081647
Position 5547: 0.0011106459227913968
Position 1718: 0.0010969403682572103
Position 11327: 0.0010098034050535813
Position 1263: 0.0009917102213273163
Position 1349: 0.0009201815401312796
Position 11862: 0.0008967659221641039
Position 12643: 0.0008961984453481973
Position 5628: 0.0008498012025894823
Position 4312: 0.000841655649133184
Position 12513: 0.0008287137087159324
Position 12577: 0.0008188641788273718
Position 239: 0.0007877565366773713
Position 4241: 0.0007543463201305265
Position 12299: 0.0007261392726748977
Position 5670: 0.0005889854705352669
Position 12545: 0.0005726059040787717
Position 1316: 0.0005476746383749094
Position 5156: 0.0005430588455975855
Position 573: 0.0005393300972770493
Position 884: 0.0005365921249164408
Position 8960: 0.0005228305046387962
Position 4559: 0.0005034092828914261
Position 5701: 0.0005023323060362631
Position 11868: 0.00046159095163836805
Position 11089: 0.0004537699924241584
Position 9255: 0.00043895073044356557
Position 12243: 0.0004301319861089775
Position 4372: 0.00038145898843754556
Position 196: 0.0003793387725013832
Position 7664: 0.00037100232054361514
Position 74: 0.00035563572509836257
Position 1422: 0.0002994195472158026
Position 11211: 0.00029712221045438865
Position 2584: 0.0002846327222012687
Position 9771: 0.0002455467908877148
Position 2823: 0.00023961911199282872
Position 7454: 0.00022516842430955354
Position 266: 0.00020489717552839043
Position 5707: 0.00019152512031983396
Position 1240: 0.00018871752240120173
Position 3201: 0.00018746168329336467
Position 9755: 0.00018441936036140062
Position 199: 0.00018354510650667999
Position 11979: 0.00017563862504268933
Position 108: 0.00017285715773593762
Position 1495: 0.00017248008413834544
Position 11879: 0.00017217943111284825
Position 767: 0.00015727723046007975
Position 2028: 0.00014366179385689326
Position 1657: 0.0001298529598437308
Position 1592: 0.00012792346765642335
Position 9430: 0.00012612607004735459
Position 1565: 0.00010005743574113811
Position 1605: 9.573217313304102e-05
Position 739: 9.522739913751418e-05
Position 793: 9.511544077977577e-05
Position 1737: 9.037272570131646e-05
Position 1683: 8.872589522400121e-05
Position 2102: 8.769108201160386e-05
Position 2108: 8.497785726877503e-05
Position 7575: 7.886195961338855e-05
Position 5953: 7.65225269977702e-05
Position 97: 7.256486963028528e-05
Position 175: 6.269440807652375e-05
Position 696: 5.732427110555887e-05
Position 1368: 5.466957418085994e-05
Position 481: 4.675640960056039e-05
Position 1465: 4.317439721951934e-05
Position 5654: 4.268588197542912e-05
Position 11272: 4.089677737951068e-05
Position 11292: 3.212006992614475e-05
Position 1523: 3.184698407542348e-05
Position 1021: 2.7283630089398276e-05
Position 130: 2.6428820882678196e-05
Position 2773: 2.4918432106958854e-05
Position 5800: 2.3925768596141507e-05
Position 5503: 2.222052541484767e-05
Position 2744: 1.9415895212488e-05
Position 10519: 1.8679931941850624e-05
Position 5517: 1.572126327286537e-05
Position 11208: 1.5316317015690344e-05
Position 2837: 1.509247361442228e-05
Position 11267: 1.484180456746017e-05
Position 538: 1.4738797905614287e-05
Position 8203: 1.3248283533068932e-05
Position 2747: 1.302103657532545e-05
Position 141: 8.306085698066041e-06
Position 5212: 5.443131612552014e-06
Position 995: 5.028885533563054e-06
Position 789: 4.961431935376114e-06
Position 5177: 4.326528699804224e-06
Position 1097: 2.7432183951562007e-06
Position 6027: 2.4772518354350546e-06
Position 206: 2.3699501174790932e-06
Position 906: 2.070951054432071e-06
Position 6112: 1.6579141799907348e-06
Position 1078: 1.4391436531248996e-06
Position 10381: 1.3375941575835053e-06
Position 6115: 1.1866380976959983e-06
Position 382: 1.1836021717050013e-06
Position 8920: 9.75199621108354e-07
Position 4063: 4.1090824909543506e-07
Position 911: 2.487580022094758e-07
Position 4033: 2.1442362067152535e-07
Position 495: 2.0204931355642448e-07
Position 706: 1.824106256672602e-07
Position 873: 1.4890811450813556e-07
Position 899: 1.3898925718693923e-07
Position 417: 1.242407521138264e-07
Position 419: 1.0678421408291856e-07
Position 717: 9.423437722728488e-08
Position 709: 8.951794010665639e-08
Position 384: 8.421777211666219e-08
Position 203: 3.807253792334983e-08
Position 321: 3.035131300273924e-08
Position 542: 2.4792937395805674e-08
Position 483: 2.2185769959306205e-08
Position 5009: 1.7908752438374542e-08
Position 245: 1.39585469974252e-08
Position 423: 1.333641193177796e-08
Position 1085: 2.62697806687176e-09
Position 9088: 1.7174252635163933e-09
Position 2314: 4.1454070642869496e-10
Position 2417: 3.3147339308919233e-10
Position 2390: 3.160909570925347e-10
