Gene = BCL10
Position 1169: 0.0007316775261707724
Position 7416: 0.0006705919776510908
Position 1543: 0.0006543202794247391
Position 1115: 0.0006324699800875428
Position 3215: 0.0005876328869077782
Position 546: 0.0005820343940303841
Position 1143: 0.0005810984032344881
Position 3016: 0.0005650504199386128
Position 8868: 0.0005611196496793093
Position 8907: 0.0005590717407593893
Position 6964: 0.0005334150809957818
Position 1103: 0.0005078280673006229
Position 3210: 0.000496116110053428
Position 993: 0.0004925897228778881
Position 767: 0.00035683014100263024
Position 770: 0.00033651338279870683
Position 5973: 0.00032742582728963925
Position 895: 0.0003005107571380871
Position 7175: 0.00026483870889044026
Position 1156: 0.000250276661415696
Position 698: 0.0002200756635246907
Position 402: 0.00020813197111292018
Position 1724: 0.00016619638362505554
Position 1558: 0.00014462307186736333
Position 1130: 0.00013355446606647835
Position 1014: 0.0001009905760352687
Position 743: 8.891299380669731e-05
Position 2869: 8.533327833388086e-05
Position 1035: 8.237497404370583e-05
Position 2928: 7.911825804483547e-05
Position 839: 7.892987119221559e-05
Position 3705: 4.882185142445196e-05
Position 2335: 4.307149403111913e-05
Position 1241: 4.2785910200290414e-05
Position 2478: 3.971863987818228e-05
Position 1361: 3.671575403189941e-05
Position 1630: 3.215346896356132e-05
Position 1761: 2.7880366801620233e-05
Position 2293: 2.5774347006732008e-05
Position 1227: 2.5097507547678026e-05
Position 274: 2.4995251803526608e-05
Position 1174: 2.3400693381964885e-05
Position 434: 2.2560017176065794e-05
Position 418: 2.1459280701462568e-05
Position 1905: 2.1163598647967736e-05
Position 817: 2.070936577289633e-05
Position 1191: 1.8374307932102e-05
Position 412: 1.723928095975204e-05
Position 1958: 1.6723895130979524e-05
Position 1996: 1.506165842028813e-05
Position 488: 1.2824419847631387e-05
Position 2076: 1.1452396795293852e-05
Position 1609: 8.37995025814166e-06
Position 1197: 8.360331024090386e-06
Position 1779: 8.152145254825552e-06
Position 1385: 8.054343330775257e-06
Position 1291: 7.85523283173405e-06
Position 1828: 7.736974030808141e-06
Position 481: 6.236548353445471e-06
Position 375: 6.045779663051399e-06
Position 270: 4.700176614006907e-06
Position 192: 2.749947436612447e-06
Position 1382: 2.711883069892628e-06
Position 1507: 2.1185903102445695e-06
Position 483: 1.7209542995205867e-06
Position 548: 1.5640867184663703e-06
Position 857: 1.5469042428873406e-06
Position 352: 1.3688530176861256e-06
Position 844: 1.1670142833451569e-06
Position 1209: 1.0796960625277137e-06
Position 471: 8.011366609217865e-07
Position 341: 4.637959321075354e-07
Position 159: 4.440605876959981e-07
Position 882: 4.192046207340404e-07
Position 1206: 3.940925940973604e-07
Position 966: 3.602931606424461e-07
Position 582: 3.4512984103639507e-07
Position 414: 3.327274638227058e-07
Position 503: 3.109643677922127e-07
Position 199: 2.3803591196126913e-07
Position 319: 2.240586216965848e-07
Position 222: 1.3989714240785773e-07
Position 175: 5.7867589150837646e-08
Position 196: 4.71114127773203e-08
Position 145: 4.002945649141341e-08
Position 127: 3.797547813465675e-08
Position 132: 3.459489672429221e-08
Position 783: 3.015665049794378e-08
Position 170: 9.003659392349567e-09
Position 870: 3.5258224671413546e-09
Position 863: 1.03015278855667e-09
Position 885: 9.069408945378971e-10
Position 807: 6.519315875782322e-10
Position 788: 1.6987161614078628e-10
Position 791: 3.154041167547202e-11
