Gene = PCSK9
Position 503: 4.189030253054267e-05
Position 7633: 3.7920944227294385e-05
Position 930: 2.396939024363505e-05
Position 21: 2.169149208234443e-05
Position 7846: 2.1361240949018415e-05
Position 40: 1.8459446433095838e-05
Position 23658: 1.5526952843721917e-05
Position 19125: 1.3099870108757702e-05
Position 549: 1.1656711837186338e-05
Position 19127: 1.1299470091030433e-05
Position 19129: 8.06442927792115e-06
Position 8237: 6.650835995877394e-06
Position 7398: 5.0874250652327955e-06
Position 375: 4.7445386676579886e-06
Position 19131: 4.13874720832422e-06
Position 860: 4.007323602680758e-06
Position 8099: 3.6599359358301227e-06
Position 8010: 3.6521786171250367e-06
Position 195: 3.202932811252844e-06
Position 1403: 1.4962175220612682e-06
Position 6: 1.3734491711953612e-06
Position 230: 1.3456419276350744e-06
Position 945: 1.3300016896937512e-06
Position 8101: 1.263191332495351e-06
Position 1281: 1.1580717036789112e-06
Position 1013: 7.53910726406175e-07
Position 360: 4.774134120082011e-07
Position 19119: 3.193286212730878e-07
Position 2167: 2.9846308296100996e-07
Position 2695: 2.615982310988183e-07
Position 687: 8.622746789982157e-08
Position 554: 4.2573432793875924e-08
Position 572: 3.3720184015203354e-08
Position 109: 1.542897849742392e-08
Position 765: 5.775813891694055e-11
Position 112: 1.9867801961576125e-11
Position 426: 2.0414883558810827e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 16444: 0.9512516221995794
Position 6974: 0.8724759398341171
Position 4384: 0.7343328137770809
Position 18950: 0.6337523823191454
Position 17782: 0.586861892223751
Position 18487: 0.5798533421559102
Position 20008: 0.5157103280546159
Position 21826: 0.5111660370458793
Position 10199: 0.5098887830491394
Position 13054: 0.4884558468022587
Position 13101: 0.48186305673746077
Position 8922: 0.4581221222167145
Position 17879: 0.3216705132716058
Position 24242: 0.3118691423486881
Position 2871: 0.295375445935905
Position 23820: 0.24616220391711421
Position 8003: 0.24452734712249233
Position 3472: 0.22779288679564627
Position 18571: 0.21504241957030784
Position 18969: 0.18607983758037874
Position 3497: 0.15843819020373515
Position 20027: 0.15672209447443014
Position 4294: 0.14135554634417338
Position 7031: 0.12554980609566513
Position 6678: 0.12429177908154194
Position 13366: 0.12106715781746577
Position 11953: 0.11511093127163627
Position 19895: 0.11224959232787492
Position 24298: 0.10910615644870508
Position 19937: 0.08741263373708463
Position 18937: 0.08268396444110472
Position 22063: 0.07819668151109366
Position 10196: 0.07529673114966243
Position 24783: 0.074986375021848
Position 24519: 0.07322257829732037
Position 22211: 0.07311883567298688
Position 12356: 0.06816064320631313
Position 11794: 0.06299353933485481
Position 7603: 0.05896514915223546
Position 5474: 0.05628955028640761
Position 18423: 0.053230201274908524
Position 19034: 0.05268166670288889
Position 10966: 0.051869868024040665
Position 11232: 0.051155486522009096
Position 10177: 0.050689433295604804
Position 382: 0.045619503690333185
Position 2833: 0.041553459211471966
Position 18496: 0.039567879858393454
Position 3775: 0.0356037297062862
Position 5517: 0.033866003685553564
Position 3724: 0.03243968851826329
Position 24670: 0.03216312406941579
Position 12438: 0.03179934289797885
Position 572: 0.03127003595172934
Position 14211: 0.02996124525491667
Position 9217: 0.02956431745568695
Position 8735: 0.02835900992018319
Position 16302: 0.028187413613800158
Position 13341: 0.025809472562592025
Position 748: 0.025036607849840218
Position 9159: 0.023776437849986964
Position 15660: 0.023605117772794136
Position 9580: 0.022351087164757165
Position 9514: 0.01972705273696863
Position 8639: 0.019413710779093873
Position 17932: 0.01869226504270907
Position 1647: 0.018550232416770753
Position 11828: 0.01821636854651663
Position 24120: 0.0172715731301101
Position 10552: 0.015061101308536076
Position 6764: 0.014892708634412988
Position 8714: 0.013206606727491074
Position 10145: 0.012669854005821903
Position 649: 0.011954185546455927
Position 17904: 0.011237877815072208
Position 3772: 0.0111792796339659
Position 6039: 0.01080718113015279
Position 14128: 0.010629143495381108
Position 24811: 0.010586157750298199
Position 9465: 0.010318391869564125
Position 5837: 0.009105433839634814
Position 18546: 0.008921625956858097
Position 1854: 0.008807613416009998
Position 18958: 0.00870528088184425
Position 18647: 0.008436427318062094
Position 3676: 0.008210871740108632
Position 6631: 0.00819371862620674
Position 2977: 0.007979329372342246
Position 12146: 0.007911449339777034
Position 17474: 0.007572618784716796
Position 1064: 0.007362006255531326
Position 3388: 0.00733448694177998
Position 21920: 0.007058521448500217
Position 1723: 0.006987809117782328
Position 19173: 0.006866240943887953
Position 8317: 0.006629310474377344
Position 18442: 0.0065256631778492225
Position 25188: 0.006227500807066028
Position 21958: 0.005896272320858902
Position 3271: 0.005770818253027896
Position 21069: 0.005687464628879431
Position 5864: 0.005157556475085952
Position 18445: 0.0050297071690436216
Position 1831: 0.005017625306688885
Position 21211: 0.004873620940415539
Position 3811: 0.004872579787572046
Position 5391: 0.004871272153101437
Position 1687: 0.004508570301683517
Position 22350: 0.004453888917893651
Position 1095: 0.004162537761287122
Position 25249: 0.004126328389392022
Position 4357: 0.004122593207183139
Position 385: 0.004081052856957884
Position 8139: 0.0040484932646687385
Position 19013: 0.003920894467898243
Position 19217: 0.003554871550709547
Position 4361: 0.0034817441088923775
Position 2418: 0.003229591482985821
Position 5455: 0.0031431851325074258
Position 588: 0.003138774383620909
Position 5431: 0.00306741962162641
Position 19187: 0.003056028142900876
Position 20646: 0.003040292699011004
Position 3699: 0.0029703228368051426
Position 21256: 0.0029373885177580304
Position 21159: 0.0029067235540346983
Position 16855: 0.0028969613136417423
Position 16787: 0.0027935476353630143
Position 6736: 0.0027601292347853214
Position 19988: 0.0026823304894779063
Position 755: 0.0026402923488575286
Position 2321: 0.002613731336670286
Position 24624: 0.0026091115693638433
Position 16988: 0.0025851708040280598
Position 18754: 0.0024807111524028746
Position 2946: 0.0024580499437569896
Position 2580: 0.0024529085877767857
Position 17536: 0.002405739436562903
Position 2905: 0.0024001395862606853
Position 18918: 0.002300483323184613
Position 20303: 0.0022498741556674323
Position 4653: 0.002048084061240899
Position 2443: 0.002012620309865333
Position 22077: 0.0020024256413642754
Position 8603: 0.001970491281527094
Position 19910: 0.0018478485056318032
Position 2583: 0.0017089966292549953
Position 20356: 0.00166323398979586
Position 13354: 0.0016268311895662319
Position 1763: 0.0016202985281472124
Position 20509: 0.0013586156248400565
Position 16277: 0.00133987371991367
Position 18777: 0.001261323708340831
Position 18983: 0.0011332501178260496
Position 20991: 0.0011008356269280675
Position 8676: 0.0010965919177488485
Position 1910: 0.0010417707986063972
Position 8542: 0.0010129725995694908
Position 17681: 0.0009655336369608096
Position 21870: 0.0008944606315208658
Position 2126: 0.0008835762879490178
Position 1078: 0.0008581187007653075
Position 1170: 0.0008151689908040179
Position 23303: 0.000808766557411633
Position 1783: 0.0007993069365438752
Position 7033: 0.0007570251942737335
Position 6397: 0.0007427639682482833
Position 10296: 0.000708739540703141
Position 1005: 0.0005587862888957836
Position 824: 0.0005369155175478266
Position 1518: 0.0005164791106809235
Position 21833: 0.0004990487805327955
Position 3170: 0.00047560488120197735
Position 17241: 0.0004523275874599218
Position 6946: 0.0004312123144647627
Position 1462: 0.00042482071947028653
Position 930: 0.00041587329390051014
Position 2243: 0.0004103570002567617
Position 17130: 0.0004103394379828425
Position 19874: 0.0003498981791856824
Position 20049: 0.00033237259828202765
Position 4583: 0.00031098515774980135
Position 7694: 0.0003072282639937738
Position 1814: 0.00029367268575261304
Position 2637: 0.00024803042814022786
Position 18726: 0.0002459032629602876
Position 2878: 0.00023837942262365205
Position 1748: 0.00022482289531072308
Position 18838: 0.00022072695713260866
Position 2609: 0.00020003756877001326
Position 20099: 0.0001849280459591144
Position 7259: 0.00017671531004928432
Position 20602: 0.00015509703822350063
Position 592: 0.00013565716936098392
Position 21132: 0.00013362257339360076
Position 22002: 0.00012828510638620574
Position 2500: 0.0001270839240827782
Position 18046: 0.00012705607221537857
Position 7697: 0.00012420829828611475
Position 2721: 0.00011438662153160609
Position 833: 0.00011325360645438254
Position 1418: 0.00010463342071256082
Position 10337: 0.0001007732619692608
Position 855: 9.60346785985367e-05
Position 18256: 9.211459691768543e-05
Position 7548: 9.107590430389745e-05
Position 184: 8.18816538372802e-05
Position 3506: 7.568974485508516e-05
Position 19809: 7.357317682151477e-05
Position 7423: 7.355535772216715e-05
Position 251: 7.009256880081526e-05
Position 963: 6.706832993439929e-05
Position 3526: 6.389075927467417e-05
Position 1205: 5.074073571773716e-05
Position 2189: 4.683034111391834e-05
Position 2210: 3.2756058096346537e-05
Position 7459: 2.9730674320488697e-05
Position 10421: 2.0925467381216923e-05
Position 303: 2.003023266691499e-05
Position 675: 2.0019420608900552e-05
Position 211: 1.8560801425034936e-05
Position 19243: 1.659340524767541e-05
Position 309: 1.62902075813453e-05
Position 23566: 1.5526952843721917e-05
Position 772: 1.442948365322936e-05
Position 19837: 8.10358174959531e-06
Position 8170: 7.10517069631923e-06
Position 7432: 5.94739696443168e-06
Position 18890: 5.415097000401704e-06
Position 18862: 4.064977360303633e-06
Position 264: 2.1255164297127054e-06
Position 19788: 2.122000039576321e-06
Position 606: 7.334276786780497e-07
Position 19769: 5.512439028091729e-07
Position 1211: 3.658993154184479e-07
Position 1329: 3.153870768077189e-07
Position 654: 2.3339209181291956e-07
Position 391: 1.7952181832428877e-07
Position 1028: 1.6484966807500205e-07
Position 790: 1.5690863255850876e-07
Position 780: 1.4384742891117488e-07
Position 596: 1.1567629358939656e-07
Position 1177: 9.722077410670018e-08
Position 269: 9.175966451259229e-08
Position 786: 8.94835099898044e-08
Position 799: 4.7849018303275435e-08
Position 419: 4.3431913201426384e-08
Position 901: 4.083914645964712e-08
Position 1020: 3.633278225467669e-08
Position 195: 2.6426862916910804e-08
Position 436: 2.2716353575250104e-08
Position 433: 2.1151655891017157e-08
Position 1546: 2.0365548665646278e-08
Position 1629: 1.911290346004462e-08
Position 409: 1.72903190779165e-08
Position 810: 1.7208335088637692e-08
Position 615: 1.6124682468133724e-08
Position 218: 1.0434701163023198e-08
Position 118: 9.820692747804384e-09
Position 590: 8.724043078579857e-09
Position 121: 7.85614142092394e-09
Position 473: 6.4702228044321264e-09
Position 406: 5.721719853178742e-09
Position 496: 5.190859390916506e-09
Position 142: 3.440434476959667e-09
Position 138: 1.8633525831346986e-09
Position 131: 1.412450220650196e-09
Position 535: 1.2824376675417287e-09
Position 452: 9.886544757452638e-10
Position 694: 8.027197868381153e-10
Position 508: 1.373867522760625e-10
Position 692: 8.469736270229867e-11
Position 460: 3.246385532237991e-11
Position 666: 2.635696729851715e-11
Position 801: 2.1039877466636836e-11
