Gene = GKAP1
Position 1504: 3.017445416228308e-08
Position 910: 1.6162661167813292e-08
Position 773: 2.62619473880425e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18413: 0.9999999997036316
Position 28292: 0.9692087659127955
Position 11181: 0.9243272085128043
Position 32903: 0.9047328796656372
Position 614: 0.830301754845791
Position 37337: 0.5955640331742681
Position 24643: 0.535190976645804
Position 25402: 0.4115622285795299
Position 8785: 0.4083097913691181
Position 29063: 0.3954978985474972
Position 19643: 0.3572602306812755
Position 33198: 0.2821975630351517
Position 41874: 0.28111270445964437
Position 6073: 0.2780565338250988
Position 33175: 0.2570493154567148
Position 1382: 0.22196212232071155
Position 31962: 0.20816601158070647
Position 19857: 0.19223016627325232
Position 33478: 0.13348202298410086
Position 38862: 0.08998339328339505
Position 38000: 0.08944275373505182
Position 20421: 0.08186311586750794
Position 10904: 0.07206539405684957
Position 5085: 0.06872758799210656
Position 8331: 0.054516709271831415
Position 43155: 0.05436828758319634
Position 1219: 0.05188531264056122
Position 11632: 0.04357078059505405
Position 24724: 0.03853272970963652
Position 8210: 0.03664033960589065
Position 32862: 0.03365035063418862
Position 28991: 0.03346105714851453
Position 19653: 0.031848103211454495
Position 33146: 0.03122454374564896
Position 17784: 0.02979424332252716
Position 44658: 0.029719795391785764
Position 38479: 0.02904159698808731
Position 3039: 0.027152631123933436
Position 11477: 0.026803522720080936
Position 644: 0.024466494672540213
Position 39352: 0.022955361824123197
Position 31938: 0.02131685742373939
Position 3174: 0.02025947660410519
Position 38530: 0.018598531012417242
Position 796: 0.01513174064943343
Position 11529: 0.013571664523715183
Position 25162: 0.012892119536255497
Position 29088: 0.010196242573227415
Position 11474: 0.009751943404031824
Position 39308: 0.00911868746345215
Position 28900: 0.007977573045910133
Position 36406: 0.007518964444740688
Position 19694: 0.006643111367318906
Position 3132: 0.006465736381357061
Position 19995: 0.00544664404182905
Position 40796: 0.005104976427200762
Position 31207: 0.005013498188966037
Position 34038: 0.004915101166418667
Position 3835: 0.004871297628441042
Position 1194: 0.004863622520517104
Position 19770: 0.003812892288694514
Position 33234: 0.0029721743357998946
Position 39588: 0.002865975421406181
Position 19861: 0.0023501110765899525
Position 5061: 0.0023493470058435933
Position 458: 0.0023304762795749064
Position 972: 0.002259641760025951
Position 19358: 0.0019107338201569345
Position 20095: 0.001684059041770285
Position 34806: 0.001472528475169935
Position 3060: 0.001325269076189022
Position 838: 0.0011754212956685895
Position 858: 0.00111685408147668
Position 19508: 0.0010454321195110267
Position 1300: 0.001008720191433546
Position 18754: 0.0009857077907295185
Position 773: 0.0009156376207363164
Position 3650: 0.0008199269432907239
Position 22588: 0.0007937885721722436
Position 640: 0.0007413436270991876
Position 20108: 0.0007174325223288355
Position 19405: 0.0006944743383152862
Position 31203: 0.0006074082008617838
Position 1235: 0.0005830841704804484
Position 1330: 0.0005771779760173236
Position 33249: 0.00055277477214331
Position 22755: 0.00054706581858247
Position 4156: 0.0005442551382046442
Position 4135: 0.0005073878211672808
Position 34008: 0.0004318116132038149
Position 1197: 0.0003578080108921172
Position 20047: 0.00034661980473615206
Position 28772: 0.0003159279207005643
Position 18815: 0.00031295820877587594
Position 30113: 0.0002398396052127578
Position 510: 0.0002322899361324788
Position 18697: 0.0002289155985746928
Position 18655: 0.00021580118882035733
Position 18620: 0.00021437030058605287
Position 4752: 0.00021175442957749495
Position 18766: 0.000202258745820336
Position 560: 0.00010783445861981427
Position 981: 0.00010612083276453404
Position 1138: 0.00010514947163985997
Position 1725: 5.6458219677938635e-05
Position 623: 3.148583080462068e-05
Position 689: 3.103589711307069e-05
Position 1580: 3.0639298772615774e-05
Position 419: 2.5314318333722052e-05
Position 3151: 1.719669024481765e-05
Position 1630: 1.2394518893472461e-05
Position 1749: 1.1496228874409142e-05
Position 1386: 1.080794320473107e-05
Position 25836: 9.509043403126907e-06
Position 655: 7.709756756450852e-06
Position 710: 6.967032501156506e-06
Position 124: 3.8976656693954905e-06
Position 1930: 3.373588913318807e-06
Position 584: 3.3573510916559952e-06
Position 142: 1.3958162666412261e-06
Position 381: 1.3316731657996693e-06
Position 1238: 6.241490685819913e-07
Position 807: 6.156893516708003e-07
Position 1070: 6.03963988111298e-07
Position 370: 4.237642256525974e-07
Position 986: 4.07688449336577e-07
Position 895: 3.7988608436505847e-07
Position 103: 3.560895362710936e-07
Position 866: 3.374842798088793e-07
Position 504: 3.18681198603648e-07
Position 1256: 3.109600502768666e-07
Position 383: 2.6752198203255766e-07
Position 129: 2.286228625680629e-07
Position 347: 1.93878445313e-07
Position 279: 5.005271651523e-08
Position 300: 4.0514179912748406e-08
Position 289: 3.9250255058764104e-08
Position 220: 3.63749303743134e-08
Position 1005: 3.6133241372379775e-08
Position 746: 3.26340948841014e-08
Position 1008: 2.7597503814441578e-08
Position 437: 2.0167723863057778e-08
Position 159: 2.0057936434519626e-08
Position 483: 1.1620746771787469e-08
Position 189: 1.1102212024016983e-08
Position 92: 9.877366682886873e-09
Position 285: 9.58321546677187e-09
Position 474: 7.087558532045065e-09
Position 393: 3.9600683738790365e-09
Position 752: 3.059729607682156e-09
Position 239: 8.546750996463584e-10
Position 198: 7.728605643875566e-10
Position 195: 6.744682700669496e-10
Position 193: 2.7134544538554565e-10
Position 186: 1.1543103591674268e-10
Position 697: 1.015404523466933e-10
Position 168: 9.03044084191166e-11
Position 170: 3.255692818571891e-11
Position 230: 2.323477347718104e-11
Position 205: 1.2392026656455494e-11
Position 1158: 4.5573729392325594e-15
