Gene = P4HTM
Position 1131: 0.0022837957557920326
Position 14660: 0.002185951853373136
Position 16132: 0.002168037787019247
Position 14044: 0.001851439281599393
Position 5296: 0.0018465389526926314
Position 13443: 0.0018352038901804123
Position 7105: 0.0017792732417262404
Position 2123: 0.0016909863029641455
Position 16897: 0.0016819689997567288
Position 4337: 0.0015171580072330109
Position 4520: 0.0015148792071248444
Position 1424: 0.0014584443406727018
Position 12959: 0.001450420611065296
Position 981: 0.0014167320972106998
Position 17139: 0.001372153271779757
Position 16518: 0.0013356684796192598
Position 4259: 0.0012467828782447205
Position 4157: 0.001235957697399134
Position 5510: 0.0012068523697780615
Position 16698: 0.0010541240000105177
Position 4334: 0.001019251606658991
Position 16862: 0.0008372663475325614
Position 12421: 0.0008240221387552044
Position 13095: 0.0007466725153015183
Position 5406: 0.0006939178971973949
Position 13980: 0.0006617211487231585
Position 2290: 0.0006389996036477682
Position 12277: 0.0006307989376209946
Position 16815: 0.0006241578935699645
Position 4256: 0.0006198827320354702
Position 667: 0.0005183904964610863
Position 1136: 0.00050238164506553
Position 5348: 0.0004907551338755427
Position 2224: 0.00040266151205908585
Position 1462: 0.00035379736970986026
Position 16050: 0.000351812461730485
Position 1005: 0.0003243385517310984
Position 7064: 0.0002831690292341062
Position 16442: 0.00027739487430149127
Position 16454: 0.00023426450730289314
Position 16967: 0.00023010770148464434
Position 16641: 0.00022884961220405163
Position 16586: 0.00022853552169533283
Position 692: 0.00020176816828911025
Position 12368: 0.00019353040624403155
Position 1971: 0.00017644455467438443
Position 2243: 0.00016140438592029635
Position 639: 0.00013059760519443096
Position 16595: 0.00011100501307076901
Position 377: 9.645763928333437e-05
Position 712: 8.234899892082062e-05
Position 153: 7.280806231916587e-05
Position 13116: 7.252215049228117e-05
Position 16378: 6.985989765922543e-05
Position 316: 5.423317968986769e-05
Position 2356: 4.323712096112146e-05
Position 266: 4.259385872682585e-05
Position 789: 4.2432875943501424e-05
Position 636: 4.064226972147774e-05
Position 16676: 2.9165751493134437e-05
Position 16950: 2.7201515506589387e-05
Position 1145: 2.610082616165742e-05
Position 16357: 2.1711207097345226e-05
Position 1427: 2.1503017050372128e-05
Position 389: 1.8162251280528333e-05
Position 2086: 1.7103109753850226e-05
Position 2214: 1.6812863661868416e-05
Position 460: 1.3205831553627283e-05
Position 421: 1.2812374244204142e-05
Position 223: 9.494658736144357e-06
Position 1400: 7.90561046768859e-06
Position 252: 6.883669791413097e-06
Position 2821: 5.171668815738683e-06
Position 682: 4.531176717335649e-06
Position 243: 3.5922280091192287e-06
Position 449: 3.2936740291200695e-06
Position 721: 3.139236948613221e-06
Position 436: 2.9870904465874428e-06
Position 394: 2.856074668563446e-06
Position 768: 2.144821090829717e-06
Position 1030: 2.0475596491089604e-06
Position 520: 2.0191818167893002e-06
Position 2796: 1.4541166414971769e-06
Position 403: 1.4406556539346206e-06
Position 466: 1.1736621369626675e-06
Position 2603: 1.058270756900752e-06
Position 774: 1.0067710215827346e-06
Position 3627: 9.79643203959888e-07
Position 2959: 9.061451213064149e-07
Position 2643: 7.575973172098349e-07
Position 191: 6.36483437445543e-07
Position 3013: 5.947468863487615e-07
Position 132: 5.879721379401787e-07
Position 961: 5.699484509113003e-07
Position 1246: 5.222210418152915e-07
Position 2203: 4.980225330532957e-07
Position 2307: 4.819392321674671e-07
Position 167: 4.489109075788032e-07
Position 2316: 4.376974857977799e-07
Position 2131: 4.2706597350158546e-07
Position 2962: 4.154328402925979e-07
Position 967: 3.683148519800371e-07
Position 3031: 3.243823637305079e-07
Position 3667: 3.0467734106811483e-07
Position 1529: 3.033309298391357e-07
Position 1085: 2.1190073737860338e-07
Position 955: 1.8478279326459865e-07
Position 3055: 1.8013219993324126e-07
Position 1133: 1.763712178208197e-07
Position 1508: 1.746527115934588e-07
Position 197: 1.6255827186748675e-07
Position 493: 1.6049851207540043e-07
Position 123: 1.5985973638810557e-07
Position 429: 1.285107402406477e-07
Position 2468: 1.1152400366172033e-07
Position 418: 9.314963117827174e-08
Position 125: 7.332354068504465e-08
Position 1477: 6.931546139850814e-08
Position 1038: 6.767676440549441e-08
Position 1483: 6.113979392090512e-08
Position 1012: 5.2631204208246685e-08
Position 1354: 5.1857511972872284e-08
Position 3166: 3.562644785847494e-08
Position 1335: 3.048082542537834e-08
Position 162: 2.7727659710601482e-08
Position 1147: 1.891427638231831e-08
Position 1058: 1.5589999742203656e-08
Position 776: 1.4655069751884118e-08
Position 1163: 1.2857297696305348e-08
Position 1158: 8.493789103427329e-09
Position 1744: 5.878247188640986e-09
Position 1675: 1.135082318099525e-09
Position 1804: 1.1165017402941813e-09
Position 1763: 1.0012692530268468e-09
Position 726: 7.378512896243216e-10
Position 1695: 4.359100905627051e-10
Position 1684: 4.1418154488938824e-10
Position 1792: 4.012013206697228e-10
Position 1814: 3.5152345230089087e-10
Position 1618: 2.4170213137390577e-10
Position 173: 1.3363744949881507e-10
Position 201: 6.419350039857349e-11
Position 1421: 5.629405269117135e-11
Position 207: 2.5214972599527517e-13
Position 164: 1.195643546382989e-13
