Gene = RPF1
Position 11852: 3.771959399526495e-07
Position 524: 3.6583765911077315e-07
Position 500: 3.597666429775736e-07
Position 3260: 3.2266658305513656e-07
Position 439: 2.276159943272791e-07
Position 521: 2.2424926241040105e-07
Position 453: 2.065965405370824e-07
Position 165: 1.6346407313149285e-07
Position 230: 1.464425890066507e-07
Position 507: 6.19443320213891e-08
Position 10998: 5.440043130958435e-08
Position 197: 4.139390312326124e-08
Position 233: 3.650274904085488e-08
Position 692: 2.7308153141267173e-08
Position 295: 2.5456205579863713e-08
Position 512: 1.9395586968563862e-08
Position 147: 5.312333119160258e-09
Position 559: 4.599101458804587e-09
Position 172: 2.389847918420733e-09
Position 236: 6.914495892437977e-10
Position 4020: 3.8796818605885657e-10
Position 827: 3.695886571948519e-11
Position 182: 3.392297127782344e-12
