Gene = PMVK
Position 6953: 0.025521354248765636
Position 11460: 0.022203899686819056
Position 4543: 0.022090257292985964
Position 4825: 0.020636175949016095
Position 5686: 0.017796327696089954
Position 10958: 0.014351188195906892
Position 11044: 0.01320451733371411
Position 966: 0.01295880253543321
Position 1935: 0.012781139389372267
Position 12134: 0.012127148112295257
Position 257: 0.012057705456131699
Position 11346: 0.011482127794571036
Position 10215: 0.009783247192780564
Position 7817: 0.008961044030366763
Position 4624: 0.00818292453259785
Position 12065: 0.007466450749456185
Position 5380: 0.007403106680908887
Position 7314: 0.007227055398612369
Position 4430: 0.006545528124895935
Position 4361: 0.005803801858348122
Position 10961: 0.00537736345738549
Position 4840: 0.00517684453188726
Position 7933: 0.005078835951149835
Position 3585: 0.005063612234918256
Position 7577: 0.004766578725856098
Position 8862: 0.004748567584310671
Position 12048: 0.004617964388335124
Position 8785: 0.004431379206939358
Position 10816: 0.0038388859138231354
Position 8937: 0.0037715426766376115
Position 930: 0.0031388222487312503
Position 12111: 0.0031222886991312954
Position 1257: 0.0027074052901902733
Position 4804: 0.00228334987915627
Position 349: 0.002172029682364752
Position 2726: 0.002141146541491261
Position 1032: 0.0020447669764254435
Position 11211: 0.0017438111531700355
Position 683: 0.0015662991012223065
Position 1248: 0.0015617179116071674
Position 1626: 0.0014823869510110855
Position 221: 0.0014227469215900366
Position 10761: 0.0013881722828970825
Position 5391: 0.0012856337903611515
Position 7852: 0.0009664313158432457
Position 2704: 0.0008704894288000258
Position 12052: 0.0008511492523969027
Position 1523: 0.0008212136634232564
Position 7108: 0.0007239460375296127
Position 10835: 0.0006815582433787889
Position 3233: 0.0006642758004455109
Position 12186: 0.0006220122864616641
Position 778: 0.0006186760444460366
Position 4750: 0.000598148236934136
Position 11690: 0.0005746303038530533
Position 2423: 0.0005738234724844775
Position 3560: 0.0005641820631220002
Position 512: 0.0005273630453344303
Position 3909: 0.0005034214089719964
Position 1260: 0.0004983124179353053
Position 2383: 0.0004893304231827695
Position 3067: 0.000450285522496756
Position 4083: 0.0004412176984816085
Position 10706: 0.0004355717380950609
Position 136: 0.0004316535923182631
Position 11009: 0.00042475145062108386
Position 321: 0.00040545725827962503
Position 1959: 0.0003864669223792787
Position 4955: 0.0003241103487648804
Position 1538: 0.00031536106025868623
Position 11746: 0.00031331458319611133
Position 174: 0.00029886967049625135
Position 1555: 0.0002948434303752303
Position 665: 0.00028353452032001445
Position 11290: 0.00026873850852205034
Position 11951: 0.0002573715863359499
Position 1047: 0.0002529883309277147
Position 11272: 0.00020535357289549257
Position 5460: 0.00017756178719926938
Position 950: 0.00016470723537457779
Position 1000: 0.00016368682617392652
Position 11047: 0.0001513401812106536
Position 1219: 0.00014482329678370756
Position 6831: 0.00014209969448123518
Position 11615: 8.65775184749291e-05
Position 614: 8.656194060282592e-05
Position 565: 8.62479201157259e-05
Position 12071: 8.534849349012532e-05
Position 10901: 7.118736255713942e-05
Position 4913: 6.589639109065978e-05
Position 12204: 5.404157030007597e-05
Position 6878: 4.2509057148540887e-05
Position 11095: 8.37267064301874e-06
Position 7794: 5.212126508438957e-06
