Gene = AMT
Position 296: 0.000340016205164312
Position 571: 0.00033824814763223817
Position 1884: 0.0003286060985333394
Position 471: 0.0003158832351084292
Position 1916: 0.00030404873446585094
Position 211: 0.0002878849594280522
Position 3641: 0.0002750268026327966
Position 2339: 0.0002656706707167566
Position 566: 0.00023309656776889976
Position 2654: 0.00020086158932832254
Position 3566: 0.00019646265519174857
Position 2821: 0.00019197789866884867
Position 1782: 0.00015527953378556233
Position 392: 0.00015318765031237816
Position 955: 0.0001493301423377782
Position 746: 0.00013250806233404248
Position 1858: 0.00012911963186717265
Position 2801: 0.00012537984492948638
Position 2482: 0.0001040095830386595
Position 683: 8.206220638503841e-05
Position 3626: 8.13272594604401e-05
Position 3876: 7.923378008767902e-05
Position 3943: 7.915238729947864e-05
Position 558: 7.667213819293187e-05
Position 2017: 7.345961657026506e-05
Position 3105: 6.523132487313992e-05
Position 2010: 6.38361309293496e-05
Position 207: 5.945956884114261e-05
Position 159: 5.3320133977443605e-05
Position 751: 4.7973904904242294e-05
Position 1898: 4.740893170009251e-05
Position 2804: 3.9945954316004995e-05
Position 434: 3.964944968451838e-05
Position 582: 3.739862139359503e-05
Position 1552: 3.3874145040549884e-05
Position 350: 1.610281841269408e-05
Position 1160: 1.3683038529166471e-05
Position 227: 1.1980636592782266e-05
Position 962: 1.0459094380486073e-05
Position 1197: 1.0057220031618755e-05
Position 763: 9.622942463736685e-06
Position 1244: 7.568766061242419e-06
Position 1016: 7.133154061927413e-06
Position 808: 4.884733914673161e-06
Position 209: 4.7134292418645345e-06
Position 419: 3.919460744804578e-06
Position 2330: 3.5709736324369126e-06
Position 3982: 1.3381501855511294e-06
Position 760: 5.703527163578136e-07
Position 222: 5.37647063782011e-07
Position 401: 1.9240843836417153e-07
Position 88: 1.3470970542876748e-07
Position 308: 6.956062905899925e-08
Position 403: 4.067201723038542e-08
Position 77: 3.5260905469258734e-08
Position 310: 3.312293809212191e-08
Position 429: 1.7706385519112483e-08
Position 90: 2.861636808572913e-09
Position 94: 1.3498504664797092e-09
Position 319: 3.9368591800244344e-10
Position 109: 2.8917809071048735e-10
Position 101: 1.7420974795887475e-11
Position 103: 8.490716130482619e-14
