Gene = C4BPB
Position 15: 3.932067129304048e-09
Position 517: 3.6263421340600596e-09
Position 474: 3.2217866730582953e-09
Position 134: 7.881083018729456e-12
Position 242: 2.7653552594675203e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 639: 0.8237169234198948
Position 1465: 0.6092794998760508
Position 10958: 0.5247062598042112
Position 9307: 0.44219304237565016
Position 2801: 0.4187220853589073
Position 1468: 0.34493445458919286
Position 2777: 0.24728709453845846
Position 7679: 0.16700019729279983
Position 10946: 0.1646936941792229
Position 256: 0.15003787693338647
Position 7261: 0.08754481606496989
Position 2307: 0.06878213313283214
Position 1757: 0.06080641362441415
Position 2763: 0.05699764467295566
Position 2726: 0.05450810983247699
Position 3082: 0.048967676088419204
Position 548: 0.042072363298932366
Position 6513: 0.03942956991161877
Position 474: 0.03386929012273292
Position 10458: 0.028704383713293122
Position 8395: 0.02066411779479066
Position 404: 0.020602632101469412
Position 6448: 0.017812562817980177
Position 9686: 0.014099659877858228
Position 1712: 0.013585628929131902
Position 7881: 0.011854678832467401
Position 9124: 0.00934988798533624
Position 2276: 0.00826167220260923
Position 8415: 0.008174104635023516
Position 6868: 0.007591095348878697
Position 3806: 0.006625394507295675
Position 6948: 0.005805651645220146
Position 579: 0.005602990355682025
Position 2620: 0.005084821854548954
Position 5765: 0.004348863658594321
Position 9716: 0.004283673141455615
Position 7309: 0.004229170779394954
Position 10679: 0.0042173455673338075
Position 1887: 0.003970905757314519
Position 6342: 0.0027304445961256582
Position 1985: 0.0024458623508179685
Position 689: 0.0023175332836052097
Position 2566: 0.0021562571977627215
Position 308: 0.002125561262210821
Position 8966: 0.0020898500675165625
Position 355: 0.0020625516541523574
Position 377: 0.0020486527266783882
Position 3279: 0.0019467173119128427
Position 2281: 0.0018595927340892666
Position 1781: 0.0017462834300732064
Position 6215: 0.0017388064939322806
Position 2008: 0.0016560860348673399
Position 5217: 0.0016414657653568488
Position 609: 0.0014771487165484486
Position 2911: 0.001427162705777923
Position 3206: 0.0012103019791094114
Position 663: 0.0012068924867840761
Position 1760: 0.0011290058545819705
Position 6009: 0.0011280189982310947
Position 1043: 0.0011279588915198196
Position 4103: 0.0009665534430772794
Position 6533: 0.0009618012992386077
Position 1423: 0.0009541826157507179
Position 2152: 0.0007894194662137423
Position 411: 0.0007235374086522183
Position 6286: 0.0007036269590534922
Position 501: 0.0006882092927045114
Position 1988: 0.000673365557450632
Position 3088: 0.0006462578989426382
Position 1518: 0.0005850799394198878
Position 1773: 0.0005539912291692794
Position 7929: 0.0005315266790262603
Position 1560: 0.0005299368538131575
Position 3227: 0.0005292298460836719
Position 524: 0.0004624465389119352
Position 905: 0.00045530690802495746
Position 5697: 0.0004240603891354209
Position 1814: 0.00041924099786704196
Position 1159: 0.0004077173357177422
Position 2193: 0.0003338162606831912
Position 490: 0.0003139535758131774
Position 2083: 0.000290185335148206
Position 1470: 0.00028099740683281554
Position 1492: 0.00028049041604792364
Position 1733: 0.0002601142392805659
Position 4262: 0.00025788319373967744
Position 744: 0.0002578710734820297
Position 2312: 0.0002543686579079469
Position 3283: 0.0002460346811088769
Position 3084: 0.00022805131069932342
Position 266: 0.00022459752631361128
Position 606: 0.00020366856641510604
Position 1848: 0.00019703216854725407
Position 2544: 0.00019106780393722718
Position 175: 0.00018823319718216892
Position 3880: 0.00018292550799472228
Position 311: 0.00017272485241305761
Position 361: 0.0001520821856014793
Position 1079: 0.00014386707012287083
Position 2514: 0.00014029600460795604
Position 1060: 0.0001347940521582431
Position 6477: 0.00012410317904123624
Position 1802: 0.00011442141714058613
Position 2868: 0.00010966131883546096
Position 2139: 9.77703635469973e-05
Position 3830: 8.51885273754051e-05
Position 1502: 7.931993820493165e-05
Position 3621: 6.934091137699728e-05
Position 222: 6.581245919252192e-05
Position 618: 5.9059040524489734e-05
Position 1076: 4.604620558432795e-05
Position 238: 3.9962211649423405e-05
Position 274: 3.937904883367261e-05
Position 552: 3.7188858057366476e-05
Position 429: 3.534519986816862e-05
Position 822: 2.9227916907158455e-05
Position 228: 2.8239830810008608e-05
Position 1836: 2.8063688598589125e-05
Position 945: 2.2164107128796726e-05
Position 988: 2.033784068340959e-05
Position 2693: 2.012398330006728e-05
Position 2916: 1.6563489875775233e-05
Position 581: 1.5063236970869701e-05
Position 772: 1.3035806266902561e-05
Position 1020: 1.282770777624797e-05
Position 586: 1.2710985520540503e-05
Position 2660: 1.2344621775779378e-05
Position 2179: 1.0073177169737428e-05
Position 648: 9.015350715975383e-06
Position 1608: 8.072915727236498e-06
Position 1521: 6.487685345752529e-06
Position 2976: 6.318297100584768e-06
Position 1576: 4.946745679503672e-06
Position 583: 4.547959306707052e-06
Position 141: 4.536906592736918e-06
Position 316: 2.9027266870506302e-06
Position 153: 2.8657107668561303e-06
Position 327: 2.838784404045095e-06
Position 2600: 2.6830660692392354e-06
Position 831: 2.4312716036953246e-06
Position 180: 2.3747858679108537e-06
Position 3300: 2.2616661663386456e-06
Position 1329: 2.07522586847942e-06
Position 1894: 1.986448887681377e-06
Position 183: 1.6493886212980558e-06
Position 1871: 1.3645928340409505e-06
Position 193: 8.182251502585749e-07
Position 268: 6.141378426411209e-07
Position 189: 1.8662201591023157e-07
Position 2227: 1.0422622881973808e-07
Position 615: 1.7453183403416864e-08
Position 809: 1.4679415624210219e-08
Position 594: 7.978573185453603e-09
Position 159: 7.767801522206097e-09
Position 277: 3.6002142419475308e-09
Position 128: 1.9244233854313556e-09
Position 732: 4.1648823637203236e-11
Position 98: 4.568636780609088e-12
Position 104: 1.0318262829081984e-12
Position 78: 6.809344706566746e-13
Position 114: 1.290959157075916e-13
Position 92: 7.501325412144839e-14
Position 100: 5.4192538649316477e-14
Position 109: 2.0677133573068214e-15
