Gene = TPRA1
Position 209: 0.00233925776738474
Position 5675: 0.002208364866746608
Position 1454: 0.0021594295514582203
Position 5427: 0.0020625180603602426
Position 2855: 0.0020606856102805492
Position 6614: 0.002033705105432407
Position 2472: 0.0019820384153389175
Position 2475: 0.0018943254229077612
Position 4062: 0.0017074597750493482
Position 3943: 0.0016829578849407922
Position 1363: 0.0015579990347087264
Position 5815: 0.0015285154259049537
Position 5974: 0.0015180094190993347
Position 1639: 0.001421794853657712
Position 6805: 0.0013847006482967047
Position 6782: 0.0012051036003969007
Position 4057: 0.0011433968472316682
Position 939: 0.001140539513834299
Position 4005: 0.0010739640563319026
Position 4987: 0.0010395312900846451
Position 3515: 0.0009092523699137946
Position 544: 0.0008951509326569158
Position 3921: 0.0008842762137307934
Position 4319: 0.0008723167973430475
Position 669: 0.0008135765613465111
Position 3993: 0.000769482880593104
Position 3903: 0.0007541289095479824
Position 6581: 0.0007086596336789476
Position 2658: 0.000700817750800564
Position 5405: 0.0006867060961391917
Position 5708: 0.0006752335298674483
Position 2126: 0.000674730967302736
Position 246: 0.0006737564723673068
Position 7292: 0.0006536516233287693
Position 364: 0.0006367129657907589
Position 7147: 0.0006253693283213784
Position 333: 0.000600184985574356
Position 6509: 0.0005624123202376371
Position 3318: 0.0005415505087223558
Position 4099: 0.0005243250606421935
Position 4085: 0.0005229026971175831
Position 1986: 0.0005047099066814155
Position 2754: 0.00043051720224356196
Position 6212: 0.0004271983341466494
Position 6686: 0.0004128738301842295
Position 4187: 0.00041214372269794274
Position 1391: 0.00039122906807921164
Position 7236: 0.00035527973155571164
Position 893: 0.0003465140204411112
Position 4669: 0.0003334195178316615
Position 1747: 0.0003284253870466967
Position 824: 0.0003102080802079244
Position 6344: 0.0003082739385169664
Position 5179: 0.000306229541900331
Position 7354: 0.00029862089005741794
Position 6516: 0.0002940643927072714
Position 7231: 0.00024737765155907976
Position 540: 0.00023337408207432832
Position 4077: 0.00023274398646325596
Position 964: 0.000223799270795411
Position 2601: 0.00022354390076882206
Position 4718: 0.00021167264118692022
Position 6724: 0.00019120365319095565
Position 6024: 0.00018908241321624624
Position 2805: 0.0001874789884225325
Position 3585: 0.00015341606525595323
Position 6116: 0.0001264537967655831
Position 5942: 0.00012443080533340584
Position 6187: 0.00012244707411028337
Position 781: 0.00011790355069983777
Position 510: 0.00010992409813125207
Position 4851: 8.835742045132585e-05
Position 5704: 8.779623894497577e-05
Position 1524: 7.814018972977414e-05
Position 203: 7.417472636594249e-05
Position 305: 7.03225581510524e-05
Position 180: 5.9838272809117235e-05
Position 5356: 5.826360576177935e-05
Position 3692: 5.791431154378624e-05
Position 2495: 5.7466768346725675e-05
Position 4342: 5.5752294530528294e-05
Position 496: 5.3459971252317265e-05
Position 2040: 5.1236341724744187e-05
Position 399: 5.071233769679342e-05
Position 3820: 4.077780475624073e-05
Position 1411: 3.7556669739877446e-05
Position 4464: 3.725623011792535e-05
Position 165: 3.097473018151771e-05
Position 3791: 2.752380034996075e-05
Position 1239: 2.6415393461622828e-05
Position 6149: 2.5595424603266004e-05
Position 308: 2.4585979838146637e-05
Position 4398: 2.239150954897731e-05
Position 215: 2.1531217151084645e-05
Position 237: 2.017134626089299e-05
Position 224: 1.5217619881858006e-05
Position 1644: 1.3679256606953008e-05
Position 1426: 1.1629177420274454e-05
Position 3757: 9.853937484047388e-06
Position 1236: 9.716342105057043e-06
Position 4013: 9.351572279384535e-06
Position 970: 8.30375464273081e-06
Position 5129: 6.891894444404805e-06
Position 1386: 5.128392538374297e-06
Position 5702: 4.559876175762684e-06
Position 229: 4.500497273188651e-06
Position 328: 4.225612777486369e-06
Position 512: 3.306665216490471e-06
Position 4021: 2.8594130445187865e-06
Position 4035: 2.8306675190882827e-06
Position 142: 1.8235272190580342e-06
Position 5706: 1.7918721977366097e-06
Position 712: 1.5653904529658934e-06
Position 1032: 1.3400807749408177e-06
Position 5865: 1.2912724514464498e-06
Position 1460: 9.757793226278367e-07
Position 1370: 8.549309693591922e-07
Position 1677: 7.780074146589053e-07
Position 221: 7.382412789971179e-07
Position 1868: 7.197187669690824e-07
Position 5710: 6.610703064485245e-07
Position 1332: 6.377507022577914e-07
Position 415: 5.674744187620707e-07
Position 1044: 5.667051292545896e-07
Position 1078: 3.489368236161716e-07
Position 787: 2.9454725722348695e-07
Position 1066: 2.754239878431577e-07
Position 702: 1.9083005325628523e-07
Position 5140: 1.5793181353146518e-07
Position 1027: 1.548935704044826e-07
Position 901: 1.4321858080577137e-07
Position 871: 1.258273984928736e-07
Position 947: 1.1608648555094787e-07
Position 803: 1.1583456561623495e-07
Position 474: 8.636011063802496e-08
Position 1260: 7.031166678063669e-08
Position 751: 5.876833751742397e-08
Position 1316: 4.877342726609228e-08
Position 486: 4.6450988815406954e-08
Position 975: 3.923193887776794e-08
Position 719: 3.7196465182685224e-08
Position 124: 2.3223068826885204e-08
Position 136: 1.0781391449705498e-08
Position 153: 9.97965627396755e-09
Position 1258: 7.698221682910758e-09
Position 1122: 5.163702308057617e-09
Position 1048: 4.868946355205815e-09
Position 1053: 2.213681960873405e-09
Position 904: 1.5208946669752317e-09
Position 807: 1.192083696505397e-09
Position 724: 1.1746420283596977e-09
Position 440: 8.219017219239314e-10
Position 1084: 8.004993779146745e-10
