Gene = RGP1
Position 730: 7.016038859653092e-05
Position 233: 6.848148547330335e-05
Position 1351: 6.294591612375837e-05
Position 332: 6.137224763008151e-05
Position 2191: 4.0737488184967785e-05
Position 605: 3.9726065752318594e-05
Position 2120: 3.212050975364177e-05
Position 1428: 2.1512685706576217e-05
Position 3181: 1.8551699460893694e-05
Position 478: 1.5830764663599698e-05
Position 2141: 1.335799539266895e-05
Position 291: 1.2438190348064247e-05
Position 487: 1.1467197801919394e-05
Position 628: 1.132752511117852e-05
Position 1168: 1.0997624053854394e-05
Position 254: 6.631838894412161e-06
Position 522: 4.654105188611187e-06
Position 2732: 3.855160785087809e-06
Position 484: 3.5202636080773423e-06
Position 918: 3.1382263937925423e-06
Position 2840: 5.111371597382931e-07
Position 219: 5.044698655996284e-07
Position 170: 3.707677446763247e-07
Position 733: 1.6706052966645725e-07
Position 216: 1.2004215670561836e-07
Position 538: 9.901378297984732e-08
Position 531: 9.24603745520346e-08
Position 165: 4.491272612508663e-08
Position 186: 2.6228920791975118e-08
Position 463: 1.7876109168627262e-08
Position 129: 1.388793560242205e-08
Position 256: 7.922783447095404e-09
Position 176: 4.4132843235760495e-09
Position 181: 1.8318596664277571e-09
Position 625: 1.1501917387579732e-09
Position 121: 8.472359829163026e-11
